,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
35,149_4551430295_Integrata,,1860078202,OB,UCB,Close,Close,
42,250_4551430295_Integrata,,1860078197,OB,UCB,Close,Close,
48,137_4551430295_Integrata,,1860078194,OB,UCB,Close,Close,
53,191_4551430295_Integrata,,1860077984,OB,UCB,Close,Close,
54,60_4551426010_Integrata,,1859876172,OB,UCB,Close,Close,
60,77_4551430295_Integrata,,1860077989,OB,UCB,Close,Close,
66,81_4551430295_Integrata,,1860078029,OB,UCB,Close,Close,
69,63_4551426010_Integrata,,1859876174,OB,UCB,Close,Close,
71,240_4551430295_Integrata,,1860078036,OB,UCB,Close,Close,
79,70_4551426010_Integrata,,1859876177,OB,UCB,Close,Close,
89,121_4551426010_Integrata,,1859876065,OB,UCB,Close,Close,
92,171_4551430295_Integrata,,1860078128,OB,UCB,Close,Close,
98,147_4551426010_Integrata,,1859876072,OB,UCB,Close,Close,
104,1_4551430295_Integrata,,1860078122,OB,UCB,Close,Close,
107,89_4551426010_Integrata,,1859876064,OB,UCB,Close,Close,
115,86_4551426010_Integrata,,1859876056,OB,UCB,Close,Close,
116,159_4551430295_Integrata,,1860078149,OB,UCB,Close,Close,
122,15_4551430295_Integrata,,1860078144,OB,UCB,Close,Close,
134,50_4551430295_Integrata,,1860078141,OB,UCB,Close,Close,
144,130_4551430295_Integrata,,1860078136,OB,UCB,Close,Close,
149,91_4551430295_Integrata,,1860077968,OB,UCB,Close,Close,
156,28_4551426010_Integrata,,1859876133,OB,UCB,Close,Close,
159,121_4551430295_Integrata,,1860077962,OB,UCB,Close,Close,
163,25_4551426010_Integrata,,1859876190,OB,UCB,Close,Close,
169,92_4551430295_Integrata,,1860077971,OB,UCB,Close,Close,
178,220_4551430295_Integrata,,1860077977,OB,UCB,Close,Close,
181,1_4551430044_Integrata,,1859896252,OB,UCB,Close,Close,
184,252_4551430295_Integrata,,1860078109,OB,UCB,Close,Close,
189,1_4551430048_Integrata,,1859897095,OB,UCB,Close,Close,
195,221_4551430295_Integrata,,1860078112,OB,UCB,Close,Close,
202,177_4551430295_Integrata,,1860078129,OB,UCB,Close,Close,
208,66_4551430295_Integrata,,1860078205,OB,UCB,Close,Close,
217,154_4551430295_Integrata,,1860078203,OB,UCB,Close,Close,
232,4_4551426010_Integrata,,1859876150,OB,UCB,Close,Close,
235,152_4551430295_Integrata,,1860078199,OB,UCB,Close,Close,
239,141_4551426010_Integrata,,1859876154,OB,UCB,Close,Close,
253,29_4551430295_Integrata,,1860078142,OB,UCB,Close,Close,
261,178_4551430295_Integrata,,1860078135,OB,UCB,Close,Close,
271,43_4551430295_Integrata,,1860078167,OB,UCB,Close,Close,
276,63_4551430295_Integrata,,1860078178,OB,UCB,Close,Close,
280,46_4551430295_Integrata,,1860078190,OB,UCB,Close,Close,
286,135_4551426010_Integrata,,1859876136,OB,UCB,Close,Close,
291,47_4551430295_Integrata,,1860078195,OB,UCB,Close,Close,
293,3_4551426010_Integrata,,1859876131,OB,UCB,Close,Close,
309,25_4551430295_Integrata,,1860078155,OB,UCB,Close,Close,
314,139_4551426010_Integrata,,1859876035,OB,UCB,Close,Close,
318,12_4551430295_Integrata,,1860078183,OB,UCB,Close,Close,
321,156_4551430295_Integrata,,1860078160,OB,UCB,Close,Close,
328,170_4551430295_Integrata,,1860078186,OB,UCB,Close,Close,
333,133_4551430295_Integrata,,1860078147,OB,UCB,Close,Close,
336,90_4551430295_Integrata,,1860077950,OB,UCB,Close,Close,
337,136_4551426010_Integrata,,1859876028,OB,UCB,Close,Close,
339,197_4551430295_Integrata,,1860077956,OB,UCB,Close,Close,
345,30_4551430295_Integrata,,1860078151,OB,UCB,Close,Close,
