,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns
0,,95_2491194378_Barclays,1727006661,OB,UCB,Close,Close,,Barclays,1727006661
1,,122_2491173607_Barclays,1698878538,OB,UCB,Close,Close,,Barclays,1698878538
2,,73_2491452479_Barclays,2069872468,OB,UCB,Close,Close,,Barclays,2069872468
3,,89_2491189504_Barclays,1720102927,OB,UCB,Close,Close,,Barclays,1720102927
4,,86_2491452479_Barclays,2069872504,OB,UCB,Close,Close,,Barclays,2069872504
5,,96_2491194378_Barclays,1727006662,OB,UCB,Close,Close,,Barclays,1727006662
6,,97_2491185549_Barclays,1714932915,OB,UCB,Close,Close,,Barclays,1714932915
7,,113_2491125075_Barclays,1634756969,OB,UCB,Close,Close,,Barclays,1634756969
8,,111_2491173607_Barclays,1698878550,OB,UCB,Close,Close,,Barclays,1698878550
9,,118_2491173607_Barclays,1698878526,OB,UCB,Close,Close,,Barclays,1698878526
10,,98_2491185549_Barclays,1714932895,OB,UCB,Close,Close,,Barclays,1714932895
11,,100_2491185549_Barclays,1714932921,OB,UCB,Close,Close,,Barclays,1714932921
12,,72_2491452479_Barclays,2069872457,OB,UCB,Close,Close,,Barclays,2069872457
13,,88_2491189504_Barclays,1720102934,OB,UCB,Close,Close,,Barclays,1720102934
14,,112_2491125075_Barclays,1634756956,OB,UCB,Close,Close,,Barclays,1634756956
15,,83_2491452479_Barclays,2069872498,OB,UCB,Close,Close,,Barclays,2069872498
16,,99_2491185549_Barclays,1714932902,OB,UCB,Close,Close,,Barclays,1714932902
17,,128_2491173607_Barclays,1698878560,OB,UCB,Close,Close,,Barclays,1698878560
18,,89_2491196371_Barclays,1729609894,OB,UCB,Close,Close,,Barclays,1729609894
19,,83_2491301113_Barclays,1868554993,OB,UCB,Close,Close,,Barclays,1868554993
20,,85_2491202224_Barclays,1737094205,OB,UCB,Close,Close,,Barclays,1737094205
21,,80_2491452479_Barclays,2069872480,OB,UCB,Close,Close,,Barclays,2069872480
22,,91_2491196371_Barclays,1729609912,OB,UCB,Close,Close,,Barclays,1729609912
23,,80_2491336931_Barclays,1917125012,OB,UCB,Close,Close,,Barclays,1917125012
24,,100_2491196371_Barclays,1729609904,OB,UCB,Close,Close,,Barclays,1729609904
25,,85_249897582_Barclays,1334014231,OB,UCB,Close,Close,,Barclays,1334014231
26,,90_249897582_Barclays,1334014148,OB,UCB,Close,Close,,Barclays,1334014148
27,,91_2491125075_Barclays,1634756941,OB,UCB,Close,Close,,Barclays,1634756941
28,,60_2491449634_Barclays,2065779106,OB,UCB,Close,Close,,Barclays,2065779106
29,,53_2491452479_Barclays,2069872441,OB,UCB,Close,Close,,Barclays,2069872441
30,,25_2491452479_Barclays,2069872459,OB,UCB,Close,Close,,Barclays,2069872459
31,,14_2491449634_Barclays,2065779154,OB,UCB,Close,Close,,Barclays,2065779154
32,,36_2491449634_Barclays,2065779110,OB,UCB,Close,Close,,Barclays,2065779110
33,,21_2491452479_Barclays,2069872489,OB,UCB,Close,Close,,Barclays,2069872489
34,,81_2491452479_Barclays,2069872487,OB,UCB,Close,Close,,Barclays,2069872487
35,,93_2491125075_Barclays,1634756949,OB,UCB,Close,Close,,Barclays,1634756949
36,,102_2491196371_Barclays,1729609910,OB,UCB,Close,Close,,Barclays,1729609910
37,,90_2491167692_Barclays,1691298560,OB,UCB,Close,Close,,Barclays,1691298560
38,,77_2491434070_Barclays,2046965576,OB,UCB,Close,Close,,Barclays,2046965576
39,,109_2491125075_Barclays,1634756935,OB,UCB,Close,Close,,Barclays,1634756935
40,,100_2491160587_Barclays,1682323910,OB,UCB,Close,Close,,Barclays,1682323910
41,,82_2491336931_Barclays,1917125021,OB,UCB,Close,Close,,Barclays,1917125021
42,,97_2491175683_Barclays,1701438160,OB,UCB,Close,Close,,Barclays,1701438160
43,,97_2491202224_Barclays,1737094170,OB,UCB,Close,Close,,Barclays,1737094170
44,,86_2491318209_Barclays,1890090497,OB,UCB,Close,Close,,Barclays,1890090497
45,,2_2491449634_Barclays,2065779055,OB,UCB,Close,Close,,Barclays,2065779055
46,,52_2491449634_Barclays,2065779119,OB,UCB,Close,Close,,Barclays,2065779119
47,,55_2491452479_Barclays,2069872453,OB,UCB,Close,Close,,Barclays,2069872453
48,,39_2491452479_Barclays,2069872460,OB,UCB,Close,Close,,Barclays,2069872460
49,,20_2491449634_Barclays,2065779090,OB,UCB,Close,Close,,Barclays,2065779090
50,,57_2491452479_Barclays,2069872488,OB,UCB,Close,Close,,Barclays,2069872488
51,,102_2491160587_Barclays,1682323939,OB,UCB,Close,Close,,Barclays,1682323939
52,,35_2491452479_Barclays,2069872500,OB,UCB,Close,Close,,Barclays,2069872500
53,,11_2491452479_Barclays,2069872513,OB,UCB,Close,Close,,Barclays,2069872513
54,,103_2491160587_Barclays,1682323911,OB,UCB,Close,Close,,Barclays,1682323911
55,,81_2491336931_Barclays,1917124972,OB,UCB,Close,Close,,Barclays,1917124972
56,,40_2491449634_Barclays,2065779135,OB,UCB,Close,Close,,Barclays,2065779135
57,,45_2491452479_Barclays,2069872435,OB,UCB,Close,Close,,Barclays,2069872435
58,,26_2491449634_Barclays,2065779134,OB,UCB,Close,Close,,Barclays,2065779134
59,,19_2491452479_Barclays,2069872467,OB,UCB,Close,Close,,Barclays,2069872467
60,,110_2491125075_Barclays,1634756955,OB,UCB,Close,Close,,Barclays,1634756955
61,,87_2491452479_Barclays,2069872509,OB,UCB,Close,Close,,Barclays,2069872509
62,,23_2491452479_Barclays,2069872520,OB,UCB,Close,Close,,Barclays,2069872520
63,,86_249897582_Barclays,1334014257,OB,UCB,Close,Close,,Barclays,1334014257
64,,74_2491376214_Barclays,1973816933,OB,UCB,Close,Close,,Barclays,1973816933
65,,72_2491413186_Barclays,2020912997,OB,UCB,Close,Close,,Barclays,2020912997
66,,90_2491196371_Barclays,1729609906,OB,UCB,Close,Close,,Barclays,1729609906
67,,87_249897582_Barclays,1334014237,OB,UCB,Close,Close,,Barclays,1334014237
68,,76_2491376214_Barclays,1973816947,OB,UCB,Close,Close,,Barclays,1973816947
69,,93_2491167692_Barclays,1691298567,OB,UCB,Close,Close,,Barclays,1691298567
70,,59_2491452479_Barclays,2069872429,OB,UCB,Close,Close,,Barclays,2069872429
71,,54_2491449634_Barclays,2065779131,OB,UCB,Close,Close,,Barclays,2065779131
72,,68_2491409286_Barclays,2015753289,OB,UCB,Close,Close,,Barclays,2015753289
73,,58_2491449634_Barclays,2065779157,OB,UCB,Close,Close,,Barclays,2065779157
74,,91_249897582_Barclays,1334014179,OB,UCB,Close,Close,,Barclays,1334014179
75,,12_2491449634_Barclays,2065779133,OB,UCB,Close,Close,,Barclays,2065779133
76,,88_2491452479_Barclays,2069872514,OB,UCB,Close,Close,,Barclays,2069872514
77,,46_2491449634_Barclays,2065779091,OB,UCB,Close,Close,,Barclays,2065779091
78,,96_2491202224_Barclays,1737094162,OB,UCB,Close,Close,,Barclays,1737094162
79,,92_2491125075_Barclays,1634756928,OB,UCB,Close,Close,,Barclays,1634756928
80,,63_2491452479_Barclays,2069872469,OB,UCB,Close,Close,,Barclays,2069872469
81,,51_2491452479_Barclays,2069872496,OB,UCB,Close,Close,,Barclays,2069872496
82,,13_2491452479_Barclays,2069872521,OB,UCB,Close,Close,,Barclays,2069872521
83,,96_249897582_Barclays,1334014138,OB,UCB,Close,Close,,Barclays,1334014138
84,,22_2491449634_Barclays,2065779107,OB,UCB,Close,Close,,Barclays,2065779107
85,,69_2491409286_Barclays,2015753295,OB,UCB,Close,Close,,Barclays,2015753295
86,,101_2491196371_Barclays,1729609908,OB,UCB,Close,Close,,Barclays,1729609908
87,,86_2491202224_Barclays,1737094181,OB,UCB,Close,Close,,Barclays,1737094181
88,,102_2491181610_Barclays,1709502525,OB,UCB,Close,Close,,Barclays,1709502525
89,,1_2491452479_Barclays,2069872432,OB,UCB,Close,Close,,Barclays,2069872432
90,,82_2491452479_Barclays,2069872492,OB,UCB,Close,Close,,Barclays,2069872492
91,,24_2491449634_Barclays,2065779120,OB,UCB,Close,Close,,Barclays,2065779120
92,,56_2491449634_Barclays,2065779152,OB,UCB,Close,Close,,Barclays,2065779152
93,,64_2491449634_Barclays,2065779150,OB,UCB,Close,Close,,Barclays,2065779150
94,,91_2491452479_Barclays,2069872516,OB,UCB,Close,Close,,Barclays,2069872516
95,"50_2491191305_Integrata,49_2491191305_Integrata","121_2491191305_Barclays,118_2491191305_Barclays","1722559138,1722559127,1722559131,1722559150","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays,1722559138
96,45_2491154890_Integrata,91_2491160587_Barclays,"1682323661,1674649961","['OB', 'OB']",UMR,UMR,match,match,Barclays,1682323661
97,48_2491154890_Integrata,96_2491160587_Barclays,"1674649970,1682323680","['OB', 'OB']",UMR,UMR,match,match,Barclays,1674649970
98,"45_2491141167_Integrata,53_2491196371_Integrata,53_2491187506_Integrata,52_2491196371_Integrata",87_2491147983_Barclays,"1656571434,1729609774,1664922824,1717473914,1729609785","['OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays,1656571434
99,"50_2491196371_Integrata,56_2491196371_Integrata,48_2491198518_Integrata",85_2491198518_Barclays,"1729609762,1729609760,1732102725,1732102746","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays,1729609762
100,17_2491452479_Integrata,"34_2491449634_Barclays,33_2491452479_Barclays","2065779095,2069872485,2069872522","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays,2065779095
101,19_2491452479_Integrata,"38_2491449634_Barclays,37_2491452479_Barclays","2065779122,2069872442,2069872439","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays,2065779122
102,15_2491452479_Integrata,"30_2491449634_Barclays,29_2491452479_Barclays","2065779069,2069872518,2069872443","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays,2065779069
103,16_2491452479_Integrata,"31_2491452479_Barclays,32_2491449634_Barclays","2069872523,2069872466,2065779079","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays,2069872523
104,7_2491452479_Integrata,"16_2491449634_Barclays,15_2491452479_Barclays","2065779059,2069872525,2069872470","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays,2065779059
