,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
120,,23_2491430053_Barclays,1859897393,OB,UCB,Close,Close,,Barclays
129,,23_2491430067_Barclays,1859905399,OB,UCB,Close,Close,,Barclays
139,,47_2491400083_Barclays,1859773033,OB,UCB,Close,Close,,Barclays
147,,48_2491400083_Barclays,1859773036,OB,UCB,Close,Close,,Barclays
180,,24_2491400031_Barclays,1859744733,OB,UCB,Close,Close,,Barclays
185,,23_2491400031_Barclays,1859744724,OB,UCB,Close,Close,,Barclays
216,,43_2491400031_Barclays,1859744687,OB,UCB,Close,Close,,Barclays
226,,44_2491400031_Barclays,1859744702,OB,UCB,Close,Close,,Barclays
264,,47_2491426018_Barclays,1859877602,OB,UCB,Close,Close,,Barclays
268,,47_2491430289_Barclays,1860076126,OB,UCB,Close,Close,,Barclays
272,,48_2491426018_Barclays,1859877606,OB,UCB,Close,Close,,Barclays
294,,43_2491426018_Barclays,1859877646,OB,UCB,Close,Close,,Barclays
303,,43_2491430067_Barclays,1859905410,OB,UCB,Close,Close,,Barclays
305,,43_2491430053_Barclays,1859897358,OB,UCB,Close,Close,,Barclays
309,,19_2491430053_Barclays,1859897364,OB,UCB,Close,Close,,Barclays
310,,44_2491400083_Barclays,1859773024,OB,UCB,Close,Close,,Barclays
312,,43_2491400083_Barclays,1859773023,OB,UCB,Close,Close,,Barclays
313,,19_2491430067_Barclays,1859905475,OB,UCB,Close,Close,,Barclays
314,,19_2491400083_Barclays,1859772974,OB,UCB,Close,Close,,Barclays
316,,19_2491430289_Barclays,1860076152,OB,UCB,Close,Close,,Barclays
317,,20_2491400083_Barclays,1859772985,OB,UCB,Close,Close,,Barclays
326,,44_2491426018_Barclays,1859877644,OB,UCB,Close,Close,,Barclays
338,,43_2491430289_Barclays,1860076175,OB,UCB,Close,Close,,Barclays
346,,24_2491430086_Barclays,1859922821,OB,UCB,Close,Close,,Barclays
350,,19_2491400031_Barclays,1859744683,OB,UCB,Close,Close,,Barclays
369,,19_2491426018_Barclays,1859877639,OB,UCB,Close,Close,,Barclays
371,,20_2491426018_Barclays,1859877642,OB,UCB,Close,Close,,Barclays
375,,47_2491400031_Barclays,1859744672,OB,UCB,Close,Close,,Barclays
378,,48_2491430086_Barclays,1859922775,OB,UCB,Close,Close,,Barclays
383,,48_2491400031_Barclays,1859744690,OB,UCB,Close,Close,,Barclays
387,,20_2491400031_Barclays,1859744696,OB,UCB,Close,Close,,Barclays
408,,20_2491430086_Barclays,1859922796,OB,UCB,Close,Close,,Barclays
409,,44_2491430315_Barclays,1860081174,OB,UCB,Close,Close,,Barclays
434,,24_2491426018_Barclays,1859877600,OB,UCB,Close,Close,,Barclays
435,,23_2491426018_Barclays,1859877589,OB,UCB,Close,Close,,Barclays
455,,48_2491430315_Barclays,1860081134,OB,UCB,Close,Close,,Barclays
480,,47_2491430067_Barclays,1859905446,OB,UCB,Close,Close,,Barclays
482,,47_2491430053_Barclays,1859897411,OB,UCB,Close,Close,,Barclays
512,,44_2491430086_Barclays,1859922842,OB,UCB,Close,Close,,Barclays
516,,23_2491400083_Barclays,1859773011,OB,UCB,Close,Close,,Barclays
519,,24_2491400083_Barclays,1859773001,OB,UCB,Close,Close,,Barclays
561,,23_2491430289_Barclays,1860076162,OB,UCB,Close,Close,,Barclays
584,,20_2491430317_Barclays,1860081409,OB,UCB,Close,Close,,Barclays
596,,43_2491430317_Barclays,1860081430,OB,UCB,Close,Close,,Barclays
598,,24_2491430317_Barclays,1860081435,OB,UCB,Close,Close,,Barclays
601,,44_2491430317_Barclays,1860081439,OB,UCB,Close,Close,,Barclays
613,,47_2491430317_Barclays,1860081457,OB,UCB,Close,Close,,Barclays
617,,48_2491430317_Barclays,1860081462,OB,UCB,Close,Close,,Barclays
