,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns,ViewData.BreakID,ViewData.Task ID,ViewData.Source Combination Code,BusinessDate
0,,88_2491189504_Barclays,1720102934,OB,UCB,Close,Close,,Barclays,1720102934,1720102934,2491449634,752297024,2021-07-26
1,,79_2491449634_Barclays,2065779139,OB,UCB,Close,Close,,Barclays,2065779139,2065779139,2491449634,752297024,2021-07-26
2,,97_2491185549_Barclays,1714932915,OB,UCB,Close,Close,,Barclays,1714932915,1714932915,2491449634,752297024,2021-07-26
3,,111_2491173607_Barclays,1698878550,OB,UCB,Close,Close,,Barclays,1698878550,1698878550,2491449634,752297024,2021-07-26
4,,71_2491449634_Barclays,2065779130,OB,UCB,Close,Close,,Barclays,2065779130,2065779130,2491449634,752297024,2021-07-26
5,,85_2491449634_Barclays,2065779140,OB,UCB,Close,Close,,Barclays,2065779140,2065779140,2491449634,752297024,2021-07-26
6,,81_2491449634_Barclays,2065779141,OB,UCB,Close,Close,,Barclays,2065779141,2065779141,2491449634,752297024,2021-07-26
7,,96_2491194378_Barclays,1727006662,OB,UCB,Close,Close,,Barclays,1727006662,1727006662,2491449634,752297024,2021-07-26
8,,100_2491185549_Barclays,1714932921,OB,UCB,Close,Close,,Barclays,1714932921,1714932921,2491449634,752297024,2021-07-26
9,,89_2491449634_Barclays,2065779147,OB,UCB,Close,Close,,Barclays,2065779147,2065779147,2491449634,752297024,2021-07-26
10,,83_2491449634_Barclays,2065779142,OB,UCB,Close,Close,,Barclays,2065779142,2065779142,2491449634,752297024,2021-07-26
11,,95_2491194378_Barclays,1727006661,OB,UCB,Close,Close,,Barclays,1727006661,1727006661,2491449634,752297024,2021-07-26
12,,118_2491173607_Barclays,1698878526,OB,UCB,Close,Close,,Barclays,1698878526,1698878526,2491449634,752297024,2021-07-26
13,,73_2491449634_Barclays,2065779137,OB,UCB,Close,Close,,Barclays,2065779137,2065779137,2491449634,752297024,2021-07-26
