,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns
0,,88_2491189504_Barclays,1720102934,OB,UCB,Close,Close,,Barclays,1720102934
1,,79_2491449634_Barclays,2065779139,OB,UCB,Close,Close,,Barclays,2065779139
2,,97_2491185549_Barclays,1714932915,OB,UCB,Close,Close,,Barclays,1714932915
3,,111_2491173607_Barclays,1698878550,OB,UCB,Close,Close,,Barclays,1698878550
4,,71_2491449634_Barclays,2065779130,OB,UCB,Close,Close,,Barclays,2065779130
5,,85_2491449634_Barclays,2065779140,OB,UCB,Close,Close,,Barclays,2065779140
6,,81_2491449634_Barclays,2065779141,OB,UCB,Close,Close,,Barclays,2065779141
7,,96_2491194378_Barclays,1727006662,OB,UCB,Close,Close,,Barclays,1727006662
8,,100_2491185549_Barclays,1714932921,OB,UCB,Close,Close,,Barclays,1714932921
9,,89_2491449634_Barclays,2065779147,OB,UCB,Close,Close,,Barclays,2065779147
10,,83_2491449634_Barclays,2065779142,OB,UCB,Close,Close,,Barclays,2065779142
11,,95_2491194378_Barclays,1727006661,OB,UCB,Close,Close,,Barclays,1727006661
12,,118_2491173607_Barclays,1698878526,OB,UCB,Close,Close,,Barclays,1698878526
13,,73_2491449634_Barclays,2065779137,OB,UCB,Close,Close,,Barclays,2065779137
14,,90_2491449634_Barclays,2065779144,OB,UCB,Close,Close,,Barclays,2065779144
15,,87_2491449634_Barclays,2065779145,OB,UCB,Close,Close,,Barclays,2065779145
16,,99_2491185549_Barclays,1714932902,OB,UCB,Close,Close,,Barclays,1714932902
17,,86_2491449634_Barclays,2065779143,OB,UCB,Close,Close,,Barclays,2065779143
18,,89_2491189504_Barclays,1720102927,OB,UCB,Close,Close,,Barclays,1720102927
19,,113_2491125075_Barclays,1634756969,OB,UCB,Close,Close,,Barclays,1634756969
20,,98_2491185549_Barclays,1714932895,OB,UCB,Close,Close,,Barclays,1714932895
21,,122_2491173607_Barclays,1698878538,OB,UCB,Close,Close,,Barclays,1698878538
22,,88_2491449634_Barclays,2065779148,OB,UCB,Close,Close,,Barclays,2065779148
23,,91_2491449634_Barclays,2065779146,OB,UCB,Close,Close,,Barclays,2065779146
24,,112_2491125075_Barclays,1634756956,OB,UCB,Close,Close,,Barclays,1634756956
25,,128_2491173607_Barclays,1698878560,OB,UCB,Close,Close,,Barclays,1698878560
26,,82_2491336931_Barclays,1917125021,OB,UCB,Close,Close,,Barclays,1917125021
27,,87_249897582_Barclays,1334014237,OB,UCB,Close,Close,,Barclays,1334014237
28,,101_2491196371_Barclays,1729609908,OB,UCB,Close,Close,,Barclays,1729609908
29,,86_2491318209_Barclays,1890090497,OB,UCB,Close,Close,,Barclays,1890090497
30,,103_2491160587_Barclays,1682323911,OB,UCB,Close,Close,,Barclays,1682323911
31,,90_2491167692_Barclays,1691298560,OB,UCB,Close,Close,,Barclays,1691298560
32,,93_2491125075_Barclays,1634756949,OB,UCB,Close,Close,,Barclays,1634756949
33,,72_2491413186_Barclays,2020912997,OB,UCB,Close,Close,,Barclays,2020912997
34,,96_249897582_Barclays,1334014138,OB,UCB,Close,Close,,Barclays,1334014138
