,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
2728,,20_4551402499_CACEIS,2006719928,OB,UCB,Close,Close,
2741,,16_4551279353_CACEIS,1839901569,OB,UCB,Close,Close,
2747,,24_4551402499_CACEIS,2006719929,OB,UCB,Close,Close,
2756,,25_4551285256_CACEIS,1847792960,OB,UCB,Close,Close,
3704,,19_4551285256_CACEIS,1847792958,OB,UCB,Close,Close,
3713,,9_4551402499_CACEIS,2006719922,OB,UCB,Close,Close,
4503,,15_455914788_CACEIS,1356802615,OB,UCB,Close,Close,
6785,,14_455914788_CACEIS,1356802610,OB,UCB,Close,Close,
10428,,17_4551279353_CACEIS,1839901571,OB,UCB,Close,Close,
10433,,21_4551402499_CACEIS,2006719920,OB,UCB,Close,Close,
13335,,6_4551157661_CACEIS,1677770259,OB,UCB,Close,Close,
13346,,17_4551285256_CACEIS,1847792954,OB,UCB,Close,Close,
13355,,13_4551402499_CACEIS,2006719926,OB,UCB,Close,Close,
16144,,24_4551157661_CACEIS,1677770272,OB,UCB,Close,Close,
16153,,22_4551402499_CACEIS,2006719923,OB,UCB,Close,Close,
16154,,26_4551285256_CACEIS,1847792963,OB,UCB,Close,Close,
