,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
31,10_4551450053_Integrata,,1860095133,OB,UCB,Close,Close,
36,111_4551426010_Integrata,,1859876139,OB,UCB,Close,Close,
39,10_4551450020_Integrata,,1860084493,OB,UCB,Close,Close,
45,109_4551426010_Integrata,,1859876143,OB,UCB,Close,Close,
53,80_4551426010_Integrata,,1859876138,OB,UCB,Close,Close,
62,131_4551426010_Integrata,,1859876164,OB,UCB,Close,Close,
68,114_4551426010_Integrata,,1859876163,OB,UCB,Close,Close,
78,117_4551426010_Integrata,,1859876156,OB,UCB,Close,Close,
85,54_4551426010_Integrata,,1859876151,OB,UCB,Close,Close,
86,17_4551450053_Integrata,,1860095141,OB,UCB,Close,Close,
93,89_4551426010_Integrata,,1859876064,OB,UCB,Close,Close,
94,17_4551450020_Integrata,,1860084484,OB,UCB,Close,Close,
101,86_4551426010_Integrata,,1859876056,OB,UCB,Close,Close,
110,147_4551426010_Integrata,,1859876072,OB,UCB,Close,Close,
112,3_4551430295_Integrata,,1860078166,OB,UCB,Close,Close,
117,121_4551426010_Integrata,,1859876065,OB,UCB,Close,Close,
124,70_4551426010_Integrata,,1859876177,OB,UCB,Close,Close,
128,149_4551430295_Integrata,,1860078202,OB,UCB,Close,Close,
130,63_4551426010_Integrata,,1859876174,OB,UCB,Close,Close,
136,57_4551426010_Integrata,,1859876168,OB,UCB,Close,Close,
137,67_4551430295_Integrata,,1860078127,OB,UCB,Close,Close,
143,60_4551426010_Integrata,,1859876172,OB,UCB,Close,Close,
147,250_4551430295_Integrata,,1860078197,OB,UCB,Close,Close,
158,137_4551430295_Integrata,,1860078194,OB,UCB,Close,Close,
169,81_4551430295_Integrata,,1860078029,OB,UCB,Close,Close,
174,240_4551430295_Integrata,,1860078036,OB,UCB,Close,Close,
183,191_4551430295_Integrata,,1860077984,OB,UCB,Close,Close,
187,77_4551430295_Integrata,,1860077989,OB,UCB,Close,Close,
198,122_4551430295_Integrata,,1860077959,OB,UCB,Close,Close,
203,117_4551430295_Integrata,,1860077965,OB,UCB,Close,Close,
208,195_4551430295_Integrata,,1860078033,OB,UCB,Close,Close,
211,241_4551430295_Integrata,,1860078039,OB,UCB,Close,Close,
219,156_4551430295_Integrata,,1860078160,OB,UCB,Close,Close,
223,25_4551430295_Integrata,,1860078155,OB,UCB,Close,Close,
227,133_4551430295_Integrata,,1860078147,OB,UCB,Close,Close,
231,30_4551430295_Integrata,,1860078151,OB,UCB,Close,Close,
237,226_4551430295_Integrata,,1860078080,OB,UCB,Close,Close,
242,228_4551430295_Integrata,,1860078087,OB,UCB,Close,Close,
247,244_4551430295_Integrata,,1860078078,OB,UCB,Close,Close,
250,224_4551430295_Integrata,,1860078070,OB,UCB,Close,Close,
255,95_4551430295_Integrata,,1860077983,OB,UCB,Close,Close,
261,96_4551430295_Integrata,,1860077988,OB,UCB,Close,Close,
298,7_4551450020_Integrata,,1860084488,OB,UCB,Close,Close,
303,7_4551450053_Integrata,,1860095140,OB,UCB,Close,Close,
306,41_4551430295_Integrata,,1860078164,OB,UCB,Close,Close,
310,40_4551430295_Integrata,,1860078156,OB,UCB,Close,Close,
314,146_4551430295_Integrata,,1860078169,OB,UCB,Close,Close,
319,172_4551430295_Integrata,,1860078173,OB,UCB,Close,Close,
324,37_4551430295_Integrata,,1860078176,OB,UCB,Close,Close,
328,168_4551430295_Integrata,,1860078181,OB,UCB,Close,Close,
344,198_4551430295_Integrata,,1860078012,OB,UCB,Close,Close,
349,139_4551426010_Integrata,,1859876035,OB,UCB,Close,Close,
350,192_4551430295_Integrata,,1860078004,OB,UCB,Close,Close,
353,209_4551430295_Integrata,,1860078059,OB,UCB,Close,Close,
356,136_4551426010_Integrata,,1859876028,OB,UCB,Close,Close,
358,206_4551430295_Integrata,,1860078067,OB,UCB,Close,Close,
360,62_4551430295_Integrata,,1860078200,OB,UCB,Close,Close,
366,180_4551430295_Integrata,,1860078126,OB,UCB,Close,Close,
368,134_4551430295_Integrata,,1860078191,OB,UCB,Close,Close,
373,251_4551430295_Integrata,,1860078196,OB,UCB,Close,Close,
375,166_4551430295_Integrata,,1860078137,OB,UCB,Close,Close,
379,165_4551430295_Integrata,,1860078131,OB,UCB,Close,Close,
381,169_4551430295_Integrata,,1860078207,OB,UCB,Close,Close,
383,174_4551430295_Integrata,,1860078124,OB,UCB,Close,Close,
387,39_4551430295_Integrata,,1860078206,OB,UCB,Close,Close,
390,144_4551430295_Integrata,,1860078204,OB,UCB,Close,Close,
395,231_4551430295_Integrata,,1860078082,OB,UCB,Close,Close,
397,16_4551450020_Integrata,,1860084481,OB,UCB,Close,Close,
398,99_4551430295_Integrata,,1860078088,OB,UCB,Close,Close,
399,16_4551450053_Integrata,,1860095139,OB,UCB,Close,Close,
401,105_4551430295_Integrata,,1860078037,OB,UCB,Close,Close,
406,230_4551430295_Integrata,,1860078045,OB,UCB,Close,Close,
410,93_4551430295_Integrata,,1860077972,OB,UCB,Close,Close,
415,94_4551430295_Integrata,,1860077978,OB,UCB,Close,Close,
441,115_4551426010_Integrata,,1859876031,OB,UCB,Close,Close,
447,126_4551426010_Integrata,,1859876025,OB,UCB,Close,Close,
448,114_4551430295_Integrata,,1860077970,OB,UCB,Close,Close,
452,74_4551430295_Integrata,,1860077976,OB,UCB,Close,Close,
458,234_4551430295_Integrata,,1860077967,OB,UCB,Close,Close,
461,110_4551430295_Integrata,,1860077961,OB,UCB,Close,Close,
464,112_4551430295_Integrata,,1860077958,OB,UCB,Close,Close,
469,233_4551430295_Integrata,,1860077964,OB,UCB,Close,Close,
472,5_4551430295_Integrata,,1860078133,OB,UCB,Close,Close,
477,24_4551430295_Integrata,,1860078138,OB,UCB,Close,Close,
482,175_4551430295_Integrata,,1860078159,OB,UCB,Close,Close,
486,142_4551430295_Integrata,,1860078153,OB,UCB,Close,Close,
490,20_4551430295_Integrata,,1860078148,OB,UCB,Close,Close,
492,14_4551430295_Integrata,,1860078143,OB,UCB,Close,Close,
499,171_4551430295_Integrata,,1860078128,OB,UCB,Close,Close,
505,1_4551430295_Integrata,,1860078122,OB,UCB,Close,Close,
510,50_4551430295_Integrata,,1860078141,OB,UCB,Close,Close,
516,130_4551430295_Integrata,,1860078136,OB,UCB,Close,Close,
525,159_4551430295_Integrata,,1860078149,OB,UCB,Close,Close,
531,15_4551430295_Integrata,,1860078144,OB,UCB,Close,Close,
535,121_4551430295_Integrata,,1860077962,OB,UCB,Close,Close,
539,4_4551426010_Integrata,,1859876150,OB,UCB,Close,Close,
540,91_4551430295_Integrata,,1860077968,OB,UCB,Close,Close,
543,92_4551430295_Integrata,,1860077971,OB,UCB,Close,Close,
545,141_4551426010_Integrata,,1859876154,OB,UCB,Close,Close,
548,220_4551430295_Integrata,,1860077977,OB,UCB,Close,Close,
549,6_4551450053_Integrata,,1860095137,OB,UCB,Close,Close,
551,221_4551430295_Integrata,,1860078112,OB,UCB,Close,Close,
554,6_4551450020_Integrata,,1860084487,OB,UCB,Close,Close,
555,252_4551430295_Integrata,,1860078109,OB,UCB,Close,Close,
567,5_4551450020_Integrata,,1860084486,OB,UCB,Close,Close,
573,5_4551450053_Integrata,,1860095135,OB,UCB,Close,Close,
641,72_4551430295_Integrata,,1860077987,OB,UCB,Close,Close,
645,187_4551430295_Integrata,,1860078000,OB,UCB,Close,Close,
648,108_4551430295_Integrata,,1860078076,OB,UCB,Close,Close,
655,190_4551430295_Integrata,,1860078084,OB,UCB,Close,Close,
659,208_4551430295_Integrata,,1860077980,OB,UCB,Close,Close,
661,124_4551430295_Integrata,,1860077973,OB,UCB,Close,Close,
666,131_4551430295_Integrata,,1860078123,OB,UCB,Close,Close,
670,54_4551430295_Integrata,,1860078130,OB,UCB,Close,Close,
674,129_4551430295_Integrata,,1860078125,OB,UCB,Close,Close,
679,44_4551430295_Integrata,,1860078121,OB,UCB,Close,Close,
683,59_4551430295_Integrata,,1860078139,OB,UCB,Close,Close,
689,57_4551430295_Integrata,,1860078132,OB,UCB,Close,Close,
697,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,
703,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,
709,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,
