,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
0,"['64_2491274648_Integrata', '61_2491274648_Integrata', '62_2491274648_Integrata', None]","[None, None, None, '84_2491286362_Goldman Sachs']","[1875910380, 1875910368, 1875910374, 1849496498]","['SDB', 'SDB', 'SDB', 'OB']",UMR,UMR,match,match,Goldman Sachs
1,"['275_2491023313_Integrata', '343_2491030953_Integrata', None, None, None, None]","[None, None, '245_2491023313_Goldman Sachs', '397_2491023313_Goldman Sachs', '341_2491023313_Goldman Sachs', '444_2491021452_Goldman Sachs']","[1499783901, 1510378752, 1499784713, 1499784887, 1499784827, 1497292331]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
2,"['523_2491088629_Integrata', '93_2491025841_Integrata', '522_2491088629_Integrata', '344_2491030953_Integrata', None, None, None]","[None, None, None, None, '287_2491025841_Goldman Sachs', '381_2491025841_Goldman Sachs', '431_2491025841_Goldman Sachs']","[1586388190, 1503129548, 1586388219, 1510378737, 1503129618, 1503129856, 1503129803]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
3,"[None, None, None, '145_2491359723_Integrata', None, None, None]","['201_2491365409_Goldman Sachs', '200_2491365409_Goldman Sachs', '199_2491365409_Goldman Sachs', None, '210_2491365409_Goldman Sachs', '212_2491365409_Goldman Sachs', '211_2491365409_Goldman Sachs']","[1958129666, 1958129661, 1958129651, 1949708569, 1958130418, 1958130427, 1958130423]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
4,"[None, '85_2491249590_Integrata', None]","['67_2491249590_Goldman Sachs', None, '69_2491249590_Goldman Sachs']","[1801894145, 1801894224, 1801894281]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
5,"['99_2491340660_Integrata', None, None, None]","[None, '41_2491342567_Goldman Sachs', '74_2491342567_Goldman Sachs', '60_2491342567_Goldman Sachs']","[1922311023, 1924926756, 1924926809, 1924926763]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
6,"['131_2491202960_Integrata', '132_2491202960_Integrata', None, None]","[None, None, '982_2491207219_Goldman Sachs', '983_2491207219_Goldman Sachs']","[1737674761, 1737674792, 1743708047, 1743708063]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
7,"['228_2491163203_Integrata', None, None]","[None, '589_2491165094_Goldman Sachs', '145_2491160589_Goldman Sachs']","[1686099622, 1688470097, 1682494247]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
8,"['9_2491367329_Integrata', '56_2491365409_Integrata', None, None, None]","[None, None, '117_2491369447_Goldman Sachs', '75_2491365409_Goldman Sachs', '115_2491369447_Goldman Sachs']","[1960539461, 1958129671, 1963974444, 1958130343, 1963974432]","['OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
9,"['3_2491407368_Integrata', None, None, None]","[None, '356_2491409287_Goldman Sachs', '355_2491409287_Goldman Sachs', '186_2491405384_Goldman Sachs']","[2013013525, 2015755230, 2015755224, 2010714933]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
10,"['4_2491407368_Integrata', None, None]","[None, '187_2491405384_Goldman Sachs', '359_2491409287_Goldman Sachs']","[2013013528, 2010714937, 2015755248]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
11,"['51_2491367329_Integrata', None, None]","[None, '587_2491367329_Goldman Sachs', '78_2491363535_Goldman Sachs']","[1960539544, 1960540081, 1955674254]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
12,"['33_2491407368_Integrata', None, None, None]","[None, '632_2491409287_Goldman Sachs', '631_2491409287_Goldman Sachs', '246_2491405384_Goldman Sachs']","[2013013467, 2015755636, 2015755689, 2010715038]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
13,"['516_2491210148_Integrata', None, None]","[None, '242_2491204200_Goldman Sachs', '570_2491207219_Goldman Sachs']","[1748298550, 1739295637, 1743707953]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
14,"['79_2491284408_Integrata', None, None, None, None]","[None, '1009_2491284408_Goldman Sachs', '1008_2491284408_Goldman Sachs', '189_2491282464_Goldman Sachs', '1012_2491284408_Goldman Sachs']","[1846942103, 1846943039, 1846943102, 1844473137, 1846943015]","['OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
15,"['72_2491367329_Integrata', None, None, None]","[None, '574_2491367329_Goldman Sachs', '573_2491367329_Goldman Sachs', '89_2491365409_Goldman Sachs']","[1960539412, 1960540084, 1960540078, 1958130366]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
16,"['45_2491407368_Integrata', None, None, None]","[None, '76_2491407368_Goldman Sachs', '623_2491409287_Goldman Sachs', '637_2491409287_Goldman Sachs']","[2013013519, 2013013558, 2015755695, 2015755666]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
17,"['61_2491284408_Integrata', None, None]","[None, '973_2491284408_Goldman Sachs', '209_2491281247_Goldman Sachs']","[1846942090, 1846942951, 1842295954]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
18,"['46_2491325538_Integrata', None, None]","[None, '522_2491327409_Goldman Sachs', '235_2491323830_Goldman Sachs']","[1899777962, 1902191273, 1897401961]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
19,"['70_2491367329_Integrata', None, None, None]","[None, '570_2491367329_Goldman Sachs', '563_2491367329_Goldman Sachs', '88_2491365409_Goldman Sachs']","[1960539447, 1960539746, 1960539723, 1958130380]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
