,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
132,54_249730313_Integrata,80_249734131_Barclays,1117520128,UMB,UMB,UMB_Carry_Forward,UMB,Partial trade proceeds  booked at Integrata for the SD of 02-03-2020,Barclays 
133,"37_249722932_Integrata,49_249743261_Integrata",74_249722932_Barclays,1130485609,UMB,UMB,UMB_Carry_Forward,UMB,Rounding difference is due to Fee and commission cancelled at Integrata for the SD of 01-30-2020,Barclays 
134,"44_249743261_Integrata,37_249726584_Integrata,36_249726584_Integrata,43_249743261_Integrata","73_249726584_Barclays,70_249726584_Barclays",1130432783,UMB,UMB,UMB_Carry_Forward,UMB,Difference is due to fee and commission cancelled at Integrata for the SD of 0203-2020,Barclays 
135,"48_249834577_Integrata,57_249833218_Integrata","70_249833218_Barclays,65_249834577_Barclays",1251296120,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceds booked between Integrata and Barclays,Barclays 
136,"22_2491179658_Integrata,23_2491181610_Integrata","44_2491179658_Barclays,47_2491177670_Barclays,43_2491179658_Barclays,45_2491181610_Barclays",1709970949,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceeds between Integrata and Barclays,Barclays 
137,"10_2491211800_Integrata,9_2491211800_Integrata","9_2491211800_Barclays,10_2491210144_Barclays,10_2491208008_Barclays",1751195557,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceeds booked between Integrata and Barclays,Barclays 
138,"33_2491211800_Integrata,32_2491211800_Integrata","33_2491211800_Barclays,34_2491208008_Barclays,34_2491210144_Barclays",1751195578,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceeds booked between Integrata and Barclays,Barclays 
139,"18_249833218_Integrata,17_249833218_Integrata,13_249834577_Integrata,12_249834577_Integrata","25_249834577_Barclays,26_249831034_Barclays,25_249833218_Barclays,26_249833218_Barclays",1251296223,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceds booked between Integrata and Barclays,Barclays 
140,"42_249804249_Integrata,41_249780914_Integrata,42_249787487_Integrata,21_249783156_Integrata,24_249797279_Integrata,70_249800626_Integrata,23_249806157_Integrata,42_249779589_Integrata,41_249787487_Integrata,72_249800626_Integrata,41_249779589_Integrata,42_249780914_Integrata,71_249800626_Integrata,27_249804249_Integrata,21_249784932_Integrata","50_249797279_Barclays,48_249795369_Barclays,51_249804249_Barclays,41_249783156_Barclays,41_249784932_Barclays,54_249800626_Barclays,46_249798956_Barclays,52_249804249_Barclays,41_249787487_Barclays,42_249777351_Barclays,43_249780914_Barclays,47_249798956_Barclays,42_249783156_Barclays,42_249780914_Barclays,42_249784932_Barclays,43_249779589_Barclays,42_249779589_Barclays,55_249802467_Barclays,48_249806157_Barclays,49_249797279_Barclays,49_249806157_Barclays",1214815915,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceeds booked between Integrata and Barclays,Barclays 
141,"29_2491211800_Integrata,28_2491211800_Integrata","26_2491208008_Barclays,25_2491211800_Barclays,26_2491210144_Barclays",1751195565,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceeds booked between Integrata and Barclays,Barclays 
235,69_249558697_Integrata,2_249560586_Barclays,835590057,UMB,UMB,UMB_Carry_Forward,UMB,Difference is due to commissions between Integrata and Barclays.,Barclays 
236,44_2491265103_Integrata,"86_2491263362_Barclays,85_2491263362_Barclays",1821614810,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds between Integrata and Barclays,Barclays 
237,22_249908652_Integrata,"43_249908652_Barclays,44_249906859_Barclays",1349593692,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceeds booked between Integrata and Barclays,Barclays 
238,"42_249834577_Integrata,43_249834577_Integrata","57_249834577_Barclays,62_249833218_Barclays",1251296177,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceds booked between Integrata and Barclays,Barclays 
239,"5_249833218_Integrata,6_249833218_Integrata,4_249834577_Integrata","4_249831034_Barclays,4_249833218_Barclays,3_249833218_Barclays,3_249834577_Barclays",1251296247,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceds booked between Integrata and Barclays,Barclays 
240,49_249834577_Integrata,"67_249834577_Barclays,72_249833218_Barclays",1251295965,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceds booked between Integrata and Barclays,Barclays 
241,"36_249666876_Integrata,75_249780914_Integrata",72_249666876_Barclays,1182860464,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds booked between Integrata and Barclays,Barclays 
242,"130_249547045_Integrata,134_249547045_Integrata",15_249539525_Barclays,811763579,UMB,UMB,UMB_Carry_Forward,UMB,Difference is due to commissions between Integrata and Barclays.,Barclays 
243,"26_249800626_Integrata,10_249806157_Integrata,27_249800626_Integrata,13_249780914_Integrata,28_249800626_Integrata,9_249797279_Integrata,25_249800626_Integrata,7_249783156_Integrata,14_249787487_Integrata,18_249787487_Integrata,12_249806157_Integrata,35_249804249_Integrata,17_249787487_Integrata,36_249800626_Integrata,8_249784932_Integrata,15_249787487_Integrata,32_249800626_Integrata,9_249784932_Integrata,30_249800626_Integrata,33_249800626_Integrata,17_249780914_Integrata,34_249800626_Integrata,14_249780914_Integrata,35_249800626_Integrata,13_249787487_Integrata,17_249779589_Integrata,8_249783156_Integrata,9_249783156_Integrata,29_249800626_Integrata,7_249784932_Integrata,14_249804249_Integrata,10_249797279_Integrata,31_249800626_Integrata,16_249787487_Integrata,18_249779589_Integrata,15_249804249_Integrata,14_249779589_Integrata,12_249804249_Integrata,13_249779589_Integrata,11_249806157_Integrata,13_249804249_Integrata,18_249780914_Integrata","22_249806157_Barclays,23_249800626_Barclays,25_249806157_Barclays,14_249784932_Barclays,27_249800626_Barclays,18_249795369_Barclays,23_249797279_Barclays,26_249780914_Barclays,35_249804249_Barclays,16_249784932_Barclays,22_249798956_Barclays,26_249779589_Barclays,33_249797279_Barclays,14_249779589_Barclays,20_249795369_Barclays,23_249806157_Barclays,33_249798956_Barclays,32_249806157_Barclays,21_249798956_Barclays,22_249797279_Barclays,34_249804249_Barclays,25_249800626_Barclays,27_249802467_Barclays,26_249804249_Barclays,19_249798956_Barclays,25_249802467_Barclays,14_249777351_Barclays,32_249798956_Barclays,24_249797279_Barclays,15_249780914_Barclays,23_249804249_Barclays,25_249804249_Barclays,14_249780914_Barclays,20_249798956_Barclays,22_249804249_Barclays,17_249780914_Barclays,39_249802467_Barclays,13_249784932_Barclays,20_249797279_Barclays,23_249798956_Barclays,14_249783156_Barclays,16_249783156_Barclays,26_249783156_Barclays,21_249797279_Barclays,26_249784932_Barclays,15_249784932_Barclays,15_249783156_Barclays,15_249779589_Barclays,24_249806157_Barclays,13_249787487_Barclays,37_249800626_Barclays,24_249804249_Barclays,13_249783156_Barclays,18_249798956_Barclays,25_249784932_Barclays,29_249802467_Barclays,19_249797279_Barclays,27_249780914_Barclays,26_249777351_Barclays,33_249806157_Barclays,25_249783156_Barclays,34_249797279_Barclays,15_249787487_Barclays,25_249787487_Barclays,27_249779589_Barclays",1214812144,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceeds between Integrata and Barclays,Barclays 
244,"25_2491211800_Integrata,24_2491211800_Integrata","28_2491208008_Barclays,27_2491211800_Barclays,28_2491210144_Barclays",1751195570,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceeds booked between Integrata and Barclays,Barclays 
440,47_249834577_Integrata,"68_249833218_Barclays,63_249834577_Barclays",1251296110,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceds booked between Integrata and Barclays,Barclays 
441,37_249901220_Integrata,"73_249901220_Barclays,75_249900460_Barclays",1339500654,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceeds booked between Integrata and Barclays,Barclays 
442,"20_2491181610_Integrata,19_2491179658_Integrata","37_2491181610_Barclays,39_2491177670_Barclays",1709970980,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceeds between Integrata and Barclays,Barclays 
443,"50_249743261_Integrata,38_249722932_Integrata",73_249722932_Barclays,1130485611,UMB,UMB,UMB_Carry_Forward,UMB,Difference is due to fee and commission cancelled at Integrata for the SD of 0203-2020,Barclays 
444,"32_249787487_Integrata,31_249787487_Integrata,16_249783156_Integrata,19_249797279_Integrata,16_249784932_Integrata,55_249800626_Integrata,31_249780914_Integrata,32_249780914_Integrata,31_249779589_Integrata,57_249800626_Integrata,18_249806157_Integrata,22_249804249_Integrata,56_249800626_Integrata,32_249779589_Integrata","28_249783156_Barclays,39_249800626_Barclays,27_249787487_Barclays,35_249797279_Barclays,27_249784932_Barclays,35_249806157_Barclays,36_249804249_Barclays,29_249780914_Barclays,27_249783156_Barclays,36_249797279_Barclays,28_249780914_Barclays,29_249779589_Barclays,34_249806157_Barclays,28_249779589_Barclays,34_249798956_Barclays,28_249784932_Barclays,34_249795369_Barclays,28_249777351_Barclays,37_249804249_Barclays,35_249798956_Barclays,41_249802467_Barclays",1214814219,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceeds booked between Integrata and Barclays,Barclays 
445,"30_2491168979_Integrata,32_2491143125_Integrata,38_249987820_Integrata,25_249993471_Integrata,29_2491141167_Integrata,31_2491143125_Integrata,28_2491141167_Integrata,22_249991571_Integrata","56_2491139193_Barclays,56_2491167692_Barclays,55_2491143125_Barclays,55_2491168979_Barclays,55_2491139193_Barclays,48_249989770_Barclays,49_249991571_Barclays,47_249993471_Barclays,59_2491141167_Barclays,47_249989770_Barclays,58_2491141167_Barclays,50_249991571_Barclays,48_249991571_Barclays",1694181766,UMB,UMB,UMB_Carry_Forward,UMB,Difference is due to fee and commission cancelled at Integrata for the SD of 0203-2020,Barclays 
446,"22_2491036714_Integrata,22_2491038589_Integrata,21_2491038589_Integrata","44_2491035028_Barclays,43_2491036714_Barclays,44_2491036714_Barclays,43_2491038589_Barclays",1520673159,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceeds booked between Integrata and Barclays,Barclays 
447,"1_2491139193_Integrata,1_2491143125_Integrata,25_2491137198_Integrata,1_2491211800_Integrata,26_2491137198_Integrata,1_2491141167_Integrata,2_2491143125_Integrata,2_2491211800_Integrata","1_2491141167_Barclays,1_2491139193_Barclays,2_2491141167_Barclays,2_2491139193_Barclays,2_2491137198_Barclays,1_2491143125_Barclays,1_2491136256_Barclays,1_2491211800_Barclays,2_2491136256_Barclays,2_2491234109_Barclays,2_2491208008_Barclays,2_2491210144_Barclays,1_2491236279_Barclays",1784915085,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceds booked between Integrata and Barclays,Barclays 
448,"21_2491211800_Integrata,20_2491211800_Integrata","21_2491211800_Barclays,22_2491208008_Barclays,22_2491210144_Barclays",1751195587,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceeds booked between Integrata and Barclays,Barclays 
449,"12_2491210144_Integrata,23_2491211800_Integrata,22_2491211800_Integrata","30_2491210144_Barclays,29_2491211800_Barclays,30_2491208008_Barclays",1751195597,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceeds booked between Integrata and Barclays,Barclays 
1176,25_249921434_Integrata,45_249921434_Barclays,1367180996,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceeds booked between Integrata and Barclays,Barclays 
1177,"6_2491211800_Integrata,5_2491211800_Integrata","5_2491211800_Barclays,6_2491210144_Barclays,6_2491208008_Barclays",1751195624,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceeds booked between Integrata and Barclays,Barclays 
1178,1_249908652_Integrata,"1_249908652_Barclays,2_249906859_Barclays",1349593698,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceeds booked between Integrata and Barclays,Barclays 
1179,"4_2491141167_Integrata,5_2491143125_Integrata,3_2491141167_Integrata,4_2491143125_Integrata","6_2491141167_Barclays,5_2491143125_Barclays,6_2491139193_Barclays,5_2491141167_Barclays,5_2491139193_Barclays",1659404972,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and Barclays,Barclays 
1180,"19_2491221904_Integrata,21_2491225385_Integrata,19_2491225385_Integrata,18_2491219664_Integrata,20_2491225385_Integrata,19_2491173607_Integrata,20_2491221904_Integrata,18_2491225385_Integrata,16_2491225385_Integrata,17_2491219664_Integrata,17_2491225385_Integrata","34_2491217570_Barclays,34_2491219664_Barclays,34_2491215689_Barclays,33_2491221904_Barclays,34_2491223675_Barclays",1784914926,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceds booked between Integrata and Barclays,Barclays 
1181,"29_249804249_Integrata,28_249804249_Integrata,1_249806157_Integrata","2_249804249_Barclays,3_249804249_Barclays,2_249802467_Barclays,5_249806157_Barclays",1214815705,UMB,UMB,UMB_Carry_Forward,UMB,Difference in repo proceeds between Integrata and Barclays,Barclays 
