,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
1554,,15_455914788_CACEIS,1356802615,OB,UCB,Close,Close,
1720,,20_4551402499_CACEIS,2006719928,OB,UCB,Close,Close,
1724,,16_4551279353_CACEIS,1839901569,OB,UCB,Close,Close,
2869,,14_455914788_CACEIS,1356802610,OB,UCB,Close,Close,
5772,,17_4551285256_CACEIS,1847792954,OB,UCB,Close,Close,
5781,,6_4551157661_CACEIS,1677770259,OB,UCB,Close,Close,
5789,,13_4551402499_CACEIS,2006719926,OB,UCB,Close,Close,
6958,,22_4551402499_CACEIS,2006719923,OB,UCB,Close,Close,
6965,,26_4551285256_CACEIS,1847792963,OB,UCB,Close,Close,
6967,,24_4551157661_CACEIS,1677770272,OB,UCB,Close,Close,
9109,,25_4551285256_CACEIS,1847792960,OB,UCB,Close,Close,
9123,,24_4551402499_CACEIS,2006719929,OB,UCB,Close,Close,
9240,,17_4551279353_CACEIS,1839901571,OB,UCB,Close,Close,
9245,,21_4551402499_CACEIS,2006719920,OB,UCB,Close,Close,
12887,,19_4551285256_CACEIS,1847792958,OB,UCB,Close,Close,
12894,,9_4551402499_CACEIS,2006719922,OB,UCB,Close,Close,
