,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
2,89_4551430295_Integrata,,1860077953,CMF,UCB,Close,Close,
3,215_4551430295_Integrata,,1860077954,CMF,UCB,Close,Close,
4,90_4551430295_Integrata,,1860077950,CMF,UCB,Close,Close,
5,197_4551430295_Integrata,,1860077956,CMF,UCB,Close,Close,
6,202_4551430295_Integrata,,1860077952,CMF,UCB,Close,Close,
7,214_4551430295_Integrata,,1860077957,CMF,UCB,Close,Close,
8,112_4551430295_Integrata,,1860077958,CMF,UCB,Close,Close,
9,233_4551430295_Integrata,,1860077964,CMF,UCB,Close,Close,
10,122_4551430295_Integrata,,1860077959,CMF,UCB,Close,Close,
11,117_4551430295_Integrata,,1860077965,CMF,UCB,Close,Close,
14,110_4551430295_Integrata,,1860077961,CMF,UCB,Close,Close,
15,234_4551430295_Integrata,,1860077967,CMF,UCB,Close,Close,
16,121_4551430295_Integrata,,1860077962,CMF,UCB,Close,Close,
17,91_4551430295_Integrata,,1860077968,CMF,UCB,Close,Close,
18,111_4551430295_Integrata,,1860077963,CMF,UCB,Close,Close,
19,113_4551430295_Integrata,,1860077969,CMF,UCB,Close,Close,
20,114_4551430295_Integrata,,1860077970,CMF,UCB,Close,Close,
21,74_4551430295_Integrata,,1860077976,CMF,UCB,Close,Close,
22,92_4551430295_Integrata,,1860077971,CMF,UCB,Close,Close,
23,220_4551430295_Integrata,,1860077977,CMF,UCB,Close,Close,
24,93_4551430295_Integrata,,1860077972,CMF,UCB,Close,Close,
25,94_4551430295_Integrata,,1860077978,CMF,UCB,Close,Close,
26,124_4551430295_Integrata,,1860077973,CMF,UCB,Close,Close,
27,208_4551430295_Integrata,,1860077980,CMF,UCB,Close,Close,
28,115_4551430295_Integrata,,1860077974,CMF,UCB,Close,Close,
29,196_4551430295_Integrata,,1860077981,CMF,UCB,Close,Close,
30,95_4551430295_Integrata,,1860077983,CMF,UCB,Close,Close,
31,96_4551430295_Integrata,,1860077988,CMF,UCB,Close,Close,
32,191_4551430295_Integrata,,1860077984,CMF,UCB,Close,Close,
33,77_4551430295_Integrata,,1860077989,CMF,UCB,Close,Close,
34,71_4551430295_Integrata,,1860077986,CMF,UCB,Close,Close,
35,182_4551430295_Integrata,,1860077995,CMF,UCB,Close,Close,
36,116_4551430295_Integrata,,1860077996,CMF,UCB,Close,Close,
37,79_4551430295_Integrata,,1860077998,CMF,UCB,Close,Close,
38,72_4551430295_Integrata,,1860077987,CMF,UCB,Close,Close,
39,187_4551430295_Integrata,,1860078000,CMF,UCB,Close,Close,
40,75_4551430295_Integrata,,1860078002,CMF,UCB,Close,Close,
41,85_4551430295_Integrata,,1860078008,CMF,UCB,Close,Close,
42,76_4551430295_Integrata,,1860078003,CMF,UCB,Close,Close,
43,194_4551430295_Integrata,,1860078010,CMF,UCB,Close,Close,
44,192_4551430295_Integrata,,1860078004,CMF,UCB,Close,Close,
45,198_4551430295_Integrata,,1860078012,CMF,UCB,Close,Close,
46,100_4551430295_Integrata,,1860078018,CMF,UCB,Close,Close,
47,227_4551430295_Integrata,,1860078025,CMF,UCB,Close,Close,
48,82_4551430295_Integrata,,1860078024,CMF,UCB,Close,Close,
49,237_4551430295_Integrata,,1860078031,CMF,UCB,Close,Close,
50,86_4551430295_Integrata,,1860078023,CMF,UCB,Close,Close,
51,207_4551430295_Integrata,,1860078032,CMF,UCB,Close,Close,
52,81_4551430295_Integrata,,1860078029,CMF,UCB,Close,Close,
53,240_4551430295_Integrata,,1860078036,CMF,UCB,Close,Close,
54,195_4551430295_Integrata,,1860078033,CMF,UCB,Close,Close,
55,241_4551430295_Integrata,,1860078039,CMF,UCB,Close,Close,
56,87_4551430295_Integrata,,1860078034,CMF,UCB,Close,Close,
57,84_4551430295_Integrata,,1860078040,CMF,UCB,Close,Close,
58,105_4551430295_Integrata,,1860078037,CMF,UCB,Close,Close,
59,230_4551430295_Integrata,,1860078045,CMF,UCB,Close,Close,
60,103_4551430295_Integrata,,1860078044,CMF,UCB,Close,Close,
61,225_4551430295_Integrata,,1860078052,CMF,UCB,Close,Close,
62,107_4551430295_Integrata,,1860078047,CMF,UCB,Close,Close,
63,200_4551430295_Integrata,,1860078054,CMF,UCB,Close,Close,
64,209_4551430295_Integrata,,1860078059,CMF,UCB,Close,Close,
65,206_4551430295_Integrata,,1860078067,CMF,UCB,Close,Close,
66,199_4551430295_Integrata,,1860078066,CMF,UCB,Close,Close,
67,203_4551430295_Integrata,,1860078073,CMF,UCB,Close,Close,
68,224_4551430295_Integrata,,1860078070,CMF,UCB,Close,Close,
69,244_4551430295_Integrata,,1860078078,CMF,UCB,Close,Close,
70,108_4551430295_Integrata,,1860078076,CMF,UCB,Close,Close,
