,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns,ViewData.BreakID,ViewData.Task ID,ViewData.Source Combination Code,BusinessDate
0,,73_2491470413_Barclays,1860527452,OB,UCB,Close,Close,,Barclays,1860527452,1860527452,2491470441,752297024,2021-09-01
1,,67_2491470413_Barclays,1860527434,OB,UCB,Close,Close,,Barclays,1860527434,1860527434,2491470441,752297024,2021-09-01
2,,74_2491470413_Barclays,1860527429,OB,UCB,Close,Close,,Barclays,1860527429,1860527429,2491470441,752297024,2021-09-01
3,,68_2491470413_Barclays,1860527440,OB,UCB,Close,Close,,Barclays,1860527440,1860527440,2491470441,752297024,2021-09-01
4,,75_2491470413_Barclays,1860527446,OB,UCB,Close,Close,,Barclays,1860527446,1860527446,2491470441,752297024,2021-09-01
5,,70_2491470413_Barclays,1860527449,OB,UCB,Close,Close,,Barclays,1860527449,1860527449,2491470441,752297024,2021-09-01
6,,71_2491470413_Barclays,1860527450,OB,UCB,Close,Close,,Barclays,1860527450,1860527450,2491470441,752297024,2021-09-01
7,,72_2491470413_Barclays,1860527451,OB,UCB,Close,Close,,Barclays,1860527451,1860527451,2491470441,752297024,2021-09-01
8,,73_2491470441_Barclays,1860553456,OB,UCB,Close,Close,,Barclays,1860553456,1860553456,2491470441,752297024,2021-09-01
9,,74_2491470441_Barclays,1860553467,OB,UCB,Close,Close,,Barclays,1860553467,1860553467,2491470441,752297024,2021-09-01
10,,81_2491470441_Barclays,1860553477,OB,UCB,Close,Close,,Barclays,1860553477,1860553477,2491470441,752297024,2021-09-01
11,,69_2491470441_Barclays,1860553485,OB,UCB,Close,Close,,Barclays,1860553485,1860553485,2491470441,752297024,2021-09-01
12,,87_2491470441_Barclays,1860553487,OB,UCB,Close,Close,,Barclays,1860553487,1860553487,2491470441,752297024,2021-09-01
13,,84_2491470441_Barclays,1860553496,OB,UCB,Close,Close,,Barclays,1860553496,1860553496,2491470441,752297024,2021-09-01
14,,68_2491470441_Barclays,1860553502,OB,UCB,Close,Close,,Barclays,1860553502,1860553502,2491470441,752297024,2021-09-01
15,,78_2491470441_Barclays,1860553506,OB,UCB,Close,Close,,Barclays,1860553506,1860553506,2491470441,752297024,2021-09-01
16,,90_249897582_Barclays,1334014148,OB,UCB,Close,Close,,Barclays,1334014148,1334014148,2491470441,752297024,2021-09-01
17,,96_249897582_Barclays,1334014138,OB,UCB,Close,Close,,Barclays,1334014138,1334014138,2491470441,752297024,2021-09-01
18,,36_2491501674_Barclays,2135469106,OB,UCB,Close,Close,,Barclays,2135469106,2135469106,2491470441,752297024,2021-09-01
19,,36_2491470413_Barclays,1860527413,OB,UCB,Close,Close,,Barclays,1860527413,1860527413,2491470441,752297024,2021-09-01
20,,91_249897582_Barclays,1334014179,OB,UCB,Close,Close,,Barclays,1334014179,1334014179,2491470441,752297024,2021-09-01
21,,2_2491501674_Barclays,2135469149,OB,UCB,Close,Close,,Barclays,2135469149,2135469149,2491470441,752297024,2021-09-01
22,,12_2491470413_Barclays,1860527448,OB,UCB,Close,Close,,Barclays,1860527448,1860527448,2491470441,752297024,2021-09-01
23,,12_2491501674_Barclays,2135469170,OB,UCB,Close,Close,,Barclays,2135469170,2135469170,2491470441,752297024,2021-09-01
24,,40_2491501674_Barclays,2135469118,OB,UCB,Close,Close,,Barclays,2135469118,2135469118,2491470441,752297024,2021-09-01
