,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
21,10_4551203153_Integrata,,1737813332,OB,UCB,Close,Close,
23,3_4551203153_Integrata,,1737813331,OB,UCB,Close,Close,
287,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,
288,7_4551203153_Integrata,,1737813339,OB,UCB,Close,Close,
361,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,
364,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,
671,2_4551430044_Integrata,,1859896251,OB,UCB,Close,Close,
672,2_4551430048_Integrata,,1859897094,OB,UCB,Close,Close,
782,9_4551450053_Integrata,,1860095131,OB,UCB,Close,Close,
783,9_4551450020_Integrata,,1860084492,OB,UCB,Close,Close,
