,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
157,1_4551430295_Integrata,,1860078122,OB,UCB,Close,Close,
165,15_4551430295_Integrata,,1860078144,OB,UCB,Close,Close,
173,159_4551430295_Integrata,,1860078149,OB,UCB,Close,Close,
180,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,
189,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,
196,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,
205,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,
219,53_4551430295_Integrata,,1860078157,OB,UCB,Close,Close,
225,248_4551430295_Integrata,,1860078162,OB,UCB,Close,Close,
234,52_4551430295_Integrata,,1860078175,OB,UCB,Close,Close,
240,56_4551430295_Integrata,,1860078168,OB,UCB,Close,Close,
244,76_4551430295_Integrata,,1860078003,OB,UCB,Close,Close,
250,194_4551430295_Integrata,,1860078010,OB,UCB,Close,Close,
254,75_4551430295_Integrata,,1860078002,OB,UCB,Close,Close,
269,1_4551430048_Integrata,,1859897095,OB,UCB,Close,Close,
272,85_4551430295_Integrata,,1860078008,OB,UCB,Close,Close,
274,1_4551430044_Integrata,,1859896252,OB,UCB,Close,Close,
292,33_4551430295_Integrata,,1860078188,OB,UCB,Close,Close,
299,147_4551430295_Integrata,,1860078185,OB,UCB,Close,Close,
308,35_4551430295_Integrata,,1860078182,OB,UCB,Close,Close,
317,7_4551430295_Integrata,,1860078177,OB,UCB,Close,Close,
325,28_4551430295_Integrata,,1860078172,OB,UCB,Close,Close,
332,3_4551430295_Integrata,,1860078166,OB,UCB,Close,Close,
340,82_4551430295_Integrata,,1860078024,OB,UCB,Close,Close,
352,237_4551430295_Integrata,,1860078031,OB,UCB,Close,Close,
366,239_4551430295_Integrata,,1860078116,OB,UCB,Close,Close,
372,236_4551430295_Integrata,,1860078115,OB,UCB,Close,Close,
380,71_4551430295_Integrata,,1860077986,OB,UCB,Close,Close,
386,182_4551430295_Integrata,,1860077995,OB,UCB,Close,Close,
395,225_4551430295_Integrata,,1860078052,OB,UCB,Close,Close,
400,103_4551430295_Integrata,,1860078044,OB,UCB,Close,Close,
409,107_4551430295_Integrata,,1860078047,OB,UCB,Close,Close,
416,200_4551430295_Integrata,,1860078054,OB,UCB,Close,Close,
424,227_4551430295_Integrata,,1860078025,OB,UCB,Close,Close,
432,100_4551430295_Integrata,,1860078018,OB,UCB,Close,Close,
439,89_4551430295_Integrata,,1860077953,OB,UCB,Close,Close,
445,215_4551430295_Integrata,,1860077954,OB,UCB,Close,Close,
453,217_4551430295_Integrata,,1860078114,OB,UCB,Close,Close,
459,216_4551430295_Integrata,,1860078111,OB,UCB,Close,Close,
475,197_4551430295_Integrata,,1860077956,OB,UCB,Close,Close,
487,90_4551430295_Integrata,,1860077950,OB,UCB,Close,Close,
495,63_4551430295_Integrata,,1860078178,OB,UCB,Close,Close,
503,43_4551430295_Integrata,,1860078167,OB,UCB,Close,Close,
512,12_4551430295_Integrata,,1860078183,OB,UCB,Close,Close,
518,170_4551430295_Integrata,,1860078186,OB,UCB,Close,Close,
528,46_4551430295_Integrata,,1860078190,OB,UCB,Close,Close,
537,47_4551430295_Integrata,,1860078195,OB,UCB,Close,Close,
543,152_4551430295_Integrata,,1860078199,OB,UCB,Close,Close,
550,154_4551430295_Integrata,,1860078203,OB,UCB,Close,Close,
557,66_4551430295_Integrata,,1860078205,OB,UCB,Close,Close,
567,177_4551430295_Integrata,,1860078129,OB,UCB,Close,Close,
574,178_4551430295_Integrata,,1860078135,OB,UCB,Close,Close,
596,29_4551430295_Integrata,,1860078142,OB,UCB,Close,Close,
599,140_4551426010_Integrata,,1859876024,OB,UCB,Close,Close,
601,90_4551426010_Integrata,,1859876030,OB,UCB,Close,Close,
610,136_4551426010_Integrata,,1859876028,OB,UCB,Close,Close,
612,139_4551426010_Integrata,,1859876035,OB,UCB,Close,Close,
626,126_4551426010_Integrata,,1859876025,OB,UCB,Close,Close,
629,115_4551426010_Integrata,,1859876031,OB,UCB,Close,Close,
661,244_4551430295_Integrata,,1860078078,OB,UCB,Close,Close,
662,141_4551426010_Integrata,,1859876154,OB,UCB,Close,Close,
664,4_4551426010_Integrata,,1859876150,OB,UCB,Close,Close,
667,224_4551430295_Integrata,,1860078070,OB,UCB,Close,Close,
670,228_4551430295_Integrata,,1860078087,OB,UCB,Close,Close,
673,226_4551430295_Integrata,,1860078080,OB,UCB,Close,Close,
677,95_4551430295_Integrata,,1860077983,OB,UCB,Close,Close,
679,3_4551426010_Integrata,,1859876131,OB,UCB,Close,Close,
680,96_4551430295_Integrata,,1860077988,OB,UCB,Close,Close,
684,135_4551426010_Integrata,,1859876136,OB,UCB,Close,Close,
685,37_4551430295_Integrata,,1860078176,OB,UCB,Close,Close,
688,168_4551430295_Integrata,,1860078181,OB,UCB,Close,Close,
692,41_4551430295_Integrata,,1860078164,OB,UCB,Close,Close,
696,40_4551430295_Integrata,,1860078156,OB,UCB,Close,Close,
701,146_4551430295_Integrata,,1860078169,OB,UCB,Close,Close,
703,172_4551430295_Integrata,,1860078173,OB,UCB,Close,Close,
707,28_4551426010_Integrata,,1859876133,OB,UCB,Close,Close,
711,25_4551426010_Integrata,,1859876190,OB,UCB,Close,Close,
734,191_4551430295_Integrata,,1860077984,OB,UCB,Close,Close,
737,77_4551430295_Integrata,,1860077989,OB,UCB,Close,Close,
741,81_4551430295_Integrata,,1860078029,OB,UCB,Close,Close,
744,240_4551430295_Integrata,,1860078036,OB,UCB,Close,Close,
748,149_4551430295_Integrata,,1860078202,OB,UCB,Close,Close,
751,67_4551430295_Integrata,,1860078127,OB,UCB,Close,Close,
755,250_4551430295_Integrata,,1860078197,OB,UCB,Close,Close,
758,137_4551430295_Integrata,,1860078194,OB,UCB,Close,Close,
769,109_4551426010_Integrata,,1859876143,OB,UCB,Close,Close,
772,80_4551426010_Integrata,,1859876138,OB,UCB,Close,Close,
777,131_4551426010_Integrata,,1859876164,OB,UCB,Close,Close,
781,114_4551426010_Integrata,,1859876163,OB,UCB,Close,Close,
788,54_4551426010_Integrata,,1859876151,OB,UCB,Close,Close,
792,117_4551426010_Integrata,,1859876156,OB,UCB,Close,Close,
796,67_4551426010_Integrata,,1859876132,OB,UCB,Close,Close,
799,111_4551426010_Integrata,,1859876139,OB,UCB,Close,Close,
804,8_4551430295_Integrata,,1860078146,OB,UCB,Close,Close,
807,160_4551430295_Integrata,,1860078140,OB,UCB,Close,Close,
808,14_4551430295_Integrata,,1860078143,OB,UCB,Close,Close,
812,138_4551430295_Integrata,,1860078134,OB,UCB,Close,Close,
815,233_4551430295_Integrata,,1860077964,OB,UCB,Close,Close,
816,198_4551430295_Integrata,,1860078012,OB,UCB,Close,Close,
818,192_4551430295_Integrata,,1860078004,OB,UCB,Close,Close,
819,87_4551430295_Integrata,,1860078034,OB,UCB,Close,Close,
820,209_4551430295_Integrata,,1860078059,OB,UCB,Close,Close,
821,112_4551430295_Integrata,,1860077958,OB,UCB,Close,Close,
823,206_4551430295_Integrata,,1860078067,OB,UCB,Close,Close,
824,202_4551430295_Integrata,,1860077952,OB,UCB,Close,Close,
826,62_4551430295_Integrata,,1860078200,OB,UCB,Close,Close,
827,74_4551430295_Integrata,,1860077976,OB,UCB,Close,Close,
828,214_4551430295_Integrata,,1860077957,OB,UCB,Close,Close,
829,180_4551430295_Integrata,,1860078126,OB,UCB,Close,Close,
831,114_4551430295_Integrata,,1860077970,OB,UCB,Close,Close,
832,25_4551430295_Integrata,,1860078155,OB,UCB,Close,Close,
833,134_4551430295_Integrata,,1860078191,OB,UCB,Close,Close,
835,110_4551430295_Integrata,,1860077961,OB,UCB,Close,Close,
836,251_4551430295_Integrata,,1860078196,OB,UCB,Close,Close,
837,156_4551430295_Integrata,,1860078160,OB,UCB,Close,Close,
838,234_4551430295_Integrata,,1860077967,OB,UCB,Close,Close,
839,129_4551430295_Integrata,,1860078125,OB,UCB,Close,Close,
840,175_4551430295_Integrata,,1860078159,OB,UCB,Close,Close,
841,30_4551430295_Integrata,,1860078151,OB,UCB,Close,Close,
842,142_4551430295_Integrata,,1860078153,OB,UCB,Close,Close,
843,13_4551430295_Integrata,,1860078165,OB,UCB,Close,Close,
844,187_4551430295_Integrata,,1860078000,OB,UCB,Close,Close,
845,133_4551430295_Integrata,,1860078147,OB,UCB,Close,Close,
846,24_4551430295_Integrata,,1860078138,OB,UCB,Close,Close,
847,72_4551430295_Integrata,,1860077987,OB,UCB,Close,Close,
848,5_4551430295_Integrata,,1860078133,OB,UCB,Close,Close,
849,143_4551430295_Integrata,,1860078171,OB,UCB,Close,Close,
850,241_4551430295_Integrata,,1860078039,OB,UCB,Close,Close,
851,208_4551430295_Integrata,,1860077980,OB,UCB,Close,Close,
852,20_4551430295_Integrata,,1860078148,OB,UCB,Close,Close,
853,153_4551430295_Integrata,,1860078189,OB,UCB,Close,Close,
854,166_4551430295_Integrata,,1860078137,OB,UCB,Close,Close,
855,195_4551430295_Integrata,,1860078033,OB,UCB,Close,Close,
856,124_4551430295_Integrata,,1860077973,OB,UCB,Close,Close,
857,169_4551430295_Integrata,,1860078207,OB,UCB,Close,Close,
858,68_4551430295_Integrata,,1860078184,OB,UCB,Close,Close,
859,122_4551430295_Integrata,,1860077959,OB,UCB,Close,Close,
860,108_4551430295_Integrata,,1860078076,OB,UCB,Close,Close,
861,174_4551430295_Integrata,,1860078124,OB,UCB,Close,Close,
862,27_4551430295_Integrata,,1860078180,OB,UCB,Close,Close,
863,117_4551430295_Integrata,,1860077965,OB,UCB,Close,Close,
864,190_4551430295_Integrata,,1860078084,OB,UCB,Close,Close,
865,39_4551430295_Integrata,,1860078206,OB,UCB,Close,Close,
866,144_4551430295_Integrata,,1860078204,OB,UCB,Close,Close,
867,22_4551430295_Integrata,,1860078174,OB,UCB,Close,Close,
868,59_4551430295_Integrata,,1860078139,OB,UCB,Close,Close,
869,113_4551430295_Integrata,,1860077969,OB,UCB,Close,Close,
870,199_4551430295_Integrata,,1860078066,OB,UCB,Close,Close,
871,57_4551430295_Integrata,,1860078132,OB,UCB,Close,Close,
872,111_4551430295_Integrata,,1860077963,OB,UCB,Close,Close,
873,203_4551430295_Integrata,,1860078073,OB,UCB,Close,Close,
874,131_4551430295_Integrata,,1860078123,OB,UCB,Close,Close,
875,79_4551430295_Integrata,,1860077998,OB,UCB,Close,Close,
876,54_4551430295_Integrata,,1860078130,OB,UCB,Close,Close,
877,84_4551430295_Integrata,,1860078040,OB,UCB,Close,Close,
878,116_4551430295_Integrata,,1860077996,OB,UCB,Close,Close,
879,44_4551430295_Integrata,,1860078121,OB,UCB,Close,Close,
880,17_4551450020_Integrata,,1860084484,OB,UCB,Close,Close,
881,163_4551430295_Integrata,,1860078201,OB,UCB,Close,Close,
884,65_4551430295_Integrata,,1860078198,OB,UCB,Close,Close,
886,16_4551430295_Integrata,,1860078179,OB,UCB,Close,Close,
889,19_4551430295_Integrata,,1860078192,OB,UCB,Close,Close,
892,165_4551430295_Integrata,,1860078131,OB,UCB,Close,Close,
981,128_4551430295_Integrata,,1860078152,OB,UCB,Close,Close,
983,10_4551430295_Integrata,,1860078145,OB,UCB,Close,Close,
984,6_4551430295_Integrata,,1860078154,OB,UCB,Close,Close,
986,17_4551430295_Integrata,,1860078161,OB,UCB,Close,Close,
988,86_4551430295_Integrata,,1860078023,OB,UCB,Close,Close,
989,207_4551430295_Integrata,,1860078032,OB,UCB,Close,Close,
991,115_4551430295_Integrata,,1860077974,OB,UCB,Close,Close,
992,196_4551430295_Integrata,,1860077981,OB,UCB,Close,Close,
994,31_4551430295_Integrata,,1860078150,OB,UCB,Close,Close,
1000,2_4551450053_Integrata,,1860095129,OB,UCB,Close,Close,
1001,2_4551450020_Integrata,,1860084480,OB,UCB,Close,Close,
1010,10_4551450053_Integrata,,1860095133,OB,UCB,Close,Close,
1011,10_4551450020_Integrata,,1860084493,OB,UCB,Close,Close,
1015,5_4551450053_Integrata,,1860095135,OB,UCB,Close,Close,
1016,5_4551450020_Integrata,,1860084486,OB,UCB,Close,Close,
1020,6_4551450053_Integrata,,1860095137,OB,UCB,Close,Close,
1021,6_4551450020_Integrata,,1860084487,OB,UCB,Close,Close,
1025,16_4551450053_Integrata,,1860095139,OB,UCB,Close,Close,
1026,16_4551450020_Integrata,,1860084481,OB,UCB,Close,Close,
1027,7_4551450053_Integrata,,1860095140,OB,UCB,Close,Close,
1028,7_4551450020_Integrata,,1860084488,OB,UCB,Close,Close,
1232,17_4551450053_Integrata,,1860095141,OB,UCB,Close,Close,
12234,,16_4551430044_CACEIS,1859896253,OB,UCB,Close,Close,
12239,,16_4551430048_CACEIS,1859897096,OB,UCB,Close,Close,
15079,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,
15082,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,
15164,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,
15176,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,
