,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
189,,19_4551285256_CACEIS,1847792958,OB,UCB,Close,Close,
795,,26_4551285256_CACEIS,1847792963,OB,UCB,Close,Close,
1670,,24_4551157661_CACEIS,1677770272,OB,UCB,Close,Close,
2208,,13_4551402499_CACEIS,2006719926,OB,UCB,Close,Close,
2771,,22_4551402499_CACEIS,2006719923,OB,UCB,Close,Close,
3771,,21_4551402499_CACEIS,2006719920,OB,UCB,Close,Close,
4452,,17_4551279353_CACEIS,1839901571,OB,UCB,Close,Close,
5325,,16_4551279353_CACEIS,1839901569,OB,UCB,Close,Close,
6457,,15_455914788_CACEIS,1356802615,OB,UCB,Close,Close,
10533,,9_4551402499_CACEIS,2006719922,OB,UCB,Close,Close,
10701,,17_4551285256_CACEIS,1847792954,OB,UCB,Close,Close,
11455,,24_4551402499_CACEIS,2006719929,OB,UCB,Close,Close,
13635,,20_4551402499_CACEIS,2006719928,OB,UCB,Close,Close,
13896,,6_4551157661_CACEIS,1677770259,OB,UCB,Close,Close,
13990,,25_4551285256_CACEIS,1847792960,OB,UCB,Close,Close,
14392,,14_455914788_CACEIS,1356802610,OB,UCB,Close,Close,
