,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
197,,94_2491455978_Goldman Sachs,2074151266,CNF,UCB,Close,Close,,Goldman Sachs
426,368_2491034737_Integrata,,1515571566,OB,UCB,Close,Close,,Goldman Sachs
445,86_2491223826_Integrata,,1767339220,OB,UCB,Close,Close,,Goldman Sachs
513,306_249913360_Integrata,,1354432920,OB,UCB,Close,Close,,Goldman Sachs
570,363_2491019658_Integrata,,1494956348,OB,UCB,Close,Close,,Goldman Sachs
817,367_2491034737_Integrata,,1515571455,OB,UCB,Close,Close,,Goldman Sachs
1007,106_2491056080_Integrata,,1543342559,OB,UCB,Close,Close,,Goldman Sachs
1023,,98_2491455978_Goldman Sachs,2074151267,CNF,UCB,Close,Close,,Goldman Sachs
1178,,100_2491455978_Goldman Sachs,2074151269,CNF,UCB,Close,Close,,Goldman Sachs
1550,370_2491034737_Integrata,,1515571490,OB,UCB,Close,Close,,Goldman Sachs
1589,,99_2491455978_Goldman Sachs,2074151268,CNF,UCB,Close,Close,,Goldman Sachs
1620,177_249955212_Integrata,,1411586077,OB,UCB,Close,Close,,Goldman Sachs
1678,87_2491223826_Integrata,,1767339229,OB,UCB,Close,Close,,Goldman Sachs
1712,162_249914797_Integrata,,1356805402,OB,UCB,Close,Close,,Goldman Sachs
1750,366_2491034737_Integrata,,1515571553,OB,UCB,Close,Close,,Goldman Sachs
1768,,95_2491455978_Goldman Sachs,2074151264,CNF,UCB,Close,Close,,Goldman Sachs
1927,377_2491098583_Integrata,,1599371550,OB,UCB,Close,Close,,Goldman Sachs
1993,65_2491048457_Integrata,,1533246017,OB,UCB,Close,Close,,Goldman Sachs
2067,76_2491054178_Integrata,,1541157408,OB,UCB,Close,Close,,Goldman Sachs
2104,350_2491073283_Integrata,,1566188443,OB,UCB,Close,Close,,Goldman Sachs
2360,337_249997283_Integrata,,1465126347,OB,UCB,Close,Close,,Goldman Sachs
2381,369_2491034737_Integrata,,1515571483,OB,UCB,Close,Close,,Goldman Sachs
2417,372_2491034737_Integrata,,1515571503,OB,UCB,Close,Close,,Goldman Sachs
2490,373_2491034737_Integrata,,1515571510,OB,UCB,Close,Close,,Goldman Sachs
2708,64_2491048457_Integrata,,1533246013,OB,UCB,Close,Close,,Goldman Sachs
2715,354_2491073283_Integrata,,1566188450,OB,UCB,Close,Close,,Goldman Sachs
2748,355_2491073283_Integrata,,1566188461,OB,UCB,Close,Close,,Goldman Sachs
2758,107_2491056080_Integrata,,1543342565,OB,UCB,Close,Close,,Goldman Sachs
2863,351_2491073283_Integrata,,1566188449,OB,UCB,Close,Close,,Goldman Sachs
2870,77_2491054178_Integrata,,1541157413,OB,UCB,Close,Close,,Goldman Sachs
2950,361_2491019658_Integrata,,1494956343,OB,UCB,Close,Close,,Goldman Sachs
3321,380_2491098583_Integrata,,1599371556,OB,UCB,Close,Close,,Goldman Sachs
3322,352_2491073283_Integrata,,1566188444,OB,UCB,Close,Close,,Goldman Sachs
3335,381_2491098583_Integrata,,1599371541,OB,UCB,Close,Close,,Goldman Sachs
3336,353_2491073283_Integrata,,1566188455,OB,UCB,Close,Close,,Goldman Sachs
3512,378_2491098583_Integrata,,1599371654,OB,UCB,Close,Close,,Goldman Sachs
3676,,210_2491321919_Goldman Sachs,1894997753,OB,UCB,Close,Close,,Goldman Sachs
3679,,360_2491321919_Goldman Sachs,1894997743,OB,UCB,Close,Close,,Goldman Sachs
3682,,364_2491321919_Goldman Sachs,1894997770,OB,UCB,Close,Close,,Goldman Sachs
3769,,336_2491403587_Goldman Sachs,2008412261,OB,UCB,Close,Close,,Goldman Sachs
3807,,403_2491301726_Goldman Sachs,1870086633,OB,UCB,Close,Close,,Goldman Sachs
3808,,101_2491247789_Goldman Sachs,1799376189,OB,UCB,Close,Close,,Goldman Sachs
3812,,265_2491348289_Goldman Sachs,1932844051,OB,UCB,Close,Close,,Goldman Sachs
3815,,269_2491348289_Goldman Sachs,1932844064,OB,UCB,Close,Close,,Goldman Sachs
3817,,267_2491348289_Goldman Sachs,1932844058,OB,UCB,Close,Close,,Goldman Sachs
3972,,431_2491299960_Goldman Sachs,1866961687,OB,UCB,Close,Close,,Goldman Sachs
3992,244_249955212_Integrata,,1411586006,OB,UCB,Close,Close,,Goldman Sachs
4099,88_2491223826_Integrata,,1767341422,OB,UCB,Close,Close,,Goldman Sachs
4286,,391_2491320028_Goldman Sachs,1892572272,OB,UCB,Close,Close,,Goldman Sachs
4365,,335_2491403587_Goldman Sachs,2008412254,OB,UCB,Close,Close,,Goldman Sachs
4377,,145_249840474_Goldman Sachs,1257978871,OB,UCB,Close,Close,,Goldman Sachs
4397,,401_2491301726_Goldman Sachs,1870086631,OB,UCB,Close,Close,,Goldman Sachs
4398,,407_2491301726_Goldman Sachs,1870086637,OB,UCB,Close,Close,,Goldman Sachs
4400,,100_2491247789_Goldman Sachs,1799376183,OB,UCB,Close,Close,,Goldman Sachs
4499,,117_2491415160_Goldman Sachs,2023532503,OB,UCB,Close,Close,,Goldman Sachs
4552,,363_2491247789_Goldman Sachs,1799376295,OB,UCB,Close,Close,,Goldman Sachs
4592,,334_2491403587_Goldman Sachs,2008412266,OB,UCB,Close,Close,,Goldman Sachs
4605,,152_2491215691_Goldman Sachs,1756096834,OB,UCB,Close,Close,,Goldman Sachs
4627,,308_2491348289_Goldman Sachs,1932844041,OB,UCB,Close,Close,,Goldman Sachs
4654,,225_2491292022_Goldman Sachs,1856623781,OB,UCB,Close,Close,,Goldman Sachs
4753,,276_2491348289_Goldman Sachs,1932844105,OB,UCB,Close,Close,,Goldman Sachs
5097,379_2491098583_Integrata,,1599371656,OB,UCB,Close,Close,,Goldman Sachs
5098,376_2491098583_Integrata,,1599371651,OB,UCB,Close,Close,,Goldman Sachs
5214,362_2491019658_Integrata,,1494952273,OB,UCB,Close,Close,,Goldman Sachs
5226,365_2491019658_Integrata,,1494952279,OB,UCB,Close,Close,,Goldman Sachs
5242,368_2491019658_Integrata,,1494952283,OB,UCB,Close,Close,,Goldman Sachs
5342,,151_2491015919_Goldman Sachs,1489888525,OB,UCB,Close,Close,,Goldman Sachs
5488,,363_2491321919_Goldman Sachs,1894997757,OB,UCB,Close,Close,,Goldman Sachs
5493,,225_2491052304_Goldman Sachs,1538334679,OB,UCB,Close,Close,,Goldman Sachs
5500,,384_2491320028_Goldman Sachs,1892572266,OB,UCB,Close,Close,,Goldman Sachs
5502,,309_2491225447_Goldman Sachs,1769775555,OB,UCB,Close,Close,,Goldman Sachs
5532,,337_2491403587_Goldman Sachs,2008412265,OB,UCB,Close,Close,,Goldman Sachs
