,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
0,"['17_2491470173_Integrata', None, None]","[None, '33_2491470173_Barclays', '34_2491470105_Barclays']","[1860385017, 1860385106, 1860359346]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
1,"[None, None, '17_2491470217_Integrata']","['34_2491470173_Barclays', '33_2491470217_Barclays', None]","[1860385021, 1860414522, 1860414567]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
2,"['19_2491470173_Integrata', None, None]","[None, '37_2491470173_Barclays', '38_2491470105_Barclays']","[1860385025, 1860385097, 1860359380]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
3,"[None, None, '19_2491470217_Integrata']","['38_2491470173_Barclays', '37_2491470217_Barclays', None]","[1860385099, 1860414549, 1860414585]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
4,"['14_2491470173_Integrata', None, None]","[None, '24_2491470105_Barclays', '23_2491470173_Barclays']","[1860385091, 1860359362, 1860385066]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
5,"[None, '12_2491470173_Integrata', None]","['26_2491470105_Barclays', None, '25_2491470173_Barclays']","[1860359375, 1860385084, 1860385077]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
6,"[None, '12_2491470217_Integrata', None]","['26_2491470173_Barclays', None, '25_2491470217_Barclays']","[1860385080, 1860414601, 1860414602]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
7,"['15_2491470173_Integrata', None, None]","[None, '29_2491470173_Barclays', '30_2491470105_Barclays']","[1860385087, 1860385028, 1860359403]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
8,"[None, None, '15_2491470217_Integrata']","['30_2491470173_Barclays', '29_2491470217_Barclays', None]","[1860385060, 1860414537, 1860414605]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
9,"['16_2491470173_Integrata', None, None]","[None, '32_2491470105_Barclays', '31_2491470173_Barclays']","[1860385093, 1860359414, 1860385098]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
10,"['16_2491470217_Integrata', None, None]","[None, '31_2491470217_Barclays', '32_2491470173_Barclays']","[1860414513, 1860414568, 1860385100]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
11,"['18_2491470173_Integrata', None, None]","[None, '35_2491470173_Barclays', '36_2491470105_Barclays']","[1860385095, 1860385086, 1860359371]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
12,"[None, None, '18_2491470217_Integrata']","['36_2491470173_Barclays', '35_2491470217_Barclays', None]","[1860385090, 1860414535, 1860414576]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
13,"['13_2491470173_Integrata', None, None]","[None, '22_2491470105_Barclays', '21_2491470173_Barclays']","[1860385082, 1860359349, 1860385048]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
14,"[None, None, '13_2491470217_Integrata']","['22_2491470173_Barclays', '21_2491470217_Barclays', None]","[1860385056, 1860414591, 1860414603]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
15,"['10_2491470173_Integrata', None, None]","[None, '20_2491470105_Barclays', '19_2491470173_Barclays']","[1860385070, 1860359330, 1860385032]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
16,"[None, None, '10_2491470217_Integrata']","['20_2491470173_Barclays', '19_2491470217_Barclays', None]","[1860385039, 1860414579, 1860414593]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
17,"['7_2491470173_Integrata', None, None]","[None, '16_2491470105_Barclays', '15_2491470173_Barclays']","[1860385079, 1860359395, 1860385085]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
18,"[None, None, '7_2491470217_Integrata']","['15_2491470217_Barclays', '16_2491470173_Barclays', None]","[1860414558, 1860385089, 1860414578]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
19,"['11_2491470173_Integrata', None, None]","[None, '28_2491470105_Barclays', '27_2491470173_Barclays']","[1860385075, 1860359398, 1860385102]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
20,"[None, None, '11_2491470217_Integrata']","['27_2491470217_Barclays', '28_2491470173_Barclays', None]","[1860414523, 1860385104, 1860414597]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
21,"['9_2491470173_Integrata', None, None]","[None, '14_2491470105_Barclays', '13_2491470173_Barclays']","[1860385064, 1860359388, 1860385081]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
22,"[None, None, '9_2491470217_Integrata']","['13_2491470217_Barclays', '14_2491470173_Barclays', None]","[1860414548, 1860385083, 1860414589]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
23,"['8_2491470173_Integrata', None, None]","[None, '18_2491470105_Barclays', '17_2491470173_Barclays']","[1860385057, 1860359318, 1860385092]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
24,"[None, None, '8_2491470217_Integrata']","['18_2491470173_Barclays', '17_2491470217_Barclays', None]","[1860385024, 1860414526, 1860414583]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
25,"[None, None, '6_2491470173_Integrata']","['8_2491470105_Barclays', '7_2491470173_Barclays', None]","[1860359361, 1860385043, 1860385049]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
26,"[None, None, '6_2491470217_Integrata']","['7_2491470217_Barclays', '8_2491470173_Barclays', None]","[1860414550, 1860385051, 1860414569]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
27,"['4_2491470173_Integrata', None, None]","[None, '11_2491470173_Barclays', '12_2491470105_Barclays']","[1860385034, 1860385074, 1860359383]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
28,"[None, '4_2491470217_Integrata', None]","['12_2491470173_Barclays', None, '11_2491470217_Barclays']","[1860385078, 1860414528, 1860414536]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
29,"['2_2491470173_Integrata', None, None]","[None, '4_2491470105_Barclays', '3_2491470173_Barclays']","[1860385018, 1860359319, 1860385027]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
30,"['2_2491470217_Integrata', None, None]","[None, '3_2491470217_Barclays', '4_2491470173_Barclays']","[1860414511, 1860414524, 1860385020]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
31,"['3_2491470173_Integrata', None, None]","[None, '6_2491470105_Barclays', '5_2491470173_Barclays']","[1860385026, 1860359347, 1860385030]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
32,"['3_2491470217_Integrata', None, None]","[None, '5_2491470217_Barclays', '6_2491470173_Barclays']","[1860414521, 1860414539, 1860385037]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
33,"['1_2491470173_Integrata', None, None]","[None, '2_2491470105_Barclays', '1_2491470173_Barclays']","[1860385015, 1860359331, 1860385016]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
34,"['5_2491470173_Integrata', None, None]","[None, '10_2491470105_Barclays', '9_2491470173_Barclays']","[1860385040, 1860359374, 1860385059]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
35,"[None, None, '5_2491470217_Integrata']","['9_2491470217_Barclays', '10_2491470173_Barclays', None]","[1860414520, 1860385068, 1860414538]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
36,"['32_2491470173_Integrata', None, None]","[None, '63_2491470173_Barclays', '64_2491470105_Barclays']","[1860385013, 1860385044, 1860359418]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
37,"['32_2491470217_Integrata', None, None]","[None, '64_2491470173_Barclays', '63_2491470217_Barclays']","[1860414506, 1860385053, 1860414562]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
38,"['33_2491470173_Integrata', None, None]","[None, '66_2491470105_Barclays', '65_2491470173_Barclays']","[1860385014, 1860359353, 1860385061]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
39,"['33_2491470217_Integrata', None, None]","[None, '65_2491470217_Barclays', '66_2491470173_Barclays']","[1860414507, 1860414575, 1860385065]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
40,"['31_2491470173_Integrata', None, None]","[None, '62_2491470105_Barclays', '61_2491470173_Barclays']","[1860385012, 1860359338, 1860385112]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
41,"['27_2491470173_Integrata', None, None]","[None, '53_2491470173_Barclays', '54_2491470105_Barclays']","[1860385008, 1860385072, 1860359385]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
42,"['27_2491470217_Integrata', None, None]","[None, '54_2491470173_Barclays', '53_2491470217_Barclays']","[1860414501, 1860385076, 1860414556]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
43,"['25_2491470173_Integrata', None, None]","[None, '50_2491470105_Barclays', '49_2491470173_Barclays']","[1860385007, 1860359342, 1860385035]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
44,"['25_2491470217_Integrata', None, None]","[None, '49_2491470217_Barclays', '50_2491470173_Barclays']","[1860414500, 1860414534, 1860385029]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
45,"['30_2491470173_Integrata', None, None]","[None, '59_2491470173_Barclays', '60_2491470105_Barclays']","[1860385011, 1860385031, 1860359377]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
46,"['30_2491470217_Integrata', None, None]","[None, '60_2491470173_Barclays', '59_2491470217_Barclays']","[1860414504, 1860385038, 1860414541]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
47,"['26_2491470173_Integrata', None, None]","[None, '51_2491470173_Barclays', '52_2491470105_Barclays']","[1860385033, 1860385062, 1860359352]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
48,"[None, None, '26_2491470217_Integrata']","['52_2491470173_Barclays', '51_2491470217_Barclays', None]","[1860385067, 1860414546, 1860414594]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
49,"['24_2491470173_Integrata', None, None]","[None, '46_2491470105_Barclays', '45_2491470173_Barclays']","[1860385006, 1860359404, 1860385101]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays
