,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns,ViewData.BreakID,ViewData.Task ID,ViewData.Source Combination Code,BusinessDate
0,,96_2491470105_Barclays,1860359343,OB,UCB,Close,Close,,Barclays,1860359343,1860359343,2491470217,752297024,2021-08-12
1,,88_2491189504_Barclays,1720102934,OB,UCB,Close,Close,,Barclays,1720102934,1720102934,2491470217,752297024,2021-08-12
2,,89_2491189504_Barclays,1720102927,OB,UCB,Close,Close,,Barclays,1720102927,1720102927,2491470217,752297024,2021-08-12
3,,99_2491185549_Barclays,1714932902,OB,UCB,Close,Close,,Barclays,1714932902,1714932902,2491470217,752297024,2021-08-12
4,,98_2491185549_Barclays,1714932895,OB,UCB,Close,Close,,Barclays,1714932895,1714932895,2491470217,752297024,2021-08-12
5,,112_2491125075_Barclays,1634756956,OB,UCB,Close,Close,,Barclays,1634756956,1634756956,2491470217,752297024,2021-08-12
6,,97_2491470105_Barclays,1860359359,OB,UCB,Close,Close,,Barclays,1860359359,1860359359,2491470217,752297024,2021-08-12
7,,98_2491470105_Barclays,1860359366,OB,UCB,Close,Close,,Barclays,1860359366,1860359366,2491470217,752297024,2021-08-12
8,,96_2491194378_Barclays,1727006662,OB,UCB,Close,Close,,Barclays,1727006662,1727006662,2491470217,752297024,2021-08-12
9,,99_2491470105_Barclays,1860359378,OB,UCB,Close,Close,,Barclays,1860359378,1860359378,2491470217,752297024,2021-08-12
10,,128_2491173607_Barclays,1698878560,OB,UCB,Close,Close,,Barclays,1698878560,1698878560,2491470217,752297024,2021-08-12
11,,122_2491173607_Barclays,1698878538,OB,UCB,Close,Close,,Barclays,1698878538,1698878538,2491470217,752297024,2021-08-12
12,,111_2491173607_Barclays,1698878550,OB,UCB,Close,Close,,Barclays,1698878550,1698878550,2491470217,752297024,2021-08-12
13,,118_2491173607_Barclays,1698878526,OB,UCB,Close,Close,,Barclays,1698878526,1698878526,2491470217,752297024,2021-08-12
14,,75_2491470217_Barclays,1860414509,OB,UCB,Close,Close,,Barclays,1860414509,1860414509,2491470217,752297024,2021-08-12
15,,76_2491470217_Barclays,1860414518,OB,UCB,Close,Close,,Barclays,1860414518,1860414518,2491470217,752297024,2021-08-12
16,,113_2491125075_Barclays,1634756969,OB,UCB,Close,Close,,Barclays,1634756969,1634756969,2491470217,752297024,2021-08-12
17,,97_2491185549_Barclays,1714932915,OB,UCB,Close,Close,,Barclays,1714932915,1714932915,2491470217,752297024,2021-08-12
18,,100_2491185549_Barclays,1714932921,OB,UCB,Close,Close,,Barclays,1714932921,1714932921,2491470217,752297024,2021-08-12
19,,95_2491194378_Barclays,1727006661,OB,UCB,Close,Close,,Barclays,1727006661,1727006661,2491470217,752297024,2021-08-12
20,,67_2491470217_Barclays,1860414559,OB,UCB,Close,Close,,Barclays,1860414559,1860414559,2491470217,752297024,2021-08-12
21,,68_2491470217_Barclays,1860414563,OB,UCB,Close,Close,,Barclays,1860414563,1860414563,2491470217,752297024,2021-08-12
22,,69_2491470217_Barclays,1860414572,OB,UCB,Close,Close,,Barclays,1860414572,1860414572,2491470217,752297024,2021-08-12
23,,70_2491470217_Barclays,1860414580,OB,UCB,Close,Close,,Barclays,1860414580,1860414580,2491470217,752297024,2021-08-12
24,,71_2491470217_Barclays,1860414588,OB,UCB,Close,Close,,Barclays,1860414588,1860414588,2491470217,752297024,2021-08-12
25,,72_2491470217_Barclays,1860414592,OB,UCB,Close,Close,,Barclays,1860414592,1860414592,2491470217,752297024,2021-08-12
26,,73_2491470217_Barclays,1860414596,OB,UCB,Close,Close,,Barclays,1860414596,1860414596,2491470217,752297024,2021-08-12
27,,74_2491470217_Barclays,1860414599,OB,UCB,Close,Close,,Barclays,1860414599,1860414599,2491470217,752297024,2021-08-12
28,,85_249897582_Barclays,1334014231,OB,UCB,Close,Close,,Barclays,1334014231,1334014231,2491470217,752297024,2021-08-12
29,,87_249897582_Barclays,1334014237,OB,UCB,Close,Close,,Barclays,1334014237,1334014237,2491470217,752297024,2021-08-12
30,,77_2491470105_Barclays,1860359329,OB,UCB,Close,Close,,Barclays,1860359329,1860359329,2491470217,752297024,2021-08-12
31,,77_2491471747_Barclays,2096292365,OB,UCB,Close,Close,,Barclays,2096292365,2096292365,2491470217,752297024,2021-08-12
32,,77_2491434070_Barclays,2046965576,OB,UCB,Close,Close,,Barclays,2046965576,2046965576,2491470217,752297024,2021-08-12
33,,93_2491125075_Barclays,1634756949,OB,UCB,Close,Close,,Barclays,1634756949,1634756949,2491470217,752297024,2021-08-12
34,,110_2491125075_Barclays,1634756955,OB,UCB,Close,Close,,Barclays,1634756955,1634756955,2491470217,752297024,2021-08-12
35,,95_2491470105_Barclays,1860359325,OB,UCB,Close,Close,,Barclays,1860359325,1860359325,2491470217,752297024,2021-08-12
36,,100_2491160587_Barclays,1682323910,OB,UCB,Close,Close,,Barclays,1682323910,1682323910,2491470217,752297024,2021-08-12
37,,91_249897582_Barclays,1334014179,OB,UCB,Close,Close,,Barclays,1334014179,1334014179,2491470217,752297024,2021-08-12
38,,74_2491376214_Barclays,1973816933,OB,UCB,Close,Close,,Barclays,1973816933,1973816933,2491470217,752297024,2021-08-12
39,,97_2491175683_Barclays,1701438160,OB,UCB,Close,Close,,Barclays,1701438160,1701438160,2491470217,752297024,2021-08-12
40,,72_2491470173_Barclays,1860385069,OB,UCB,Close,Close,,Barclays,1860385069,1860385069,2491470217,752297024,2021-08-12
41,,72_2491473717_Barclays,2098837355,OB,UCB,Close,Close,,Barclays,2098837355,2098837355,2491470217,752297024,2021-08-12
42,,78_2491470105_Barclays,1860359348,OB,UCB,Close,Close,,Barclays,1860359348,1860359348,2491470217,752297024,2021-08-12
43,,78_2491471747_Barclays,2096292389,OB,UCB,Close,Close,,Barclays,2096292389,2096292389,2491470217,752297024,2021-08-12
44,,94_2491470105_Barclays,1860359339,OB,UCB,Close,Close,,Barclays,1860359339,1860359339,2491470217,752297024,2021-08-12
45,,94_2491471747_Barclays,2096292406,OB,UCB,Close,Close,,Barclays,2096292406,2096292406,2491470217,752297024,2021-08-12
46,,75_2491470105_Barclays,1860359360,OB,UCB,Close,Close,,Barclays,1860359360,1860359360,2491470217,752297024,2021-08-12
47,,80_2491336931_Barclays,1917125012,OB,UCB,Close,Close,,Barclays,1917125012,1917125012,2491470217,752297024,2021-08-12
48,,82_2491336931_Barclays,1917125021,OB,UCB,Close,Close,,Barclays,1917125021,1917125021,2491470217,752297024,2021-08-12
49,,76_2491470105_Barclays,1860359368,OB,UCB,Close,Close,,Barclays,1860359368,1860359368,2491470217,752297024,2021-08-12
50,,76_2491471747_Barclays,2096292354,OB,UCB,Close,Close,,Barclays,2096292354,2096292354,2491470217,752297024,2021-08-12
51,,91_2491470105_Barclays,1860359373,OB,UCB,Close,Close,,Barclays,1860359373,1860359373,2491470217,752297024,2021-08-12
52,,102_2491160587_Barclays,1682323939,OB,UCB,Close,Close,,Barclays,1682323939,1682323939,2491470217,752297024,2021-08-12
53,,92_2491471747_Barclays,2096292383,OB,UCB,Close,Close,,Barclays,2096292383,2096292383,2491470217,752297024,2021-08-12
54,,92_2491470105_Barclays,1860359381,OB,UCB,Close,Close,,Barclays,1860359381,1860359381,2491470217,752297024,2021-08-12
55,,91_2491196371_Barclays,1729609912,OB,UCB,Close,Close,,Barclays,1729609912,1729609912,2491470217,752297024,2021-08-12
56,,86_249897582_Barclays,1334014257,OB,UCB,Close,Close,,Barclays,1334014257,1334014257,2491470217,752297024,2021-08-12
57,,90_2491167692_Barclays,1691298560,OB,UCB,Close,Close,,Barclays,1691298560,1691298560,2491470217,752297024,2021-08-12
58,,90_2491196371_Barclays,1729609906,OB,UCB,Close,Close,,Barclays,1729609906,1729609906,2491470217,752297024,2021-08-12
59,,86_2491202224_Barclays,1737094181,OB,UCB,Close,Close,,Barclays,1737094181,1737094181,2491470217,752297024,2021-08-12
60,,85_2491202224_Barclays,1737094205,OB,UCB,Close,Close,,Barclays,1737094205,1737094205,2491470217,752297024,2021-08-12
61,,91_2491125075_Barclays,1634756941,OB,UCB,Close,Close,,Barclays,1634756941,1634756941,2491470217,752297024,2021-08-12
62,,93_2491470105_Barclays,1860359323,OB,UCB,Close,Close,,Barclays,1860359323,1860359323,2491470217,752297024,2021-08-12
63,,93_2491471747_Barclays,2096292395,OB,UCB,Close,Close,,Barclays,2096292395,2096292395,2491470217,752297024,2021-08-12
64,,76_2491376214_Barclays,1973816947,OB,UCB,Close,Close,,Barclays,1973816947,1973816947,2491470217,752297024,2021-08-12
65,,79_2491470105_Barclays,1860359363,OB,UCB,Close,Close,,Barclays,1860359363,1860359363,2491470217,752297024,2021-08-12
66,,75_2491470173_Barclays,1860385046,OB,UCB,Close,Close,,Barclays,1860385046,1860385046,2491470217,752297024,2021-08-12
67,,73_2491470173_Barclays,1860385047,OB,UCB,Close,Close,,Barclays,1860385047,1860385047,2491470217,752297024,2021-08-12
68,,89_2491196371_Barclays,1729609894,OB,UCB,Close,Close,,Barclays,1729609894,1729609894,2491470217,752297024,2021-08-12
69,,77_2491470173_Barclays,1860385055,OB,UCB,Close,Close,,Barclays,1860385055,1860385055,2491470217,752297024,2021-08-12
70,,90_249897582_Barclays,1334014148,OB,UCB,Close,Close,,Barclays,1334014148,1334014148,2491470217,752297024,2021-08-12
71,,96_249897582_Barclays,1334014138,OB,UCB,Close,Close,,Barclays,1334014138,1334014138,2491470217,752297024,2021-08-12
72,,68_2491409286_Barclays,2015753289,OB,UCB,Close,Close,,Barclays,2015753289,2015753289,2491470217,752297024,2021-08-12
73,,69_2491409286_Barclays,2015753295,OB,UCB,Close,Close,,Barclays,2015753295,2015753295,2491470217,752297024,2021-08-12
74,,74_2491470173_Barclays,1860385041,OB,UCB,Close,Close,,Barclays,1860385041,1860385041,2491470217,752297024,2021-08-12
75,,1_2491470217_Barclays,1860414508,OB,UCB,Close,Close,,Barclays,1860414508,1860414508,2491470217,752297024,2021-08-12
76,,2_2491470173_Barclays,1860385019,OB,UCB,Close,Close,,Barclays,1860385019,1860385019,2491470217,752297024,2021-08-12
77,,86_2491318209_Barclays,1890090497,OB,UCB,Close,Close,,Barclays,1890090497,1890090497,2491470217,752297024,2021-08-12
78,,81_2491336931_Barclays,1917124972,OB,UCB,Close,Close,,Barclays,1917124972,1917124972,2491470217,752297024,2021-08-12
79,,83_2491301113_Barclays,1868554993,OB,UCB,Close,Close,,Barclays,1868554993,1868554993,2491470217,752297024,2021-08-12
80,,103_2491160587_Barclays,1682323911,OB,UCB,Close,Close,,Barclays,1682323911,1682323911,2491470217,752297024,2021-08-12
81,,109_2491125075_Barclays,1634756935,OB,UCB,Close,Close,,Barclays,1634756935,1634756935,2491470217,752297024,2021-08-12
82,,92_2491125075_Barclays,1634756928,OB,UCB,Close,Close,,Barclays,1634756928,1634756928,2491470217,752297024,2021-08-12
83,,102_2491181610_Barclays,1709502525,OB,UCB,Close,Close,,Barclays,1709502525,1709502525,2491470217,752297024,2021-08-12
84,,93_2491167692_Barclays,1691298567,OB,UCB,Close,Close,,Barclays,1691298567,1691298567,2491470217,752297024,2021-08-12
85,,72_2491413186_Barclays,2020912997,OB,UCB,Close,Close,,Barclays,2020912997,2020912997,2491470217,752297024,2021-08-12
86,,58_2491470173_Barclays,1860385111,OB,UCB,Close,Close,,Barclays,1860385111,1860385111,2491470217,752297024,2021-08-12
87,,58_2491470105_Barclays,1860359367,OB,UCB,Close,Close,,Barclays,1860359367,1860359367,2491470217,752297024,2021-08-12
88,,61_2491470217_Barclays,1860414552,OB,UCB,Close,Close,,Barclays,1860414552,1860414552,2491470217,752297024,2021-08-12
89,,62_2491470173_Barclays,1860385023,OB,UCB,Close,Close,,Barclays,1860385023,1860385023,2491470217,752297024,2021-08-12
90,,39_2491470217_Barclays,1860414560,OB,UCB,Close,Close,,Barclays,1860414560,1860414560,2491470217,752297024,2021-08-12
91,,40_2491470173_Barclays,1860385022,OB,UCB,Close,Close,,Barclays,1860385022,1860385022,2491470217,752297024,2021-08-12
92,,55_2491470217_Barclays,1860414565,OB,UCB,Close,Close,,Barclays,1860414565,1860414565,2491470217,752297024,2021-08-12
93,,56_2491470173_Barclays,1860385108,OB,UCB,Close,Close,,Barclays,1860385108,1860385108,2491470217,752297024,2021-08-12
94,,47_2491470217_Barclays,1860414570,OB,UCB,Close,Close,,Barclays,1860414570,1860414570,2491470217,752297024,2021-08-12
95,,48_2491470173_Barclays,1860385109,OB,UCB,Close,Close,,Barclays,1860385109,1860385109,2491470217,752297024,2021-08-12
96,,57_2491470217_Barclays,1860414581,OB,UCB,Close,Close,,Barclays,1860414581,1860414581,2491470217,752297024,2021-08-12
97,,57_2491470173_Barclays,1860385110,OB,UCB,Close,Close,,Barclays,1860385110,1860385110,2491470217,752297024,2021-08-12
98,,23_2491470217_Barclays,1860414598,OB,UCB,Close,Close,,Barclays,1860414598,1860414598,2491470217,752297024,2021-08-12
99,,24_2491470173_Barclays,1860385073,OB,UCB,Close,Close,,Barclays,1860385073,1860385073,2491470217,752297024,2021-08-12
100,,76_2491470173_Barclays,1860385063,OB,UCB,Close,Close,,Barclays,1860385063,1860385063,2491470217,752297024,2021-08-12
101,,76_2491473717_Barclays,2098837356,OB,UCB,Close,Close,,Barclays,2098837356,2098837356,2491470217,752297024,2021-08-12
102,"50_2491191305_Integrata,49_2491191305_Integrata","118_2491191305_Barclays,121_2491191305_Barclays","1722559138,1722559127,1722559150,1722559131","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays,1722559138,1722559138,2491470217,752297024,2021-08-12
103,"34_2491470105_Integrata,40_2491470105_Integrata,39_2491470105_Integrata,36_2491470105_Integrata","67_2491470173_Barclays,68_2491470173_Barclays,67_2491470105_Barclays,74_2491470105_Barclays,68_2491470105_Barclays,73_2491470105_Barclays","1860359293,1860359298,1860359296,1860359300,1860385071,1860385036,1860359396,1860359391,1860359316,1860359365","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays,1860359293,1860359293,2491470217,752297024,2021-08-12
104,45_2491154890_Integrata,91_2491160587_Barclays,"1674649961,1682323661","['OB', 'OB']",UMR,UMR,match,match,Barclays,1674649961,1674649961,2491470217,752297024,2021-08-12
105,48_2491154890_Integrata,96_2491160587_Barclays,"1674649970,1682323680","['OB', 'OB']",UMR,UMR,match,match,Barclays,1674649970,1674649970,2491470217,752297024,2021-08-12
106,"45_2491141167_Integrata,53_2491196371_Integrata,53_2491187506_Integrata,52_2491196371_Integrata",87_2491147983_Barclays,"1656571434,1729609774,1717473914,1729609785,1664922824","['OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays,1656571434,1656571434,2491470217,752297024,2021-08-12
107,"48_2491470105_Integrata,47_2491470105_Integrata,42_2491470105_Integrata,44_2491470105_Integrata","70_2491473717_Barclays,70_2491470173_Barclays,69_2491470173_Barclays,71_2491470173_Barclays,84_2491470105_Barclays,83_2491470105_Barclays,89_2491470105_Barclays,90_2491470105_Barclays","1860359306,1860359304,1860359302,1860359312,2098837370,1860385058,1860385050,1860385054,1860359406,1860359402,1860359410,1860359413","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays,1860359306,1860359306,2491470217,752297024,2021-08-12
