,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns
0,,75_2491450186_UBS,1860151054,CNF,UCB,Close,Close,,UBS,1860151054
1,100_2491400081_Integrata,,1859772815,OB,UCB,Close,Close,,UBS,1859772815
2,100_2491400067_Integrata,,1859769598,OB,UCB,Close,Close,,UBS,1859769598
3,44_2491400081_Integrata,,1859772797,OB,UCB,Close,Close,,UBS,1859772797
4,44_2491400067_Integrata,,1859769610,OB,UCB,Close,Close,,UBS,1859769610
5,3_2491400067_Integrata,,1859769354,OB,UCB,Close,Close,,UBS,1859769354
6,3_2491400081_Integrata,,1859772553,OB,UCB,Close,Close,,UBS,1859772553
7,,201_2491400067_UBS,1859769361,OB,UCB,Close,Close,,UBS,1859769361
8,,195_2491400067_UBS,1859769359,OB,UCB,Close,Close,,UBS,1859769359
9,,86_2491400067_UBS,1859769357,OB,UCB,Close,Close,,UBS,1859769357
10,,86_2491400081_UBS,1859772556,OB,UCB,Close,Close,,UBS,1859772556
11,,224_2491400067_UBS,1859769616,OB,UCB,Close,Close,,UBS,1859769616
12,,231_2491400081_UBS,1859772832,OB,UCB,Close,Close,,UBS,1859772832
13,,231_2491400067_UBS,1859769633,OB,UCB,Close,Close,,UBS,1859769633
14,,199_2491400067_UBS,1859769371,OB,UCB,Close,Close,,UBS,1859769371
15,,224_2491400081_UBS,1859772827,OB,UCB,Close,Close,,UBS,1859772827
16,,85_2491400081_UBS,1859772566,OB,UCB,Close,Close,,UBS,1859772566
17,,199_2491400081_UBS,1859772573,OB,UCB,Close,Close,,UBS,1859772573
18,,85_2491400067_UBS,1859769375,OB,UCB,Close,Close,,UBS,1859769375
19,,239_2491400081_UBS,1859772576,OB,UCB,Close,Close,,UBS,1859772576
20,,239_2491400067_UBS,1859769377,OB,UCB,Close,Close,,UBS,1859769377
21,,80_2491400067_UBS,1859769356,OB,UCB,Close,Close,,UBS,1859769356
22,,236_2491400067_UBS,1859769372,OB,UCB,Close,Close,,UBS,1859769372
23,,80_2491400081_UBS,1859772555,OB,UCB,Close,Close,,UBS,1859772555
24,,236_2491400081_UBS,1859772569,OB,UCB,Close,Close,,UBS,1859772569
25,,73_2491400067_UBS,1859769615,OB,UCB,Close,Close,,UBS,1859769615
26,,183_2491400067_UBS,1859769618,OB,UCB,Close,Close,,UBS,1859769618
27,,183_2491400081_UBS,1859772828,OB,UCB,Close,Close,,UBS,1859772828
28,,73_2491400081_UBS,1859772810,OB,UCB,Close,Close,,UBS,1859772810
29,,84_2491400081_UBS,1859772558,OB,UCB,Close,Close,,UBS,1859772558
30,,241_2491400081_UBS,1859772577,OB,UCB,Close,Close,,UBS,1859772577
31,,84_2491400067_UBS,1859769358,OB,UCB,Close,Close,,UBS,1859769358
32,,241_2491400067_UBS,1859769378,OB,UCB,Close,Close,,UBS,1859769378
33,,237_2491400081_UBS,1859772575,OB,UCB,Close,Close,,UBS,1859772575
34,,178_2491400067_UBS,1859769604,OB,UCB,Close,Close,,UBS,1859769604
35,,178_2491400081_UBS,1859772830,OB,UCB,Close,Close,,UBS,1859772830
36,,237_2491400067_UBS,1859769376,OB,UCB,Close,Close,,UBS,1859769376
37,,234_2491400067_UBS,1859769360,OB,UCB,Close,Close,,UBS,1859769360
