,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns,ViewData.BreakID,ViewData.Task ID,ViewData.Source Combination Code,BusinessDate
0,,75_2491450186_UBS,1860151054,CNF,UCB,Close,Close,,UBS,1860151054,1860151054,2491450186,393227302,2021-07-27
1,100_2491400081_Integrata,,1859772815,OB,UCB,Close,Close,,UBS,1859772815,1859772815,2491450186,393227302,2021-07-27
2,100_2491400067_Integrata,,1859769598,OB,UCB,Close,Close,,UBS,1859769598,1859769598,2491450186,393227302,2021-07-27
3,44_2491400081_Integrata,,1859772797,OB,UCB,Close,Close,,UBS,1859772797,1859772797,2491450186,393227302,2021-07-27
4,44_2491400067_Integrata,,1859769610,OB,UCB,Close,Close,,UBS,1859769610,1859769610,2491450186,393227302,2021-07-27
5,3_2491400067_Integrata,,1859769354,OB,UCB,Close,Close,,UBS,1859769354,1859769354,2491450186,393227302,2021-07-27
6,3_2491400081_Integrata,,1859772553,OB,UCB,Close,Close,,UBS,1859772553,1859772553,2491450186,393227302,2021-07-27
7,,201_2491400067_UBS,1859769361,OB,UCB,Close,Close,,UBS,1859769361,1859769361,2491450186,393227302,2021-07-27
8,,195_2491400067_UBS,1859769359,OB,UCB,Close,Close,,UBS,1859769359,1859769359,2491450186,393227302,2021-07-27
9,,86_2491400067_UBS,1859769357,OB,UCB,Close,Close,,UBS,1859769357,1859769357,2491450186,393227302,2021-07-27
10,,86_2491400081_UBS,1859772556,OB,UCB,Close,Close,,UBS,1859772556,1859772556,2491450186,393227302,2021-07-27
11,,224_2491400067_UBS,1859769616,OB,UCB,Close,Close,,UBS,1859769616,1859769616,2491450186,393227302,2021-07-27
12,,231_2491400081_UBS,1859772832,OB,UCB,Close,Close,,UBS,1859772832,1859772832,2491450186,393227302,2021-07-27
13,,231_2491400067_UBS,1859769633,OB,UCB,Close,Close,,UBS,1859769633,1859769633,2491450186,393227302,2021-07-27
14,,199_2491400067_UBS,1859769371,OB,UCB,Close,Close,,UBS,1859769371,1859769371,2491450186,393227302,2021-07-27
15,,224_2491400081_UBS,1859772827,OB,UCB,Close,Close,,UBS,1859772827,1859772827,2491450186,393227302,2021-07-27
16,,85_2491400081_UBS,1859772566,OB,UCB,Close,Close,,UBS,1859772566,1859772566,2491450186,393227302,2021-07-27
17,,199_2491400081_UBS,1859772573,OB,UCB,Close,Close,,UBS,1859772573,1859772573,2491450186,393227302,2021-07-27
18,,85_2491400067_UBS,1859769375,OB,UCB,Close,Close,,UBS,1859769375,1859769375,2491450186,393227302,2021-07-27
19,,239_2491400081_UBS,1859772576,OB,UCB,Close,Close,,UBS,1859772576,1859772576,2491450186,393227302,2021-07-27
20,,239_2491400067_UBS,1859769377,OB,UCB,Close,Close,,UBS,1859769377,1859769377,2491450186,393227302,2021-07-27
21,,80_2491400067_UBS,1859769356,OB,UCB,Close,Close,,UBS,1859769356,1859769356,2491450186,393227302,2021-07-27
22,,236_2491400067_UBS,1859769372,OB,UCB,Close,Close,,UBS,1859769372,1859769372,2491450186,393227302,2021-07-27
23,,80_2491400081_UBS,1859772555,OB,UCB,Close,Close,,UBS,1859772555,1859772555,2491450186,393227302,2021-07-27
24,,236_2491400081_UBS,1859772569,OB,UCB,Close,Close,,UBS,1859772569,1859772569,2491450186,393227302,2021-07-27
25,,73_2491400067_UBS,1859769615,OB,UCB,Close,Close,,UBS,1859769615,1859769615,2491450186,393227302,2021-07-27
26,,183_2491400067_UBS,1859769618,OB,UCB,Close,Close,,UBS,1859769618,1859769618,2491450186,393227302,2021-07-27
27,,183_2491400081_UBS,1859772828,OB,UCB,Close,Close,,UBS,1859772828,1859772828,2491450186,393227302,2021-07-27
28,,73_2491400081_UBS,1859772810,OB,UCB,Close,Close,,UBS,1859772810,1859772810,2491450186,393227302,2021-07-27
29,,84_2491400081_UBS,1859772558,OB,UCB,Close,Close,,UBS,1859772558,1859772558,2491450186,393227302,2021-07-27
30,,241_2491400081_UBS,1859772577,OB,UCB,Close,Close,,UBS,1859772577,1859772577,2491450186,393227302,2021-07-27
31,,84_2491400067_UBS,1859769358,OB,UCB,Close,Close,,UBS,1859769358,1859769358,2491450186,393227302,2021-07-27
32,,241_2491400067_UBS,1859769378,OB,UCB,Close,Close,,UBS,1859769378,1859769378,2491450186,393227302,2021-07-27
33,,237_2491400081_UBS,1859772575,OB,UCB,Close,Close,,UBS,1859772575,1859772575,2491450186,393227302,2021-07-27
34,,178_2491400067_UBS,1859769604,OB,UCB,Close,Close,,UBS,1859769604,1859769604,2491450186,393227302,2021-07-27
35,,178_2491400081_UBS,1859772830,OB,UCB,Close,Close,,UBS,1859772830,1859772830,2491450186,393227302,2021-07-27
36,,237_2491400067_UBS,1859769376,OB,UCB,Close,Close,,UBS,1859769376,1859769376,2491450186,393227302,2021-07-27
37,,234_2491400067_UBS,1859769360,OB,UCB,Close,Close,,UBS,1859769360,1859769360,2491450186,393227302,2021-07-27
38,,181_2491400067_UBS,1859769624,OB,UCB,Close,Close,,UBS,1859769624,1859769624,2491450186,393227302,2021-07-27
39,,71_2491400081_UBS,1859772806,OB,UCB,Close,Close,,UBS,1859772806,1859772806,2491450186,393227302,2021-07-27
40,,181_2491400081_UBS,1859772798,OB,UCB,Close,Close,,UBS,1859772798,1859772798,2491450186,393227302,2021-07-27
41,,234_2491400081_UBS,1859772574,OB,UCB,Close,Close,,UBS,1859772574,1859772574,2491450186,393227302,2021-07-27
42,,71_2491400067_UBS,1859769602,OB,UCB,Close,Close,,UBS,1859769602,1859769602,2491450186,393227302,2021-07-27
43,,225_2491400067_UBS,1859769625,OB,UCB,Close,Close,,UBS,1859769625,1859769625,2491450186,393227302,2021-07-27
44,,225_2491400081_UBS,1859772819,OB,UCB,Close,Close,,UBS,1859772819,1859772819,2491450186,393227302,2021-07-27
45,,76_2491400067_UBS,1859769613,OB,UCB,Close,Close,,UBS,1859769613,1859769613,2491450186,393227302,2021-07-27
46,,200_2491400067_UBS,1859769370,OB,UCB,Close,Close,,UBS,1859769370,1859769370,2491450186,393227302,2021-07-27
47,,76_2491400081_UBS,1859772826,OB,UCB,Close,Close,,UBS,1859772826,1859772826,2491450186,393227302,2021-07-27
48,,200_2491400081_UBS,1859772568,OB,UCB,Close,Close,,UBS,1859772568,1859772568,2491450186,393227302,2021-07-27
49,,228_2491400067_UBS,1859769630,OB,UCB,Close,Close,,UBS,1859769630,1859769630,2491450186,393227302,2021-07-27
50,,228_2491400081_UBS,1859772820,OB,UCB,Close,Close,,UBS,1859772820,1859772820,2491450186,393227302,2021-07-27
51,,196_2491400067_UBS,1859769363,OB,UCB,Close,Close,,UBS,1859769363,1859769363,2491450186,393227302,2021-07-27
52,,83_2491400081_UBS,1859772565,OB,UCB,Close,Close,,UBS,1859772565,1859772565,2491450186,393227302,2021-07-27
53,,83_2491400067_UBS,1859769362,OB,UCB,Close,Close,,UBS,1859769362,1859769362,2491450186,393227302,2021-07-27
54,,196_2491400081_UBS,1859772561,OB,UCB,Close,Close,,UBS,1859772561,1859772561,2491450186,393227302,2021-07-27
55,,180_2491400067_UBS,1859769623,OB,UCB,Close,Close,,UBS,1859769623,1859769623,2491450186,393227302,2021-07-27
56,,180_2491400081_UBS,1859772807,OB,UCB,Close,Close,,UBS,1859772807,1859772807,2491450186,393227302,2021-07-27
57,,184_2491400081_UBS,1859772824,OB,UCB,Close,Close,,UBS,1859772824,1859772824,2491450186,393227302,2021-07-27
58,,184_2491400067_UBS,1859769628,OB,UCB,Close,Close,,UBS,1859769628,1859769628,2491450186,393227302,2021-07-27
59,,75_2491400081_UBS,1859772814,OB,UCB,Close,Close,,UBS,1859772814,1859772814,2491450186,393227302,2021-07-27
60,,75_2491400067_UBS,1859769603,OB,UCB,Close,Close,,UBS,1859769603,1859769603,2491450186,393227302,2021-07-27
61,,230_2491400067_UBS,1859769632,OB,UCB,Close,Close,,UBS,1859769632,1859769632,2491450186,393227302,2021-07-27
62,,74_2491400081_UBS,1859772817,OB,UCB,Close,Close,,UBS,1859772817,1859772817,2491450186,393227302,2021-07-27
63,,230_2491400081_UBS,1859772829,OB,UCB,Close,Close,,UBS,1859772829,1859772829,2491450186,393227302,2021-07-27
64,,74_2491400067_UBS,1859769620,OB,UCB,Close,Close,,UBS,1859769620,1859769620,2491450186,393227302,2021-07-27
65,,70_2491400067_UBS,1859769597,OB,UCB,Close,Close,,UBS,1859769597,1859769597,2491450186,393227302,2021-07-27
66,,70_2491400081_UBS,1859772800,OB,UCB,Close,Close,,UBS,1859772800,1859772800,2491450186,393227302,2021-07-27
67,,202_2491400081_UBS,1859772567,OB,UCB,Close,Close,,UBS,1859772567,1859772567,2491450186,393227302,2021-07-27
68,,229_2491400067_UBS,1859769629,OB,UCB,Close,Close,,UBS,1859769629,1859769629,2491450186,393227302,2021-07-27
69,,202_2491400067_UBS,1859769367,OB,UCB,Close,Close,,UBS,1859769367,1859769367,2491450186,393227302,2021-07-27
70,,229_2491400081_UBS,1859772811,OB,UCB,Close,Close,,UBS,1859772811,1859772811,2491450186,393227302,2021-07-27
71,,227_2491400067_UBS,1859769631,OB,UCB,Close,Close,,UBS,1859769631,1859769631,2491450186,393227302,2021-07-27
72,,87_2491400081_UBS,1859772562,OB,UCB,Close,Close,,UBS,1859772562,1859772562,2491450186,393227302,2021-07-27
73,,227_2491400081_UBS,1859772802,OB,UCB,Close,Close,,UBS,1859772802,1859772802,2491450186,393227302,2021-07-27
74,,185_2491400081_UBS,1859772809,OB,UCB,Close,Close,,UBS,1859772809,1859772809,2491450186,393227302,2021-07-27
75,,87_2491400067_UBS,1859769364,OB,UCB,Close,Close,,UBS,1859769364,1859769364,2491450186,393227302,2021-07-27
76,,179_2491400067_UBS,1859769611,OB,UCB,Close,Close,,UBS,1859769611,1859769611,2491450186,393227302,2021-07-27
77,,185_2491400067_UBS,1859769627,OB,UCB,Close,Close,,UBS,1859769627,1859769627,2491450186,393227302,2021-07-27
78,,179_2491400081_UBS,1859772804,OB,UCB,Close,Close,,UBS,1859772804,1859772804,2491450186,393227302,2021-07-27
79,,235_2491400067_UBS,1859769365,OB,UCB,Close,Close,,UBS,1859769365,1859769365,2491450186,393227302,2021-07-27
80,,72_2491400081_UBS,1859772808,OB,UCB,Close,Close,,UBS,1859772808,1859772808,2491450186,393227302,2021-07-27
81,,235_2491400081_UBS,1859772570,OB,UCB,Close,Close,,UBS,1859772570,1859772570,2491450186,393227302,2021-07-27
82,,72_2491400067_UBS,1859769609,OB,UCB,Close,Close,,UBS,1859769609,1859769609,2491450186,393227302,2021-07-27
83,,197_2491400081_UBS,1859772559,OB,UCB,Close,Close,,UBS,1859772559,1859772559,2491450186,393227302,2021-07-27
84,,197_2491400067_UBS,1859769368,OB,UCB,Close,Close,,UBS,1859769368,1859769368,2491450186,393227302,2021-07-27
85,,82_2491400081_UBS,1859772557,OB,UCB,Close,Close,,UBS,1859772557,1859772557,2491450186,393227302,2021-07-27
86,,82_2491400067_UBS,1859769355,OB,UCB,Close,Close,,UBS,1859769355,1859769355,2491450186,393227302,2021-07-27
87,,195_2491400081_UBS,1859772554,OB,UCB,Close,Close,,UBS,1859772554,1859772554,2491450186,393227302,2021-07-27
88,,182_2491400067_UBS,1859769612,OB,UCB,Close,Close,,UBS,1859769612,1859769612,2491450186,393227302,2021-07-27
89,,182_2491400081_UBS,1859772818,OB,UCB,Close,Close,,UBS,1859772818,1859772818,2491450186,393227302,2021-07-27
90,,240_2491400067_UBS,1859769374,OB,UCB,Close,Close,,UBS,1859769374,1859769374,2491450186,393227302,2021-07-27
91,,220_2491400081_UBS,1859772813,OB,UCB,Close,Close,,UBS,1859772813,1859772813,2491450186,393227302,2021-07-27
92,,220_2491400067_UBS,1859769600,OB,UCB,Close,Close,,UBS,1859769600,1859769600,2491450186,393227302,2021-07-27
93,,240_2491400081_UBS,1859772572,OB,UCB,Close,Close,,UBS,1859772572,1859772572,2491450186,393227302,2021-07-27
94,,111_2491426014_UBS,1859877303,OB,UCB,Close,Close,,UBS,1859877303,1859877303,2491450186,393227302,2021-07-27
95,,201_2491400081_UBS,1859772560,OB,UCB,Close,Close,,UBS,1859772560,1859772560,2491450186,393227302,2021-07-27
96,,222_2491400081_UBS,1859772823,OB,UCB,Close,Close,,UBS,1859772823,1859772823,2491450186,393227302,2021-07-27
97,,198_2491400081_UBS,1859772564,OB,UCB,Close,Close,,UBS,1859772564,1859772564,2491450186,393227302,2021-07-27
98,,238_2491400067_UBS,1859769373,OB,UCB,Close,Close,,UBS,1859769373,1859769373,2491450186,393227302,2021-07-27
99,,238_2491400081_UBS,1859772571,OB,UCB,Close,Close,,UBS,1859772571,1859772571,2491450186,393227302,2021-07-27
100,,222_2491400067_UBS,1859769626,OB,UCB,Close,Close,,UBS,1859769626,1859769626,2491450186,393227302,2021-07-27
101,,198_2491400067_UBS,1859769369,OB,UCB,Close,Close,,UBS,1859769369,1859769369,2491450186,393227302,2021-07-27
102,,81_2491400081_UBS,1859772563,OB,UCB,Close,Close,,UBS,1859772563,1859772563,2491450186,393227302,2021-07-27
103,,81_2491400067_UBS,1859769366,OB,UCB,Close,Close,,UBS,1859769366,1859769366,2491450186,393227302,2021-07-27
104,,226_2491400081_UBS,1859772825,OB,UCB,Close,Close,,UBS,1859772825,1859772825,2491450186,393227302,2021-07-27
105,,159_2491430304_UBS,1860080248,OB,UCB,Close,Close,,UBS,1860080248,1860080248,2491450186,393227302,2021-07-27
106,,161_2491430304_UBS,1860080249,OB,UCB,Close,Close,,UBS,1860080249,1860080249,2491450186,393227302,2021-07-27
107,,226_2491400067_UBS,1859769621,OB,UCB,Close,Close,,UBS,1859769621,1859769621,2491450186,393227302,2021-07-27
108,,77_2491400067_UBS,1859769619,OB,UCB,Close,Close,,UBS,1859769619,1859769619,2491450186,393227302,2021-07-27
109,,77_2491400081_UBS,1859772822,OB,UCB,Close,Close,,UBS,1859772822,1859772822,2491450186,393227302,2021-07-27
110,,12_2491430285_UBS,1860075751,OB,UCB,Close,Close,,UBS,1860075751,1860075751,2491450186,393227302,2021-07-27
111,,7_2491430285_UBS,1860075750,OB,UCB,Close,Close,,UBS,1860075750,1860075750,2491450186,393227302,2021-07-27
112,,12_2491430292_UBS,1860077574,OB,UCB,Close,Close,,UBS,1860077574,1860077574,2491450186,393227302,2021-07-27
113,,6_2491430292_UBS,1860077572,OB,UCB,Close,Close,,UBS,1860077572,1860077572,2491450186,393227302,2021-07-27
114,,6_2491430061_UBS,1859904915,OB,UCB,Close,Close,,UBS,1859904915,1859904915,2491450186,393227302,2021-07-27
115,,6_2491430049_UBS,1859897213,OB,UCB,Close,Close,,UBS,1859897213,1859897213,2491450186,393227302,2021-07-27
116,,11_2491430049_UBS,1859897215,OB,UCB,Close,Close,,UBS,1859897215,1859897215,2491450186,393227302,2021-07-27
117,,11_2491430061_UBS,1859904917,OB,UCB,Close,Close,,UBS,1859904917,1859904917,2491450186,393227302,2021-07-27
118,,218_2491400081_UBS,1859772860,OB,UCB,Close,Close,,UBS,1859772860,1859772860,2491450186,393227302,2021-07-27
119,,218_2491400067_UBS,1859769694,OB,UCB,Close,Close,,UBS,1859769694,1859769694,2491450186,393227302,2021-07-27
120,,6_2491430304_UBS,1860080331,OB,UCB,Close,Close,,UBS,1860080331,1860080331,2491450186,393227302,2021-07-27
121,,12_2491430304_UBS,1860080341,OB,UCB,Close,Close,,UBS,1860080341,1860080341,2491450186,393227302,2021-07-27
122,,12_2491450023_UBS,1860085129,OB,UCB,Close,Close,,UBS,1860085129,1860085129,2491450186,393227302,2021-07-27
123,,7_2491450023_UBS,1860085125,OB,UCB,Close,Close,,UBS,1860085125,1860085125,2491450186,393227302,2021-07-27
124,,6_2491430285_UBS,1860075746,OB,UCB,Close,Close,,UBS,1860075746,1860075746,2491450186,393227302,2021-07-27
125,,11_2491430285_UBS,1860075749,OB,UCB,Close,Close,,UBS,1860075749,1860075749,2491450186,393227302,2021-07-27
126,,7_2491430081_UBS,1859922474,OB,UCB,Close,Close,,UBS,1859922474,1859922474,2491450186,393227302,2021-07-27
127,,11_2491430081_UBS,1859922476,OB,UCB,Close,Close,,UBS,1859922476,1859922476,2491450186,393227302,2021-07-27
128,,2_2491430285_UBS,1860075737,OB,UCB,Close,Close,,UBS,1860075737,1860075737,2491450186,393227302,2021-07-27
129,,1_2491430285_UBS,1860075730,OB,UCB,Close,Close,,UBS,1860075730,1860075730,2491450186,393227302,2021-07-27
130,,219_2491400067_UBS,1859769718,OB,UCB,Close,Close,,UBS,1859769718,1859769718,2491450186,393227302,2021-07-27
131,,219_2491400081_UBS,1859772868,OB,UCB,Close,Close,,UBS,1859772868,1859772868,2491450186,393227302,2021-07-27
132,,223_2491400067_UBS,1859769678,OB,UCB,Close,Close,,UBS,1859769678,1859769678,2491450186,393227302,2021-07-27
133,,12_2491400081_UBS,1859772902,OB,UCB,Close,Close,,UBS,1859772902,1859772902,2491450186,393227302,2021-07-27
134,,223_2491400081_UBS,1859772853,OB,UCB,Close,Close,,UBS,1859772853,1859772853,2491450186,393227302,2021-07-27
135,,12_2491400067_UBS,1859769692,OB,UCB,Close,Close,,UBS,1859769692,1859769692,2491450186,393227302,2021-07-27
136,,7_2491430304_UBS,1860080350,OB,UCB,Close,Close,,UBS,1860080350,1860080350,2491450186,393227302,2021-07-27
137,,6_2491400067_UBS,1859769685,OB,UCB,Close,Close,,UBS,1859769685,1859769685,2491450186,393227302,2021-07-27
138,,11_2491430304_UBS,1860080355,OB,UCB,Close,Close,,UBS,1860080355,1860080355,2491450186,393227302,2021-07-27
139,,6_2491400081_UBS,1859772893,OB,UCB,Close,Close,,UBS,1859772893,1859772893,2491450186,393227302,2021-07-27
140,,1_2491426014_UBS,1859877317,OB,UCB,Close,Close,,UBS,1859877317,1859877317,2491450186,393227302,2021-07-27
141,,2_2491450023_UBS,1860085111,OB,UCB,Close,Close,,UBS,1860085111,1860085111,2491450186,393227302,2021-07-27
142,,2_2491426014_UBS,1859877332,OB,UCB,Close,Close,,UBS,1859877332,1859877332,2491450186,393227302,2021-07-27
143,,7_2491400027_UBS,1859744542,OB,UCB,Close,Close,,UBS,1859744542,1859744542,2491450186,393227302,2021-07-27
144,,11_2491400027_UBS,1859744534,OB,UCB,Close,Close,,UBS,1859744534,1859744534,2491450186,393227302,2021-07-27
145,,1_2491450023_UBS,1860085104,OB,UCB,Close,Close,,UBS,1860085104,1860085104,2491450186,393227302,2021-07-27
146,,1_2491430061_UBS,1859904903,OB,UCB,Close,Close,,UBS,1859904903,1859904903,2491450186,393227302,2021-07-27
147,,1_2491430049_UBS,1859897199,OB,UCB,Close,Close,,UBS,1859897199,1859897199,2491450186,393227302,2021-07-27
148,,6_2491450023_UBS,1860085114,OB,UCB,Close,Close,,UBS,1860085114,1860085114,2491450186,393227302,2021-07-27
149,,11_2491450023_UBS,1860085119,OB,UCB,Close,Close,,UBS,1860085119,1860085119,2491450186,393227302,2021-07-27
150,,2_2491430049_UBS,1859897200,OB,UCB,Close,Close,,UBS,1859897200,1859897200,2491450186,393227302,2021-07-27
151,,2_2491430061_UBS,1859904888,OB,UCB,Close,Close,,UBS,1859904888,1859904888,2491450186,393227302,2021-07-27
152,,7_2491430049_UBS,1859897216,OB,UCB,Close,Close,,UBS,1859897216,1859897216,2491450186,393227302,2021-07-27
153,,11_2491400067_UBS,1859769700,OB,UCB,Close,Close,,UBS,1859769700,1859769700,2491450186,393227302,2021-07-27
154,,7_2491430061_UBS,1859904918,OB,UCB,Close,Close,,UBS,1859904918,1859904918,2491450186,393227302,2021-07-27
155,,11_2491400081_UBS,1859772909,OB,UCB,Close,Close,,UBS,1859772909,1859772909,2491450186,393227302,2021-07-27
156,,12_2491430049_UBS,1859897218,OB,UCB,Close,Close,,UBS,1859897218,1859897218,2491450186,393227302,2021-07-27
157,,7_2491400067_UBS,1859769693,OB,UCB,Close,Close,,UBS,1859769693,1859769693,2491450186,393227302,2021-07-27
158,,12_2491430061_UBS,1859904919,OB,UCB,Close,Close,,UBS,1859904919,1859904919,2491450186,393227302,2021-07-27
159,,7_2491400081_UBS,1859772910,OB,UCB,Close,Close,,UBS,1859772910,1859772910,2491450186,393227302,2021-07-27
160,,221_2491400081_UBS,1859772880,OB,UCB,Close,Close,,UBS,1859772880,1859772880,2491450186,393227302,2021-07-27
161,,221_2491400067_UBS,1859769726,OB,UCB,Close,Close,,UBS,1859769726,1859769726,2491450186,393227302,2021-07-27
162,,2_2491430292_UBS,1860077555,OB,UCB,Close,Close,,UBS,1860077555,1860077555,2491450186,393227302,2021-07-27
163,,1_2491430292_UBS,1860077551,OB,UCB,Close,Close,,UBS,1860077551,1860077551,2491450186,393227302,2021-07-27
164,,162_2491430304_UBS,1860080337,OB,UCB,Close,Close,,UBS,1860080337,1860080337,2491450186,393227302,2021-07-27
165,,2_2491430081_UBS,1859922451,OB,UCB,Close,Close,,UBS,1859922451,1859922451,2491450186,393227302,2021-07-27
166,,1_2491430081_UBS,1859922445,OB,UCB,Close,Close,,UBS,1859922445,1859922445,2491450186,393227302,2021-07-27
167,,6_2491400027_UBS,1859744546,OB,UCB,Close,Close,,UBS,1859744546,1859744546,2491450186,393227302,2021-07-27
168,,12_2491400027_UBS,1859744535,OB,UCB,Close,Close,,UBS,1859744535,1859744535,2491450186,393227302,2021-07-27
169,,12_2491450147_UBS,1860149995,OB,UCB,Close,Close,,UBS,1860149995,1860149995,2491450186,393227302,2021-07-27
170,,160_2491430304_UBS,1860080326,OB,UCB,Close,Close,,UBS,1860080326,1860080326,2491450186,393227302,2021-07-27
171,,188_2491430304_UBS,1860080321,OB,UCB,Close,Close,,UBS,1860080321,1860080321,2491450186,393227302,2021-07-27
172,,7_2491450147_UBS,1860149994,OB,UCB,Close,Close,,UBS,1860149994,1860149994,2491450186,393227302,2021-07-27
173,,195_2491430304_UBS,1860080310,OB,UCB,Close,Close,,UBS,1860080310,1860080310,2491450186,393227302,2021-07-27
174,,173_2491430304_UBS,1860080332,OB,UCB,Close,Close,,UBS,1860080332,1860080332,2491450186,393227302,2021-07-27
175,,178_2491430304_UBS,1860080377,OB,UCB,Close,Close,,UBS,1860080377,1860080377,2491450186,393227302,2021-07-27
176,,6_2491450147_UBS,1860149992,OB,UCB,Close,Close,,UBS,1860149992,1860149992,2491450186,393227302,2021-07-27
177,,184_2491430304_UBS,1860080382,OB,UCB,Close,Close,,UBS,1860080382,1860080382,2491450186,393227302,2021-07-27
178,,181_2491430304_UBS,1860080360,OB,UCB,Close,Close,,UBS,1860080360,1860080360,2491450186,393227302,2021-07-27
179,,11_2491450147_UBS,1860149993,OB,UCB,Close,Close,,UBS,1860149993,1860149993,2491450186,393227302,2021-07-27
180,,186_2491430304_UBS,1860080366,OB,UCB,Close,Close,,UBS,1860080366,1860080366,2491450186,393227302,2021-07-27
181,,183_2491430304_UBS,1860080372,OB,UCB,Close,Close,,UBS,1860080372,1860080372,2491450186,393227302,2021-07-27
182,,172_2491430304_UBS,1860080340,OB,UCB,Close,Close,,UBS,1860080340,1860080340,2491450186,393227302,2021-07-27
183,,180_2491430304_UBS,1860080386,OB,UCB,Close,Close,,UBS,1860080386,1860080386,2491450186,393227302,2021-07-27
184,,190_2491430304_UBS,1860080317,OB,UCB,Close,Close,,UBS,1860080317,1860080317,2491450186,393227302,2021-07-27
185,,192_2491430304_UBS,1860080329,OB,UCB,Close,Close,,UBS,1860080329,1860080329,2491450186,393227302,2021-07-27
186,,187_2491430304_UBS,1860080390,OB,UCB,Close,Close,,UBS,1860080390,1860080390,2491450186,393227302,2021-07-27
187,,177_2491430304_UBS,1860080316,OB,UCB,Close,Close,,UBS,1860080316,1860080316,2491450186,393227302,2021-07-27
188,,170_2491430304_UBS,1860080305,OB,UCB,Close,Close,,UBS,1860080305,1860080305,2491450186,393227302,2021-07-27
189,,176_2491430304_UBS,1860080353,OB,UCB,Close,Close,,UBS,1860080353,1860080353,2491450186,393227302,2021-07-27
190,,182_2491430304_UBS,1860080306,OB,UCB,Close,Close,,UBS,1860080306,1860080306,2491450186,393227302,2021-07-27
191,,179_2491430304_UBS,1860080339,OB,UCB,Close,Close,,UBS,1860080339,1860080339,2491450186,393227302,2021-07-27
192,,175_2491430304_UBS,1860080347,OB,UCB,Close,Close,,UBS,1860080347,1860080347,2491450186,393227302,2021-07-27
193,,174_2491430304_UBS,1860080352,OB,UCB,Close,Close,,UBS,1860080352,1860080352,2491450186,393227302,2021-07-27
194,,185_2491430304_UBS,1860080327,OB,UCB,Close,Close,,UBS,1860080327,1860080327,2491450186,393227302,2021-07-27
195,,196_2491430304_UBS,1860080284,OB,UCB,Close,Close,,UBS,1860080284,1860080284,2491450186,393227302,2021-07-27
196,,169_2491430304_UBS,1860080294,OB,UCB,Close,Close,,UBS,1860080294,1860080294,2491450186,393227302,2021-07-27
197,,194_2491430304_UBS,1860080295,OB,UCB,Close,Close,,UBS,1860080295,1860080295,2491450186,393227302,2021-07-27
198,,193_2491430304_UBS,1860080344,OB,UCB,Close,Close,,UBS,1860080344,1860080344,2491450186,393227302,2021-07-27
199,,191_2491430304_UBS,1860080285,OB,UCB,Close,Close,,UBS,1860080285,1860080285,2491450186,393227302,2021-07-27
200,,189_2491430304_UBS,1860080394,OB,UCB,Close,Close,,UBS,1860080394,1860080394,2491450186,393227302,2021-07-27
201,,171_2491430304_UBS,1860080297,OB,UCB,Close,Close,,UBS,1860080297,1860080297,2491450186,393227302,2021-07-27
202,,1_2491450186_UBS,1860151163,OB,UCB,Close,Close,,UBS,1860151163,1860151163,2491450186,393227302,2021-07-27
203,,2_2491450186_UBS,1860151166,OB,UCB,Close,Close,,UBS,1860151166,1860151166,2491450186,393227302,2021-07-27
204,,52_2491430285_UBS,1860075612,OB,UCB,Close,Close,,UBS,1860075612,1860075612,2491450186,393227302,2021-07-27
205,,42_2491430285_UBS,1860075739,OB,UCB,Close,Close,,UBS,1860075739,1860075739,2491450186,393227302,2021-07-27
206,,73_2491430049_UBS,1859897210,OB,UCB,Close,Close,,UBS,1859897210,1859897210,2491450186,393227302,2021-07-27
207,,73_2491430061_UBS,1859904885,OB,UCB,Close,Close,,UBS,1859904885,1859904885,2491450186,393227302,2021-07-27
208,,74_2491430061_UBS,1859904773,OB,UCB,Close,Close,,UBS,1859904773,1859904773,2491450186,393227302,2021-07-27
209,,74_2491430049_UBS,1859897104,OB,UCB,Close,Close,,UBS,1859897104,1859897104,2491450186,393227302,2021-07-27
210,,98_2491430285_UBS,1860075748,OB,UCB,Close,Close,,UBS,1860075748,1860075748,2491450186,393227302,2021-07-27
211,,104_2491430285_UBS,1860075610,OB,UCB,Close,Close,,UBS,1860075610,1860075610,2491450186,393227302,2021-07-27
212,,91_2491430285_UBS,1860075611,OB,UCB,Close,Close,,UBS,1860075611,1860075611,2491450186,393227302,2021-07-27
213,,84_2491430285_UBS,1860075745,OB,UCB,Close,Close,,UBS,1860075745,1860075745,2491450186,393227302,2021-07-27
214,,28_2491426014_UBS,1859877196,OB,UCB,Close,Close,,UBS,1859877196,1859877196,2491450186,393227302,2021-07-27
215,,20_2491426014_UBS,1859877328,OB,UCB,Close,Close,,UBS,1859877328,1859877328,2491450186,393227302,2021-07-27
216,,23_2491400081_UBS,1859772578,OB,UCB,Close,Close,,UBS,1859772578,1859772578,2491450186,393227302,2021-07-27
217,,23_2491400067_UBS,1859769379,OB,UCB,Close,Close,,UBS,1859769379,1859769379,2491450186,393227302,2021-07-27
218,,16_2491426014_UBS,1859877313,OB,UCB,Close,Close,,UBS,1859877313,1859877313,2491450186,393227302,2021-07-27
