,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
0,,75_2491450186_UBS,1860151054,CNF,UCB,Close,Close,,UBS
17,100_2491400081_Integrata,,1859772815,OB,UCB,Close,Close,,UBS
18,100_2491400067_Integrata,,1859769598,OB,UCB,Close,Close,,UBS
19,44_2491400081_Integrata,,1859772797,OB,UCB,Close,Close,,UBS
20,44_2491400067_Integrata,,1859769610,OB,UCB,Close,Close,,UBS
32,3_2491400067_Integrata,,1859769354,OB,UCB,Close,Close,,UBS
33,3_2491400081_Integrata,,1859772553,OB,UCB,Close,Close,,UBS
53,,201_2491400067_UBS,1859769361,OB,UCB,Close,Close,,UBS
62,,195_2491400067_UBS,1859769359,OB,UCB,Close,Close,,UBS
70,,86_2491400067_UBS,1859769357,OB,UCB,Close,Close,,UBS
75,,86_2491400081_UBS,1859772556,OB,UCB,Close,Close,,UBS
76,,224_2491400067_UBS,1859769616,OB,UCB,Close,Close,,UBS
79,,231_2491400081_UBS,1859772832,OB,UCB,Close,Close,,UBS
84,,231_2491400067_UBS,1859769633,OB,UCB,Close,Close,,UBS
85,,199_2491400067_UBS,1859769371,OB,UCB,Close,Close,,UBS
88,,224_2491400081_UBS,1859772827,OB,UCB,Close,Close,,UBS
89,,85_2491400081_UBS,1859772566,OB,UCB,Close,Close,,UBS
90,,199_2491400081_UBS,1859772573,OB,UCB,Close,Close,,UBS
93,,85_2491400067_UBS,1859769375,OB,UCB,Close,Close,,UBS
101,,239_2491400081_UBS,1859772576,OB,UCB,Close,Close,,UBS
106,,239_2491400067_UBS,1859769377,OB,UCB,Close,Close,,UBS
119,,80_2491400067_UBS,1859769356,OB,UCB,Close,Close,,UBS
122,,236_2491400067_UBS,1859769372,OB,UCB,Close,Close,,UBS
125,,80_2491400081_UBS,1859772555,OB,UCB,Close,Close,,UBS
127,,236_2491400081_UBS,1859772569,OB,UCB,Close,Close,,UBS
132,,73_2491400067_UBS,1859769615,OB,UCB,Close,Close,,UBS
133,,183_2491400067_UBS,1859769618,OB,UCB,Close,Close,,UBS
138,,183_2491400081_UBS,1859772828,OB,UCB,Close,Close,,UBS
140,,73_2491400081_UBS,1859772810,OB,UCB,Close,Close,,UBS
143,,84_2491400081_UBS,1859772558,OB,UCB,Close,Close,,UBS
149,,241_2491400081_UBS,1859772577,OB,UCB,Close,Close,,UBS
151,,84_2491400067_UBS,1859769358,OB,UCB,Close,Close,,UBS
153,,241_2491400067_UBS,1859769378,OB,UCB,Close,Close,,UBS
176,,237_2491400081_UBS,1859772575,OB,UCB,Close,Close,,UBS
178,,178_2491400067_UBS,1859769604,OB,UCB,Close,Close,,UBS
185,,178_2491400081_UBS,1859772830,OB,UCB,Close,Close,,UBS
194,,237_2491400067_UBS,1859769376,OB,UCB,Close,Close,,UBS
212,,234_2491400067_UBS,1859769360,OB,UCB,Close,Close,,UBS
217,,181_2491400067_UBS,1859769624,OB,UCB,Close,Close,,UBS
219,,71_2491400081_UBS,1859772806,OB,UCB,Close,Close,,UBS
222,,181_2491400081_UBS,1859772798,OB,UCB,Close,Close,,UBS
224,,234_2491400081_UBS,1859772574,OB,UCB,Close,Close,,UBS
227,,71_2491400067_UBS,1859769602,OB,UCB,Close,Close,,UBS
248,,225_2491400067_UBS,1859769625,OB,UCB,Close,Close,,UBS
252,,225_2491400081_UBS,1859772819,OB,UCB,Close,Close,,UBS
262,,76_2491400067_UBS,1859769613,OB,UCB,Close,Close,,UBS
270,,200_2491400067_UBS,1859769370,OB,UCB,Close,Close,,UBS
