,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
0,"['14_2491430062_Integrata', '14_2491430060_Integrata', '14_2491430046_Integrata', '12_2491430046_Integrata', '12_2491430060_Integrata', '12_2491430062_Integrata', '13_2491430046_Integrata', '13_2491430062_Integrata', '13_2491430060_Integrata', None, None, None, None, None, None]","[None, None, None, None, None, None, None, None, None, '14_2491430062_Goldman Sachs', '14_2491430060_Goldman Sachs', '14_2491430046_Goldman Sachs', '11_2491430060_Goldman Sachs', '11_2491430062_Goldman Sachs', '11_2491430046_Goldman Sachs']","[1859905148, 1859904684, 1859896892, 1859896887, 1859904680, 1859905162, 1859896889, 1859905165, 1859904683, 1859905183, 1859904705, 1859896918, 1859904696, 1859905175, 1859896911]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
1,"['17_2491450011_Integrata', '16_2491450011_Integrata', '15_2491450011_Integrata', None, None]","[None, None, None, '18_2491450011_Goldman Sachs', '28_2491450011_Goldman Sachs']","[1860083403, 1860083396, 1860083405, 1860083578, 1860083580]","['OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
2,"['68_2491450146_Integrata', '66_2491450146_Integrata', '70_2491450146_Integrata', '67_2491450146_Integrata', '69_2491450146_Integrata', None, None]","[None, None, None, None, None, '20_2491450146_Goldman Sachs', '30_2491450146_Goldman Sachs']","[1860150189, 1860150177, 1860150184, 1860150197, 1860150181, 1860150351, 1860150355]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
3,"['73_2491450185_Integrata', '71_2491450185_Integrata', '72_2491450185_Integrata', '75_2491450185_Integrata', '76_2491450185_Integrata', '74_2491450185_Integrata', None, None]","[None, None, None, None, None, None, '12_2491450185_Goldman Sachs', '19_2491450185_Goldman Sachs']","[1860151391, 1860151372, 1860151460, 1860151375, 1860151463, 1860151393, 1860151480, 1860151489]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
4,"['19_2491456053_Integrata', None, None]","[None, '12_2491456053_Goldman Sachs', '16_2491456053_Goldman Sachs']","[1860216311, 1860216450, 1860216454]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
5,"['63_2491430283_Integrata', None, None]","[None, '30_2491430283_Goldman Sachs', '44_2491430283_Goldman Sachs']","[1860075365, 1860075441, 1860075452]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
6,"['43_2491430283_Integrata', '41_2491430283_Integrata', '42_2491430283_Integrata', '44_2491430283_Integrata', None, None]","[None, None, None, None, '29_2491430283_Goldman Sachs', '43_2491430283_Goldman Sachs']","[1860075336, 1860075327, 1860075317, 1860075346, 1860075515, 1860075516]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
7,"['82_2491450146_Integrata', '83_2491450146_Integrata', None, None]","[None, None, '25_2491450146_Goldman Sachs', '35_2491450146_Goldman Sachs']","[1860150199, 1860150191, 1860150357, 1860150290]","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
8,"['89_2491450185_Integrata', '90_2491450185_Integrata', '93_2491450185_Integrata', '92_2491450185_Integrata', '91_2491450185_Integrata', None, None]","[None, None, None, None, None, '13_2491450185_Goldman Sachs', '20_2491450185_Goldman Sachs']","[1860151401, 1860151402, 1860151399, 1860151397, 1860151395, 1860151497, 1860151506]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
9,"['52_2491456053_Integrata', '50_2491456053_Integrata', '49_2491456053_Integrata', '51_2491456053_Integrata', None, None]","[None, None, None, None, '13_2491456053_Goldman Sachs', '17_2491456053_Goldman Sachs']","[1860216304, 1860216305, 1860216309, 1860216318, 1860216459, 1860216471]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
10,"['90_2491400077_Integrata', '90_2491400070_Integrata', None, None, None, None]","[None, None, '468_2491400077_Goldman Sachs', '468_2491400070_Goldman Sachs', '487_2491400070_Goldman Sachs', '487_2491400077_Goldman Sachs']","[1859771724, 1859770361, 1859772032, 1859770681, 1859770691, 1859772042]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
11,"['83_2491426012_Integrata', None, None]","[None, '31_2491426012_Goldman Sachs', '44_2491426012_Goldman Sachs']","[1859876887, 1859877100, 1859877101]","['OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
12,"['80_2491430283_Integrata', '78_2491430283_Integrata', '79_2491430283_Integrata', '76_2491430283_Integrata', '77_2491430283_Integrata', None, None]","[None, None, None, None, None, '46_2491430283_Goldman Sachs', '32_2491430283_Goldman Sachs']","[1860075371, 1860075374, 1860075378, 1860075368, 1860075376, 1860075507, 1860075504]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
13,"['48_2491430080_Integrata', '51_2491430080_Integrata', '52_2491430080_Integrata', '53_2491430080_Integrata', '47_2491430080_Integrata', '46_2491430080_Integrata', '54_2491430080_Integrata', '50_2491430080_Integrata', '49_2491430080_Integrata', None, None]","[None, None, None, None, None, None, None, None, None, '17_2491430080_Goldman Sachs', '22_2491430080_Goldman Sachs']","[1859922140, 1859922141, 1859922150, 1859922161, 1859922156, 1859922139, 1859922165, 1859922149, 1859922158, 1859922260, 1859922265]","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Goldman Sachs
