2021-04-14 16:05:03.670578 : Log started for datettime = 21-04-14_16-05-03
2021-04-14 16:05:03.671576 : All function definitions end
2021-04-14 16:05:04.325958 : Mongo DB objects created
2021-04-14 16:05:04.330957 : RabbitMQ Publish object created
2021-04-14 16:05:04.335958 : RabbitMQ ACK object created
2021-04-14 16:05:35.105342 : RabbitMQ Receive file executed
2021-04-14 16:06:05.941230 : RabbitMQ Receive file executed
2021-04-14 16:06:36.719585 : RabbitMQ Receive file executed
2021-04-14 16:07:07.505299 : RabbitMQ Receive file executed
2021-04-14 16:07:38.284648 : RabbitMQ Receive file executed
2021-04-14 16:08:09.061579 : RabbitMQ Receive file executed
2021-04-14 16:08:39.846441 : RabbitMQ Receive file executed
2021-04-14 16:09:11.953460 : RabbitMQ Receive file executed
2021-04-14 16:09:50.736504 : RabbitMQ Receive file executed
2021-04-14 16:10:21.529414 : RabbitMQ Receive file executed
