2021-04-20 15:29:37.262364 : Log started for datettime = 21-04-20_15-29-37
2021-04-20 15:29:37.262364 : All function definitions end
2021-04-20 15:29:37.311362 : Mongo DB objects created
2021-04-20 15:29:37.316363 : RabbitMQ Publish object created
2021-04-20 15:29:37.320363 : RabbitMQ ACK object created
2021-04-20 15:30:08.092815 : RabbitMQ Receive file executed
2021-04-20 15:30:38.882109 : RabbitMQ Receive file executed
2021-04-20 15:31:09.661612 : RabbitMQ Receive file executed
2021-04-20 15:31:48.413213 : RabbitMQ Receive file executed
2021-04-20 15:32:19.189194 : RabbitMQ Receive file executed
2021-04-20 15:32:49.965336 : RabbitMQ Receive file executed
2021-04-20 15:33:20.734726 : RabbitMQ Receive file executed
2021-04-20 15:33:51.524503 : RabbitMQ Receive file executed
2021-04-20 15:34:30.288585 : RabbitMQ Receive file executed
2021-04-20 15:35:01.089141 : RabbitMQ Receive file executed
2021-04-20 15:35:39.846855 : RabbitMQ Receive file executed
2021-04-20 15:36:11.483279 : RabbitMQ Receive file executed
2021-04-20 15:36:42.262604 : RabbitMQ Receive file executed
2021-04-20 15:37:13.049860 : RabbitMQ Receive file executed
2021-04-20 15:37:43.833219 : RabbitMQ Receive file executed
2021-04-20 15:38:14.613523 : RabbitMQ Receive file executed
2021-04-20 15:38:45.396029 : RabbitMQ Receive file executed
2021-04-20 15:39:16.179063 : RabbitMQ Receive file executed
2021-04-20 15:39:46.956284 : RabbitMQ Receive file executed
2021-04-20 15:40:17.741398 : RabbitMQ Receive file executed
2021-04-20 15:40:48.524305 : RabbitMQ Receive file executed
2021-04-20 15:41:19.327162 : RabbitMQ Receive file executed
2021-04-20 15:41:50.106745 : RabbitMQ Receive file executed
2021-04-20 15:42:28.881624 : RabbitMQ Receive file executed
2021-04-20 15:42:59.659010 : RabbitMQ Receive file executed
2021-04-20 15:43:38.421041 : RabbitMQ Receive file executed
2021-04-20 15:44:09.214415 : RabbitMQ Receive file executed
2021-04-20 15:44:40.008352 : RabbitMQ Receive file executed
2021-04-20 15:45:10.789741 : RabbitMQ Receive file executed
2021-04-20 15:45:41.600765 : RabbitMQ Receive file executed
2021-04-20 15:46:12.383278 : RabbitMQ Receive file executed
2021-04-20 15:46:43.164667 : RabbitMQ Receive file executed
2021-04-20 15:47:13.943317 : RabbitMQ Receive file executed
2021-04-20 15:47:47.491660 : RabbitMQ Receive file executed
2021-04-20 15:48:18.280098 : RabbitMQ Receive file executed
2021-04-20 15:48:49.060489 : RabbitMQ Receive file executed
2021-04-20 15:49:19.838326 : RabbitMQ Receive file executed
2021-04-20 15:49:50.619400 : RabbitMQ Receive file executed
2021-04-20 15:50:21.397865 : RabbitMQ Receive file executed
2021-04-20 15:50:52.185236 : RabbitMQ Receive file executed
2021-04-20 15:51:22.963807 : RabbitMQ Receive file executed
2021-04-20 15:51:53.743304 : RabbitMQ Receive file executed
2021-04-20 15:52:24.526072 : RabbitMQ Receive file executed
2021-04-20 15:52:55.315019 : RabbitMQ Receive file executed
2021-04-20 15:53:27.447077 : RabbitMQ Receive file executed
2021-04-20 15:53:58.223386 : RabbitMQ Receive file executed
2021-04-20 15:54:29.004091 : RabbitMQ Receive file executed
2021-04-20 15:54:59.790370 : RabbitMQ Receive file executed
2021-04-20 15:55:30.569937 : RabbitMQ Receive file executed
2021-04-20 15:56:01.358442 : RabbitMQ Receive file executed
2021-04-20 15:56:32.144288 : RabbitMQ Receive file executed
2021-04-20 15:57:02.941790 : RabbitMQ Receive file executed
2021-04-20 15:57:33.723619 : RabbitMQ Receive file executed
2021-04-20 15:58:04.509254 : RabbitMQ Receive file executed
2021-04-20 15:58:35.295373 : RabbitMQ Receive file executed
2021-04-20 15:59:06.089848 : RabbitMQ Receive file executed
2021-04-20 15:59:36.883043 : RabbitMQ Receive file executed
2021-04-20 16:00:07.666647 : RabbitMQ Receive file executed
2021-04-20 16:00:41.494364 : RabbitMQ Receive file executed
2021-04-20 16:01:12.281251 : RabbitMQ Receive file executed
2021-04-20 16:01:43.064241 : RabbitMQ Receive file executed
2021-04-20 16:02:13.860518 : RabbitMQ Receive file executed
2021-04-20 16:02:44.658222 : RabbitMQ Receive file executed
2021-04-20 16:03:15.435028 : RabbitMQ Receive file executed
2021-04-20 16:03:46.218274 : RabbitMQ Receive file executed
2021-04-20 16:04:17.008120 : RabbitMQ Receive file executed
2021-04-20 16:04:47.790356 : RabbitMQ Receive file executed
2021-04-20 16:05:18.571281 : RabbitMQ Receive file executed
2021-04-20 16:05:49.363952 : RabbitMQ Receive file executed
2021-04-20 16:06:20.151900 : RabbitMQ Receive file executed
2021-04-20 16:06:50.939156 : RabbitMQ Receive file executed
2021-04-20 16:07:21.728004 : RabbitMQ Receive file executed
2021-04-20 16:07:52.515972 : RabbitMQ Receive file executed
2021-04-20 16:08:23.299985 : RabbitMQ Receive file executed
2021-04-20 16:08:54.081257 : RabbitMQ Receive file executed
2021-04-20 16:09:24.868526 : RabbitMQ Receive file executed
2021-04-20 16:09:55.659678 : RabbitMQ Receive file executed
