2021-05-06 20:54:01.001347 : Log started for datettime = 21-05-06_20-54-01
2021-05-06 20:54:01.009319 : All function definitions end
2021-05-06 20:54:01.126317 : Mongo DB objects created
2021-05-06 20:54:01.133315 : RabbitMQ Publish object created
2021-05-06 20:54:01.140317 : RabbitMQ ACK object created
2021-05-06 20:54:32.083123 : RabbitMQ Receive file executed
2021-05-06 20:55:02.907559 : RabbitMQ Receive file executed
2021-05-06 20:55:33.728406 : RabbitMQ Receive file executed
2021-05-06 20:56:04.568696 : RabbitMQ Receive file executed
2021-05-06 20:56:35.400301 : RabbitMQ Receive file executed
2021-05-06 20:57:06.231380 : RabbitMQ Receive file executed
2021-05-06 20:57:37.061669 : RabbitMQ Receive file executed
2021-05-06 20:58:07.879403 : RabbitMQ Receive file executed
2021-05-06 20:58:38.716749 : RabbitMQ Receive file executed
2021-05-06 20:59:09.566958 : RabbitMQ Receive file executed
2021-05-06 20:59:40.403674 : RabbitMQ Receive file executed
2021-05-06 21:00:11.239500 : RabbitMQ Receive file executed
2021-05-06 21:00:42.074880 : RabbitMQ Receive file executed
2021-05-06 21:01:12.905613 : RabbitMQ Receive file executed
2021-05-06 21:01:43.719273 : RabbitMQ Receive file executed
2021-05-06 21:02:14.569653 : RabbitMQ Receive file executed
2021-05-06 21:02:45.410190 : RabbitMQ Receive file executed
2021-05-06 21:03:16.238165 : RabbitMQ Receive file executed
2021-05-06 21:03:47.066099 : RabbitMQ Receive file executed
2021-05-06 21:04:17.929665 : RabbitMQ Receive file executed
