2021-04-19 13:34:01.951067 : Log started for datettime = 21-04-19_13-34-01
2021-04-19 13:34:01.951067 : All function definitions end
2021-04-19 13:34:02.004925 : Mongo DB objects created
2021-04-19 13:34:02.009949 : RabbitMQ Publish object created
2021-04-19 13:34:02.014953 : RabbitMQ ACK object created
2021-04-19 13:34:40.777322 : RabbitMQ Receive file executed
2021-04-19 13:35:11.556975 : RabbitMQ Receive file executed
2021-04-19 13:35:42.335213 : RabbitMQ Receive file executed
2021-04-19 13:36:13.110721 : RabbitMQ Receive file executed
2021-04-19 13:36:43.889433 : RabbitMQ Receive file executed
2021-04-19 13:37:14.664229 : RabbitMQ Receive file executed
2021-04-19 13:37:45.440621 : RabbitMQ Receive file executed
2021-04-19 13:38:16.245004 : RabbitMQ Receive file executed
2021-04-19 13:38:47.030026 : RabbitMQ Receive file executed
2021-04-19 13:39:25.785602 : RabbitMQ Receive file executed
2021-04-19 13:39:56.571288 : RabbitMQ Receive file executed
2021-04-19 13:40:27.378403 : RabbitMQ Receive file executed
2021-04-19 13:40:58.162053 : RabbitMQ Receive file executed
2021-04-19 13:41:28.954559 : RabbitMQ Receive file executed
2021-04-19 13:41:59.768772 : RabbitMQ Receive file executed
2021-04-19 13:42:30.583338 : RabbitMQ Receive file executed
2021-04-19 13:43:01.394068 : RabbitMQ Receive file executed
2021-04-19 13:43:32.206360 : RabbitMQ Receive file executed
2021-04-19 13:44:02.985409 : RabbitMQ Receive file executed
2021-04-19 13:44:33.763036 : RabbitMQ Receive file executed
2021-04-19 13:45:04.545194 : RabbitMQ Receive file executed
2021-04-19 13:45:35.324277 : RabbitMQ Receive file executed
2021-04-19 13:46:06.133122 : RabbitMQ Receive file executed
2021-04-19 13:46:36.914789 : RabbitMQ Receive file executed
2021-04-19 13:47:07.704040 : RabbitMQ Receive file executed
2021-04-19 13:47:38.487058 : RabbitMQ Receive file executed
2021-04-19 13:48:09.268523 : RabbitMQ Receive file executed
2021-04-19 13:48:40.053073 : RabbitMQ Receive file executed
2021-04-19 13:49:10.852715 : RabbitMQ Receive file executed
2021-04-19 13:49:41.636620 : RabbitMQ Receive file executed
2021-04-19 13:50:12.430783 : RabbitMQ Receive file executed
2021-04-19 13:50:43.210185 : RabbitMQ Receive file executed
2021-04-19 13:51:14.016079 : RabbitMQ Receive file executed
2021-04-19 13:51:44.817408 : RabbitMQ Receive file executed
2021-04-19 13:52:15.599111 : RabbitMQ Receive file executed
2021-04-19 13:52:46.381111 : RabbitMQ Receive file executed
2021-04-19 13:53:17.156498 : RabbitMQ Receive file executed
2021-04-19 13:53:47.936752 : RabbitMQ Receive file executed
2021-04-19 13:54:18.706003 : RabbitMQ Receive file executed
2021-04-19 13:54:49.487140 : RabbitMQ Receive file executed
2021-04-19 13:55:20.265451 : RabbitMQ Receive file executed
2021-04-19 13:55:51.055568 : RabbitMQ Receive file executed
2021-04-19 13:56:21.842011 : RabbitMQ Receive file executed
2021-04-19 13:56:52.640565 : RabbitMQ Receive file executed
2021-04-19 13:57:23.434976 : RabbitMQ Receive file executed
2021-04-19 13:57:54.228635 : RabbitMQ Receive file executed
2021-04-19 13:58:25.016107 : RabbitMQ Receive file executed
2021-04-19 13:58:56.805174 : RabbitMQ Receive file executed
2021-04-19 13:59:27.594642 : RabbitMQ Receive file executed
2021-04-19 13:59:58.380284 : RabbitMQ Receive file executed
2021-04-19 14:00:29.163726 : RabbitMQ Receive file executed
2021-04-19 14:00:59.946446 : RabbitMQ Receive file executed
2021-04-19 14:01:30.746267 : RabbitMQ Receive file executed
2021-04-19 14:02:01.550601 : RabbitMQ Receive file executed
2021-04-19 14:02:32.352292 : RabbitMQ Receive file executed
2021-04-19 14:03:03.148028 : RabbitMQ Receive file executed
2021-04-19 14:03:33.930729 : RabbitMQ Receive file executed
2021-04-19 14:04:04.718066 : RabbitMQ Receive file executed
2021-04-19 14:04:35.513201 : RabbitMQ Receive file executed
2021-04-19 14:05:06.308771 : RabbitMQ Receive file executed
2021-04-19 14:05:37.086558 : RabbitMQ Receive file executed
2021-04-19 14:06:07.868571 : RabbitMQ Receive file executed
2021-04-19 14:06:38.647482 : RabbitMQ Receive file executed
2021-04-19 14:07:09.425768 : RabbitMQ Receive file executed
2021-04-19 14:07:40.237275 : RabbitMQ Receive file executed
2021-04-19 14:08:11.015727 : RabbitMQ Receive file executed
2021-04-19 14:08:49.777059 : RabbitMQ Receive file executed
2021-04-19 14:09:20.575805 : RabbitMQ Receive file executed
2021-04-19 14:09:51.352382 : RabbitMQ Receive file executed
2021-04-19 14:10:22.152554 : RabbitMQ Receive file executed
2021-04-19 14:10:52.950761 : RabbitMQ Receive file executed
2021-04-19 14:11:23.721518 : RabbitMQ Receive file executed
2021-04-19 14:11:54.514801 : RabbitMQ Receive file executed
2021-04-19 14:12:25.301546 : RabbitMQ Receive file executed
2021-04-19 14:12:56.078243 : RabbitMQ Receive file executed
2021-04-19 14:13:26.860724 : RabbitMQ Receive file executed
2021-04-19 14:13:57.644030 : RabbitMQ Receive file executed
2021-04-19 14:14:28.434699 : RabbitMQ Receive file executed
2021-04-19 14:14:59.230945 : RabbitMQ Receive file executed
2021-04-19 14:15:30.024012 : RabbitMQ Receive file executed
2021-04-19 14:16:08.786659 : RabbitMQ Receive file executed
2021-04-19 14:16:39.573776 : RabbitMQ Receive file executed
2021-04-19 14:17:10.383052 : RabbitMQ Receive file executed
2021-04-19 14:17:41.173683 : RabbitMQ Receive file executed
2021-04-19 14:18:11.976185 : RabbitMQ Receive file executed
2021-04-19 14:18:42.765022 : RabbitMQ Receive file executed
2021-04-19 14:19:13.555659 : RabbitMQ Receive file executed
2021-04-19 14:19:44.343123 : RabbitMQ Receive file executed
2021-04-19 14:20:15.133957 : RabbitMQ Receive file executed
2021-04-19 14:20:45.913922 : RabbitMQ Receive file executed
2021-04-19 14:21:16.699400 : RabbitMQ Receive file executed
2021-04-19 14:21:47.490479 : RabbitMQ Receive file executed
2021-04-19 14:22:18.298382 : RabbitMQ Receive file executed
2021-04-19 14:22:49.074255 : RabbitMQ Receive file executed
2021-04-19 14:23:19.901751 : RabbitMQ Receive file executed
2021-04-19 14:23:50.689463 : RabbitMQ Receive file executed
2021-04-19 14:24:21.481579 : RabbitMQ Receive file executed
2021-04-19 14:24:52.256322 : RabbitMQ Receive file executed
2021-04-19 14:25:23.050171 : RabbitMQ Receive file executed
2021-04-19 14:25:54.855274 : RabbitMQ Receive file executed
2021-04-19 14:26:25.639832 : RabbitMQ Receive file executed
2021-04-19 14:26:56.423768 : RabbitMQ Receive file executed
2021-04-19 14:27:27.224885 : RabbitMQ Receive file executed
2021-04-19 14:27:58.050037 : RabbitMQ Receive file executed
2021-04-19 14:28:28.859257 : RabbitMQ Receive file executed
2021-04-19 14:28:59.662258 : RabbitMQ Receive file executed
2021-04-19 14:29:30.456016 : RabbitMQ Receive file executed
2021-04-19 14:30:01.242972 : RabbitMQ Receive file executed
2021-04-19 14:30:32.046086 : RabbitMQ Receive file executed
2021-04-19 14:31:07.859967 : RabbitMQ Receive file executed
2021-04-19 14:31:38.669588 : RabbitMQ Receive file executed
2021-04-19 14:32:09.467824 : RabbitMQ Receive file executed
2021-04-19 14:32:40.255513 : RabbitMQ Receive file executed
2021-04-19 14:33:11.042149 : RabbitMQ Receive file executed
2021-04-19 14:33:41.830407 : RabbitMQ Receive file executed
2021-04-19 14:34:12.616252 : RabbitMQ Receive file executed
2021-04-19 14:34:43.411061 : RabbitMQ Receive file executed
2021-04-19 14:35:14.216734 : RabbitMQ Receive file executed
2021-04-19 14:35:45.006215 : RabbitMQ Receive file executed
2021-04-19 14:36:15.805129 : RabbitMQ Receive file executed
2021-04-19 14:36:46.587556 : RabbitMQ Receive file executed
2021-04-19 14:37:17.391884 : RabbitMQ Receive file executed
2021-04-19 14:37:48.190265 : RabbitMQ Receive file executed
2021-04-19 14:38:18.978968 : RabbitMQ Receive file executed
2021-04-19 14:38:49.841946 : RabbitMQ Receive file executed
2021-04-19 14:39:20.645988 : RabbitMQ Receive file executed
2021-04-19 14:39:51.438443 : RabbitMQ Receive file executed
2021-04-19 14:40:22.221630 : RabbitMQ Receive file executed
2021-04-19 14:40:53.006659 : RabbitMQ Receive file executed
2021-04-19 14:41:24.847373 : RabbitMQ Receive file executed
2021-04-19 14:41:55.623346 : RabbitMQ Receive file executed
2021-04-19 14:42:26.414763 : RabbitMQ Receive file executed
2021-04-19 14:42:57.220726 : RabbitMQ Receive file executed
2021-04-19 14:43:28.010043 : RabbitMQ Receive file executed
2021-04-19 14:44:06.791975 : RabbitMQ Receive file executed
2021-04-19 14:44:37.572079 : RabbitMQ Receive file executed
2021-04-19 14:45:08.352287 : RabbitMQ Receive file executed
2021-04-19 14:45:39.144106 : RabbitMQ Receive file executed
2021-04-19 14:46:09.931197 : RabbitMQ Receive file executed
2021-04-19 14:46:40.735686 : RabbitMQ Receive file executed
2021-04-19 14:47:11.527314 : RabbitMQ Receive file executed
2021-04-19 14:47:42.309530 : RabbitMQ Receive file executed
2021-04-19 14:48:13.092306 : RabbitMQ Receive file executed
2021-04-19 14:48:43.880664 : RabbitMQ Receive file executed
2021-04-19 14:49:14.677703 : RabbitMQ Receive file executed
2021-04-19 14:49:45.458973 : RabbitMQ Receive file executed
2021-04-19 14:50:16.256517 : RabbitMQ Receive file executed
2021-04-19 14:50:47.044625 : RabbitMQ Receive file executed
2021-04-19 14:51:25.826952 : RabbitMQ Receive file executed
2021-04-19 14:51:56.607707 : RabbitMQ Receive file executed
2021-04-19 14:52:27.392855 : RabbitMQ Receive file executed
2021-04-19 14:52:58.182132 : RabbitMQ Receive file executed
2021-04-19 14:53:28.963701 : RabbitMQ Receive file executed
2021-04-19 14:53:59.747564 : RabbitMQ Receive file executed
2021-04-19 14:54:30.538126 : RabbitMQ Receive file executed
2021-04-19 14:55:01.340551 : RabbitMQ Receive file executed
2021-04-19 14:55:32.123973 : RabbitMQ Receive file executed
2021-04-19 14:56:02.916982 : RabbitMQ Receive file executed
2021-04-19 14:56:33.698885 : RabbitMQ Receive file executed
2021-04-19 14:57:04.483577 : RabbitMQ Receive file executed
2021-04-19 14:57:35.266480 : RabbitMQ Receive file executed
2021-04-19 14:58:06.056542 : RabbitMQ Receive file executed
2021-04-19 14:58:36.839415 : RabbitMQ Receive file executed
2021-04-19 14:59:07.629628 : RabbitMQ Receive file executed
2021-04-19 14:59:38.423247 : RabbitMQ Receive file executed
2021-04-19 15:00:09.203726 : RabbitMQ Receive file executed
2021-04-19 15:00:39.985456 : RabbitMQ Receive file executed
2021-04-19 15:01:10.776476 : RabbitMQ Receive file executed
2021-04-19 15:01:41.557173 : RabbitMQ Receive file executed
2021-04-19 15:02:12.813309 : RabbitMQ Receive file executed
2021-04-19 15:02:43.597618 : RabbitMQ Receive file executed
2021-04-19 15:03:14.408214 : RabbitMQ Receive file executed
2021-04-19 15:03:45.191019 : RabbitMQ Receive file executed
2021-04-19 15:04:15.982260 : RabbitMQ Receive file executed
2021-04-19 15:04:46.770628 : RabbitMQ Receive file executed
2021-04-19 15:05:17.552634 : RabbitMQ Receive file executed
2021-04-19 15:05:48.341279 : RabbitMQ Receive file executed
2021-04-19 15:05:51.075190 : RabbitMQ Receive file executed
2021-04-19 15:05:53.810293 : RabbitMQ Receive file executed
2021-04-19 15:05:56.555670 : RabbitMQ Receive file executed
2021-04-19 15:05:59.297903 : RabbitMQ Receive file executed
2021-04-19 15:06:02.039246 : RabbitMQ Receive file executed
2021-04-19 15:06:04.774644 : RabbitMQ Receive file executed
2021-04-19 15:06:07.513956 : RabbitMQ Receive file executed
2021-04-19 15:06:10.253907 : RabbitMQ Receive file executed
2021-04-19 15:06:12.993246 : RabbitMQ Receive file executed
2021-04-19 15:06:15.720511 : RabbitMQ Receive file executed
2021-04-19 15:06:18.459016 : RabbitMQ Receive file executed
