,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
18129,55_2491284407_Integrata,482_2491409369_Morgan Stanley,2016647980,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and MS for SD 03/29/2021,Morgan Stanley 
18132,53_249600978_Integrata,641_249604804_Morgan Stanley,989412705,UMB,UMB,UMB_Carry_Forward,UMB,Partial trade proceeds booked in Integrata for the SD of 10-25. Awaiting Integrata to process remaining proceeds,Morgan Stanley 
18133,1_249882827_Integrata,39_249884744_Morgan Stanley,1317618586,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade proceeds booked between Integrata and MS,Morgan Stanley 
18141,18_348759_Integrata,544_249380881_Morgan Stanley,553347297,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Equity Swap Performance between MS and  Integrata.,Morgan Stanley 
18157,1_249586317_Integrata,10_249586317_Morgan Stanley,876470309,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Future settlement proceeds for the SD of 10-11.,Morgan Stanley 
18160,81_249379659_Integrata,463_249380881_Morgan Stanley,553381441,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Equity Swap Performance between MS and  Integrata.,Morgan Stanley 
18165,2_249403267_Integrata,111_249412932_Morgan Stanley,689836226,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Equity Swap Performance between MS and  Integrata.,Morgan Stanley 
18178,1_2491308923_Integrata,15_2491310773_Morgan Stanley,1880942955,UMB,UMB,UMB_Carry_Forward,UMB,Difference  in trade proceeds booked between Integrata and MS for SD : 04/13/2021,Morgan Stanley 
18183,9_249806158_Integrata,61_249804252_Morgan Stanley,1214919134,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Future proceeds between Integrata and MS,Morgan Stanley 
18186,95_249717598_Integrata,664_249719780_Morgan Stanley,1098939459,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Equity Swap Performance between MS and  Integrata.,Morgan Stanley 
18187,2_2491196678_Integrata,9_2491198514_Morgan Stanley,1732355503,UMB,UMB,UMB_Carry_Forward,UMB,Difference in fees and commission booked between Integrata and MS,Morgan Stanley 
18188,23_249706171_Integrata,148_249719780_Morgan Stanley,1099009839,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Equity Swap Performance between MS and  Integrata.,Morgan Stanley 
18191,23_249478102_Integrata,36_249471184_Morgan Stanley,694716601,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade settlement proceeds due to commission and fee booked between Integrata and MS for the SD of 07-11-2019,Morgan Stanley 
18192,9_348759_Integrata,473_249380881_Morgan Stanley,553381473,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Equity Swap Performance between MS and  Integrata.,Morgan Stanley 
18193,6_249709557_Integrata,680_249719780_Morgan Stanley,1098988254,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Equity Swap Performance between MS and  Integrata.,Morgan Stanley 
18195,23_249923319_Integrata,172_249955211_Morgan Stanley,1412240603,UMB,UMB,UMB_Carry_Forward,UMB,Difference in proceeds booked between Integrata and MS,Morgan Stanley 
