,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns,ViewData.BreakID,ViewData.Task ID,ViewData.Source Combination Code,BusinessDate
0,,43_2491253516_Morgan Stanley,1806721713,OB,UCB,Close,Close,,Morgan Stanley,1806721713,1806721713,2491437901,-363448229,2021-07-16
1,,51_249916089_Morgan Stanley,1358721996,OB,UCB,Close,Close,,Morgan Stanley,1358721996,1358721996,2491437901,-363448229,2021-07-16
2,,28_249916089_Morgan Stanley,1358722015,OB,UCB,Close,Close,,Morgan Stanley,1358722015,1358722015,2491437901,-363448229,2021-07-16
3,,59_249916089_Morgan Stanley,1358722007,OB,UCB,Close,Close,,Morgan Stanley,1358722007,1358722007,2491437901,-363448229,2021-07-16
4,,2_2491040709_Morgan Stanley,1523079833,OB,UCB,Close,Close,,Morgan Stanley,1523079833,1523079833,2491437901,-363448229,2021-07-16
5,,40_249916089_Morgan Stanley,1358721980,OB,UCB,Close,Close,,Morgan Stanley,1358721980,1358721980,2491437901,-363448229,2021-07-16
6,,44_249916089_Morgan Stanley,1358721985,OB,UCB,Close,Close,,Morgan Stanley,1358721985,1358721985,2491437901,-363448229,2021-07-16
7,,61_249916089_Morgan Stanley,1358721974,OB,UCB,Close,Close,,Morgan Stanley,1358721974,1358721974,2491437901,-363448229,2021-07-16
8,,1_2491363523_Morgan Stanley,1955584896,OB,UCB,Close,Close,,Morgan Stanley,1955584896,1955584896,2491437901,-363448229,2021-07-16
9,,320_2491038701_Morgan Stanley,1520431058,OB,UCB,Close,Close,,Morgan Stanley,1520431058,1520431058,2491437901,-363448229,2021-07-16
10,,27_249916089_Morgan Stanley,1358722013,OB,UCB,Close,Close,,Morgan Stanley,1358722013,1358722013,2491437901,-363448229,2021-07-16
11,,1_2491367597_Morgan Stanley,1960720049,OB,UCB,Close,Close,,Morgan Stanley,1960720049,1960720049,2491437901,-363448229,2021-07-16
12,,48_249916089_Morgan Stanley,1358722009,OB,UCB,Close,Close,,Morgan Stanley,1358722009,1358722009,2491437901,-363448229,2021-07-16
13,,47_249916089_Morgan Stanley,1358722005,OB,UCB,Close,Close,,Morgan Stanley,1358722005,1358722005,2491437901,-363448229,2021-07-16
14,,3_2491040709_Morgan Stanley,1523079835,OB,UCB,Close,Close,,Morgan Stanley,1523079835,1523079835,2491437901,-363448229,2021-07-16
15,,17_2491073330_Morgan Stanley,1566231566,OB,UCB,Close,Close,,Morgan Stanley,1566231566,1566231566,2491437901,-363448229,2021-07-16
16,,54_249916089_Morgan Stanley,1358721979,OB,UCB,Close,Close,,Morgan Stanley,1358721979,1358721979,2491437901,-363448229,2021-07-16
17,,322_2491038701_Morgan Stanley,1520431088,OB,UCB,Close,Close,,Morgan Stanley,1520431088,1520431088,2491437901,-363448229,2021-07-16
18,,15_2491066175_Morgan Stanley,1556824911,OB,UCB,Close,Close,,Morgan Stanley,1556824911,1556824911,2491437901,-363448229,2021-07-16
19,,20_2491067551_Morgan Stanley,1558567511,OB,UCB,Close,Close,,Morgan Stanley,1558567511,1558567511,2491437901,-363448229,2021-07-16
20,,16_2491073330_Morgan Stanley,1566231565,OB,UCB,Close,Close,,Morgan Stanley,1566231565,1566231565,2491437901,-363448229,2021-07-16
21,,31_249916089_Morgan Stanley,1358721983,OB,UCB,Close,Close,,Morgan Stanley,1358721983,1358721983,2491437901,-363448229,2021-07-16
22,,46_249916089_Morgan Stanley,1358722014,OB,UCB,Close,Close,,Morgan Stanley,1358722014,1358722014,2491437901,-363448229,2021-07-16
23,,7_2491066175_Morgan Stanley,1556824899,OB,UCB,Close,Close,,Morgan Stanley,1556824899,1556824899,2491437901,-363448229,2021-07-16
24,,23_2491067551_Morgan Stanley,1558567516,OB,UCB,Close,Close,,Morgan Stanley,1558567516,1558567516,2491437901,-363448229,2021-07-16
25,,8_2491066175_Morgan Stanley,1556824901,OB,UCB,Close,Close,,Morgan Stanley,1556824901,1556824901,2491437901,-363448229,2021-07-16
26,,60_249916089_Morgan Stanley,1358722010,OB,UCB,Close,Close,,Morgan Stanley,1358722010,1358722010,2491437901,-363448229,2021-07-16
27,,45_249916089_Morgan Stanley,1358722016,OB,UCB,Close,Close,,Morgan Stanley,1358722016,1358722016,2491437901,-363448229,2021-07-16
28,,46_2491301112_Morgan Stanley,1868555854,OB,UCB,Close,Close,,Morgan Stanley,1868555854,1868555854,2491437901,-363448229,2021-07-16
29,,168_2491038701_Morgan Stanley,1520430714,OB,UCB,Close,Close,,Morgan Stanley,1520430714,1520430714,2491437901,-363448229,2021-07-16
30,,86_2491424237_Morgan Stanley,2035178210,OB,UCB,Close,Close,,Morgan Stanley,2035178210,2035178210,2491437901,-363448229,2021-07-16
31,,9_2491067551_Morgan Stanley,1558567520,OB,UCB,Close,Close,,Morgan Stanley,1558567520,1558567520,2491437901,-363448229,2021-07-16
32,,10_2491067551_Morgan Stanley,1558567524,OB,UCB,Close,Close,,Morgan Stanley,1558567524,1558567524,2491437901,-363448229,2021-07-16
33,,11_2491040709_Morgan Stanley,1523079841,OB,UCB,Close,Close,,Morgan Stanley,1523079841,1523079841,2491437901,-363448229,2021-07-16
34,,84_2491424237_Morgan Stanley,2035178204,OB,UCB,Close,Close,,Morgan Stanley,2035178204,2035178204,2491437901,-363448229,2021-07-16
35,,8_2491073330_Morgan Stanley,1566231550,OB,UCB,Close,Close,,Morgan Stanley,1566231550,1566231550,2491437901,-363448229,2021-07-16
36,,43_249916089_Morgan Stanley,1358722008,OB,UCB,Close,Close,,Morgan Stanley,1358722008,1358722008,2491437901,-363448229,2021-07-16
37,,47_2491301112_Morgan Stanley,1868555858,OB,UCB,Close,Close,,Morgan Stanley,1868555858,1868555858,2491437901,-363448229,2021-07-16
38,,85_2491424237_Morgan Stanley,2035178206,OB,UCB,Close,Close,,Morgan Stanley,2035178206,2035178206,2491437901,-363448229,2021-07-16
39,,87_2491424237_Morgan Stanley,2035178213,OB,UCB,Close,Close,,Morgan Stanley,2035178213,2035178213,2491437901,-363448229,2021-07-16
40,,34_249916089_Morgan Stanley,1358722003,OB,UCB,Close,Close,,Morgan Stanley,1358722003,1358722003,2491437901,-363448229,2021-07-16
41,,39_249916089_Morgan Stanley,1358722012,OB,UCB,Close,Close,,Morgan Stanley,1358722012,1358722012,2491437901,-363448229,2021-07-16
42,,32_249916089_Morgan Stanley,1358721987,OB,UCB,Close,Close,,Morgan Stanley,1358721987,1358721987,2491437901,-363448229,2021-07-16
43,,8_2491067551_Morgan Stanley,1558567515,OB,UCB,Close,Close,,Morgan Stanley,1558567515,1558567515,2491437901,-363448229,2021-07-16
44,,21_2491067551_Morgan Stanley,1558567521,OB,UCB,Close,Close,,Morgan Stanley,1558567521,1558567521,2491437901,-363448229,2021-07-16
45,,7_2491067551_Morgan Stanley,1558567526,OB,UCB,Close,Close,,Morgan Stanley,1558567526,1558567526,2491437901,-363448229,2021-07-16
46,,44_2491253516_Morgan Stanley,1806721717,OB,UCB,Close,Close,,Morgan Stanley,1806721717,1806721717,2491437901,-363448229,2021-07-16
47,,7_2491073330_Morgan Stanley,1566231547,OB,UCB,Close,Close,,Morgan Stanley,1566231547,1566231547,2491437901,-363448229,2021-07-16
48,,12_2491342866_Morgan Stanley,1925277411,OB,UCB,Close,Close,,Morgan Stanley,1925277411,1925277411,2491437901,-363448229,2021-07-16
49,,6_2491280603_Morgan Stanley,1841725559,OB,UCB,Close,Close,,Morgan Stanley,1841725559,1841725559,2491437901,-363448229,2021-07-16
50,,42_2491390344_Morgan Stanley,1992112849,OB,UCB,Close,Close,,Morgan Stanley,1992112849,1992112849,2491437901,-363448229,2021-07-16
51,,14_2491276792_Morgan Stanley,1837016572,OB,UCB,Close,Close,,Morgan Stanley,1837016572,1837016572,2491437901,-363448229,2021-07-16
52,,58_2491403476_Morgan Stanley,2008174169,OB,UCB,Close,Close,,Morgan Stanley,2008174169,2008174169,2491437901,-363448229,2021-07-16
53,,34_2491393807_Morgan Stanley,1996672984,OB,UCB,Close,Close,,Morgan Stanley,1996672984,1996672984,2491437901,-363448229,2021-07-16
54,,16_2491313144_Morgan Stanley,1883368209,OB,UCB,Close,Close,,Morgan Stanley,1883368209,1883368209,2491437901,-363448229,2021-07-16
55,,22_2491313144_Morgan Stanley,1883368205,OB,UCB,Close,Close,,Morgan Stanley,1883368205,1883368205,2491437901,-363448229,2021-07-16
56,,38_2491393807_Morgan Stanley,1996672986,OB,UCB,Close,Close,,Morgan Stanley,1996672986,1996672986,2491437901,-363448229,2021-07-16
57,,27_2491333888_Morgan Stanley,1910701367,OB,UCB,Close,Close,,Morgan Stanley,1910701367,1910701367,2491437901,-363448229,2021-07-16
58,,72_2491393807_Morgan Stanley,1996672991,OB,UCB,Close,Close,,Morgan Stanley,1996672991,1996672991,2491437901,-363448229,2021-07-16
59,,62_2491411187_Morgan Stanley,2018509486,OB,UCB,Close,Close,,Morgan Stanley,2018509486,2018509486,2491437901,-363448229,2021-07-16
60,,19_2491307642_Morgan Stanley,1876530396,OB,UCB,Close,Close,,Morgan Stanley,1876530396,1876530396,2491437901,-363448229,2021-07-16
