,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns
0,,214_2491430290_Goldman Sachs,1860076191,OB,UCB,Close,Close,,Goldman Sachs,1860076191
1,,95_2491430080_Goldman Sachs,1859922146,OB,UCB,Close,Close,,Goldman Sachs,1859922146
2,159_2491400070_Integrata,,1859771616,OB,UCB,Close,Close,,Goldman Sachs,1859771616
3,,219_2491430290_Goldman Sachs,1860076196,OB,UCB,Close,Close,,Goldman Sachs,1860076196
4,159_2491400077_Integrata,,1859771617,OB,UCB,Close,Close,,Goldman Sachs,1859771617
5,,221_2491430290_Goldman Sachs,1860076439,OB,UCB,Close,Close,,Goldman Sachs,1860076439
6,160_2491400070_Integrata,,1859770205,OB,UCB,Close,Close,,Goldman Sachs,1859770205
7,,210_2491426012_Goldman Sachs,1859876913,OB,UCB,Close,Close,,Goldman Sachs,1859876913
8,160_2491400077_Integrata,,1859771708,OB,UCB,Close,Close,,Goldman Sachs,1859771708
9,,208_2491426012_Goldman Sachs,1859876603,OB,UCB,Close,Close,,Goldman Sachs,1859876603
10,158_2491400077_Integrata,,1859771699,OB,UCB,Close,Close,,Goldman Sachs,1859771699
11,158_2491400070_Integrata,,1859770188,OB,UCB,Close,Close,,Goldman Sachs,1859770188
12,,215_2491430290_Goldman Sachs,1860076190,OB,UCB,Close,Close,,Goldman Sachs,1860076190
13,161_2491400070_Integrata,,1859770196,OB,UCB,Close,Close,,Goldman Sachs,1859770196
14,161_2491400077_Integrata,,1859771692,OB,UCB,Close,Close,,Goldman Sachs,1859771692
15,,217_2491430290_Goldman Sachs,1860076409,OB,UCB,Close,Close,,Goldman Sachs,1860076409
16,,211_2491426012_Goldman Sachs,1859876599,OB,UCB,Close,Close,,Goldman Sachs,1859876599
17,,213_2491426012_Goldman Sachs,1859876914,OB,UCB,Close,Close,,Goldman Sachs,1859876914
18,,215_2491426012_Goldman Sachs,1859876602,OB,UCB,Close,Close,,Goldman Sachs,1859876602
19,,207_2491426012_Goldman Sachs,1859876604,OB,UCB,Close,Close,,Goldman Sachs,1859876604
20,,217_2491426012_Goldman Sachs,1859876911,OB,UCB,Close,Close,,Goldman Sachs,1859876911
21,,209_2491426012_Goldman Sachs,1859876904,OB,UCB,Close,Close,,Goldman Sachs,1859876904
22,,218_2491426012_Goldman Sachs,1859876920,OB,UCB,Close,Close,,Goldman Sachs,1859876920
23,,94_2491430080_Goldman Sachs,1859922136,OB,UCB,Close,Close,,Goldman Sachs,1859922136
24,,216_2491426012_Goldman Sachs,1859876600,OB,UCB,Close,Close,,Goldman Sachs,1859876600
25,,218_2491430290_Goldman Sachs,1860076194,OB,UCB,Close,Close,,Goldman Sachs,1860076194
26,,220_2491430290_Goldman Sachs,1860076426,OB,UCB,Close,Close,,Goldman Sachs,1860076426
27,,214_2491426012_Goldman Sachs,1859876905,OB,UCB,Close,Close,,Goldman Sachs,1859876905
28,,216_2491430290_Goldman Sachs,1860076396,OB,UCB,Close,Close,,Goldman Sachs,1860076396
29,,212_2491426012_Goldman Sachs,1859876601,OB,UCB,Close,Close,,Goldman Sachs,1859876601
30,67_2491380301_Integrata,,1859622244,OB,UCB,Close,Close,,Goldman Sachs,1859622244
31,67_2491380309_Integrata,,1859622574,OB,UCB,Close,Close,,Goldman Sachs,1859622574
32,67_2491400026_Integrata,,1859744329,OB,UCB,Close,Close,,Goldman Sachs,1859744329
33,66_2491380309_Integrata,,1859622585,OB,UCB,Close,Close,,Goldman Sachs,1859622585
34,66_2491400026_Integrata,,1859744321,OB,UCB,Close,Close,,Goldman Sachs,1859744321
35,66_2491380301_Integrata,,1859622220,OB,UCB,Close,Close,,Goldman Sachs,1859622220
36,68_2491380301_Integrata,,1859622232,OB,UCB,Close,Close,,Goldman Sachs,1859622232
37,68_2491380309_Integrata,,1859622591,OB,UCB,Close,Close,,Goldman Sachs,1859622591
38,68_2491400026_Integrata,,1859744313,OB,UCB,Close,Close,,Goldman Sachs,1859744313
39,71_2491400026_Integrata,,1859744320,OB,UCB,Close,Close,,Goldman Sachs,1859744320
40,71_2491380301_Integrata,,1859622235,OB,UCB,Close,Close,,Goldman Sachs,1859622235
41,71_2491380309_Integrata,,1859622600,OB,UCB,Close,Close,,Goldman Sachs,1859622600
42,110_2491430290_Integrata,,1860076415,OB,UCB,Close,Close,,Goldman Sachs,1860076415
43,112_2491430290_Integrata,,1860076424,OB,UCB,Close,Close,,Goldman Sachs,1860076424
44,38_2491430080_Integrata,,1859922175,OB,UCB,Close,Close,,Goldman Sachs,1859922175
45,39_2491430080_Integrata,,1859922179,OB,UCB,Close,Close,,Goldman Sachs,1859922179
46,109_2491430290_Integrata,,1860076448,OB,UCB,Close,Close,,Goldman Sachs,1860076448
47,111_2491430290_Integrata,,1860076438,OB,UCB,Close,Close,,Goldman Sachs,1860076438
48,68_2491430290_Integrata,,1860076465,OB,UCB,Close,Close,,Goldman Sachs,1860076465
49,141_2491430290_Integrata,,1860076436,OB,UCB,Close,Close,,Goldman Sachs,1860076436
50,70_2491380309_Integrata,,1859622599,OB,UCB,Close,Close,,Goldman Sachs,1859622599
51,70_2491400026_Integrata,,1859744308,OB,UCB,Close,Close,,Goldman Sachs,1859744308
52,70_2491380301_Integrata,,1859622223,OB,UCB,Close,Close,,Goldman Sachs,1859622223
53,67_2491430290_Integrata,,1860076456,OB,UCB,Close,Close,,Goldman Sachs,1860076456
54,140_2491430290_Integrata,,1860076416,OB,UCB,Close,Close,,Goldman Sachs,1860076416
55,113_2491430290_Integrata,,1860076490,OB,UCB,Close,Close,,Goldman Sachs,1860076490
56,114_2491430290_Integrata,,1860076427,OB,UCB,Close,Close,,Goldman Sachs,1860076427
57,69_2491380301_Integrata,,1859622221,OB,UCB,Close,Close,,Goldman Sachs,1859622221
58,69_2491400026_Integrata,,1859744331,OB,UCB,Close,Close,,Goldman Sachs,1859744331
59,69_2491380309_Integrata,,1859622590,OB,UCB,Close,Close,,Goldman Sachs,1859622590
60,,148_2491380276_Goldman Sachs,1859592772,OB,UCB,Close,Close,,Goldman Sachs,1859592772
61,,124_2491380276_Goldman Sachs,1859592918,OB,UCB,Close,Close,,Goldman Sachs,1859592918
62,,86_2491430080_Goldman Sachs,1859922226,OB,UCB,Close,Close,,Goldman Sachs,1859922226
63,,74_2491430080_Goldman Sachs,1859922216,OB,UCB,Close,Close,,Goldman Sachs,1859922216
