,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
2,,44_4551470469_CACEIS,1860561916,CNF,UCB,Close,Close,
3,,45_4551470469_CACEIS,1860561917,CNF,UCB,Close,Close,
293,4_4551464617_Integrata,,2086488710,OB,UCB,Close,Close,
301,5_4551464617_Integrata,,2086488712,OB,UCB,Close,Close,
405,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,
410,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,
678,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,
682,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,
686,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,
690,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,
2155,,1_4551470469_CACEIS,1860561931,OB,UCB,Close,Close,
2168,,1_4551521572_CACEIS,11064471,OB,UCB,Close,Close,
3709,,2_4551470469_CACEIS,1860561932,OB,UCB,Close,Close,
3720,,2_4551521572_CACEIS,11064472,OB,UCB,Close,Close,
5004,,3_4551470469_CACEIS,1860561933,OB,UCB,Close,Close,
5020,,3_4551521572_CACEIS,11064473,OB,UCB,Close,Close,
6392,,6_4551470469_CACEIS,1860561934,OB,UCB,Close,Close,
6402,,6_4551521572_CACEIS,11064474,OB,UCB,Close,Close,
7310,,7_4551470469_CACEIS,1860561935,OB,UCB,Close,Close,
7329,,7_4551521572_CACEIS,11064475,OB,UCB,Close,Close,
8048,,8_4551470469_CACEIS,1860561936,OB,UCB,Close,Close,
8067,,8_4551521572_CACEIS,11064476,OB,UCB,Close,Close,
9075,,9_4551470469_CACEIS,1860561937,OB,UCB,Close,Close,
9084,,9_4551521572_CACEIS,11064481,OB,UCB,Close,Close,
10102,,10_4551470469_CACEIS,1860561938,OB,UCB,Close,Close,
10110,,10_4551521572_CACEIS,11064477,OB,UCB,Close,Close,
10810,,11_4551470469_CACEIS,1860561939,OB,UCB,Close,Close,
10817,,11_4551521572_CACEIS,11064495,OB,UCB,Close,Close,
12337,,12_4551470469_CACEIS,1860561940,OB,UCB,Close,Close,
12349,,12_4551521572_CACEIS,11064502,OB,UCB,Close,Close,
13672,,13_4551470469_CACEIS,1860561941,OB,UCB,Close,Close,
13689,,13_4551521572_CACEIS,11064507,OB,UCB,Close,Close,
14979,,15_4551470469_CACEIS,1860561942,OB,UCB,Close,Close,
15007,,15_4551521572_CACEIS,11064514,OB,UCB,Close,Close,
15304,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,
15309,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,
15414,,27_4551521572_CACEIS,11064531,OB,UCB,Close,Close,
15426,,17_4551521572_CACEIS,11064487,OB,UCB,Close,Close,
15434,,37_4551521572_CACEIS,11064557,OB,UCB,Close,Close,
15450,,41_4551521572_CACEIS,11064478,OB,UCB,Close,Close,
15628,,21_4551470469_CACEIS,1860561943,OB,UCB,Close,Close,
15633,,21_4551521572_CACEIS,11064519,OB,UCB,Close,Close,
15837,,44_4551521572_CACEIS,11063805,OB,UCB,Close,Close,
15838,,45_4551521572_CACEIS,11063806,OB,UCB,Close,Close,
16012,,38_4551470469_CACEIS,1860561945,OB,UCB,Close,Close,
16020,,38_4551521572_CACEIS,11064567,OB,UCB,Close,Close,
16030,,18_4551470469_CACEIS,1860561946,OB,UCB,Close,Close,
16038,,18_4551521572_CACEIS,11064493,OB,UCB,Close,Close,
16040,,25_4551470469_CACEIS,1860561947,OB,UCB,Close,Close,
16049,,25_4551521572_CACEIS,11064523,OB,UCB,Close,Close,
16081,,39_4551470469_CACEIS,1860561948,OB,UCB,Close,Close,
16090,,39_4551521572_CACEIS,11064488,OB,UCB,Close,Close,
16099,,29_4551470469_CACEIS,1860561949,OB,UCB,Close,Close,
16121,,29_4551521572_CACEIS,11064536,OB,UCB,Close,Close,
16329,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,
16331,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,
16333,,56_4551521572_CACEIS,11064494,OB,UCB,Close,Close,
16347,,71_4551521572_CACEIS,11064522,OB,UCB,Close,Close,
16348,,40_4551470469_CACEIS,1860561951,OB,UCB,Close,Close,
16350,,26_4551470469_CACEIS,1860561950,OB,UCB,Close,Close,
16351,,40_4551521572_CACEIS,11064574,OB,UCB,Close,Close,
16352,,26_4551521572_CACEIS,11064526,OB,UCB,Close,Close,
16353,,19_4551470469_CACEIS,1860561952,OB,UCB,Close,Close,
16354,,19_4551521572_CACEIS,11064501,OB,UCB,Close,Close,
16355,,32_4551470469_CACEIS,1860561953,OB,UCB,Close,Close,
16356,,32_4551521572_CACEIS,11064541,OB,UCB,Close,Close,
16357,,50_4551470469_CACEIS,1860561954,OB,UCB,Close,Close,
16358,,58_4551470469_CACEIS,1860561955,OB,UCB,Close,Close,
16359,,50_4551521572_CACEIS,11064561,OB,UCB,Close,Close,
16360,,58_4551521572_CACEIS,11064506,OB,UCB,Close,Close,
16361,,64_4551470469_CACEIS,1860561956,OB,UCB,Close,Close,
16362,,64_4551521572_CACEIS,11064553,OB,UCB,Close,Close,
16364,,85_4551521572_CACEIS,11064485,OB,UCB,Close,Close,
