,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
18,4_333062_Integrata,BB,479846726,OB,OB,No-pair,wire transfer,Integrata booked the Miscellaneous for SD 2019-03-13.Caceis yet to book.
19,1_4551184426_Integrata,BB,1712749667,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-01-10.Caceis yet to book.
20,20_4551085502_Integrata,BB,1581818048,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-10-27.Caceis yet to book.
21,10_4551085502_Integrata,BB,1581818054,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-10-27.Caceis yet to book.
22,75_4551085502_Integrata,BB,1581818071,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-10-27.Caceis yet to book.
23,2_4551267661_Integrata,BB,1824870487,OB,OB,No-pair,fx wire,Integrata booked the fx wire for SD 2021-03-11.Caceis yet to book.
24,5_4551229444_Integrata,BB,1775243104,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2021-02-11.Caceis yet to book.
25,4_4551420619_Integrata,BB,2031130210,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-07-02.Caceis yet to book.
26,2_4551404423_Integrata,BB,2009057962,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-06-21.Caceis yet to book.
27,4_4551396696_Integrata,BB,1999487100,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-06-15.Caceis yet to book.
28,4_4551362459_Integrata,BB,1953424871,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2021-05-20.Caceis yet to book.
29,8_344898_Integrata,BB,496360331,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2019-03-26.Caceis yet to book.
30,4_4551345342_Integrata,BB,1928263152,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-07.Caceis yet to book.
31,1_4551285256_Integrata,BB,1847792946,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-03-24.Caceis yet to book.
32,2_4551269721_Integrata,BB,1827473787,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-03-12.Caceis yet to book.
33,5_455630517_Integrata,BB,953479655,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 2019-11-14.Caceis yet to book.
34,2_4551279353_Integrata,BB,1839901572,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-03-19.Caceis yet to book.
35,1_4551318931_Integrata,BB,1890812357,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-04-19.Caceis yet to book.
36,6_455815648_Integrata,BB,1227075862,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2020-04-09.Caceis yet to book.
37,1_4551239617_Integrata,BB,1789074701,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-02-18.Caceis yet to book.
38,5_4551256295_Integrata,BB,1810321901,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-03-03.Caceis yet to book.
39,16_455725302_Integrata,BB,1105491797,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 2020-01-30.Caceis yet to book.
40,6_4551343376_Integrata,BB,1925737800,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-06.Caceis yet to book.
41,3_455952085_Integrata,BB,1407030021,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2020-07-23.Caceis yet to book.
42,6_4551287241_Integrata,BB,1850449267,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-03-25.Caceis yet to book.
43,3_350866_Integrata,BB,507916577,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2019-04-01.Caceis yet to book.
44,76_4551085502_Integrata,BB,1581818041,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-10-27.Caceis yet to book.
45,16_4551420619_Integrata,BB,2031130211,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-07-02.Caceis yet to book.
46,5_455779682_Integrata,BB,1179968817,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2020-03-12.Caceis yet to book.
47,45_4551220415_Integrata,BB,1761956227,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-02-04.Caceis yet to book.
48,7_4551305829_Integrata,BB,1874141000,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2021-04-08.Caceis yet to book.
49,1_4551419402_Integrata,BB,2029730692,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-07-01.Caceis yet to book.
50,11_455716646_Integrata,BB,1094282294,OB,OB,No-pair,proceeds sell,Integrata booked the Net Sub/Red for SD 2020-01-23.Caceis yet to book.
51,3_4551147939_Integrata,BB,1664874600,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-12-01.Caceis yet to book.
52,55_4551085502_Integrata,BB,1581818096,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-10-27.Caceis yet to book.
53,46_4551398589_Integrata,BB,2002008727,OB,OB,No-pair,proceeds sell,Integrata booked the Net Sub/Red for SD 2021-06-17.Caceis yet to book.
54,1_4551400940_Integrata,BB,2004694214,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-06-17.Caceis yet to book.
55,23_4551258322_Integrata,BB,1812652659,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 2021-03-04.Caceis yet to book.
56,2_455743848_Integrata,BB,1130319866,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2020-02-13.Caceis yet to book.
57,2_4551419402_Integrata,BB,2029730693,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-07-01.Caceis yet to book.
58,3_4551287241_Integrata,BB,1850449266,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-03-25.Caceis yet to book.
59,7_4551081703_Integrata,BB,1576857673,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-08-31.Caceis yet to book.
60,1_455933037_Integrata,BB,1381439416,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 2020-07-09.Caceis yet to book.
61,9_4551366297_Integrata,BB,1958861164,OB,OB,No-pair,fx wire,Integrata booked the fx wire for SD 2021-04-14.Caceis yet to book.
62,3_4551331846_Integrata,BB,1908172317,OB,OB,No-pair,monthend interest,Integrata booked the monthend interest for SD 2021-04-01.Caceis yet to book.
63,13_455980848_Integrata,BB,1444104459,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2020-08-13.Caceis yet to book.
64,4_4551085502_Integrata,BB,1581818036,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-10-27.Caceis yet to book.
65,2_4551287241_Integrata,BB,1850449265,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2021-03-25.Caceis yet to book.
66,1_4551311496_Integrata,BB,1881179900,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-04-13.Caceis yet to book.
67,4_4551057246_Integrata,BB,1544059576,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2020-10-08.Caceis yet to book.
68,4_4551315208_Integrata,BB,1885912645,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-04-15.Caceis yet to book.
69,22_4551250853_Integrata,BB,1802932496,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-02-26.Caceis yet to book.
70,160_4551426010_Integrata,BB,1859876188,OB,OB,No-pair,proceeds sell,Integrata booked the Net Sub/Red for SD 2021-07-08.Caceis yet to book.
71,2_4551422928_Integrata,BB,2033447070,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-07-05.Caceis yet to book.
72,1_4551216613_Integrata,BB,1756801983,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-02-02.Caceis yet to book.
73,2_4551354754_Integrata,BB,1942399431,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-14.Caceis yet to book.
74,3_455797794_Integrata,BB,1203323434,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2020-03-26.Caceis yet to book.
75,5_4551345342_Integrata,BB,1928263151,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-07.Caceis yet to book.
76,2_4551317078_Integrata,BB,1888368209,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-04-16.Caceis yet to book.
77,3_4551239617_Integrata,BB,1789074704,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-02-18.Caceis yet to book.
78,5_455734639_Integrata,BB,1118103065,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2020-02-06.Caceis yet to book.
79,4_4551277470_Integrata,BB,1837468609,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-03-18.Caceis yet to book.
80,1_4551222350_Integrata,BB,1765090270,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2021-02-04.Caceis yet to book.
81,2_4551390838_Integrata,BB,1992497427,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-06-10.Caceis yet to book.
82,14_455506286_Integrata,BB,741867046,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2019-08-08.Caceis yet to book.
83,1_4551252452_Integrata,BB,1805130260,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-03-01.Caceis yet to book.
84,3_4551402499_Integrata,BB,2006719912,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-06-18.Caceis yet to book.
85,1_4551068550_Integrata,BB,1559437414,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2020-10-15.Caceis yet to book.
86,3_455575944_Integrata,BB,858396499,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2019-10-03.Caceis yet to book.
87,1_4551246640_Integrata,BB,1797846182,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-02-24.Caceis yet to book.
88,5_4551218474_Integrata,BB,1759361011,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-02-03.Caceis yet to book.
89,3_4551081703_Integrata,BB,1576857665,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-08-01.Caceis yet to book.
90,1_4551168254_Integrata,BB,1691686476,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2020-12-24.Caceis yet to book.
91,3_4551105378_Integrata,BB,1608089150,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 2020-11-12.Caceis yet to book.
92,4_4551081703_Integrata,BB,1576857666,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-08-31.Caceis yet to book.
93,1_4551289089_Integrata,BB,1852875966,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-03-26.Caceis yet to book.
94,20_373605_Integrata,BB,541454320,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2019-04-18.Caceis yet to book.
95,1_4551260237_Integrata,BB,1815145565,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-03-05.Caceis yet to book.
96,6_4551081703_Integrata,BB,1576857668,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-08-31.Caceis yet to book.
97,2_455464963_Integrata,BB,673465231,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2019-07-04.Caceis yet to book.
98,86_455471613_Integrata,BB,683450230,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2019-07-11.Caceis yet to book.
99,8_4551258322_Integrata,BB,1812652654,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-03-04.Caceis yet to book.
100,4_4551222350_Integrata,BB,1765090324,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-02-05.Caceis yet to book.
101,19_455460973_Integrata,BB,668641486,OB,OB,No-pair,fx wire,Integrata booked the fx wire for SD 2019-05-14.Caceis yet to book.
102,11_455824379_Integrata,BB,1237534484,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2020-04-16.Caceis yet to book.
103,57_4551085502_Integrata,BB,1581818099,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-10-27.Caceis yet to book.
104,124_4551426010_Integrata,BB,1859876182,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-07-07.Caceis yet to book.
105,4_4551343376_Integrata,BB,1925737799,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-06.Caceis yet to book.
106,6_4551330053_Integrata,BB,1905535657,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-04-27.Caceis yet to book.
107,2_455797794_Integrata,BB,1203323431,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2020-03-26.Caceis yet to book.
108,12_4551254304_Integrata,BB,1807385710,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-03-02.Caceis yet to book.
109,1_4551366297_Integrata,BB,1958861161,OB,OB,No-pair,fx wire,Integrata booked the fx wire for SD 2021-05-12.Caceis yet to book.
110,3_4551232906_Integrata,BB,1780156376,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-02-15.Caceis yet to book.
111,20_455851677_Integrata,BB,1272856268,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2020-05-07.Caceis yet to book.
112,40_4551085502_Integrata,BB,1581818082,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-10-27.Caceis yet to book.
113,4_4551250853_Integrata,BB,1802932494,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-02-26.Caceis yet to book.
114,68_4551085502_Integrata,BB,1581818046,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-10-27.Caceis yet to book.
115,5_4551240968_Integrata,BB,1790775308,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-02-19.Caceis yet to book.
116,1_4551347247_Integrata,BB,1931198815,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-10.Caceis yet to book.
117,3_455585083_Integrata,BB,874262406,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2019-10-10.Caceis yet to book.
118,52_4551085502_Integrata,BB,1581818039,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-10-27.Caceis yet to book.
119,18_4551254304_Integrata,BB,1807385711,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-03-02.Caceis yet to book.
120,4_455961594_Integrata,BB,1419470968,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2020-07-30.Caceis yet to book.
121,62_4551085502_Integrata,BB,1581818101,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-10-27.Caceis yet to book.
122,8_4551396696_Integrata,BB,1999487102,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-06-15.Caceis yet to book.
123,2_4551307616_Integrata,BB,1876494338,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-04-09.Caceis yet to book.
124,47_4551085502_Integrata,BB,1581818033,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-10-27.Caceis yet to book.
125,2_4551347247_Integrata,BB,1931198816,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-10.Caceis yet to book.
126,5_4551057246_Integrata,BB,1544059578,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2020-10-08.Caceis yet to book.
127,5_4551085502_Integrata,BB,1581818044,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-10-27.Caceis yet to book.
128,2_4551309694_Integrata,BB,1879044557,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-04-12.Caceis yet to book.
129,3_4551174457_Integrata,BB,1699762741,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2020-12-31.Caceis yet to book.
130,1_4551287241_Integrata,BB,1850449264,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2021-03-25.Caceis yet to book.
131,22_4551350998_Integrata,BB,1937029704,OB,OB,No-pair,proceeds sell,Integrata booked the Net Sub/Red for SD 2021-05-13.Caceis yet to book.
132,56_4551085502_Integrata,BB,1581818043,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-10-27.Caceis yet to book.
133,2_4551358677_Integrata,BB,1947722924,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-18.Caceis yet to book.
134,2_4551256295_Integrata,BB,1810321896,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-03-03.Caceis yet to book.
135,2_4551366297_Integrata,BB,1958861162,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-24.Caceis yet to book.
136,5_455905558_Integrata,BB,1344088056,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 2020-06-18.Caceis yet to book.
137,46_4551085502_Integrata,BB,1581818035,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-10-27.Caceis yet to book.
138,2_4551235027_Integrata,BB,1782782874,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-02-16.Caceis yet to book.
139,8_4551153712_Integrata,BB,1672409236,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2020-12-17.Caceis yet to book.
140,1_4551281272_Integrata,BB,1842371416,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-03-22.Caceis yet to book.
141,3_4551184426_Integrata,BB,1712749669,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2021-01-07.Caceis yet to book.
142,5_4551117124_Integrata,BB,1623224422,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 2020-11-19.Caceis yet to book.
143,18_4551085502_Integrata,BB,1581818057,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-10-27.Caceis yet to book.
144,36_4551085502_Integrata,BB,1581818074,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-10-27.Caceis yet to book.
145,2_4551037369_Integrata,BB,1518452129,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2020-09-24.Caceis yet to book.
146,5_4551237030_Integrata,BB,1785359352,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-02-17.Caceis yet to book.
147,1_4551339728_Integrata,BB,1920020592,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-04.Caceis yet to book.
148,72_4551085502_Integrata,BB,1581818111,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-10-27.Caceis yet to book.
149,63_4551085502_Integrata,BB,1581818102,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-10-27.Caceis yet to book.
150,1_4551271705_Integrata,BB,1830184037,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-03-15.Caceis yet to book.
151,1_4551408153_Integrata,BB,2013693280,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-06-23.Caceis yet to book.
152,3_4551274209_Integrata,BB,1833900575,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-03-16.Caceis yet to book.
153,4_4551305829_Integrata,BB,1874140995,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2021-04-08.Caceis yet to book.
154,4_4551147939_Integrata,BB,1664874602,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 2020-12-10.Caceis yet to book.
155,4_4551020261_Integrata,BB,1495478218,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2020-09-10.Caceis yet to book.
156,2_4551147939_Integrata,BB,1664874599,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2020-12-03.Caceis yet to book.
157,27_4551295830_Integrata,BB,1861884215,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-03-31.Caceis yet to book.
158,5_4551349054_Integrata,BB,1933657812,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-11.Caceis yet to book.
159,2_455383061_Integrata,BB,555496397,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2019-04-25.Caceis yet to book.
160,6_455692818_Integrata,BB,1061966283,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2020-01-02.Caceis yet to book.
161,3_4551246640_Integrata,BB,1797846183,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-02-24.Caceis yet to book.
162,2_4551425013_Integrata,BB,2035681463,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-07-06.Caceis yet to book.
163,1_4551417911_Integrata,BB,2027240607,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-06-30.Caceis yet to book.
164,5_4551081703_Integrata,BB,1576857671,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-08-31.Caceis yet to book.
165,1_4551341492_Integrata,BB,1922960755,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-05.Caceis yet to book.
166,4_4551386918_Integrata,BB,1987139552,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-06-08.Caceis yet to book.
167,2_4551339728_Integrata,BB,1920020591,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-04.Caceis yet to book.
168,19_4551382936_Integrata,BB,1982280376,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-06-04.Caceis yet to book.
169,59_4551426010_Integrata,BB,1859876179,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-07-07.Caceis yet to book.
170,1_4551360527_Integrata,BB,1950420215,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-19.Caceis yet to book.
171,1_4551337567_Integrata,BB,1917624427,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-03.Caceis yet to book.
172,4_4551382936_Integrata,BB,1982280372,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-06-04.Caceis yet to book.
173,1_4551020261_Integrata,BB,1495478219,OB,OB,No-pair,wire transfer,Integrata booked the subscription for SD 2020-09-10.Caceis yet to book.
174,4_4551235027_Integrata,BB,1782782875,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-02-16.Caceis yet to book.
175,2_4551324555_Integrata,BB,1898109349,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-04-22.Caceis yet to book.
176,8_4551210754_Integrata,BB,1748958183,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2021-01-28.Caceis yet to book.
177,15_4551382936_Integrata,BB,1982280374,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-06-04.Caceis yet to book.
178,4_4551237030_Integrata,BB,1785359335,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-02-17.Caceis yet to book.
179,4_4551408153_Integrata,BB,2013693281,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-06-23.Caceis yet to book.
180,6_4551410165_Integrata,BB,2016505867,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-06-24.Caceis yet to book.
181,1_4551228190_Integrata,BB,1773079451,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-02-10.Caceis yet to book.
182,1_4551303755_Integrata,BB,1871563036,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-04-07.Caceis yet to book.
183,8_4551374975_Integrata,BB,1971733172,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-05-31.Caceis yet to book.
184,69_4551085502_Integrata,BB,1581818110,OB,OB,No-pair,wire transfer,Integrata booked the wire transfer for SD 2020-10-27.Caceis yet to book.
185,3_4551230809_Integrata,BB,1777487233,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-02-12.Caceis yet to book.
186,1_4551256295_Integrata,BB,1810321894,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-01-29.Caceis yet to book.
187,2_455862625_Integrata,BB,1287002492,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2020-05-14.Caceis yet to book.
188,2_4551392792_Integrata,BB,1994925021,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-06-11.Caceis yet to book.
189,4_4551334292_Integrata,BB,1911737178,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-04-28.Caceis yet to book.
190,3_4551277470_Integrata,BB,1837468608,OB,OB,No-pair,wire transfer,Integrata booked the Net Sub/Red for SD 2021-03-18.Caceis yet to book.
191,3_4551256295_Integrata,BB,1810321898,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-01-26.Caceis yet to book.
192,4_4551331846_Integrata,BB,1908172320,OB,OB,No-pair,monthend interest,Integrata booked the monthend interest for SD 2021-04-01.Caceis yet to book.
