,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
336,90_4551426010_Integrata,,1859876030,OB,UCB,Close,Close,
342,135_4551426010_Integrata,,1859876136,OB,UCB,Close,Close,
344,3_4551426010_Integrata,,1859876131,OB,UCB,Close,Close,
488,60_4551426010_Integrata,,1859876172,OB,UCB,Close,Close,
492,57_4551426010_Integrata,,1859876168,OB,UCB,Close,Close,
495,54_4551426010_Integrata,,1859876151,OB,UCB,Close,Close,
500,117_4551426010_Integrata,,1859876156,OB,UCB,Close,Close,
504,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,
505,131_4551426010_Integrata,,1859876164,OB,UCB,Close,Close,
507,114_4551426010_Integrata,,1859876163,OB,UCB,Close,Close,
510,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,
566,70_4551426010_Integrata,,1859876177,OB,UCB,Close,Close,
572,63_4551426010_Integrata,,1859876174,OB,UCB,Close,Close,
575,20_4551426010_Integrata,,1859876079,OB,UCB,Close,Close,
578,115_4551426010_Integrata,,1859876031,OB,UCB,Close,Close,
580,126_4551426010_Integrata,,1859876025,OB,UCB,Close,Close,
593,136_4551426010_Integrata,,1859876028,OB,UCB,Close,Close,
596,139_4551426010_Integrata,,1859876035,OB,UCB,Close,Close,
606,31_4551426010_Integrata,,1859876073,OB,UCB,Close,Close,
609,50_4551426010_Integrata,,1859876029,OB,UCB,Close,Close,
614,141_4551426010_Integrata,,1859876154,OB,UCB,Close,Close,
615,51_4551426010_Integrata,,1859876032,OB,UCB,Close,Close,
618,86_4551426010_Integrata,,1859876056,OB,UCB,Close,Close,
619,4_4551426010_Integrata,,1859876150,OB,UCB,Close,Close,
620,89_4551426010_Integrata,,1859876064,OB,UCB,Close,Close,
624,121_4551426010_Integrata,,1859876065,OB,UCB,Close,Close,
629,147_4551426010_Integrata,,1859876072,OB,UCB,Close,Close,
632,105_4551426010_Integrata,,1859876033,OB,UCB,Close,Close,
635,49_4551426010_Integrata,,1859876027,OB,UCB,Close,Close,
638,140_4551426010_Integrata,,1859876024,OB,UCB,Close,Close,
639,151_4551426010_Integrata,,1859876066,OB,UCB,Close,Close,
644,153_4551426010_Integrata,,1859876059,OB,UCB,Close,Close,
646,109_4551426010_Integrata,,1859876143,OB,UCB,Close,Close,
649,80_4551426010_Integrata,,1859876138,OB,UCB,Close,Close,
655,28_4551426010_Integrata,,1859876133,OB,UCB,Close,Close,
670,25_4551426010_Integrata,,1859876190,OB,UCB,Close,Close,
678,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,
680,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,
684,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,
686,1_4551430044_Integrata,,1859896252,OB,UCB,Close,Close,
687,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,
693,67_4551426010_Integrata,,1859876132,OB,UCB,Close,Close,
699,111_4551426010_Integrata,,1859876139,OB,UCB,Close,Close,
792,2_4551430048_Integrata,,1859897094,OB,UCB,Close,Close,
793,2_4551430044_Integrata,,1859896251,OB,UCB,Close,Close,
807,1_4551430048_Integrata,,1859897095,OB,UCB,Close,Close,
2177,,16_4551430048_CACEIS,1859897096,OB,UCB,Close,Close,
2234,,16_4551430044_CACEIS,1859896253,OB,UCB,Close,Close,
10446,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,
10462,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,
13590,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,
13595,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,
