,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
4,20_4551470167_Integrata,,1860384528,CMF,UCB,Close,Close,
5,25_4551470167_Integrata,,1860384531,CMF,UCB,Close,Close,
6,21_4551470167_Integrata,,1860384534,CMF,UCB,Close,Close,
7,24_4551470167_Integrata,,1860384535,CMF,UCB,Close,Close,
8,23_4551470167_Integrata,,1860384536,CMF,UCB,Close,Close,
9,26_4551470167_Integrata,,1860384539,CMF,UCB,Close,Close,
153,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,
156,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,
484,4_4551464617_Integrata,,2086488710,OB,UCB,Close,Close,
510,5_4551464617_Integrata,,2086488712,OB,UCB,Close,Close,
663,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,
667,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,
671,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,
738,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,
790,2_4551470167_Integrata,,1860384566,OB,UCB,Close,Close,
791,17_4551470167_Integrata,,1860384567,OB,UCB,Close,Close,
792,4_4551470167_Integrata,,1860384568,OB,UCB,Close,Close,
793,8_4551470167_Integrata,,1860384569,OB,UCB,Close,Close,
794,10_4551470167_Integrata,,1860384570,OB,UCB,Close,Close,
795,11_4551470167_Integrata,,1860384571,OB,UCB,Close,Close,
801,14_4551470167_Integrata,,1860384573,OB,UCB,Close,Close,
805,14_4551474527_Integrata,,2099546420,OB,UCB,Close,Close,
6938,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,
6942,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,
8615,,26_4551470098_CACEIS,1860358626,OB,UCB,Close,Close,
8620,,26_4551472558_CACEIS,2096947619,OB,UCB,Close,Close,
8628,,17_4551472558_CACEIS,2096947617,OB,UCB,Close,Close,
8633,,17_4551470098_CACEIS,1860358624,OB,UCB,Close,Close,
8639,,18_4551470098_CACEIS,1860358625,OB,UCB,Close,Close,
8646,,18_4551472558_CACEIS,2096947618,OB,UCB,Close,Close,
15552,,16_4551470098_CACEIS,1860358623,OB,UCB,Close,Close,
15555,,16_4551472558_CACEIS,2096947616,OB,UCB,Close,Close,
16614,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,
16622,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,
