,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
18,9_4551464617_Integrata,,2086488715,OB,UCB,Close,Close,
157,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,
162,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,
227,10_4551460499_Integrata,,2080567633,OB,UCB,Close,Close,
229,1_4551460499_Integrata,,2080567634,OB,UCB,Close,Close,
240,2_4551460499_Integrata,,2080567635,OB,UCB,Close,Close,
262,3_4551460499_Integrata,,2080567637,OB,UCB,Close,Close,
275,7_4551203153_Integrata,,1737813339,OB,UCB,Close,Close,
281,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,
404,5_4551470098_Integrata,,1860358615,OB,UCB,Close,Close,
414,5_4551472558_Integrata,,2096947608,OB,UCB,Close,Close,
438,3_4551203153_Integrata,,1737813331,OB,UCB,Close,Close,
448,10_4551203153_Integrata,,1737813332,OB,UCB,Close,Close,
577,6_4551464617_Integrata,,2086488714,OB,UCB,Close,Close,
609,1_4551472558_Integrata,,2096947606,OB,UCB,Close,Close,
612,1_4551470098_Integrata,,1860358613,OB,UCB,Close,Close,
748,9_4551470167_Integrata,,1860384572,OB,UCB,Close,Close,
749,9_4551474527_Integrata,,2099546418,OB,UCB,Close,Close,
1542,,1_4551470167_CACEIS,1860384574,OB,UCB,Close,Close,
1554,,1_4551474527_CACEIS,2099546415,OB,UCB,Close,Close,
2323,,10_4551470167_CACEIS,1860384575,OB,UCB,Close,Close,
2335,,10_4551474527_CACEIS,2099546417,OB,UCB,Close,Close,
3039,,13_4551470167_CACEIS,1860384576,OB,UCB,Close,Close,
3051,,13_4551474527_CACEIS,2099546419,OB,UCB,Close,Close,
5443,,2_4551470098_CACEIS,1860358618,OB,UCB,Close,Close,
5448,,2_4551472558_CACEIS,2096947611,OB,UCB,Close,Close,
5456,,9_4551470098_CACEIS,1860358619,OB,UCB,Close,Close,
5461,,9_4551472558_CACEIS,2096947612,OB,UCB,Close,Close,
5468,,8_4551470098_CACEIS,1860358621,OB,UCB,Close,Close,
5473,,8_4551472558_CACEIS,2096947614,OB,UCB,Close,Close,
5481,,7_4551470098_CACEIS,1860358620,OB,UCB,Close,Close,
5486,,7_4551472558_CACEIS,2096947613,OB,UCB,Close,Close,
10231,,1_4551470098_CACEIS,1860358617,OB,UCB,Close,Close,
10236,,1_4551472558_CACEIS,2096947610,OB,UCB,Close,Close,
10867,,4_4551470098_CACEIS,1860358622,OB,UCB,Close,Close,
10874,,4_4551472558_CACEIS,2096947615,OB,UCB,Close,Close,
