,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
90,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,
124,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,
459,4_4551464617_Integrata,,2086488710,OB,UCB,Close,Close,
461,5_4551464617_Integrata,,2086488712,OB,UCB,Close,Close,
623,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,
625,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,
627,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,
629,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,
689,14_4551456210_Integrata,,1860296334,OB,UCB,Close,Close,
696,14_4551468626_Integrata,,2091698275,OB,UCB,Close,Close,
8259,,7_4551456210_CACEIS,1860296352,OB,UCB,Close,Close,
8265,,7_4551468626_CACEIS,2091698292,OB,UCB,Close,Close,
9419,,8_4551456210_CACEIS,1860296353,OB,UCB,Close,Close,
9427,,8_4551468626_CACEIS,2091698293,OB,UCB,Close,Close,
10637,,10_4551456210_CACEIS,1860296354,OB,UCB,Close,Close,
10644,,10_4551468626_CACEIS,2091698298,OB,UCB,Close,Close,
11440,,9_4551456210_CACEIS,1860296355,OB,UCB,Close,Close,
11456,,9_4551468626_CACEIS,2091698300,OB,UCB,Close,Close,
12607,,11_4551456210_CACEIS,1860296356,OB,UCB,Close,Close,
12620,,11_4551468626_CACEIS,2091698302,OB,UCB,Close,Close,
13426,,12_4551456210_CACEIS,1860296357,OB,UCB,Close,Close,
13439,,12_4551468626_CACEIS,2091698304,OB,UCB,Close,Close,
13858,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,
13862,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,
14236,,13_4551456210_CACEIS,1860296359,OB,UCB,Close,Close,
14245,,13_4551468626_CACEIS,2091698306,OB,UCB,Close,Close,
14984,,28_4551456210_CACEIS,1860296360,OB,UCB,Close,Close,
14988,,28_4551468626_CACEIS,2091698294,OB,UCB,Close,Close,
15122,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,
15126,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,
15185,,41_4551468626_CACEIS,2091698312,OB,UCB,Close,Close,
15225,,14_4551456210_CACEIS,1860296361,OB,UCB,Close,Close,
15234,,14_4551468626_CACEIS,2091698308,OB,UCB,Close,Close,
15511,,42_4551456210_CACEIS,1860296362,OB,UCB,Close,Close,
15515,,42_4551468626_CACEIS,2091698314,OB,UCB,Close,Close,
15817,,38_4551456210_CACEIS,1860296363,OB,UCB,Close,Close,
15830,,38_4551468626_CACEIS,2091698297,OB,UCB,Close,Close,
16360,,39_4551456210_CACEIS,1860296366,OB,UCB,Close,Close,
16363,,39_4551468626_CACEIS,2091698301,OB,UCB,Close,Close,
16369,,40_4551456210_CACEIS,1860296369,OB,UCB,Close,Close,
16370,,40_4551468626_CACEIS,2091698309,OB,UCB,Close,Close,
16378,,41_4551456210_CACEIS,1860296371,OB,UCB,Close,Close,
