,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
43,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,
47,7_4551203153_Integrata,,1737813339,OB,UCB,Close,Close,
59,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,
63,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,
163,2_4551460499_Integrata,,2080567635,OB,UCB,Close,Close,
167,3_4551460499_Integrata,,2080567637,OB,UCB,Close,Close,
173,6_4551464617_Integrata,,2086488714,OB,UCB,Close,Close,
179,9_4551464617_Integrata,,2086488715,OB,UCB,Close,Close,
358,10_4551203153_Integrata,,1737813332,OB,UCB,Close,Close,
362,3_4551203153_Integrata,,1737813331,OB,UCB,Close,Close,
451,10_4551460499_Integrata,,2080567633,OB,UCB,Close,Close,
456,1_4551460499_Integrata,,2080567634,OB,UCB,Close,Close,
621,1_4551468626_Integrata,,2091698279,OB,UCB,Close,Close,
671,1_4551456210_Integrata,,1860296335,OB,UCB,Close,Close,
739,9_4551456210_Integrata,,1860296345,OB,UCB,Close,Close,
740,9_4551468626_Integrata,,2091698282,OB,UCB,Close,Close,
