,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
328,6_4551464617_Integrata,,2086488714,OB,UCB,Close,Close,
333,9_4551464617_Integrata,,2086488715,OB,UCB,Close,Close,
353,1_4551460499_Integrata,,2080567634,OB,UCB,Close,Close,
360,10_4551460499_Integrata,,2080567633,OB,UCB,Close,Close,
450,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,
454,7_4551203153_Integrata,,1737813339,OB,UCB,Close,Close,
470,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,
476,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,
528,10_4551203153_Integrata,,1737813332,OB,UCB,Close,Close,
535,3_4551203153_Integrata,,1737813331,OB,UCB,Close,Close,
621,1_4551472558_Integrata,,2096947606,OB,UCB,Close,Close,
733,3_4551460499_Integrata,,2080567637,OB,UCB,Close,Close,
734,2_4551460499_Integrata,,2080567635,OB,UCB,Close,Close,
737,1_4551470098_Integrata,,1860358613,OB,UCB,Close,Close,
739,5_4551470098_Integrata,,1860358615,OB,UCB,Close,Close,
744,5_4551472558_Integrata,,2096947608,OB,UCB,Close,Close,
1781,,1_4551470098_CACEIS,1860358617,OB,UCB,Close,Close,
1806,,1_4551472558_CACEIS,2096947610,OB,UCB,Close,Close,
3245,,2_4551470098_CACEIS,1860358618,OB,UCB,Close,Close,
3266,,2_4551472558_CACEIS,2096947611,OB,UCB,Close,Close,
4687,,9_4551470098_CACEIS,1860358619,OB,UCB,Close,Close,
4706,,9_4551472558_CACEIS,2096947612,OB,UCB,Close,Close,
6093,,7_4551470098_CACEIS,1860358620,OB,UCB,Close,Close,
6099,,7_4551472558_CACEIS,2096947613,OB,UCB,Close,Close,
7492,,8_4551470098_CACEIS,1860358621,OB,UCB,Close,Close,
7511,,8_4551472558_CACEIS,2096947614,OB,UCB,Close,Close,
8862,,4_4551470098_CACEIS,1860358622,OB,UCB,Close,Close,
8881,,4_4551472558_CACEIS,2096947615,OB,UCB,Close,Close,
