,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
744,,15_455914788_CACEIS,1356802615,OB,UCB,Close,Close,
2703,,6_4551157661_CACEIS,1677770259,OB,UCB,Close,Close,
2912,,19_4551285256_CACEIS,1847792958,OB,UCB,Close,Close,
3065,,9_4551402499_CACEIS,2006719922,OB,UCB,Close,Close,
4477,,13_4551402499_CACEIS,2006719926,OB,UCB,Close,Close,
4493,,17_4551279353_CACEIS,1839901571,OB,UCB,Close,Close,
4591,,21_4551402499_CACEIS,2006719920,OB,UCB,Close,Close,
14265,,20_4551402499_CACEIS,2006719928,OB,UCB,Close,Close,
14372,,16_4551279353_CACEIS,1839901569,OB,UCB,Close,Close,
14453,,24_4551402499_CACEIS,2006719929,OB,UCB,Close,Close,
14497,,25_4551285256_CACEIS,1847792960,OB,UCB,Close,Close,
15506,,17_4551285256_CACEIS,1847792954,OB,UCB,Close,Close,
16049,,24_4551157661_CACEIS,1677770272,OB,UCB,Close,Close,
16063,,22_4551402499_CACEIS,2006719923,OB,UCB,Close,Close,
16136,,26_4551285256_CACEIS,1847792963,OB,UCB,Close,Close,
16621,,14_455914788_CACEIS,1356802610,OB,UCB,Close,Close,
