,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
3119,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,
3172,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,
3184,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,
3243,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,
3313,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,
3319,5_4551464617_Integrata,,2086488712,OB,UCB,Close,Close,
3384,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,
3385,4_4551464617_Integrata,,2086488710,OB,UCB,Close,Close,
5118,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,
5202,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,
11494,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,
11533,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,
