,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
58,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,
63,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,
74,1_4551430044_Integrata,,1859896252,OB,UCB,Close,Close,
78,1_4551430048_Integrata,,1859897095,OB,UCB,Close,Close,
134,2_4551430044_Integrata,,1859896251,OB,UCB,Close,Close,
145,2_4551430048_Integrata,,1859897094,OB,UCB,Close,Close,
146,54_4551426010_Integrata,,1859876151,OB,UCB,Close,Close,
152,117_4551426010_Integrata,,1859876156,OB,UCB,Close,Close,
159,57_4551426010_Integrata,,1859876168,OB,UCB,Close,Close,
165,131_4551426010_Integrata,,1859876164,OB,UCB,Close,Close,
166,60_4551426010_Integrata,,1859876172,OB,UCB,Close,Close,
174,114_4551426010_Integrata,,1859876163,OB,UCB,Close,Close,
186,20_4551426010_Integrata,,1859876079,OB,UCB,Close,Close,
188,70_4551426010_Integrata,,1859876177,OB,UCB,Close,Close,
190,31_4551426010_Integrata,,1859876073,OB,UCB,Close,Close,
200,147_4551426010_Integrata,,1859876072,OB,UCB,Close,Close,
206,90_4551426010_Integrata,,1859876030,OB,UCB,Close,Close,
212,63_4551426010_Integrata,,1859876174,OB,UCB,Close,Close,
214,86_4551426010_Integrata,,1859876056,OB,UCB,Close,Close,
227,51_4551426010_Integrata,,1859876032,OB,UCB,Close,Close,
231,89_4551426010_Integrata,,1859876064,OB,UCB,Close,Close,
242,109_4551426010_Integrata,,1859876143,OB,UCB,Close,Close,
244,121_4551426010_Integrata,,1859876065,OB,UCB,Close,Close,
248,50_4551426010_Integrata,,1859876029,OB,UCB,Close,Close,
256,140_4551426010_Integrata,,1859876024,OB,UCB,Close,Close,
257,80_4551426010_Integrata,,1859876138,OB,UCB,Close,Close,
261,111_4551426010_Integrata,,1859876139,OB,UCB,Close,Close,
266,126_4551426010_Integrata,,1859876025,OB,UCB,Close,Close,
274,67_4551426010_Integrata,,1859876132,OB,UCB,Close,Close,
280,49_4551426010_Integrata,,1859876027,OB,UCB,Close,Close,
282,115_4551426010_Integrata,,1859876031,OB,UCB,Close,Close,
299,105_4551426010_Integrata,,1859876033,OB,UCB,Close,Close,
324,151_4551426010_Integrata,,1859876066,OB,UCB,Close,Close,
334,153_4551426010_Integrata,,1859876059,OB,UCB,Close,Close,
359,139_4551426010_Integrata,,1859876035,OB,UCB,Close,Close,
402,136_4551426010_Integrata,,1859876028,OB,UCB,Close,Close,
409,3_4551426010_Integrata,,1859876131,OB,UCB,Close,Close,
436,135_4551426010_Integrata,,1859876136,OB,UCB,Close,Close,
440,141_4551426010_Integrata,,1859876154,OB,UCB,Close,Close,
496,4_4551426010_Integrata,,1859876150,OB,UCB,Close,Close,
551,25_4551426010_Integrata,,1859876190,OB,UCB,Close,Close,
568,28_4551426010_Integrata,,1859876133,OB,UCB,Close,Close,
590,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,
607,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,
640,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,
677,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,
5363,,16_4551430044_CACEIS,1859896253,OB,UCB,Close,Close,
5591,,16_4551430048_CACEIS,1859897096,OB,UCB,Close,Close,
9698,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,
9764,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,
10265,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,
11584,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,
