,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns,ViewData.BreakID,ViewData.Task ID,ViewData.Source Combination Code,BusinessDate
0,44_2491400081_Integrata,,1859772797,OB,UCB,Close,Close,,UBS,1859772797,1859772797,2491450227,393227302,2021-07-29
1,44_2491400067_Integrata,,1859769610,OB,UCB,Close,Close,,UBS,1859769610,1859769610,2491450227,393227302,2021-07-29
2,3_2491400067_Integrata,,1859769354,OB,UCB,Close,Close,,UBS,1859769354,1859769354,2491450227,393227302,2021-07-29
3,3_2491400081_Integrata,,1859772553,OB,UCB,Close,Close,,UBS,1859772553,1859772553,2491450227,393227302,2021-07-29
4,,70_2491400081_UBS,1859772800,OB,UCB,Close,Close,,UBS,1859772800,1859772800,2491450227,393227302,2021-07-29
5,,184_2491400081_UBS,1859772824,OB,UCB,Close,Close,,UBS,1859772824,1859772824,2491450227,393227302,2021-07-29
6,,239_2491400067_UBS,1859769377,OB,UCB,Close,Close,,UBS,1859769377,1859769377,2491450227,393227302,2021-07-29
7,,239_2491400081_UBS,1859772576,OB,UCB,Close,Close,,UBS,1859772576,1859772576,2491450227,393227302,2021-07-29
8,,225_2491400081_UBS,1859772819,OB,UCB,Close,Close,,UBS,1859772819,1859772819,2491450227,393227302,2021-07-29
9,,225_2491400067_UBS,1859769625,OB,UCB,Close,Close,,UBS,1859769625,1859769625,2491450227,393227302,2021-07-29
10,,181_2491400067_UBS,1859769624,OB,UCB,Close,Close,,UBS,1859769624,1859769624,2491450227,393227302,2021-07-29
11,,181_2491400081_UBS,1859772798,OB,UCB,Close,Close,,UBS,1859772798,1859772798,2491450227,393227302,2021-07-29
12,,72_2491400081_UBS,1859772808,OB,UCB,Close,Close,,UBS,1859772808,1859772808,2491450227,393227302,2021-07-29
13,,72_2491400067_UBS,1859769609,OB,UCB,Close,Close,,UBS,1859769609,1859769609,2491450227,393227302,2021-07-29
14,,85_2491400067_UBS,1859769375,OB,UCB,Close,Close,,UBS,1859769375,1859769375,2491450227,393227302,2021-07-29
15,,179_2491400067_UBS,1859769611,OB,UCB,Close,Close,,UBS,1859769611,1859769611,2491450227,393227302,2021-07-29
16,,179_2491400081_UBS,1859772804,OB,UCB,Close,Close,,UBS,1859772804,1859772804,2491450227,393227302,2021-07-29
17,,85_2491400081_UBS,1859772566,OB,UCB,Close,Close,,UBS,1859772566,1859772566,2491450227,393227302,2021-07-29
18,,228_2491400081_UBS,1859772820,OB,UCB,Close,Close,,UBS,1859772820,1859772820,2491450227,393227302,2021-07-29
19,,76_2491400081_UBS,1859772826,OB,UCB,Close,Close,,UBS,1859772826,1859772826,2491450227,393227302,2021-07-29
20,,228_2491400067_UBS,1859769630,OB,UCB,Close,Close,,UBS,1859769630,1859769630,2491450227,393227302,2021-07-29
21,,76_2491400067_UBS,1859769613,OB,UCB,Close,Close,,UBS,1859769613,1859769613,2491450227,393227302,2021-07-29
22,,234_2491400067_UBS,1859769360,OB,UCB,Close,Close,,UBS,1859769360,1859769360,2491450227,393227302,2021-07-29
23,,196_2491400067_UBS,1859769363,OB,UCB,Close,Close,,UBS,1859769363,1859769363,2491450227,393227302,2021-07-29
24,,234_2491400081_UBS,1859772574,OB,UCB,Close,Close,,UBS,1859772574,1859772574,2491450227,393227302,2021-07-29
25,,196_2491400081_UBS,1859772561,OB,UCB,Close,Close,,UBS,1859772561,1859772561,2491450227,393227302,2021-07-29
26,,230_2491400081_UBS,1859772829,OB,UCB,Close,Close,,UBS,1859772829,1859772829,2491450227,393227302,2021-07-29
27,,230_2491400067_UBS,1859769632,OB,UCB,Close,Close,,UBS,1859769632,1859769632,2491450227,393227302,2021-07-29
28,,77_2491400067_UBS,1859769619,OB,UCB,Close,Close,,UBS,1859769619,1859769619,2491450227,393227302,2021-07-29
29,,77_2491400081_UBS,1859772822,OB,UCB,Close,Close,,UBS,1859772822,1859772822,2491450227,393227302,2021-07-29
30,,229_2491400067_UBS,1859769629,OB,UCB,Close,Close,,UBS,1859769629,1859769629,2491450227,393227302,2021-07-29
31,,229_2491400081_UBS,1859772811,OB,UCB,Close,Close,,UBS,1859772811,1859772811,2491450227,393227302,2021-07-29
32,,237_2491400067_UBS,1859769376,OB,UCB,Close,Close,,UBS,1859769376,1859769376,2491450227,393227302,2021-07-29
33,,70_2491400067_UBS,1859769597,OB,UCB,Close,Close,,UBS,1859769597,1859769597,2491450227,393227302,2021-07-29
34,,237_2491400081_UBS,1859772575,OB,UCB,Close,Close,,UBS,1859772575,1859772575,2491450227,393227302,2021-07-29
35,,240_2491400067_UBS,1859769374,OB,UCB,Close,Close,,UBS,1859769374,1859769374,2491450227,393227302,2021-07-29
36,,240_2491400081_UBS,1859772572,OB,UCB,Close,Close,,UBS,1859772572,1859772572,2491450227,393227302,2021-07-29
37,,84_2491400081_UBS,1859772558,OB,UCB,Close,Close,,UBS,1859772558,1859772558,2491450227,393227302,2021-07-29
38,,183_2491400067_UBS,1859769618,OB,UCB,Close,Close,,UBS,1859769618,1859769618,2491450227,393227302,2021-07-29
39,,84_2491400067_UBS,1859769358,OB,UCB,Close,Close,,UBS,1859769358,1859769358,2491450227,393227302,2021-07-29
40,,180_2491400067_UBS,1859769623,OB,UCB,Close,Close,,UBS,1859769623,1859769623,2491450227,393227302,2021-07-29
41,,80_2491400067_UBS,1859769356,OB,UCB,Close,Close,,UBS,1859769356,1859769356,2491450227,393227302,2021-07-29
42,,183_2491400081_UBS,1859772828,OB,UCB,Close,Close,,UBS,1859772828,1859772828,2491450227,393227302,2021-07-29
43,,80_2491400081_UBS,1859772555,OB,UCB,Close,Close,,UBS,1859772555,1859772555,2491450227,393227302,2021-07-29
44,,180_2491400081_UBS,1859772807,OB,UCB,Close,Close,,UBS,1859772807,1859772807,2491450227,393227302,2021-07-29
45,,87_2491400067_UBS,1859769364,OB,UCB,Close,Close,,UBS,1859769364,1859769364,2491450227,393227302,2021-07-29
46,,87_2491400081_UBS,1859772562,OB,UCB,Close,Close,,UBS,1859772562,1859772562,2491450227,393227302,2021-07-29
47,,227_2491400081_UBS,1859772802,OB,UCB,Close,Close,,UBS,1859772802,1859772802,2491450227,393227302,2021-07-29
48,,227_2491400067_UBS,1859769631,OB,UCB,Close,Close,,UBS,1859769631,1859769631,2491450227,393227302,2021-07-29
49,,199_2491400081_UBS,1859772573,OB,UCB,Close,Close,,UBS,1859772573,1859772573,2491450227,393227302,2021-07-29
50,,199_2491400067_UBS,1859769371,OB,UCB,Close,Close,,UBS,1859769371,1859769371,2491450227,393227302,2021-07-29
51,,197_2491400067_UBS,1859769368,OB,UCB,Close,Close,,UBS,1859769368,1859769368,2491450227,393227302,2021-07-29
52,,83_2491400067_UBS,1859769362,OB,UCB,Close,Close,,UBS,1859769362,1859769362,2491450227,393227302,2021-07-29
53,,197_2491400081_UBS,1859772559,OB,UCB,Close,Close,,UBS,1859772559,1859772559,2491450227,393227302,2021-07-29
54,,83_2491400081_UBS,1859772565,OB,UCB,Close,Close,,UBS,1859772565,1859772565,2491450227,393227302,2021-07-29
55,,73_2491400081_UBS,1859772810,OB,UCB,Close,Close,,UBS,1859772810,1859772810,2491450227,393227302,2021-07-29
56,,73_2491400067_UBS,1859769615,OB,UCB,Close,Close,,UBS,1859769615,1859769615,2491450227,393227302,2021-07-29
57,,86_2491400067_UBS,1859769357,OB,UCB,Close,Close,,UBS,1859769357,1859769357,2491450227,393227302,2021-07-29
58,,86_2491400081_UBS,1859772556,OB,UCB,Close,Close,,UBS,1859772556,1859772556,2491450227,393227302,2021-07-29
59,,182_2491400067_UBS,1859769612,OB,UCB,Close,Close,,UBS,1859769612,1859769612,2491450227,393227302,2021-07-29
60,,226_2491400067_UBS,1859769621,OB,UCB,Close,Close,,UBS,1859769621,1859769621,2491450227,393227302,2021-07-29
61,,182_2491400081_UBS,1859772818,OB,UCB,Close,Close,,UBS,1859772818,1859772818,2491450227,393227302,2021-07-29
62,,74_2491400081_UBS,1859772817,OB,UCB,Close,Close,,UBS,1859772817,1859772817,2491450227,393227302,2021-07-29
63,,74_2491400067_UBS,1859769620,OB,UCB,Close,Close,,UBS,1859769620,1859769620,2491450227,393227302,2021-07-29
64,,201_2491400081_UBS,1859772560,OB,UCB,Close,Close,,UBS,1859772560,1859772560,2491450227,393227302,2021-07-29
65,,226_2491400081_UBS,1859772825,OB,UCB,Close,Close,,UBS,1859772825,1859772825,2491450227,393227302,2021-07-29
66,,201_2491400067_UBS,1859769361,OB,UCB,Close,Close,,UBS,1859769361,1859769361,2491450227,393227302,2021-07-29
67,,71_2491400081_UBS,1859772806,OB,UCB,Close,Close,,UBS,1859772806,1859772806,2491450227,393227302,2021-07-29
68,,200_2491400067_UBS,1859769370,OB,UCB,Close,Close,,UBS,1859769370,1859769370,2491450227,393227302,2021-07-29
69,,71_2491400067_UBS,1859769602,OB,UCB,Close,Close,,UBS,1859769602,1859769602,2491450227,393227302,2021-07-29
70,,200_2491400081_UBS,1859772568,OB,UCB,Close,Close,,UBS,1859772568,1859772568,2491450227,393227302,2021-07-29
