,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns,ViewData.BreakID,ViewData.Task ID,ViewData.Source Combination Code,BusinessDate
0,,70_2491430086_Barclays,1859922813,OB,UCB,Close,Close,,Barclays,1859922813,1859922813,2491456058,752297024,2021-07-30
1,,69_2491426018_Barclays,1859877560,OB,UCB,Close,Close,,Barclays,1859877560,1859877560,2491456058,752297024,2021-07-30
2,,76_2491400031_Barclays,1859744700,OB,UCB,Close,Close,,Barclays,1859744700,1859744700,2491456058,752297024,2021-07-30
3,,92_2491430318_Barclays,1860081580,OB,UCB,Close,Close,,Barclays,1860081580,1860081580,2491456058,752297024,2021-07-30
4,,76_2491456006_Barclays,1860183892,OB,UCB,Close,Close,,Barclays,1860183892,1860183892,2491456058,752297024,2021-07-30
5,,69_2491400083_Barclays,1859773003,OB,UCB,Close,Close,,Barclays,1859773003,1859773003,2491456058,752297024,2021-07-30
6,,103_2491430314_Barclays,1860081091,OB,UCB,Close,Close,,Barclays,1860081091,1860081091,2491456058,752297024,2021-07-30
7,,79_2491456006_Barclays,1860183898,OB,UCB,Close,Close,,Barclays,1860183898,1860183898,2491456058,752297024,2021-07-30
8,,70_2491430053_Barclays,1859897376,OB,UCB,Close,Close,,Barclays,1859897376,1859897376,2491456058,752297024,2021-07-30
9,,70_2491430067_Barclays,1859905401,OB,UCB,Close,Close,,Barclays,1859905401,1859905401,2491456058,752297024,2021-07-30
10,,86_2491450190_Barclays,1860153402,OB,UCB,Close,Close,,Barclays,1860153402,1860153402,2491456058,752297024,2021-07-30
11,,81_2491430317_Barclays,1860081399,OB,UCB,Close,Close,,Barclays,1860081399,1860081399,2491456058,752297024,2021-07-30
12,,82_2491430317_Barclays,1860081426,OB,UCB,Close,Close,,Barclays,1860081426,1860081426,2491456058,752297024,2021-07-30
13,,87_2491450151_Barclays,1860150805,OB,UCB,Close,Close,,Barclays,1860150805,1860150805,2491456058,752297024,2021-07-30
14,,83_2491456006_Barclays,1860183915,OB,UCB,Close,Close,,Barclays,1860183915,1860183915,2491456058,752297024,2021-07-30
15,,78_2491400083_Barclays,1859772973,OB,UCB,Close,Close,,Barclays,1859772973,1859772973,2491456058,752297024,2021-07-30
16,,70_2491430315_Barclays,1860081197,OB,UCB,Close,Close,,Barclays,1860081197,1860081197,2491456058,752297024,2021-07-30
