,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns
0,,93_2491430318_Barclays,1860081589,OB,UCB,Close,Close,,Barclays,1860081589
1,,74_2491400083_Barclays,1859773012,OB,UCB,Close,Close,,Barclays,1859773012
2,,73_2491426018_Barclays,1859877568,OB,UCB,Close,Close,,Barclays,1859877568
3,,82_2491430315_Barclays,1860081190,OB,UCB,Close,Close,,Barclays,1860081190
4,,86_2491430086_Barclays,1859922851,OB,UCB,Close,Close,,Barclays,1859922851
5,,73_2491430317_Barclays,1860081388,OB,UCB,Close,Close,,Barclays,1860081388
6,,80_2491430317_Barclays,1860081380,OB,UCB,Close,Close,,Barclays,1860081380
7,,75_2491430315_Barclays,1860081164,OB,UCB,Close,Close,,Barclays,1860081164
8,,74_2491430317_Barclays,1860081421,OB,UCB,Close,Close,,Barclays,1860081421
9,,71_2491430317_Barclays,1860081384,OB,UCB,Close,Close,,Barclays,1860081384
10,,69_2491400083_Barclays,1859773003,OB,UCB,Close,Close,,Barclays,1859773003
11,,72_2491430317_Barclays,1860081403,OB,UCB,Close,Close,,Barclays,1860081403
12,,70_2491400031_Barclays,1859744710,OB,UCB,Close,Close,,Barclays,1859744710
13,,82_2491430317_Barclays,1860081426,OB,UCB,Close,Close,,Barclays,1860081426
14,,85_2491430289_Barclays,1860076144,OB,UCB,Close,Close,,Barclays,1860076144
15,,84_2491430086_Barclays,1859922832,OB,UCB,Close,Close,,Barclays,1859922832
16,,82_2491430086_Barclays,1859922826,OB,UCB,Close,Close,,Barclays,1859922826
17,,71_2491430086_Barclays,1859922819,OB,UCB,Close,Close,,Barclays,1859922819
18,,73_2491430315_Barclays,1860081141,OB,UCB,Close,Close,,Barclays,1860081141
19,,69_2491450112_Barclays,1860134604,OB,UCB,Close,Close,,Barclays,1860134604
20,,69_2491430319_Barclays,1860081650,OB,UCB,Close,Close,,Barclays,1860081650
21,,77_2491400083_Barclays,1859772957,OB,UCB,Close,Close,,Barclays,1859772957
22,,91_2491430318_Barclays,1860081563,OB,UCB,Close,Close,,Barclays,1860081563
23,,68_2491426018_Barclays,1859877556,OB,UCB,Close,Close,,Barclays,1859877556
24,,76_2491430086_Barclays,1859922779,OB,UCB,Close,Close,,Barclays,1859922779
25,,77_2491430053_Barclays,1859897356,OB,UCB,Close,Close,,Barclays,1859897356
26,,77_2491430067_Barclays,1859905405,OB,UCB,Close,Close,,Barclays,1859905405
27,,103_2491430314_Barclays,1860081091,OB,UCB,Close,Close,,Barclays,1860081091
28,,84_2491430317_Barclays,1860081442,OB,UCB,Close,Close,,Barclays,1860081442
29,,98_2491430289_Barclays,1860076101,OB,UCB,Close,Close,,Barclays,1860076101
30,,88_2491430086_Barclays,1859922761,OB,UCB,Close,Close,,Barclays,1859922761
31,,68_2491430319_Barclays,1860081641,OB,UCB,Close,Close,,Barclays,1860081641
32,,68_2491450112_Barclays,1860134592,OB,UCB,Close,Close,,Barclays,1860134592
33,,85_2491430086_Barclays,1859922781,OB,UCB,Close,Close,,Barclays,1859922781
34,,69_2491430086_Barclays,1859922771,OB,UCB,Close,Close,,Barclays,1859922771
35,,75_2491430086_Barclays,1859922758,OB,UCB,Close,Close,,Barclays,1859922758
36,,94_2491430314_Barclays,1860081085,OB,UCB,Close,Close,,Barclays,1860081085
37,,78_2491430315_Barclays,1860081171,OB,UCB,Close,Close,,Barclays,1860081171
38,,92_2491430318_Barclays,1860081580,OB,UCB,Close,Close,,Barclays,1860081580
39,,69_2491426018_Barclays,1859877560,OB,UCB,Close,Close,,Barclays,1859877560
40,,70_2491400083_Barclays,1859772969,OB,UCB,Close,Close,,Barclays,1859772969
41,,78_2491400083_Barclays,1859772973,OB,UCB,Close,Close,,Barclays,1859772973
42,,72_2491430086_Barclays,1859922844,OB,UCB,Close,Close,,Barclays,1859922844
43,,93_2491430314_Barclays,1860081061,OB,UCB,Close,Close,,Barclays,1860081061
44,,70_2491430086_Barclays,1859922813,OB,UCB,Close,Close,,Barclays,1859922813
45,,99_2491430289_Barclays,1860076108,OB,UCB,Close,Close,,Barclays,1860076108
46,,100_2491430289_Barclays,1860076114,OB,UCB,Close,Close,,Barclays,1860076114
47,,76_2491400031_Barclays,1859744700,OB,UCB,Close,Close,,Barclays,1859744700
48,,70_2491430318_Barclays,1860081544,OB,UCB,Close,Close,,Barclays,1860081544
49,,83_2491430317_Barclays,1860081434,OB,UCB,Close,Close,,Barclays,1860081434
50,,100_2491430314_Barclays,1860081090,OB,UCB,Close,Close,,Barclays,1860081090
51,,89_2491430318_Barclays,1860081572,OB,UCB,Close,Close,,Barclays,1860081572
52,,81_2491430317_Barclays,1860081399,OB,UCB,Close,Close,,Barclays,1860081399
53,,68_2491400083_Barclays,1859772994,OB,UCB,Close,Close,,Barclays,1859772994
54,,73_2491400083_Barclays,1859772987,OB,UCB,Close,Close,,Barclays,1859772987
55,,72_2491426018_Barclays,1859877603,OB,UCB,Close,Close,,Barclays,1859877603
56,,71_2491430067_Barclays,1859905426,OB,UCB,Close,Close,,Barclays,1859905426
57,,71_2491430053_Barclays,1859897330,OB,UCB,Close,Close,,Barclays,1859897330
58,,82_2491430289_Barclays,1860076086,OB,UCB,Close,Close,,Barclays,1860076086
59,,81_2491430086_Barclays,1859922806,OB,UCB,Close,Close,,Barclays,1859922806
60,,83_2491430086_Barclays,1859922799,OB,UCB,Close,Close,,Barclays,1859922799
61,,76_2491430053_Barclays,1859897354,OB,UCB,Close,Close,,Barclays,1859897354
62,,76_2491430067_Barclays,1859905396,OB,UCB,Close,Close,,Barclays,1859905396
63,,79_2491430317_Barclays,1860081394,OB,UCB,Close,Close,,Barclays,1860081394
64,,78_2491430067_Barclays,1859905418,OB,UCB,Close,Close,,Barclays,1859905418
65,,78_2491430053_Barclays,1859897363,OB,UCB,Close,Close,,Barclays,1859897363
66,,80_2491430086_Barclays,1859922772,OB,UCB,Close,Close,,Barclays,1859922772
67,,77_2491400031_Barclays,1859744725,OB,UCB,Close,Close,,Barclays,1859744725
68,,71_2491430318_Barclays,1860081520,OB,UCB,Close,Close,,Barclays,1860081520
69,,71_2491400031_Barclays,1859744747,OB,UCB,Close,Close,,Barclays,1859744747
70,,75_2491430053_Barclays,1859897344,OB,UCB,Close,Close,,Barclays,1859897344
71,,75_2491430067_Barclays,1859905406,OB,UCB,Close,Close,,Barclays,1859905406
72,,71_2491450151_Barclays,1860150748,OB,UCB,Close,Close,,Barclays,1860150748
73,,70_2491430319_Barclays,1860081655,OB,UCB,Close,Close,,Barclays,1860081655
74,,70_2491450112_Barclays,1860134578,OB,UCB,Close,Close,,Barclays,1860134578
75,,97_2491430289_Barclays,1860076092,OB,UCB,Close,Close,,Barclays,1860076092
76,,75_2491400083_Barclays,1859772932,OB,UCB,Close,Close,,Barclays,1859772932
77,,76_2491400083_Barclays,1859772986,OB,UCB,Close,Close,,Barclays,1859772986
78,,71_2491400083_Barclays,1859772931,OB,UCB,Close,Close,,Barclays,1859772931
79,,72_2491400083_Barclays,1859772997,OB,UCB,Close,Close,,Barclays,1859772997
80,,89_2491450151_Barclays,1860150750,OB,UCB,Close,Close,,Barclays,1860150750
81,,73_2491450151_Barclays,1860150756,OB,UCB,Close,Close,,Barclays,1860150756
82,,90_2491450151_Barclays,1860150761,OB,UCB,Close,Close,,Barclays,1860150761
83,,79_2491450151_Barclays,1860150765,OB,UCB,Close,Close,,Barclays,1860150765
84,,85_2491450151_Barclays,1860150774,OB,UCB,Close,Close,,Barclays,1860150774
85,,81_2491450151_Barclays,1860150782,OB,UCB,Close,Close,,Barclays,1860150782
86,,86_2491450151_Barclays,1860150789,OB,UCB,Close,Close,,Barclays,1860150789
87,,91_2491450151_Barclays,1860150798,OB,UCB,Close,Close,,Barclays,1860150798
88,,70_2491430315_Barclays,1860081197,OB,UCB,Close,Close,,Barclays,1860081197
89,,74_2491430315_Barclays,1860081157,OB,UCB,Close,Close,,Barclays,1860081157
90,,67_2491400083_Barclays,1859772982,OB,UCB,Close,Close,,Barclays,1859772982
91,,70_2491430053_Barclays,1859897376,OB,UCB,Close,Close,,Barclays,1859897376
92,,70_2491430067_Barclays,1859905401,OB,UCB,Close,Close,,Barclays,1859905401
93,,67_2491430319_Barclays,1860081632,OB,UCB,Close,Close,,Barclays,1860081632
94,,67_2491450112_Barclays,1860134580,OB,UCB,Close,Close,,Barclays,1860134580
95,,69_2491430315_Barclays,1860081178,OB,UCB,Close,Close,,Barclays,1860081178
96,,79_2491430315_Barclays,1860081184,OB,UCB,Close,Close,,Barclays,1860081184
97,,87_2491450151_Barclays,1860150805,OB,UCB,Close,Close,,Barclays,1860150805
98,,88_2491450151_Barclays,1860150813,OB,UCB,Close,Close,,Barclays,1860150813
99,,83_2491450151_Barclays,1860150821,OB,UCB,Close,Close,,Barclays,1860150821
100,,80_2491430289_Barclays,1860076012,OB,UCB,Close,Close,,Barclays,1860076012
101,,78_2491430289_Barclays,1860076020,OB,UCB,Close,Close,,Barclays,1860076020
102,,81_2491430289_Barclays,1860076021,OB,UCB,Close,Close,,Barclays,1860076021
103,,68_2491430289_Barclays,1860076014,OB,UCB,Close,Close,,Barclays,1860076014
104,,79_2491430289_Barclays,1860076015,OB,UCB,Close,Close,,Barclays,1860076015
105,,88_2491430289_Barclays,1860076024,OB,UCB,Close,Close,,Barclays,1860076024
106,,69_2491430289_Barclays,1860076016,OB,UCB,Close,Close,,Barclays,1860076016
107,,87_2491430289_Barclays,1860076023,OB,UCB,Close,Close,,Barclays,1860076023
108,24_2491430317_Integrata,,1860081369,OB,UCB,Close,Close,,Barclays,1860081369
109,23_2491430317_Integrata,,1860081367,OB,UCB,Close,Close,,Barclays,1860081367
110,30_2491430317_Integrata,,1860081365,OB,UCB,Close,Close,,Barclays,1860081365
111,32_2491430317_Integrata,,1860081370,OB,UCB,Close,Close,,Barclays,1860081370
112,28_2491430317_Integrata,,1860081374,OB,UCB,Close,Close,,Barclays,1860081374
113,31_2491430317_Integrata,,1860081368,OB,UCB,Close,Close,,Barclays,1860081368
114,22_2491430317_Integrata,,1860081366,OB,UCB,Close,Close,,Barclays,1860081366
115,29_2491430317_Integrata,,1860081375,OB,UCB,Close,Close,,Barclays,1860081375
116,33_2491430317_Integrata,,1860081372,OB,UCB,Close,Close,,Barclays,1860081372
117,25_2491430317_Integrata,,1860081371,OB,UCB,Close,Close,,Barclays,1860081371
118,27_2491430317_Integrata,,1860081373,OB,UCB,Close,Close,,Barclays,1860081373
119,21_2491430317_Integrata,,1860081364,OB,UCB,Close,Close,,Barclays,1860081364
120,20_2491430317_Integrata,,1860081395,OB,UCB,Close,Close,,Barclays,1860081395
121,26_2491430317_Integrata,,1860081406,OB,UCB,Close,Close,,Barclays,1860081406
122,,23_2491430314_Barclays,1860081034,OB,UCB,Close,Close,,Barclays,1860081034
123,,24_2491430289_Barclays,1860076166,OB,UCB,Close,Close,,Barclays,1860076166
124,,36_2491450112_Barclays,1860134595,OB,UCB,Close,Close,,Barclays,1860134595
125,,36_2491430319_Barclays,1860081701,OB,UCB,Close,Close,,Barclays,1860081701
126,,22_2491430319_Barclays,1860081689,OB,UCB,Close,Close,,Barclays,1860081689
127,,22_2491450112_Barclays,1860134590,OB,UCB,Close,Close,,Barclays,1860134590
128,,77_2491430314_Barclays,1860080998,OB,UCB,Close,Close,,Barclays,1860080998
129,,74_2491430289_Barclays,1860076096,OB,UCB,Close,Close,,Barclays,1860076096
130,,77_2491426018_Barclays,1859877597,OB,UCB,Close,Close,,Barclays,1859877597
131,,82_2491430314_Barclays,1860081082,OB,UCB,Close,Close,,Barclays,1860081082
132,,80_2491430314_Barclays,1860081051,OB,UCB,Close,Close,,Barclays,1860081051
133,,74_2491426018_Barclays,1859877584,OB,UCB,Close,Close,,Barclays,1859877584
134,,68_2491430067_Barclays,1859905407,OB,UCB,Close,Close,,Barclays,1859905407
135,,68_2491430053_Barclays,1859897360,OB,UCB,Close,Close,,Barclays,1859897360
136,,74_2491430067_Barclays,1859905416,OB,UCB,Close,Close,,Barclays,1859905416
137,,74_2491430053_Barclays,1859897332,OB,UCB,Close,Close,,Barclays,1859897332
138,,78_2491430086_Barclays,1859922838,OB,UCB,Close,Close,,Barclays,1859922838
139,,72_2491430067_Barclays,1859905411,OB,UCB,Close,Close,,Barclays,1859905411
140,,72_2491430053_Barclays,1859897331,OB,UCB,Close,Close,,Barclays,1859897331
141,,56_2491430315_Barclays,1860081165,OB,UCB,Close,Close,,Barclays,1860081165
142,,78_2491400031_Barclays,1859744716,OB,UCB,Close,Close,,Barclays,1859744716
143,,55_2491430317_Barclays,1860081472,OB,UCB,Close,Close,,Barclays,1860081472
144,,64_2491430315_Barclays,1860081163,OB,UCB,Close,Close,,Barclays,1860081163
145,,78_2491430314_Barclays,1860080997,OB,UCB,Close,Close,,Barclays,1860080997
146,,40_2491450112_Barclays,1860134639,OB,UCB,Close,Close,,Barclays,1860134639
147,,69_2491430053_Barclays,1859897371,OB,UCB,Close,Close,,Barclays,1859897371
148,,69_2491430067_Barclays,1859905393,OB,UCB,Close,Close,,Barclays,1859905393
149,,80_2491400031_Barclays,1859744745,OB,UCB,Close,Close,,Barclays,1859744745
150,,95_2491430314_Barclays,1860081093,OB,UCB,Close,Close,,Barclays,1860081093
151,,77_2491430289_Barclays,1860076078,OB,UCB,Close,Close,,Barclays,1860076078
152,,40_2491430319_Barclays,1860081669,OB,UCB,Close,Close,,Barclays,1860081669
153,,79_2491400031_Barclays,1859744742,OB,UCB,Close,Close,,Barclays,1859744742
154,,79_2491430314_Barclays,1860081009,OB,UCB,Close,Close,,Barclays,1860081009
155,,93_2491430289_Barclays,1860076075,OB,UCB,Close,Close,,Barclays,1860076075
156,,73_2491430053_Barclays,1859897348,OB,UCB,Close,Close,,Barclays,1859897348
157,,73_2491430067_Barclays,1859905420,OB,UCB,Close,Close,,Barclays,1859905420
158,,76_2491426018_Barclays,1859877585,OB,UCB,Close,Close,,Barclays,1859877585
159,,2_2491450112_Barclays,1860134579,OB,UCB,Close,Close,,Barclays,1860134579
160,,2_2491430319_Barclays,1860081631,OB,UCB,Close,Close,,Barclays,1860081631
161,,96_2491430289_Barclays,1860076084,OB,UCB,Close,Close,,Barclays,1860076084
162,,79_2491430086_Barclays,1859922793,OB,UCB,Close,Close,,Barclays,1859922793
163,,77_2491430086_Barclays,1859922787,OB,UCB,Close,Close,,Barclays,1859922787
164,,79_2491426018_Barclays,1859877615,OB,UCB,Close,Close,,Barclays,1859877615
165,,67_2491430067_Barclays,1859905435,OB,UCB,Close,Close,,Barclays,1859905435
