,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
213,,55_2491430289_Barclays,1860076173,OB,UCB,Close,Close,,Barclays
230,,23_2491430289_Barclays,1860076162,OB,UCB,Close,Close,,Barclays
236,,56_2491426018_Barclays,1859877613,OB,UCB,Close,Close,,Barclays
237,,55_2491426018_Barclays,1859877598,OB,UCB,Close,Close,,Barclays
240,,19_2491430053_Barclays,1859897364,OB,UCB,Close,Close,,Barclays
245,,19_2491430067_Barclays,1859905475,OB,UCB,Close,Close,,Barclays
247,,43_2491400031_Barclays,1859744687,OB,UCB,Close,Close,,Barclays
248,,19_2491430289_Barclays,1860076152,OB,UCB,Close,Close,,Barclays
250,,44_2491400031_Barclays,1859744702,OB,UCB,Close,Close,,Barclays
252,,24_2491430086_Barclays,1859922821,OB,UCB,Close,Close,,Barclays
259,,20_2491430086_Barclays,1859922796,OB,UCB,Close,Close,,Barclays
270,,56_2491400031_Barclays,1859744728,OB,UCB,Close,Close,,Barclays
291,,56_2491430086_Barclays,1859922805,OB,UCB,Close,Close,,Barclays
292,,55_2491400031_Barclays,1859744734,OB,UCB,Close,Close,,Barclays
305,,44_2491400083_Barclays,1859773024,OB,UCB,Close,Close,,Barclays
308,,43_2491400083_Barclays,1859773023,OB,UCB,Close,Close,,Barclays
331,,20_2491400083_Barclays,1859772985,OB,UCB,Close,Close,,Barclays
334,,56_2491400083_Barclays,1859773021,OB,UCB,Close,Close,,Barclays
335,,19_2491400083_Barclays,1859772974,OB,UCB,Close,Close,,Barclays
338,,55_2491400083_Barclays,1859773017,OB,UCB,Close,Close,,Barclays
342,,24_2491426018_Barclays,1859877600,OB,UCB,Close,Close,,Barclays
344,,23_2491426018_Barclays,1859877589,OB,UCB,Close,Close,,Barclays
365,,43_2491430053_Barclays,1859897358,OB,UCB,Close,Close,,Barclays
366,,43_2491430067_Barclays,1859905410,OB,UCB,Close,Close,,Barclays
367,,23_2491430067_Barclays,1859905399,OB,UCB,Close,Close,,Barclays
368,,23_2491430053_Barclays,1859897393,OB,UCB,Close,Close,,Barclays
376,,19_2491426018_Barclays,1859877639,OB,UCB,Close,Close,,Barclays
377,,20_2491426018_Barclays,1859877642,OB,UCB,Close,Close,,Barclays
383,,35_2491400083_Barclays,1859772965,OB,UCB,Close,Close,,Barclays
387,,36_2491400083_Barclays,1859772979,OB,UCB,Close,Close,,Barclays
393,,44_2491430086_Barclays,1859922842,OB,UCB,Close,Close,,Barclays
403,,35_2491430289_Barclays,1860076168,OB,UCB,Close,Close,,Barclays
