,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns
0,,167_2491357765_UBS,1947006081,OB,UCB,Close,Close,,UBS,1947006081
1,,198_2491030952_UBS,1510371605,OB,UCB,Close,Close,,UBS,1510371605
2,,67_2491340659_UBS,1922304582,OB,UCB,Close,Close,,UBS,1922304582
3,,100_249751014_UBS,1139539514,OB,UCB,Close,Close,,UBS,1139539514
4,,186_2491320026_UBS,1892570227,OB,UCB,Close,Close,,UBS,1892570227
5,,185_2491276790_UBS,1837024351,OB,UCB,Close,Close,,UBS,1837024351
6,,166_2491073282_UBS,1566187565,OB,UCB,Close,Close,,UBS,1566187565
7,,159_2491156763_UBS,1677285638,OB,UCB,Close,Close,,UBS,1677285638
8,,238_249947534_UBS,1401786064,OB,UCB,Close,Close,,UBS,1401786064
9,,200_2491030952_UBS,1510371606,OB,UCB,Close,Close,,UBS,1510371606
10,,222_2491402505_UBS,2006721619,OB,UCB,Close,Close,,UBS,2006721619
11,,159_2491443683_UBS,2058655904,OB,UCB,Close,Close,,UBS,2058655904
12,,164_2491073282_UBS,1566187563,OB,UCB,Close,Close,,UBS,1566187563
13,,149_2491274656_UBS,1834529764,OB,UCB,Close,Close,,UBS,1834529764
14,,172_2491357765_UBS,1947006141,OB,UCB,Close,Close,,UBS,1947006141
15,,161_2491443683_UBS,2058655905,OB,UCB,Close,Close,,UBS,2058655905
16,,169_249831032_UBS,1246012736,OB,UCB,Close,Close,,UBS,1246012736
17,,241_2491196372_UBS,1729611589,OB,UCB,Close,Close,,UBS,1729611589
18,,38_249788078_UBS,1191199776,OB,UCB,Close,Close,,UBS,1191199776
19,,171_2491357765_UBS,1947006083,OB,UCB,Close,Close,,UBS,1947006083
20,,98_249751014_UBS,1139539515,OB,UCB,Close,Close,,UBS,1139539515
21,,221_2491402505_UBS,2006721707,OB,UCB,Close,Close,,UBS,2006721707
22,,181_2491276790_UBS,1837024349,OB,UCB,Close,Close,,UBS,1837024349
23,,183_2491276790_UBS,1837024350,OB,UCB,Close,Close,,UBS,1837024350
24,,130_249987817_UBS,1453049490,OB,UCB,Close,Close,,UBS,1453049490
25,,132_249987817_UBS,1453049488,OB,UCB,Close,Close,,UBS,1453049488
26,,166_2491357765_UBS,1947006080,OB,UCB,Close,Close,,UBS,1947006080
27,,177_2491114307_UBS,1620407469,OB,UCB,Close,Close,,UBS,1620407469
28,,220_2491402505_UBS,2006721615,OB,UCB,Close,Close,,UBS,2006721615
29,,174_2491114307_UBS,1620407396,OB,UCB,Close,Close,,UBS,1620407396
30,,168_2491357765_UBS,1947006133,OB,UCB,Close,Close,,UBS,1947006133
31,,186_2491238233_UBS,1787477081,OB,UCB,Close,Close,,UBS,1787477081
32,,129_249987817_UBS,1453049524,OB,UCB,Close,Close,,UBS,1453049524
33,,12_2491498457_UBS,2131283324,OB,UCB,Close,Close,,UBS,2131283324
34,,187_2491320026_UBS,1892570163,OB,UCB,Close,Close,,UBS,1892570163
35,,137_249788078_UBS,1191199782,OB,UCB,Close,Close,,UBS,1191199782
36,,163_2491156763_UBS,1677285640,OB,UCB,Close,Close,,UBS,1677285640
37,,111_2491498457_UBS,2131283327,OB,UCB,Close,Close,,UBS,2131283327
38,,240_2491196372_UBS,1729611502,OB,UCB,Close,Close,,UBS,1729611502
39,,11_2491461821_UBS,2083295132,OB,UCB,Close,Close,,UBS,2083295132
40,,1_2491498040_UBS,2130836444,OB,UCB,Close,Close,,UBS,2130836444
41,,6_2491461821_UBS,2083295130,OB,UCB,Close,Close,,UBS,2083295130
42,,75_249987817_UBS,1453049486,OB,UCB,Close,Close,,UBS,1453049486
43,,2_2491498040_UBS,2130836446,OB,UCB,Close,Close,,UBS,2130836446
44,,79_2491290069_UBS,1854343913,OB,UCB,Close,Close,,UBS,1854343913
45,,110_2491344476_UBS,1927388766,OB,UCB,Close,Close,,UBS,1927388766
46,,169_2491357765_UBS,1947006082,OB,UCB,Close,Close,,UBS,1947006082
47,,188_2491238233_UBS,1787477082,OB,UCB,Close,Close,,UBS,1787477082
48,,185_2491320026_UBS,1892570162,OB,UCB,Close,Close,,UBS,1892570162
49,,117_2491403450_UBS,2008157589,OB,UCB,Close,Close,,UBS,2008157589
50,,109_2491156763_UBS,1677285635,OB,UCB,Close,Close,,UBS,1677285635
51,,240_249947534_UBS,1401786069,OB,UCB,Close,Close,,UBS,1401786069
52,,161_2491156763_UBS,1677285639,OB,UCB,Close,Close,,UBS,1677285639
53,,134_249987817_UBS,1453049489,OB,UCB,Close,Close,,UBS,1453049489
54,,242_2491196372_UBS,1729611507,OB,UCB,Close,Close,,UBS,1729611507
55,,188_2491320026_UBS,1892570233,OB,UCB,Close,Close,,UBS,1892570233
56,,7_2491498040_UBS,2130836488,OB,UCB,Close,Close,,UBS,2130836488
57,,15_2491498040_UBS,2130836445,OB,UCB,Close,Close,,UBS,2130836445
58,,176_2491114307_UBS,1620407392,OB,UCB,Close,Close,,UBS,1620407392
59,,167_249831032_UBS,1246012730,OB,UCB,Close,Close,,UBS,1246012730
60,,182_2491276790_UBS,1837024433,OB,UCB,Close,Close,,UBS,1837024433
61,,189_2491238233_UBS,1787477151,OB,UCB,Close,Close,,UBS,1787477151
62,,11_2491498040_UBS,2130836494,OB,UCB,Close,Close,,UBS,2130836494
63,,6_2491498040_UBS,2130836483,OB,UCB,Close,Close,,UBS,2130836483
64,,12_2491498040_UBS,2130836485,OB,UCB,Close,Close,,UBS,2130836485
65,,39_249788078_UBS,1191199970,OB,UCB,Close,Close,,UBS,1191199970
66,,136_249788078_UBS,1191200002,OB,UCB,Close,Close,,UBS,1191200002
67,,241_249947534_UBS,1401786178,OB,UCB,Close,Close,,UBS,1401786178
68,,164_2491156763_UBS,1677285756,OB,UCB,Close,Close,,UBS,1677285756
69,,199_2491030952_UBS,1510371661,OB,UCB,Close,Close,,UBS,1510371661
70,,187_2491238233_UBS,1787477144,OB,UCB,Close,Close,,UBS,1787477144
71,,160_2491443683_UBS,2058656043,OB,UCB,Close,Close,,UBS,2058656043
72,,99_249751014_UBS,1139539527,OB,UCB,Close,Close,,UBS,1139539527
73,,1_2491498457_UBS,2131283307,OB,UCB,Close,Close,,UBS,2131283307
