,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns,ViewData.BreakID,ViewData.Task ID,ViewData.Source Combination Code,BusinessDate
712,,317_4551294430_CACEIS,1859496004,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496004,1859496004,4551380013,-590882299,2021-05-24
713,,162_4551294430_CACEIS,1859496055,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496055,1859496055,4551380013,-590882299,2021-05-24
714,,89_4551294430_CACEIS,1859495917,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495917,1859495917,4551380013,-590882299,2021-05-24
715,,202_4551294438_CACEIS,1859497573,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859497573,1859497573,4551380013,-590882299,2021-05-24
716,,113_4551294441_CACEIS,1859498812,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498812,1859498812,4551380013,-590882299,2021-05-24
717,,85_4551294437_CACEIS,1859497436,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497436,1859497436,4551380013,-590882299,2021-05-24
718,,117_4551294432_CACEIS,1859496587,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496587,1859496587,4551380013,-590882299,2021-05-24
719,,19_4551294440_CACEIS,1859498443,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498443,1859498443,4551380013,-590882299,2021-05-24
720,,210_4551294436_CACEIS,1859497072,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497072,1859497072,4551380013,-590882299,2021-05-24
721,,89_4551294440_CACEIS,1859498373,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498373,1859498373,4551380013,-590882299,2021-05-24
722,,317_4551294438_CACEIS,1859497834,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497834,1859497834,4551380013,-590882299,2021-05-24
723,,202_4551294439_CACEIS,1859498171,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859498171,1859498171,4551380013,-590882299,2021-05-24
724,,162_4551294439_CACEIS,1859498211,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498211,1859498211,4551380013,-590882299,2021-05-24
725,,89_4551294439_CACEIS,1859497963,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497963,1859497963,4551380013,-590882299,2021-05-24
726,,19_4551294439_CACEIS,1859498103,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498103,1859498103,4551380013,-590882299,2021-05-24
727,,117_4551294439_CACEIS,1859498015,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498015,1859498015,4551380013,-590882299,2021-05-24
728,,113_4551294438_CACEIS,1859497562,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497562,1859497562,4551380013,-590882299,2021-05-24
729,,72_4551294439_CACEIS,1859498041,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498041,1859498041,4551380013,-590882299,2021-05-24
730,,210_4551294441_CACEIS,1859498886,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498886,1859498886,4551380013,-590882299,2021-05-24
731,,19_4551294432_CACEIS,1859496639,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496639,1859496639,4551380013,-590882299,2021-05-24
732,,89_4551294441_CACEIS,1859498795,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498795,1859498795,4551380013,-590882299,2021-05-24
733,,317_4551294440_CACEIS,1859498571,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498571,1859498571,4551380013,-590882299,2021-05-24
734,,162_4551294432_CACEIS,1859496598,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496598,1859496598,4551380013,-590882299,2021-05-24
735,,202_4551294441_CACEIS,1859498627,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859498627,1859498627,4551380013,-590882299,2021-05-24
736,,89_4551294432_CACEIS,1859496656,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496656,1859496656,4551380013,-590882299,2021-05-24
737,,19_4551294438_CACEIS,1859497711,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497711,1859497711,4551380013,-590882299,2021-05-24
738,,210_4551294440_CACEIS,1859498375,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498375,1859498375,4551380013,-590882299,2021-05-24
739,,72_4551294437_CACEIS,1859497420,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497420,1859497420,4551380013,-590882299,2021-05-24
740,,41_4551294430_CACEIS,1859495849,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495849,1859495849,4551380013,-590882299,2021-05-24
741,,113_4551294436_CACEIS,1859496923,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496923,1859496923,4551380013,-590882299,2021-05-24
742,,89_4551294438_CACEIS,1859497658,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497658,1859497658,4551380013,-590882299,2021-05-24
743,,19_4551294430_CACEIS,1859495950,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495950,1859495950,4551380013,-590882299,2021-05-24
744,,317_4551294439_CACEIS,1859498113,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498113,1859498113,4551380013,-590882299,2021-05-24
745,,155_4551294440_CACEIS,1859498270,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498270,1859498270,4551380013,-590882299,2021-05-24
746,,202_4551294437_CACEIS,1859497316,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859497316,1859497316,4551380013,-590882299,2021-05-24
747,,238_4551294440_CACEIS,1859498291,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498291,1859498291,4551380013,-590882299,2021-05-24
748,,201_4551294438_CACEIS,1859497543,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859497543,1859497543,4551380013,-590882299,2021-05-24
749,,88_4551294439_CACEIS,1859497906,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497906,1859497906,4551380013,-590882299,2021-05-24
750,,113_4551294437_CACEIS,1859497291,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497291,1859497291,4551380013,-590882299,2021-05-24
751,,41_4551294439_CACEIS,1859497994,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497994,1859497994,4551380013,-590882299,2021-05-24
752,,72_4551294438_CACEIS,1859497687,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497687,1859497687,4551380013,-590882299,2021-05-24
753,,155_4551294438_CACEIS,1859497837,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497837,1859497837,4551380013,-590882299,2021-05-24
754,,202_4551294440_CACEIS,1859498349,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859498349,1859498349,4551380013,-590882299,2021-05-24
755,,317_4551294441_CACEIS,1859498689,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498689,1859498689,4551380013,-590882299,2021-05-24
756,,238_4551294432_CACEIS,1859496560,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496560,1859496560,4551380013,-590882299,2021-05-24
757,,201_4551294437_CACEIS,1859497271,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859497271,1859497271,4551380013,-590882299,2021-05-24
758,,113_4551294432_CACEIS,1859496558,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496558,1859496558,4551380013,-590882299,2021-05-24
759,,88_4551294441_CACEIS,1859498757,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498757,1859498757,4551380013,-590882299,2021-05-24
760,,72_4551294430_CACEIS,1859495978,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495978,1859495978,4551380013,-590882299,2021-05-24
761,,41_4551294438_CACEIS,1859497585,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497585,1859497585,4551380013,-590882299,2021-05-24
762,,238_4551294436_CACEIS,1859496831,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496831,1859496831,4551380013,-590882299,2021-05-24
763,,202_4551294436_CACEIS,1859496839,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859496839,1859496839,4551380013,-590882299,2021-05-24
764,,317_4551294437_CACEIS,1859497256,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497256,1859497256,4551380013,-590882299,2021-05-24
765,,155_4551294439_CACEIS,1859497899,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497899,1859497899,4551380013,-590882299,2021-05-24
766,,88_4551294436_CACEIS,1859496989,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496989,1859496989,4551380013,-590882299,2021-05-24
767,,238_4551294430_CACEIS,1859496051,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496051,1859496051,4551380013,-590882299,2021-05-24
768,,113_4551294440_CACEIS,1859498558,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498558,1859498558,4551380013,-590882299,2021-05-24
769,,201_4551294436_CACEIS,1859497129,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859497129,1859497129,4551380013,-590882299,2021-05-24
770,,41_4551294440_CACEIS,1859498532,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498532,1859498532,4551380013,-590882299,2021-05-24
771,,72_4551294432_CACEIS,1859496643,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496643,1859496643,4551380013,-590882299,2021-05-24
772,,88_4551294438_CACEIS,1859497675,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497675,1859497675,4551380013,-590882299,2021-05-24
773,,238_4551294438_CACEIS,1859497746,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497746,1859497746,4551380013,-590882299,2021-05-24
774,,155_4551294432_CACEIS,1859496583,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496583,1859496583,4551380013,-590882299,2021-05-24
775,,202_4551294432_CACEIS,1859496528,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859496528,1859496528,4551380013,-590882299,2021-05-24
776,,317_4551294432_CACEIS,1859496549,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496549,1859496549,4551380013,-590882299,2021-05-24
777,,201_4551294441_CACEIS,1859498902,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859498902,1859498902,4551380013,-590882299,2021-05-24
778,,113_4551294430_CACEIS,1859495812,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495812,1859495812,4551380013,-590882299,2021-05-24
779,,88_4551294437_CACEIS,1859497424,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497424,1859497424,4551380013,-590882299,2021-05-24
780,,238_4551294437_CACEIS,1859497244,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497244,1859497244,4551380013,-590882299,2021-05-24
781,,72_4551294440_CACEIS,1859498337,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498337,1859498337,4551380013,-590882299,2021-05-24
782,,88_4551294432_CACEIS,1859496647,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496647,1859496647,4551380013,-590882299,2021-05-24
783,,155_4551294437_CACEIS,1859497321,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497321,1859497321,4551380013,-590882299,2021-05-24
784,,202_4551294430_CACEIS,1859495830,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859495830,1859495830,4551380013,-590882299,2021-05-24
785,,107_4551294438_CACEIS,1859497727,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497727,1859497727,4551380013,-590882299,2021-05-24
786,,238_4551294439_CACEIS,1859497988,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497988,1859497988,4551380013,-590882299,2021-05-24
787,,41_4551294441_CACEIS,1859498639,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498639,1859498639,4551380013,-590882299,2021-05-24
788,,201_4551294440_CACEIS,1859498305,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859498305,1859498305,4551380013,-590882299,2021-05-24
789,,20_4551294441_CACEIS,1859498833,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498833,1859498833,4551380013,-590882299,2021-05-24
790,,72_4551294441_CACEIS,1859498914,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498914,1859498914,4551380013,-590882299,2021-05-24
791,,88_4551294430_CACEIS,1859495935,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495935,1859495935,4551380013,-590882299,2021-05-24
792,,238_4551294441_CACEIS,1859498744,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498744,1859498744,4551380013,-590882299,2021-05-24
793,,201_4551294432_CACEIS,1859496519,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859496519,1859496519,4551380013,-590882299,2021-05-24
794,,41_4551294437_CACEIS,1859497259,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497259,1859497259,4551380013,-590882299,2021-05-24
795,,107_4551294436_CACEIS,1859497055,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497055,1859497055,4551380013,-590882299,2021-05-24
796,,233_4551294436_CACEIS,1859497099,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497099,1859497099,4551380013,-590882299,2021-05-24
797,,20_4551294440_CACEIS,1859498459,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498459,1859498459,4551380013,-590882299,2021-05-24
798,,88_4551294440_CACEIS,1859498424,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498424,1859498424,4551380013,-590882299,2021-05-24
799,,43_4551294437_CACEIS,1859497308,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497308,1859497308,4551380013,-590882299,2021-05-24
800,,155_4551294441_CACEIS,1859498927,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498927,1859498927,4551380013,-590882299,2021-05-24
801,,72_4551294436_CACEIS,1859497005,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497005,1859497005,4551380013,-590882299,2021-05-24
802,,107_4551294441_CACEIS,1859498725,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498725,1859498725,4551380013,-590882299,2021-05-24
803,,43_4551294430_CACEIS,1859495891,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495891,1859495891,4551380013,-590882299,2021-05-24
804,,41_4551294436_CACEIS,1859496850,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496850,1859496850,4551380013,-590882299,2021-05-24
805,,201_4551294430_CACEIS,1859495788,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859495788,1859495788,4551380013,-590882299,2021-05-24
806,,233_4551294432_CACEIS,1859496743,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496743,1859496743,4551380013,-590882299,2021-05-24
807,,149_4551294440_CACEIS,1859498526,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498526,1859498526,4551380013,-590882299,2021-05-24
808,,20_4551294430_CACEIS,1859495969,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495969,1859495969,4551380013,-590882299,2021-05-24
809,,266_4551294441_CACEIS,1859498803,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498803,1859498803,4551380013,-590882299,2021-05-24
810,,155_4551294436_CACEIS,1859497080,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497080,1859497080,4551380013,-590882299,2021-05-24
811,,149_4551294436_CACEIS,1859497088,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497088,1859497088,4551380013,-590882299,2021-05-24
812,,43_4551294438_CACEIS,1859497610,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497610,1859497610,4551380013,-590882299,2021-05-24
813,,41_4551294432_CACEIS,1859496497,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496497,1859496497,4551380013,-590882299,2021-05-24
814,,201_4551294439_CACEIS,1859498132,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-05-17. Integrata yet to book,1859498132,1859498132,4551380013,-590882299,2021-05-24
815,,20_4551294438_CACEIS,1859497728,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497728,1859497728,4551380013,-590882299,2021-05-24
816,,107_4551294437_CACEIS,1859497428,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497428,1859497428,4551380013,-590882299,2021-05-24
817,,233_4551294438_CACEIS,1859497593,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497593,1859497593,4551380013,-590882299,2021-05-24
818,,266_4551294438_CACEIS,1859497592,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497592,1859497592,4551380013,-590882299,2021-05-24
819,,43_4551294440_CACEIS,1859498336,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498336,1859498336,4551380013,-590882299,2021-05-24
820,,149_4551294432_CACEIS,1859496547,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496547,1859496547,4551380013,-590882299,2021-05-24
821,,155_4551294430_CACEIS,1859496038,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496038,1859496038,4551380013,-590882299,2021-05-24
822,,43_4551294436_CACEIS,1859496874,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496874,1859496874,4551380013,-590882299,2021-05-24
823,,233_4551294430_CACEIS,1859495895,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495895,1859495895,4551380013,-590882299,2021-05-24
824,,218_4551294430_CACEIS,1859495848,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495848,1859495848,4551380013,-590882299,2021-05-24
825,,20_4551294437_CACEIS,1859497375,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497375,1859497375,4551380013,-590882299,2021-05-24
826,,107_4551294432_CACEIS,1859496472,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496472,1859496472,4551380013,-590882299,2021-05-24
827,,149_4551294430_CACEIS,1859495784,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495784,1859495784,4551380013,-590882299,2021-05-24
828,,258_4551294438_CACEIS,1859497792,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497792,1859497792,4551380013,-590882299,2021-05-24
829,,266_4551294430_CACEIS,1859495807,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495807,1859495807,4551380013,-590882299,2021-05-24
830,,43_4551294432_CACEIS,1859496524,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496524,1859496524,4551380013,-590882299,2021-05-24
831,,153_4551294441_CACEIS,1859498921,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498921,1859498921,4551380013,-590882299,2021-05-24
832,,20_4551294432_CACEIS,1859496655,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496655,1859496655,4551380013,-590882299,2021-05-24
833,,149_4551294441_CACEIS,1859498715,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498715,1859498715,4551380013,-590882299,2021-05-24
834,,258_4551294430_CACEIS,1859495888,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495888,1859495888,4551380013,-590882299,2021-05-24
835,,107_4551294440_CACEIS,1859498559,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498559,1859498559,4551380013,-590882299,2021-05-24
836,,218_4551294440_CACEIS,1859498363,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498363,1859498363,4551380013,-590882299,2021-05-24
837,,233_4551294440_CACEIS,1859498313,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498313,1859498313,4551380013,-590882299,2021-05-24
838,,43_4551294439_CACEIS,1859498110,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498110,1859498110,4551380013,-590882299,2021-05-24
839,,266_4551294439_CACEIS,1859498016,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498016,1859498016,4551380013,-590882299,2021-05-24
840,,149_4551294439_CACEIS,1859498163,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498163,1859498163,4551380013,-590882299,2021-05-24
841,,153_4551294440_CACEIS,1859498566,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498566,1859498566,4551380013,-590882299,2021-05-24
842,,43_4551294441_CACEIS,1859498748,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498748,1859498748,4551380013,-590882299,2021-05-24
843,,107_4551294439_CACEIS,1859498093,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498093,1859498093,4551380013,-590882299,2021-05-24
844,,233_4551294439_CACEIS,1859497960,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497960,1859497960,4551380013,-590882299,2021-05-24
845,,258_4551294439_CACEIS,1859498152,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498152,1859498152,4551380013,-590882299,2021-05-24
846,,218_4551294436_CACEIS,1859497116,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497116,1859497116,4551380013,-590882299,2021-05-24
847,,149_4551294437_CACEIS,1859497234,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497234,1859497234,4551380013,-590882299,2021-05-24
848,,20_4551294439_CACEIS,1859498119,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498119,1859498119,4551380013,-590882299,2021-05-24
849,,33_4551294441_CACEIS,1859498737,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498737,1859498737,4551380013,-590882299,2021-05-24
850,,266_4551294440_CACEIS,1859498452,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498452,1859498452,4551380013,-590882299,2021-05-24
851,,153_4551294437_CACEIS,1859497312,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497312,1859497312,4551380013,-590882299,2021-05-24
852,,258_4551294441_CACEIS,1859498769,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498769,1859498769,4551380013,-590882299,2021-05-24
853,,149_4551294438_CACEIS,1859497572,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497572,1859497572,4551380013,-590882299,2021-05-24
854,,233_4551294441_CACEIS,1859498645,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498645,1859498645,4551380013,-590882299,2021-05-24
855,,33_4551294432_CACEIS,1859496746,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496746,1859496746,4551380013,-590882299,2021-05-24
856,,218_4551294439_CACEIS,1859498188,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498188,1859498188,4551380013,-590882299,2021-05-24
