,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns
441,,329_4551294439_CACEIS,1859498106,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498106
442,,240_4551294441_CACEIS,1859498717,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498717
443,,122_4551294437_CACEIS,1859497243,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497243
444,,55_4551294432_CACEIS,1859496625,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496625
445,,73_4551294430_CACEIS,1859495883,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495883
446,,325_4551294436_CACEIS,1859496922,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496922
447,,134_4551294437_CACEIS,1859497172,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497172
448,,325_4551294439_CACEIS,1859498084,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498084
449,,55_4551294436_CACEIS,1859496966,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496966
450,,73_4551294441_CACEIS,1859498887,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498887
451,,122_4551294430_CACEIS,1859496047,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496047
452,,134_4551294432_CACEIS,1859496748,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496748
453,,325_4551294432_CACEIS,1859496724,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496724
454,,91_4551294438_CACEIS,1859497718,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497718
455,,240_4551294440_CACEIS,1859498418,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498418
456,,55_4551294437_CACEIS,1859497427,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497427
457,,73_4551294439_CACEIS,1859497954,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497954
458,,61_4551294439_CACEIS,1859498100,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498100
459,,297_4551294430_CACEIS,1859496037,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496037
460,,325_4551294437_CACEIS,1859497478,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497478
461,,122_4551294432_CACEIS,1859496633,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496633
462,,37_4551294439_CACEIS,1859497918,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497918
463,,91_4551294430_CACEIS,1859495962,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495962
464,,325_4551294438_CACEIS,1859497690,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497690
465,,240_4551294439_CACEIS,1859498051,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498051
466,,55_4551294430_CACEIS,1859495953,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495953
467,,73_4551294440_CACEIS,1859498504,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498504
468,,240_4551294436_CACEIS,1859496909,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496909
469,,37_4551294438_CACEIS,1859497549,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497549
470,,50_4551294436_CACEIS,1859496937,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496937
471,,286_4551294440_CACEIS,1859498323,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498323
472,,55_4551294439_CACEIS,1859498002,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498002
473,,325_4551294430_CACEIS,1859496052,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496052
474,,297_4551294439_CACEIS,1859498057,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498057
475,,240_4551294438_CACEIS,1859497757,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497757
476,,73_4551294432_CACEIS,1859496525,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496525
477,,286_4551294430_CACEIS,1859495955,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495955
478,,325_4551294441_CACEIS,1859498762,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498762
479,,37_4551294441_CACEIS,1859498822,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498822
480,,240_4551294437_CACEIS,1859497474,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497474
481,,50_4551294439_CACEIS,1859497987,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497987
482,,67_4551294437_CACEIS,1859497452,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497452
483,,325_4551294440_CACEIS,1859498416,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498416
484,,73_4551294438_CACEIS,1859497633,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497633
485,,240_4551294432_CACEIS,1859496513,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496513
486,,297_4551294440_CACEIS,1859498290,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498290
487,,37_4551294440_CACEIS,1859498411,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498411
488,,286_4551294441_CACEIS,1859498692,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498692
489,,172_4551294439_CACEIS,1859498079,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498079
490,,50_4551294438_CACEIS,1859497768,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497768
491,,240_4551294430_CACEIS,1859496026,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496026
492,,67_4551294430_CACEIS,1859495959,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495959
493,,61_4551294438_CACEIS,1859497723,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497723
494,,297_4551294436_CACEIS,1859497048,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497048
495,,286_4551294439_CACEIS,1859498058,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498058
496,,172_4551294430_CACEIS,1859496063,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496063
497,,37_4551294437_CACEIS,1859497215,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497215
498,,333_4551294436_CACEIS,1859496865,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859496865
499,,111_4551294430_CACEIS,1859496024,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496024
500,,172_4551294438_CACEIS,1859497705,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497705
501,,67_4551294439_CACEIS,1859498014,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498014
502,,50_4551294440_CACEIS,1859498287,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498287
503,,111_4551294441_CACEIS,1859498707,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498707
504,,45_4551294439_CACEIS,1859497910,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497910
505,,333_4551294440_CACEIS,1859498412,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859498412
506,,37_4551294436_CACEIS,1859496814,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496814
507,,286_4551294438_CACEIS,1859497651,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497651
508,,172_4551294437_CACEIS,1859497260,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497260
509,,4_4551294436_CACEIS,1859496840,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496840
510,,111_4551294432_CACEIS,1859496508,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496508
511,,50_4551294441_CACEIS,1859498804,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498804
512,,67_4551294441_CACEIS,1859498905,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498905
513,,172_4551294432_CACEIS,1859496765,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496765
514,,45_4551294441_CACEIS,1859498728,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498728
515,,286_4551294437_CACEIS,1859497440,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497440
516,,111_4551294436_CACEIS,1859497108,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497108
517,,37_4551294432_CACEIS,1859496461,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496461
518,,4_4551294437_CACEIS,1859497201,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497201
519,,333_4551294438_CACEIS,1859497607,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859497607
520,,50_4551294432_CACEIS,1859496584,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496584
521,,172_4551294436_CACEIS,1859497051,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497051
522,,67_4551294440_CACEIS,1859498320,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498320
523,,111_4551294437_CACEIS,1859497175,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497175
524,,37_4551294430_CACEIS,1859495795,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495795
525,,45_4551294438_CACEIS,1859497620,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497620
526,,286_4551294436_CACEIS,1859496877,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496877
527,,333_4551294439_CACEIS,1859497998,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859497998
528,,4_4551294432_CACEIS,1859496485,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496485
529,,111_4551294439_CACEIS,1859498145,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498145
530,,172_4551294440_CACEIS,1859498278,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498278
531,,50_4551294430_CACEIS,1859495933,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495933
532,,67_4551294436_CACEIS,1859496976,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496976
533,,45_4551294440_CACEIS,1859498543,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498543
534,,111_4551294440_CACEIS,1859498466,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498466
535,,172_4551294441_CACEIS,1859498786,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498786
536,,4_4551294441_CACEIS,1859498647,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498647
537,,286_4551294432_CACEIS,1859496470,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496470
538,,333_4551294430_CACEIS,1859495983,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859495983
539,,232_4551294439_CACEIS,1859497929,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497929
540,,50_4551294437_CACEIS,1859497270,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497270
541,,67_4551294438_CACEIS,1859497667,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497667
542,,111_4551294438_CACEIS,1859497844,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497844
543,,138_4551294441_CACEIS,1859498679,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498679
544,,45_4551294437_CACEIS,1859497186,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497186
545,,4_4551294439_CACEIS,1859497957,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497957
546,,333_4551294432_CACEIS,1859496757,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859496757
547,,232_4551294436_CACEIS,1859496974,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496974
548,,235_4551294437_CACEIS,1859497433,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497433
549,,24_4551294430_CACEIS,1859495977,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495977
550,,114_4551294432_CACEIS,1859496517,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496517
551,,67_4551294432_CACEIS,1859496632,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496632
552,,45_4551294436_CACEIS,1859496893,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496893
553,,4_4551294440_CACEIS,1859498282,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498282
554,,138_4551294439_CACEIS,1859497985,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497985
555,,114_4551294440_CACEIS,1859498476,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498476
556,,235_4551294441_CACEIS,1859498683,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498683
557,,232_4551294438_CACEIS,1859497576,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497576
558,,333_4551294437_CACEIS,1859497266,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859497266
559,,138_4551294440_CACEIS,1859498523,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498523
560,,114_4551294439_CACEIS,1859498155,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498155
561,,24_4551294441_CACEIS,1859498843,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498843
562,,4_4551294438_CACEIS,1859497555,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497555
563,,86_4551294432_CACEIS,1859496659,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496659
564,,45_4551294430_CACEIS,1859495823,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495823
565,,138_4551294438_CACEIS,1859497753,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497753
566,,114_4551294430_CACEIS,1859496034,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496034
567,,235_4551294439_CACEIS,1859498049,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498049
568,,232_4551294432_CACEIS,1859496594,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496594
569,,333_4551294441_CACEIS,1859498658,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859498658
570,,138_4551294437_CACEIS,1859497318,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497318
571,,24_4551294440_CACEIS,1859498470,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498470
572,,114_4551294437_CACEIS,1859497190,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497190
573,,86_4551294430_CACEIS,1859495991,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495991
574,,45_4551294432_CACEIS,1859496541,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496541
575,,4_4551294430_CACEIS,1859495801,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495801
576,,235_4551294436_CACEIS,1859496868,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496868
577,,232_4551294430_CACEIS,1859496028,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496028
578,,116_4551294439_CACEIS,1859497945,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497945
579,,114_4551294441_CACEIS,1859498716,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498716
580,,138_4551294430_CACEIS,1859496039,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496039
581,,24_4551294439_CACEIS,1859498128,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498128
582,,114_4551294436_CACEIS,1859497118,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497118
583,,161_4551294432_CACEIS,1859496592,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496592
584,,47_4551294439_CACEIS,1859497952,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497952
585,,86_4551294437_CACEIS,1859497443,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497443
586,,138_4551294432_CACEIS,1859496481,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496481
587,,235_4551294438_CACEIS,1859497640,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497640
588,,116_4551294436_CACEIS,1859497003,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497003
589,,232_4551294441_CACEIS,1859498917,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498917
590,,24_4551294438_CACEIS,1859497735,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497735
591,,114_4551294438_CACEIS,1859497852,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497852
592,,138_4551294436_CACEIS,1859496849,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496849
593,,161_4551294439_CACEIS,1859498203,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498203
594,,235_4551294432_CACEIS,1859496464,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496464
595,,86_4551294441_CACEIS,1859498931,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498931
596,,47_4551294432_CACEIS,1859496556,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496556
597,,126_4551294438_CACEIS,1859497551,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497551
598,,116_4551294432_CACEIS,1859496577,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496577
599,,222_4551294439_CACEIS,1859498064,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498064
600,,24_4551294432_CACEIS,1859496665,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496665
601,,232_4551294440_CACEIS,1859498510,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498510
602,,126_4551294432_CACEIS,1859496526,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496526
603,,161_4551294438_CACEIS,1859497846,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497846
604,,222_4551294441_CACEIS,1859498745,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498745
605,,235_4551294430_CACEIS,1859495945,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495945
606,,86_4551294438_CACEIS,1859497694,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497694
607,,116_4551294438_CACEIS,1859497589,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497589
608,,47_4551294437_CACEIS,1859497199,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497199
609,,24_4551294436_CACEIS,1859497030,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497030
610,,232_4551294437_CACEIS,1859497204,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497204
611,,126_4551294441_CACEIS,1859498722,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498722
612,,222_4551294438_CACEIS,1859497818,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497818
613,,161_4551294437_CACEIS,1859497330,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497330
614,,126_4551294437_CACEIS,1859497185,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497185
615,,235_4551294440_CACEIS,1859498314,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498314
616,,86_4551294436_CACEIS,1859496994,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496994
617,,47_4551294441_CACEIS,1859498877,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498877
618,,222_4551294432_CACEIS,1859496722,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496722
619,,116_4551294430_CACEIS,1859495940,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495940
620,,146_4551294441_CACEIS,1859498628,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498628
621,,24_4551294437_CACEIS,1859497385,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497385
622,,126_4551294430_CACEIS,1859496045,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496045
623,,222_4551294440_CACEIS,1859498457,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498457
624,,161_4551294430_CACEIS,1859496046,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496046
625,,86_4551294439_CACEIS,1859498031,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498031
626,,116_4551294437_CACEIS,1859497383,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497383
627,,11_4551294432_CACEIS,1859496544,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496544
628,,146_4551294430_CACEIS,1859496079,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496079
629,,47_4551294440_CACEIS,1859498570,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498570
630,,126_4551294436_CACEIS,1859497100,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497100
