,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
185,90_4551430295_Integrata,,1860077950,OB,UCB,Close,Close,
190,197_4551430295_Integrata,,1860077956,OB,UCB,Close,Close,
195,7_4551450020_Integrata,,1860084488,OB,UCB,Close,Close,
199,89_4551430295_Integrata,,1860077953,OB,UCB,Close,Close,
202,215_4551430295_Integrata,,1860077954,OB,UCB,Close,Close,
207,217_4551430295_Integrata,,1860078114,OB,UCB,Close,Close,
210,7_4551450053_Integrata,,1860095140,OB,UCB,Close,Close,
212,216_4551430295_Integrata,,1860078111,OB,UCB,Close,Close,
218,200_4551430295_Integrata,,1860078054,OB,UCB,Close,Close,
224,107_4551430295_Integrata,,1860078047,OB,UCB,Close,Close,
228,100_4551430295_Integrata,,1860078018,OB,UCB,Close,Close,
234,227_4551430295_Integrata,,1860078025,OB,UCB,Close,Close,
237,103_4551430295_Integrata,,1860078044,OB,UCB,Close,Close,
242,225_4551430295_Integrata,,1860078052,OB,UCB,Close,Close,
247,152_4551430295_Integrata,,1860078199,OB,UCB,Close,Close,
255,154_4551430295_Integrata,,1860078203,OB,UCB,Close,Close,
261,177_4551430295_Integrata,,1860078129,OB,UCB,Close,Close,
268,66_4551430295_Integrata,,1860078205,OB,UCB,Close,Close,
274,29_4551430295_Integrata,,1860078142,OB,UCB,Close,Close,
280,178_4551430295_Integrata,,1860078135,OB,UCB,Close,Close,
309,141_4551426010_Integrata,,1859876154,OB,UCB,Close,Close,
313,4_4551426010_Integrata,,1859876150,OB,UCB,Close,Close,
334,170_4551430295_Integrata,,1860078186,OB,UCB,Close,Close,
342,12_4551430295_Integrata,,1860078183,OB,UCB,Close,Close,
350,47_4551430295_Integrata,,1860078195,OB,UCB,Close,Close,
362,46_4551430295_Integrata,,1860078190,OB,UCB,Close,Close,
368,43_4551430295_Integrata,,1860078167,OB,UCB,Close,Close,
375,63_4551430295_Integrata,,1860078178,OB,UCB,Close,Close,
382,28_4551426010_Integrata,,1859876133,OB,UCB,Close,Close,
387,8_4551430295_Integrata,,1860078146,OB,UCB,Close,Close,
389,25_4551426010_Integrata,,1859876190,OB,UCB,Close,Close,
393,31_4551430295_Integrata,,1860078150,OB,UCB,Close,Close,
399,138_4551430295_Integrata,,1860078134,OB,UCB,Close,Close,
406,160_4551430295_Integrata,,1860078140,OB,UCB,Close,Close,
407,3_4551426010_Integrata,,1859876131,OB,UCB,Close,Close,
414,115_4551430295_Integrata,,1860077974,OB,UCB,Close,Close,
415,135_4551426010_Integrata,,1859876136,OB,UCB,Close,Close,
419,196_4551430295_Integrata,,1860077981,OB,UCB,Close,Close,
427,86_4551430295_Integrata,,1860078023,OB,UCB,Close,Close,
434,207_4551430295_Integrata,,1860078032,OB,UCB,Close,Close,
483,163_4551430295_Integrata,,1860078201,OB,UCB,Close,Close,
493,65_4551430295_Integrata,,1860078198,OB,UCB,Close,Close,
499,16_4551430295_Integrata,,1860078179,OB,UCB,Close,Close,
506,19_4551430295_Integrata,,1860078192,OB,UCB,Close,Close,
513,113_4551430295_Integrata,,1860077969,OB,UCB,Close,Close,
516,136_4551426010_Integrata,,1859876028,OB,UCB,Close,Close,
520,111_4551430295_Integrata,,1860077963,OB,UCB,Close,Close,
523,139_4551426010_Integrata,,1859876035,OB,UCB,Close,Close,
528,116_4551430295_Integrata,,1860077996,OB,UCB,Close,Close,
535,79_4551430295_Integrata,,1860077998,OB,UCB,Close,Close,
540,10_4551450020_Integrata,,1860084493,OB,UCB,Close,Close,
551,10_4551450053_Integrata,,1860095133,OB,UCB,Close,Close,
552,121_4551430295_Integrata,,1860077962,OB,UCB,Close,Close,
560,91_4551430295_Integrata,,1860077968,OB,UCB,Close,Close,
568,252_4551430295_Integrata,,1860078109,OB,UCB,Close,Close,
570,16_4551450020_Integrata,,1860084481,OB,UCB,Close,Close,
575,221_4551430295_Integrata,,1860078112,OB,UCB,Close,Close,
576,16_4551450053_Integrata,,1860095139,OB,UCB,Close,Close,
584,92_4551430295_Integrata,,1860077971,OB,UCB,Close,Close,
596,220_4551430295_Integrata,,1860077977,OB,UCB,Close,Close,
605,50_4551430295_Integrata,,1860078141,OB,UCB,Close,Close,
609,126_4551426010_Integrata,,1859876025,OB,UCB,Close,Close,
615,130_4551430295_Integrata,,1860078136,OB,UCB,Close,Close,
620,115_4551426010_Integrata,,1859876031,OB,UCB,Close,Close,
622,2_4551450053_Integrata,,1860095129,OB,UCB,Close,Close,
626,159_4551430295_Integrata,,1860078149,OB,UCB,Close,Close,
633,15_4551430295_Integrata,,1860078144,OB,UCB,Close,Close,
636,171_4551430295_Integrata,,1860078128,OB,UCB,Close,Close,
639,140_4551426010_Integrata,,1859876024,OB,UCB,Close,Close,
642,1_4551430295_Integrata,,1860078122,OB,UCB,Close,Close,
647,90_4551426010_Integrata,,1859876030,OB,UCB,Close,Close,
678,2_4551450020_Integrata,,1860084480,OB,UCB,Close,Close,
696,165_4551430295_Integrata,,1860078131,OB,UCB,Close,Close,
705,166_4551430295_Integrata,,1860078137,OB,UCB,Close,Close,
735,20_4551426010_Integrata,,1859876079,OB,UCB,Close,Close,
738,81_4551430295_Integrata,,1860078029,OB,UCB,Close,Close,
740,37_4551430295_Integrata,,1860078176,OB,UCB,Close,Close,
741,89_4551426010_Integrata,,1859876064,OB,UCB,Close,Close,
742,31_4551426010_Integrata,,1859876073,OB,UCB,Close,Close,
743,240_4551430295_Integrata,,1860078036,OB,UCB,Close,Close,
745,168_4551430295_Integrata,,1860078181,OB,UCB,Close,Close,
747,67_4551430295_Integrata,,1860078127,OB,UCB,Close,Close,
749,74_4551430295_Integrata,,1860077976,OB,UCB,Close,Close,
750,51_4551426010_Integrata,,1859876032,OB,UCB,Close,Close,
751,121_4551426010_Integrata,,1859876065,OB,UCB,Close,Close,
752,149_4551430295_Integrata,,1860078202,OB,UCB,Close,Close,
754,114_4551430295_Integrata,,1860077970,OB,UCB,Close,Close,
756,250_4551430295_Integrata,,1860078197,OB,UCB,Close,Close,
757,147_4551426010_Integrata,,1859876072,OB,UCB,Close,Close,
758,50_4551426010_Integrata,,1859876029,OB,UCB,Close,Close,
760,112_4551430295_Integrata,,1860077958,OB,UCB,Close,Close,
762,233_4551430295_Integrata,,1860077964,OB,UCB,Close,Close,
763,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,
764,60_4551426010_Integrata,,1859876172,OB,UCB,Close,Close,
765,110_4551430295_Integrata,,1860077961,OB,UCB,Close,Close,
766,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,
767,86_4551426010_Integrata,,1859876056,OB,UCB,Close,Close,
769,234_4551430295_Integrata,,1860077967,OB,UCB,Close,Close,
771,57_4551426010_Integrata,,1859876168,OB,UCB,Close,Close,
773,137_4551430295_Integrata,,1860078194,OB,UCB,Close,Close,
775,169_4551430295_Integrata,,1860078207,OB,UCB,Close,Close,
776,95_4551430295_Integrata,,1860077983,OB,UCB,Close,Close,
779,20_4551430295_Integrata,,1860078148,OB,UCB,Close,Close,
780,174_4551430295_Integrata,,1860078124,OB,UCB,Close,Close,
781,96_4551430295_Integrata,,1860077988,OB,UCB,Close,Close,
784,14_4551430295_Integrata,,1860078143,OB,UCB,Close,Close,
785,144_4551430295_Integrata,,1860078204,OB,UCB,Close,Close,
787,39_4551430295_Integrata,,1860078206,OB,UCB,Close,Close,
788,226_4551430295_Integrata,,1860078080,OB,UCB,Close,Close,
789,199_4551430295_Integrata,,1860078066,OB,UCB,Close,Close,
790,5_4551430295_Integrata,,1860078133,OB,UCB,Close,Close,
791,231_4551430295_Integrata,,1860078082,OB,UCB,Close,Close,
792,203_4551430295_Integrata,,1860078073,OB,UCB,Close,Close,
793,228_4551430295_Integrata,,1860078087,OB,UCB,Close,Close,
794,24_4551430295_Integrata,,1860078138,OB,UCB,Close,Close,
796,99_4551430295_Integrata,,1860078088,OB,UCB,Close,Close,
797,214_4551430295_Integrata,,1860077957,OB,UCB,Close,Close,
798,94_4551430295_Integrata,,1860077978,OB,UCB,Close,Close,
799,202_4551430295_Integrata,,1860077952,OB,UCB,Close,Close,
800,224_4551430295_Integrata,,1860078070,OB,UCB,Close,Close,
801,175_4551430295_Integrata,,1860078159,OB,UCB,Close,Close,
804,93_4551430295_Integrata,,1860077972,OB,UCB,Close,Close,
805,87_4551430295_Integrata,,1860078034,OB,UCB,Close,Close,
806,142_4551430295_Integrata,,1860078153,OB,UCB,Close,Close,
807,244_4551430295_Integrata,,1860078078,OB,UCB,Close,Close,
808,105_4551430295_Integrata,,1860078037,OB,UCB,Close,Close,
810,84_4551430295_Integrata,,1860078040,OB,UCB,Close,Close,
812,143_4551430295_Integrata,,1860078171,OB,UCB,Close,Close,
813,230_4551430295_Integrata,,1860078045,OB,UCB,Close,Close,
814,146_4551430295_Integrata,,1860078169,OB,UCB,Close,Close,
817,13_4551430295_Integrata,,1860078165,OB,UCB,Close,Close,
821,172_4551430295_Integrata,,1860078173,OB,UCB,Close,Close,
823,153_4551430295_Integrata,,1860078189,OB,UCB,Close,Close,
824,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,
827,68_4551430295_Integrata,,1860078184,OB,UCB,Close,Close,
828,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,
830,41_4551430295_Integrata,,1860078164,OB,UCB,Close,Close,
831,59_4551430295_Integrata,,1860078139,OB,UCB,Close,Close,
832,22_4551430295_Integrata,,1860078174,OB,UCB,Close,Close,
834,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,
836,27_4551430295_Integrata,,1860078180,OB,UCB,Close,Close,
837,40_4551430295_Integrata,,1860078156,OB,UCB,Close,Close,
838,44_4551430295_Integrata,,1860078121,OB,UCB,Close,Close,
839,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,
842,53_4551430295_Integrata,,1860078157,OB,UCB,Close,Close,
845,71_4551430295_Integrata,,1860077986,OB,UCB,Close,Close,
846,129_4551430295_Integrata,,1860078125,OB,UCB,Close,Close,
847,248_4551430295_Integrata,,1860078162,OB,UCB,Close,Close,
849,54_4551430295_Integrata,,1860078130,OB,UCB,Close,Close,
851,52_4551430295_Integrata,,1860078175,OB,UCB,Close,Close,
852,237_4551430295_Integrata,,1860078031,OB,UCB,Close,Close,
853,56_4551430295_Integrata,,1860078168,OB,UCB,Close,Close,
854,131_4551430295_Integrata,,1860078123,OB,UCB,Close,Close,
857,194_4551430295_Integrata,,1860078010,OB,UCB,Close,Close,
858,82_4551430295_Integrata,,1860078024,OB,UCB,Close,Close,
862,208_4551430295_Integrata,,1860077980,OB,UCB,Close,Close,
863,76_4551430295_Integrata,,1860078003,OB,UCB,Close,Close,
864,57_4551430295_Integrata,,1860078132,OB,UCB,Close,Close,
866,3_4551430295_Integrata,,1860078166,OB,UCB,Close,Close,
867,85_4551430295_Integrata,,1860078008,OB,UCB,Close,Close,
868,33_4551430295_Integrata,,1860078188,OB,UCB,Close,Close,
871,75_4551430295_Integrata,,1860078002,OB,UCB,Close,Close,
872,28_4551430295_Integrata,,1860078172,OB,UCB,Close,Close,
873,117_4551426010_Integrata,,1859876156,OB,UCB,Close,Close,
875,7_4551430295_Integrata,,1860078177,OB,UCB,Close,Close,
877,239_4551430295_Integrata,,1860078116,OB,UCB,Close,Close,
879,147_4551430295_Integrata,,1860078185,OB,UCB,Close,Close,
881,236_4551430295_Integrata,,1860078115,OB,UCB,Close,Close,
883,35_4551430295_Integrata,,1860078182,OB,UCB,Close,Close,
886,182_4551430295_Integrata,,1860077995,OB,UCB,Close,Close,
1044,6_4551430295_Integrata,,1860078154,OB,UCB,Close,Close,
1045,17_4551430295_Integrata,,1860078161,OB,UCB,Close,Close,
1046,10_4551430295_Integrata,,1860078145,OB,UCB,Close,Close,
1047,128_4551430295_Integrata,,1860078152,OB,UCB,Close,Close,
1048,77_4551430295_Integrata,,1860077989,OB,UCB,Close,Close,
1049,191_4551430295_Integrata,,1860077984,OB,UCB,Close,Close,
11970,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,
11975,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,
15430,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,
15432,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,
