,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns,ViewData.BreakID,ViewData.Task ID,ViewData.Source Combination Code,BusinessDate
3246,,55_455803095_CACEIS,1210223515,OB,OB,No-pair,monthend interest,Caceis booked the monthend interest for SD 2020-04-01. Integrata yet to book,1210223515,1210223515,4551426010,-590882299,2021-07-08
3247,,826_455822501_CACEIS,1235308702,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-04-15. Integrata yet to book,1235308702,1235308702,4551426010,-590882299,2021-07-08
3248,,82_4551144082_CACEIS,1659707031,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-12-10. Integrata yet to book,1659707031,1659707031,4551426010,-590882299,2021-07-08
3249,,3_4551318931_CACEIS,1890812361,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-12. Integrata yet to book,1890812361,1890812361,4551426010,-590882299,2021-07-08
3250,,11_455728881_CACEIS,1110507080,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-02-03. Integrata yet to book,1110507080,1110507080,4551426010,-590882299,2021-07-08
3251,,81_4551269721_CACEIS,1827473858,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-03-15. Integrata yet to book,1827473858,1827473858,4551426010,-590882299,2021-07-08
3252,,218_4551066313_CACEIS,1556876395,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-10-15. Integrata yet to book,1556876395,1556876395,4551426010,-590882299,2021-07-08
3253,,407_4551066313_CACEIS,1556876726,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-10-15. Integrata yet to book,1556876726,1556876726,4551426010,-590882299,2021-07-08
3254,,99_4551060531_CACEIS,1548950631,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-10-12. Integrata yet to book,1548950631,1548950631,4551426010,-590882299,2021-07-08
3255,,343_455900053_CACEIS,1336713601,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-06-15. Integrata yet to book,1336713601,1336713601,4551426010,-590882299,2021-07-08
3256,,175_4551066313_CACEIS,1556876385,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-10-15. Integrata yet to book,1556876385,1556876385,4551426010,-590882299,2021-07-08
3257,,54_4551144082_CACEIS,1659707075,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-12-10. Integrata yet to book,1659707075,1659707075,4551426010,-590882299,2021-07-08
3258,,54_4551060531_CACEIS,1548950759,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-10-12. Integrata yet to book,1548950759,1548950759,4551426010,-590882299,2021-07-08
3259,,107_4551144082_CACEIS,1659707103,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-12-10. Integrata yet to book,1659707103,1659707103,4551426010,-590882299,2021-07-08
3260,,141_455688261_CACEIS,1053516659,OB,OB,No-pair,monthend interest,Caceis booked the monthend interest for SD 2020-01-01. Integrata yet to book,1053516659,1053516659,4551426010,-590882299,2021-07-08
3261,,4_4551309694_CACEIS,1879044558,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-12. Integrata yet to book,1879044558,1879044558,4551426010,-590882299,2021-07-08
3262,,74_455669415_CACEIS,1020661763,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2019-12-16. Integrata yet to book,1020661763,1020661763,4551426010,-590882299,2021-07-08
3263,,189_455669415_CACEIS,1020662083,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2019-12-16. Integrata yet to book,1020662083,1020662083,4551426010,-590882299,2021-07-08
3264,,26_455898221_CACEIS,1334730908,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-06-12. Integrata yet to book,1334730908,1334730908,4551426010,-590882299,2021-07-08
3265,,3_455450918_CACEIS,651304348,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2019-06-24. Integrata yet to book,651304348,651304348,4551426010,-590882299,2021-07-08
3266,,59_4551144082_CACEIS,1659707071,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-12-10. Integrata yet to book,1659707071,1659707071,4551426010,-590882299,2021-07-08
3267,,43_4551060531_CACEIS,1548950697,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-10-12. Integrata yet to book,1548950697,1548950697,4551426010,-590882299,2021-07-08
3268,,8_4551070074_CACEIS,1561670138,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-10-15. Integrata yet to book,1561670138,1561670138,4551426010,-590882299,2021-07-08
3269,,9_4551168254_CACEIS,1691686489,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-12-28. Integrata yet to book,1691686489,1691686489,4551426010,-590882299,2021-07-08
3270,,46_455940640_CACEIS,1391595902,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-07-15. Integrata yet to book,1391595902,1391595902,4551426010,-590882299,2021-07-08
3271,,89_4551144082_CACEIS,1659707113,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-12-10. Integrata yet to book,1659707113,1659707113,4551426010,-590882299,2021-07-08
3272,,102_4551060531_CACEIS,1548950742,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-10-12. Integrata yet to book,1548950742,1548950742,4551426010,-590882299,2021-07-08
3273,,58_4551264332_CACEIS,1819946069,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-03-09. Integrata yet to book,1819946069,1819946069,4551426010,-590882299,2021-07-08
3274,,29_455898221_CACEIS,1334730709,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-06-12. Integrata yet to book,1334730709,1334730709,4551426010,-590882299,2021-07-08
3275,,4_455925203_CACEIS,1371183609,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-07-03. Integrata yet to book,1371183609,1371183609,4551426010,-590882299,2021-07-08
3276,,442_455783582_CACEIS,1185159654,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-03-16. Integrata yet to book,1185159654,1185159654,4551426010,-590882299,2021-07-08
3277,,316_455590588_CACEIS,883858592,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2019-10-15. Integrata yet to book,883858592,883858592,4551426010,-590882299,2021-07-08
3278,,42_4551068550_CACEIS,1559437465,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-10-16. Integrata yet to book,1559437465,1559437465,4551426010,-590882299,2021-07-08
3279,,6_455518400_CACEIS,762706392,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2019-08-19. Integrata yet to book,762706392,762706392,4551426010,-590882299,2021-07-08
3280,,119_455649350_CACEIS,985331687,OB,OB,No-pair,monthend interest,Caceis booked the monthend interest for SD 2019-12-01. Integrata yet to book,985331687,985331687,4551426010,-590882299,2021-07-08
3281,,196_455748445_CACEIS,1136275287,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-01-17. Integrata yet to book,1136275287,1136275287,4551426010,-590882299,2021-07-08
3282,,319_455706635_CACEIS,1081907763,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-01-15. Integrata yet to book,1081907763,1081907763,4551426010,-590882299,2021-07-08
3283,,493_455862625_CACEIS,1287003852,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-05-15. Integrata yet to book,1287003852,1287003852,4551426010,-590882299,2021-07-08
3284,,60_4551144082_CACEIS,1659707035,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-12-10. Integrata yet to book,1659707035,1659707035,4551426010,-590882299,2021-07-08
3285,,13_4551195338_CACEIS,1727684718,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-01-19. Integrata yet to book,1727684718,1727684718,4551426010,-590882299,2021-07-08
3286,,320_455706635_CACEIS,1081907766,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-01-15. Integrata yet to book,1081907766,1081907766,4551426010,-590882299,2021-07-08
3287,,6_455977022_CACEIS,1439406720,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-06-10. Integrata yet to book,1439406720,1439406720,4551426010,-590882299,2021-07-08
3288,,118_4551232906_CACEIS,1780156440,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-02-16. Integrata yet to book,1780156440,1780156440,4551426010,-590882299,2021-07-08
3289,,104_4551144082_CACEIS,1659707045,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-12-10. Integrata yet to book,1659707045,1659707045,4551426010,-590882299,2021-07-08
3290,,82_4551191593_CACEIS,1722905048,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-01-15. Integrata yet to book,1722905048,1722905048,4551426010,-590882299,2021-07-08
3291,,136_455726980_CACEIS,1107942543,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-01-31. Integrata yet to book,1107942543,1107942543,4551426010,-590882299,2021-07-08
3292,,402_455862625_CACEIS,1287003762,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-05-15. Integrata yet to book,1287003762,1287003762,4551426010,-590882299,2021-07-08
3293,,14_4551239617_CACEIS,1789074780,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-02-19. Integrata yet to book,1789074780,1789074780,4551426010,-590882299,2021-07-08
3294,,46_4551023983_CACEIS,1500213845,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-09-15. Integrata yet to book,1500213845,1500213845,4551426010,-590882299,2021-07-08
3295,,56_4551144082_CACEIS,1659707110,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-12-10. Integrata yet to book,1659707110,1659707110,4551426010,-590882299,2021-07-08
3296,,1_455848077_CACEIS,1267869759,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-05-05. Integrata yet to book,1267869759,1267869759,4551426010,-590882299,2021-07-08
3297,,475_455985296_CACEIS,1449582156,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-08-17. Integrata yet to book,1449582156,1449582156,4551426010,-590882299,2021-07-08
3298,,465_455862625_CACEIS,1287003789,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-05-15. Integrata yet to book,1287003789,1287003789,4551426010,-590882299,2021-07-08
3299,,51_4551144082_CACEIS,1659707064,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-12-10. Integrata yet to book,1659707064,1659707064,4551426010,-590882299,2021-07-08
3300,,35_455663909_CACEIS,1011570662,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2019-07-18. Integrata yet to book,1011570662,1011570662,4551426010,-590882299,2021-07-08
3301,,50_4551023983_CACEIS,1500213854,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-09-15. Integrata yet to book,1500213854,1500213854,4551426010,-590882299,2021-07-08
3302,,98_4551201062_CACEIS,1734565975,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-01-22. Integrata yet to book,1734565975,1734565975,4551426010,-590882299,2021-07-08
3303,,8_4551003590_CACEIS,1473425961,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-08-31. Integrata yet to book,1473425961,1473425961,4551426010,-590882299,2021-07-08
3304,,31_333062_CACEIS,479846760,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2019-03-15. Integrata yet to book,479846760,479846760,4551426010,-590882299,2021-07-08
3305,,11_455662172_CACEIS,1008560370,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2019-09-27. Integrata yet to book,1008560370,1008560370,4551426010,-590882299,2021-07-08
3306,,11_455740199_CACEIS,1125344811,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-02-11. Integrata yet to book,1125344811,1125344811,4551426010,-590882299,2021-07-08
3307,,87_4551144082_CACEIS,1659707070,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-12-10. Integrata yet to book,1659707070,1659707070,4551426010,-590882299,2021-07-08
3308,,53_4551144082_CACEIS,1659707051,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-12-10. Integrata yet to book,1659707051,1659707051,4551426010,-590882299,2021-07-08
3309,,26_4551373621_CACEIS,1970229491,OB,OB,No-pair,monthend interest,Caceis booked the monthend interest for SD 2021-06-01. Integrata yet to book,1970229491,1970229491,4551426010,-590882299,2021-07-08
3310,,311_4551149959_CACEIS,1667623048,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-12-15. Integrata yet to book,1667623048,1667623048,4551426010,-590882299,2021-07-08
3311,,200_455862625_CACEIS,1287003310,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-05-15. Integrata yet to book,1287003310,1287003310,4551426010,-590882299,2021-07-08
3312,,188_455940640_CACEIS,1391596061,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-07-15. Integrata yet to book,1391596061,1391596061,4551426010,-590882299,2021-07-08
3313,,13_455927788_CACEIS,1374347975,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-07-06. Integrata yet to book,1374347975,1374347975,4551426010,-590882299,2021-07-08
3314,,1_4551007519_CACEIS,1478390971,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-08-28. Integrata yet to book,1478390971,1478390971,4551426010,-590882299,2021-07-08
3315,,10_455927788_CACEIS,1374347972,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-07-06. Integrata yet to book,1374347972,1374347972,4551426010,-590882299,2021-07-08
3316,,89_368123_CACEIS,532374116,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2019-04-15. Integrata yet to book,532374116,532374116,4551426010,-590882299,2021-07-08
3317,,10_267975_CACEIS,368747206,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2019-01-15. Integrata yet to book,368747206,368747206,4551426010,-590882299,2021-07-08
3318,,75_4551144082_CACEIS,1659707175,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-12-10. Integrata yet to book,1659707175,1659707175,4551426010,-590882299,2021-07-08
3319,,12_4551374975_CACEIS,1971733177,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-06-01. Integrata yet to book,1971733177,1971733177,4551426010,-590882299,2021-07-08
3320,,5_4551419402_CACEIS,2029730701,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-07-01. Integrata yet to book,2029730701,2029730701,4551426010,-590882299,2021-07-08
3321,,435_4551066313_CACEIS,1556876649,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-10-15. Integrata yet to book,1556876649,1556876649,4551426010,-590882299,2021-07-08
3322,,91_4551144082_CACEIS,1659707178,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-12-10. Integrata yet to book,1659707178,1659707178,4551426010,-590882299,2021-07-08
3323,,59_4551220415_CACEIS,1761956004,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-02-05. Integrata yet to book,1761956004,1761956004,4551426010,-590882299,2021-07-08
3324,,4_455876125_CACEIS,1304457661,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-05-20. Integrata yet to book,1304457661,1304457661,4551426010,-590882299,2021-07-08
3325,,82_4551232906_CACEIS,1780156451,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-02-16. Integrata yet to book,1780156451,1780156451,4551426010,-590882299,2021-07-08
3326,,9_4551117124_CACEIS,1623224467,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-11-20. Integrata yet to book,1623224467,1623224467,4551426010,-590882299,2021-07-08
3327,,82_455442954_CACEIS,637183869,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2019-06-17. Integrata yet to book,637183869,637183869,4551426010,-590882299,2021-07-08
3328,,39_4551044906_CACEIS,1528403666,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-09-14. Integrata yet to book,1528403666,1528403666,4551426010,-590882299,2021-07-08
3329,,106_4551144082_CACEIS,1659707083,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-12-10. Integrata yet to book,1659707083,1659707083,4551426010,-590882299,2021-07-08
3330,,113_455879764_CACEIS,1309543700,OB,OB,No-pair,monthend interest,Caceis booked the monthend interest for SD 2020-06-01. Integrata yet to book,1309543700,1309543700,4551426010,-590882299,2021-07-08
3331,,61_4551144082_CACEIS,1659707063,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-12-10. Integrata yet to book,1659707063,1659707063,4551426010,-590882299,2021-07-08
3332,,78_368123_CACEIS,532374112,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2019-04-15. Integrata yet to book,532374112,532374112,4551426010,-590882299,2021-07-08
3333,,409_4551109218_CACEIS,1613286968,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-11-16. Integrata yet to book,1613286968,1613286968,4551426010,-590882299,2021-07-08
3334,,41_455977022_CACEIS,1439406726,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-04-16. Integrata yet to book,1439406726,1439406726,4551426010,-590882299,2021-07-08
3335,,77_4551381021_CACEIS,1979694252,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-06-04. Integrata yet to book,1979694252,1979694252,4551426010,-590882299,2021-07-08
3336,,431_455985296_CACEIS,1449582125,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-08-17. Integrata yet to book,1449582125,1449582125,4551426010,-590882299,2021-07-08
3337,,2_455946289_CACEIS,1399975216,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-07-20. Integrata yet to book,1399975216,1399975216,4551426010,-590882299,2021-07-08
3338,,62_4551381021_CACEIS,1979694226,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-06-04. Integrata yet to book,1979694226,1979694226,4551426010,-590882299,2021-07-08
3339,,487_455985296_CACEIS,1449582138,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-08-17. Integrata yet to book,1449582138,1449582138,4551426010,-590882299,2021-07-08
3340,,134_4551109218_CACEIS,1613286843,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-11-16. Integrata yet to book,1613286843,1613286843,4551426010,-590882299,2021-07-08
3341,,61_4551381021_CACEIS,1979694291,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-06-04. Integrata yet to book,1979694291,1979694291,4551426010,-590882299,2021-07-08
3342,,533_455783582_CACEIS,1185159627,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-03-16. Integrata yet to book,1185159627,1185159627,4551426010,-590882299,2021-07-08
3343,,114_455718167_CACEIS,1096511861,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-01-24. Integrata yet to book,1096511861,1096511861,4551426010,-590882299,2021-07-08
3344,,187_4551023983_CACEIS,1500213900,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-09-15. Integrata yet to book,1500213900,1500213900,4551426010,-590882299,2021-07-08
3345,,76_4551381021_CACEIS,1979694249,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-06-04. Integrata yet to book,1979694249,1979694249,4551426010,-590882299,2021-07-08
3346,,456_4551109218_CACEIS,1613286972,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-11-16. Integrata yet to book,1613286972,1613286972,4551426010,-590882299,2021-07-08
3347,,34_455476582_CACEIS,691188529,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2019-07-16. Integrata yet to book,691188529,691188529,4551426010,-590882299,2021-07-08
3348,,73_4551381021_CACEIS,1979694243,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-06-04. Integrata yet to book,1979694243,1979694243,4551426010,-590882299,2021-07-08
3349,,127_455718167_CACEIS,1096511912,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-01-24. Integrata yet to book,1096511912,1096511912,4551426010,-590882299,2021-07-08
3350,,72_4551381021_CACEIS,1979694235,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-06-04. Integrata yet to book,1979694235,1979694235,4551426010,-590882299,2021-07-08
3351,,453_455862625_CACEIS,1287003910,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-05-15. Integrata yet to book,1287003910,1287003910,4551426010,-590882299,2021-07-08
3352,,11_455734639_CACEIS,1118103068,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-02-05. Integrata yet to book,1118103068,1118103068,4551426010,-590882299,2021-07-08
3353,,85_455442954_CACEIS,637183882,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2019-06-17. Integrata yet to book,637183882,637183882,4551426010,-590882299,2021-07-08
3354,,78_4551144082_CACEIS,1659707163,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-12-10. Integrata yet to book,1659707163,1659707163,4551426010,-590882299,2021-07-08
3355,,55_4551087502_CACEIS,1584326666,OB,OB,No-pair,monthend interest,Caceis booked the monthend interest for SD 2020-11-01. Integrata yet to book,1584326666,1584326666,4551426010,-590882299,2021-07-08
3356,,7_455408517_CACEIS,589855177,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2019-05-17. Integrata yet to book,589855177,589855177,4551426010,-590882299,2021-07-08
3357,,612_4551232906_CACEIS,1780157044,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-02-16. Integrata yet to book,1780157044,1780157044,4551426010,-590882299,2021-07-08
3358,,93_4551109218_CACEIS,1613286599,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-11-16. Integrata yet to book,1613286599,1613286599,4551426010,-590882299,2021-07-08
3359,,59_4551003590_CACEIS,1473426005,OB,OB,No-pair,monthend interest,Caceis booked the monthend interest for SD 2020-09-01. Integrata yet to book,1473426005,1473426005,4551426010,-590882299,2021-07-08
3360,,29_4551145900_CACEIS,1662179017,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-12-11. Integrata yet to book,1662179017,1662179017,4551426010,-590882299,2021-07-08
3361,,211_455940640_CACEIS,1391596074,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-07-15. Integrata yet to book,1391596074,1391596074,4551426010,-590882299,2021-07-08
3362,,62_4551269721_CACEIS,1827473816,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-03-15. Integrata yet to book,1827473816,1827473816,4551426010,-590882299,2021-07-08
3363,,99_4551144082_CACEIS,1659707092,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-12-10. Integrata yet to book,1659707092,1659707092,4551426010,-590882299,2021-07-08
3364,,69_4551381021_CACEIS,1979694292,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-06-04. Integrata yet to book,1979694292,1979694292,4551426010,-590882299,2021-07-08
3365,,380_455862625_CACEIS,1287003797,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-05-15. Integrata yet to book,1287003797,1287003797,4551426010,-590882299,2021-07-08
3366,,37_455808758_CACEIS,1217520401,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-04-03. Integrata yet to book,1217520401,1217520401,4551426010,-590882299,2021-07-08
3367,,144_455978912_CACEIS,1441832144,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-08-12. Integrata yet to book,1441832144,1441832144,4551426010,-590882299,2021-07-08
3368,,83_4551381021_CACEIS,1979694227,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-06-04. Integrata yet to book,1979694227,1979694227,4551426010,-590882299,2021-07-08
3369,,512_455862625_CACEIS,1287003830,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-05-15. Integrata yet to book,1287003830,1287003830,4551426010,-590882299,2021-07-08
3370,,76_4551125930_CACEIS,1635426489,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-11-27. Integrata yet to book,1635426489,1635426489,4551426010,-590882299,2021-07-08
3371,,74_4551144082_CACEIS,1659707169,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-12-10. Integrata yet to book,1659707169,1659707169,4551426010,-590882299,2021-07-08
3372,,40_455808758_CACEIS,1217520406,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-04-03. Integrata yet to book,1217520406,1217520406,4551426010,-590882299,2021-07-08
3373,,70_4551381021_CACEIS,1979694295,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-06-04. Integrata yet to book,1979694295,1979694295,4551426010,-590882299,2021-07-08
3374,,129_455978912_CACEIS,1441832182,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-08-12. Integrata yet to book,1441832182,1441832182,4551426010,-590882299,2021-07-08
3375,,524_455862625_CACEIS,1287003851,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-05-15. Integrata yet to book,1287003851,1287003851,4551426010,-590882299,2021-07-08
3376,,2_4551216613_CACEIS,1756801986,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-01-28. Integrata yet to book,1756801986,1756801986,4551426010,-590882299,2021-07-08
3377,,114_4551144082_CACEIS,1659707142,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-12-10. Integrata yet to book,1659707142,1659707142,4551426010,-590882299,2021-07-08
3378,,409_455940640_CACEIS,1391596289,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-07-15. Integrata yet to book,1391596289,1391596289,4551426010,-590882299,2021-07-08
3379,,36_455663909_CACEIS,1011570671,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2019-09-27. Integrata yet to book,1011570671,1011570671,4551426010,-590882299,2021-07-08
3380,,82_455985296_CACEIS,1449581760,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-08-17. Integrata yet to book,1449581760,1449581760,4551426010,-590882299,2021-07-08
3381,,18_4551201062_CACEIS,1734565985,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-01-22. Integrata yet to book,1734565985,1734565985,4551426010,-590882299,2021-07-08
3382,,16_455790609_CACEIS,1194036482,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-03-20. Integrata yet to book,1194036482,1194036482,4551426010,-590882299,2021-07-08
3383,,123_455978912_CACEIS,1441832106,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-08-12. Integrata yet to book,1441832106,1441832106,4551426010,-590882299,2021-07-08
3384,,406_4551066313_CACEIS,1556876700,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-10-15. Integrata yet to book,1556876700,1556876700,4551426010,-590882299,2021-07-08
3385,,57_4551292839_CACEIS,1857221939,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-03-10. Integrata yet to book,1857221939,1857221939,4551426010,-590882299,2021-07-08
3386,,5_455667500_CACEIS,1017540687,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2019-12-13. Integrata yet to book,1017540687,1017540687,4551426010,-590882299,2021-07-08
3387,,106_4551109218_CACEIS,1613286744,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-11-16. Integrata yet to book,1613286744,1613286744,4551426010,-590882299,2021-07-08
3388,,76_4551144082_CACEIS,1659707129,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2020-12-10. Integrata yet to book,1659707129,1659707129,4551426010,-590882299,2021-07-08
3389,,254_455783582_CACEIS,1185159427,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2020-03-16. Integrata yet to book,1185159427,1185159427,4551426010,-590882299,2021-07-08
