,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
2713,,24_4551157661_CACEIS,1677770272,OB,UCB,Close,Close,
2719,,26_4551285256_CACEIS,1847792963,OB,UCB,Close,Close,
2735,,22_4551402499_CACEIS,2006719923,OB,UCB,Close,Close,
4624,,9_4551402499_CACEIS,2006719922,OB,UCB,Close,Close,
4633,,19_4551285256_CACEIS,1847792958,OB,UCB,Close,Close,
7890,,24_4551402499_CACEIS,2006719929,OB,UCB,Close,Close,
7904,,25_4551285256_CACEIS,1847792960,OB,UCB,Close,Close,
7910,,20_4551402499_CACEIS,2006719928,OB,UCB,Close,Close,
7920,,16_4551279353_CACEIS,1839901569,OB,UCB,Close,Close,
9522,,14_455914788_CACEIS,1356802610,OB,UCB,Close,Close,
11389,,17_4551279353_CACEIS,1839901571,OB,UCB,Close,Close,
11393,,21_4551402499_CACEIS,2006719920,OB,UCB,Close,Close,
12830,,15_455914788_CACEIS,1356802615,OB,UCB,Close,Close,
13007,,17_4551285256_CACEIS,1847792954,OB,UCB,Close,Close,
13017,,6_4551157661_CACEIS,1677770259,OB,UCB,Close,Close,
13020,,13_4551402499_CACEIS,2006719926,OB,UCB,Close,Close,
