,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
591,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,
593,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,
626,3_4551203153_Integrata,,1737813331,OB,UCB,Close,Close,
628,10_4551203153_Integrata,,1737813332,OB,UCB,Close,Close,
659,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,
661,7_4551203153_Integrata,,1737813339,OB,UCB,Close,Close,
839,159_4551412812_Integrata,,1859874153,OB,UCB,Close,Close,
840,159_4551412810_Integrata,,1859873603,OB,UCB,Close,Close,
849,160_4551412812_Integrata,,1859874158,OB,UCB,Close,Close,
850,160_4551412810_Integrata,,1859873604,OB,UCB,Close,Close,
2102,,1_4551412812_CACEIS,1859874166,OB,UCB,Close,Close,
2124,,1_4551412810_CACEIS,1859873593,OB,UCB,Close,Close,
3245,,7_4551412812_CACEIS,1859874167,OB,UCB,Close,Close,
3263,,7_4551412810_CACEIS,1859873592,OB,UCB,Close,Close,
