,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
46,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,
88,10_4551460499_Integrata,,2080567633,OB,UCB,Close,Close,
177,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,
195,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,
351,2_4551460499_Integrata,,2080567635,OB,UCB,Close,Close,
407,6_4551464617_Integrata,,2086488714,OB,UCB,Close,Close,
483,9_4551464617_Integrata,,2086488715,OB,UCB,Close,Close,
572,10_4551203153_Integrata,,1737813332,OB,UCB,Close,Close,
1539,1_4551460499_Integrata,,2080567634,OB,UCB,Close,Close,
1929,7_4551203153_Integrata,,1737813339,OB,UCB,Close,Close,
2051,3_4551203153_Integrata,,1737813331,OB,UCB,Close,Close,
2136,3_4551460499_Integrata,,2080567637,OB,UCB,Close,Close,
