,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
25,89_4551426010_Integrata,,1859876064,OB,UCB,Close,Close,
31,86_4551426010_Integrata,,1859876056,OB,UCB,Close,Close,
36,1_4551430295_Integrata,,1860078122,OB,UCB,Close,Close,
42,171_4551430295_Integrata,,1860078128,OB,UCB,Close,Close,
47,3_4551426010_Integrata,,1859876131,OB,UCB,Close,Close,
48,50_4551430295_Integrata,,1860078141,OB,UCB,Close,Close,
51,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,
53,130_4551430295_Integrata,,1860078136,OB,UCB,Close,Close,
54,135_4551426010_Integrata,,1859876136,OB,UCB,Close,Close,
55,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,
56,228_4551430295_Integrata,,1860078087,OB,UCB,Close,Close,
61,226_4551430295_Integrata,,1860078080,OB,UCB,Close,Close,
67,224_4551430295_Integrata,,1860078070,OB,UCB,Close,Close,
70,244_4551430295_Integrata,,1860078078,OB,UCB,Close,Close,
73,95_4551430295_Integrata,,1860077983,OB,UCB,Close,Close,
80,96_4551430295_Integrata,,1860077988,OB,UCB,Close,Close,
81,41_4551430295_Integrata,,1860078164,OB,UCB,Close,Close,
85,140_4551426010_Integrata,,1859876024,OB,UCB,Close,Close,
86,40_4551430295_Integrata,,1860078156,OB,UCB,Close,Close,
90,90_4551426010_Integrata,,1859876030,OB,UCB,Close,Close,
92,37_4551430295_Integrata,,1860078176,OB,UCB,Close,Close,
94,168_4551430295_Integrata,,1860078181,OB,UCB,Close,Close,
99,172_4551430295_Integrata,,1860078173,OB,UCB,Close,Close,
104,146_4551430295_Integrata,,1860078169,OB,UCB,Close,Close,
130,24_4551430295_Integrata,,1860078138,OB,UCB,Close,Close,
134,5_4551430295_Integrata,,1860078133,OB,UCB,Close,Close,
135,1_4551430044_Integrata,,1859896252,OB,UCB,Close,Close,
