,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
368,,109_2491125075_Barclays,1634756935,OB,UCB,Close,Close,,Barclays
371,,77_2491434070_Barclays,2046965576,OB,UCB,Close,Close,,Barclays
372,,92_2491125075_Barclays,1634756928,OB,UCB,Close,Close,,Barclays
393,,91_2491125075_Barclays,1634756941,OB,UCB,Close,Close,,Barclays
410,,78_2491467792_Barclays,2091172657,OB,UCB,Close,Close,,Barclays
436,,102_2491181610_Barclays,1709502525,OB,UCB,Close,Close,,Barclays
442,,93_2491167692_Barclays,1691298567,OB,UCB,Close,Close,,Barclays
458,,86_2491202224_Barclays,1737094181,OB,UCB,Close,Close,,Barclays
464,,85_2491202224_Barclays,1737094205,OB,UCB,Close,Close,,Barclays
514,,96_2491202224_Barclays,1737094162,OB,UCB,Close,Close,,Barclays
518,,86_2491318209_Barclays,1890090497,OB,UCB,Close,Close,,Barclays
520,,97_2491202224_Barclays,1737094170,OB,UCB,Close,Close,,Barclays
522,,81_2491336931_Barclays,1917124972,OB,UCB,Close,Close,,Barclays
529,,72_2491413186_Barclays,2020912997,OB,UCB,Close,Close,,Barclays
531,,83_2491301113_Barclays,1868554993,OB,UCB,Close,Close,,Barclays
548,,90_2491196371_Barclays,1729609906,OB,UCB,Close,Close,,Barclays
585,,74_2491376214_Barclays,1973816933,OB,UCB,Close,Close,,Barclays
632,,100_2491160587_Barclays,1682323910,OB,UCB,Close,Close,,Barclays
643,,91_249897582_Barclays,1334014179,OB,UCB,Close,Close,,Barclays
650,,76_2491376214_Barclays,1973816947,OB,UCB,Close,Close,,Barclays
661,,97_2491175683_Barclays,1701438160,OB,UCB,Close,Close,,Barclays
672,,93_2491125075_Barclays,1634756949,OB,UCB,Close,Close,,Barclays
678,,110_2491125075_Barclays,1634756955,OB,UCB,Close,Close,,Barclays
773,,80_2491336931_Barclays,1917125012,OB,UCB,Close,Close,,Barclays
780,,82_2491336931_Barclays,1917125021,OB,UCB,Close,Close,,Barclays
784,,101_2491196371_Barclays,1729609908,OB,UCB,Close,Close,,Barclays
846,,102_2491160587_Barclays,1682323939,OB,UCB,Close,Close,,Barclays
853,,91_2491196371_Barclays,1729609912,OB,UCB,Close,Close,,Barclays
1065,,103_2491160587_Barclays,1682323911,OB,UCB,Close,Close,,Barclays
1098,,96_249897582_Barclays,1334014138,OB,UCB,Close,Close,,Barclays
1100,,90_249897582_Barclays,1334014148,OB,UCB,Close,Close,,Barclays
1103,,79_2491467792_Barclays,2091172628,OB,UCB,Close,Close,,Barclays
1111,,100_2491196371_Barclays,1729609904,OB,UCB,Close,Close,,Barclays
1162,,89_2491196371_Barclays,1729609894,OB,UCB,Close,Close,,Barclays
1171,,68_2491409286_Barclays,2015753289,OB,UCB,Close,Close,,Barclays
1173,,69_2491409286_Barclays,2015753295,OB,UCB,Close,Close,,Barclays
1314,,90_2491167692_Barclays,1691298560,OB,UCB,Close,Close,,Barclays
1328,,86_249897582_Barclays,1334014257,OB,UCB,Close,Close,,Barclays
1335,,102_2491196371_Barclays,1729609910,OB,UCB,Close,Close,,Barclays
1417,,74_2491470055_Barclays,1860342846,OB,UCB,Close,Close,,Barclays
1441,,76_2491470055_Barclays,1860342863,OB,UCB,Close,Close,,Barclays
1463,,78_2491470055_Barclays,1860342880,OB,UCB,Close,Close,,Barclays
1468,,72_2491470055_Barclays,1860342883,OB,UCB,Close,Close,,Barclays
1474,,87_249897582_Barclays,1334014237,OB,UCB,Close,Close,,Barclays
1475,,85_249897582_Barclays,1334014231,OB,UCB,Close,Close,,Barclays
