,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns
0,,89_2491189504_Barclays,1720102927,OB,UCB,Close,Close,,Barclays,1720102927
1,,99_2491185549_Barclays,1714932902,OB,UCB,Close,Close,,Barclays,1714932902
2,,98_2491185549_Barclays,1714932895,OB,UCB,Close,Close,,Barclays,1714932895
3,,100_2491185549_Barclays,1714932921,OB,UCB,Close,Close,,Barclays,1714932921
4,,97_2491185549_Barclays,1714932915,OB,UCB,Close,Close,,Barclays,1714932915
5,,95_2491194378_Barclays,1727006661,OB,UCB,Close,Close,,Barclays,1727006661
6,,118_2491173607_Barclays,1698878526,OB,UCB,Close,Close,,Barclays,1698878526
7,,96_2491194378_Barclays,1727006662,OB,UCB,Close,Close,,Barclays,1727006662
8,,122_2491173607_Barclays,1698878538,OB,UCB,Close,Close,,Barclays,1698878538
9,,111_2491173607_Barclays,1698878550,OB,UCB,Close,Close,,Barclays,1698878550
10,,128_2491173607_Barclays,1698878560,OB,UCB,Close,Close,,Barclays,1698878560
11,,88_2491189504_Barclays,1720102934,OB,UCB,Close,Close,,Barclays,1720102934
12,,113_2491125075_Barclays,1634756969,OB,UCB,Close,Close,,Barclays,1634756969
13,,112_2491125075_Barclays,1634756956,OB,UCB,Close,Close,,Barclays,1634756956
14,,70_2491470059_Barclays,1860342656,OB,UCB,Close,Close,,Barclays,1860342656
15,,71_2491470059_Barclays,1860342712,OB,UCB,Close,Close,,Barclays,1860342712
16,,68_2491470059_Barclays,1860342768,OB,UCB,Close,Close,,Barclays,1860342768
17,,73_2491470059_Barclays,1860342776,OB,UCB,Close,Close,,Barclays,1860342776
18,,75_2491470059_Barclays,1860342787,OB,UCB,Close,Close,,Barclays,1860342787
19,,77_2491470059_Barclays,1860342794,OB,UCB,Close,Close,,Barclays,1860342794
20,,79_2491470059_Barclays,1860342799,OB,UCB,Close,Close,,Barclays,1860342799
21,,69_2491470059_Barclays,1860342779,OB,UCB,Close,Close,,Barclays,1860342779
22,,102_2491181610_Barclays,1709502525,OB,UCB,Close,Close,,Barclays,1709502525
23,,93_2491167692_Barclays,1691298567,OB,UCB,Close,Close,,Barclays,1691298567
24,,91_2491125075_Barclays,1634756941,OB,UCB,Close,Close,,Barclays,1634756941
25,,90_2491167692_Barclays,1691298560,OB,UCB,Close,Close,,Barclays,1691298560
26,,86_2491202224_Barclays,1737094181,OB,UCB,Close,Close,,Barclays,1737094181
27,,85_2491202224_Barclays,1737094205,OB,UCB,Close,Close,,Barclays,1737094205
