,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns,ViewData.BreakID,ViewData.Task ID,ViewData.Source Combination Code,BusinessDate
0,,97_2491185549_Barclays,1714932915,OB,UCB,Close,Close,,Barclays,1714932915,1714932915,2491470105,752297024,2021-08-10
1,,100_2491185549_Barclays,1714932921,OB,UCB,Close,Close,,Barclays,1714932921,1714932921,2491470105,752297024,2021-08-10
2,,113_2491125075_Barclays,1634756969,OB,UCB,Close,Close,,Barclays,1634756969,1634756969,2491470105,752297024,2021-08-10
3,,99_2491185549_Barclays,1714932902,OB,UCB,Close,Close,,Barclays,1714932902,1714932902,2491470105,752297024,2021-08-10
4,,98_2491185549_Barclays,1714932895,OB,UCB,Close,Close,,Barclays,1714932895,1714932895,2491470105,752297024,2021-08-10
5,,88_2491189504_Barclays,1720102934,OB,UCB,Close,Close,,Barclays,1720102934,1720102934,2491470105,752297024,2021-08-10
6,,95_2491194378_Barclays,1727006661,OB,UCB,Close,Close,,Barclays,1727006661,1727006661,2491470105,752297024,2021-08-10
7,,118_2491173607_Barclays,1698878526,OB,UCB,Close,Close,,Barclays,1698878526,1698878526,2491470105,752297024,2021-08-10
8,,128_2491173607_Barclays,1698878560,OB,UCB,Close,Close,,Barclays,1698878560,1698878560,2491470105,752297024,2021-08-10
9,,111_2491173607_Barclays,1698878550,OB,UCB,Close,Close,,Barclays,1698878550,1698878550,2491470105,752297024,2021-08-10
10,,122_2491173607_Barclays,1698878538,OB,UCB,Close,Close,,Barclays,1698878538,1698878538,2491470105,752297024,2021-08-10
11,,89_2491189504_Barclays,1720102927,OB,UCB,Close,Close,,Barclays,1720102927,1720102927,2491470105,752297024,2021-08-10
12,,112_2491125075_Barclays,1634756956,OB,UCB,Close,Close,,Barclays,1634756956,1634756956,2491470105,752297024,2021-08-10
13,,96_2491194378_Barclays,1727006662,OB,UCB,Close,Close,,Barclays,1727006662,1727006662,2491470105,752297024,2021-08-10
14,,96_2491470105_Barclays,1860359343,OB,UCB,Close,Close,,Barclays,1860359343,1860359343,2491470105,752297024,2021-08-10
15,,97_2491470105_Barclays,1860359359,OB,UCB,Close,Close,,Barclays,1860359359,1860359359,2491470105,752297024,2021-08-10
16,,98_2491470105_Barclays,1860359366,OB,UCB,Close,Close,,Barclays,1860359366,1860359366,2491470105,752297024,2021-08-10
17,,99_2491470105_Barclays,1860359378,OB,UCB,Close,Close,,Barclays,1860359378,1860359378,2491470105,752297024,2021-08-10
18,,102_2491181610_Barclays,1709502525,OB,UCB,Close,Close,,Barclays,1709502525,1709502525,2491470105,752297024,2021-08-10
19,,93_2491167692_Barclays,1691298567,OB,UCB,Close,Close,,Barclays,1691298567,1691298567,2491470105,752297024,2021-08-10
20,,89_2491196371_Barclays,1729609894,OB,UCB,Close,Close,,Barclays,1729609894,1729609894,2491470105,752297024,2021-08-10
21,,91_2491125075_Barclays,1634756941,OB,UCB,Close,Close,,Barclays,1634756941,1634756941,2491470105,752297024,2021-08-10
22,,68_2491409286_Barclays,2015753289,OB,UCB,Close,Close,,Barclays,2015753289,2015753289,2491470105,752297024,2021-08-10
23,,86_2491318209_Barclays,1890090497,OB,UCB,Close,Close,,Barclays,1890090497,1890090497,2491470105,752297024,2021-08-10
24,,69_2491409286_Barclays,2015753295,OB,UCB,Close,Close,,Barclays,2015753295,2015753295,2491470105,752297024,2021-08-10
25,,81_2491336931_Barclays,1917124972,OB,UCB,Close,Close,,Barclays,1917124972,1917124972,2491470105,752297024,2021-08-10
26,,83_2491301113_Barclays,1868554993,OB,UCB,Close,Close,,Barclays,1868554993,1868554993,2491470105,752297024,2021-08-10
27,,103_2491160587_Barclays,1682323911,OB,UCB,Close,Close,,Barclays,1682323911,1682323911,2491470105,752297024,2021-08-10
28,,77_2491434070_Barclays,2046965576,OB,UCB,Close,Close,,Barclays,2046965576,2046965576,2491470105,752297024,2021-08-10
29,,90_2491167692_Barclays,1691298560,OB,UCB,Close,Close,,Barclays,1691298560,1691298560,2491470105,752297024,2021-08-10
30,,97_2491175683_Barclays,1701438160,OB,UCB,Close,Close,,Barclays,1701438160,1701438160,2491470105,752297024,2021-08-10
31,,90_2491196371_Barclays,1729609906,OB,UCB,Close,Close,,Barclays,1729609906,1729609906,2491470105,752297024,2021-08-10
32,,110_2491125075_Barclays,1634756955,OB,UCB,Close,Close,,Barclays,1634756955,1634756955,2491470105,752297024,2021-08-10
33,,93_2491125075_Barclays,1634756949,OB,UCB,Close,Close,,Barclays,1634756949,1634756949,2491470105,752297024,2021-08-10
34,,86_249897582_Barclays,1334014257,OB,UCB,Close,Close,,Barclays,1334014257,1334014257,2491470105,752297024,2021-08-10
35,,100_2491160587_Barclays,1682323910,OB,UCB,Close,Close,,Barclays,1682323910,1682323910,2491470105,752297024,2021-08-10
36,,91_249897582_Barclays,1334014179,OB,UCB,Close,Close,,Barclays,1334014179,1334014179,2491470105,752297024,2021-08-10
37,,74_2491376214_Barclays,1973816933,OB,UCB,Close,Close,,Barclays,1973816933,1973816933,2491470105,752297024,2021-08-10
38,,90_249897582_Barclays,1334014148,OB,UCB,Close,Close,,Barclays,1334014148,1334014148,2491470105,752297024,2021-08-10
39,,96_249897582_Barclays,1334014138,OB,UCB,Close,Close,,Barclays,1334014138,1334014138,2491470105,752297024,2021-08-10
40,,72_2491413186_Barclays,2020912997,OB,UCB,Close,Close,,Barclays,2020912997,2020912997,2491470105,752297024,2021-08-10
41,,109_2491125075_Barclays,1634756935,OB,UCB,Close,Close,,Barclays,1634756935,1634756935,2491470105,752297024,2021-08-10
42,,92_2491125075_Barclays,1634756928,OB,UCB,Close,Close,,Barclays,1634756928,1634756928,2491470105,752297024,2021-08-10
43,,82_2491336931_Barclays,1917125021,OB,UCB,Close,Close,,Barclays,1917125021,1917125021,2491470105,752297024,2021-08-10
44,,80_2491336931_Barclays,1917125012,OB,UCB,Close,Close,,Barclays,1917125012,1917125012,2491470105,752297024,2021-08-10
45,,102_2491160587_Barclays,1682323939,OB,UCB,Close,Close,,Barclays,1682323939,1682323939,2491470105,752297024,2021-08-10
46,,85_2491202224_Barclays,1737094205,OB,UCB,Close,Close,,Barclays,1737094205,1737094205,2491470105,752297024,2021-08-10
47,,86_2491202224_Barclays,1737094181,OB,UCB,Close,Close,,Barclays,1737094181,1737094181,2491470105,752297024,2021-08-10
48,,91_2491196371_Barclays,1729609912,OB,UCB,Close,Close,,Barclays,1729609912,1729609912,2491470105,752297024,2021-08-10
49,,93_2491470105_Barclays,1860359323,OB,UCB,Close,Close,,Barclays,1860359323,1860359323,2491470105,752297024,2021-08-10
50,,93_2491471747_Barclays,2096292395,OB,UCB,Close,Close,,Barclays,2096292395,2096292395,2491470105,752297024,2021-08-10
51,,95_2491470105_Barclays,1860359325,OB,UCB,Close,Close,,Barclays,1860359325,1860359325,2491470105,752297024,2021-08-10
52,,77_2491470105_Barclays,1860359329,OB,UCB,Close,Close,,Barclays,1860359329,1860359329,2491470105,752297024,2021-08-10
53,,77_2491471747_Barclays,2096292365,OB,UCB,Close,Close,,Barclays,2096292365,2096292365,2491470105,752297024,2021-08-10
54,,94_2491470105_Barclays,1860359339,OB,UCB,Close,Close,,Barclays,1860359339,1860359339,2491470105,752297024,2021-08-10
55,,94_2491471747_Barclays,2096292406,OB,UCB,Close,Close,,Barclays,2096292406,2096292406,2491470105,752297024,2021-08-10
56,,85_249897582_Barclays,1334014231,OB,UCB,Close,Close,,Barclays,1334014231,1334014231,2491470105,752297024,2021-08-10
57,,87_249897582_Barclays,1334014237,OB,UCB,Close,Close,,Barclays,1334014237,1334014237,2491470105,752297024,2021-08-10
58,,76_2491376214_Barclays,1973816947,OB,UCB,Close,Close,,Barclays,1973816947,1973816947,2491470105,752297024,2021-08-10
59,,78_2491470105_Barclays,1860359348,OB,UCB,Close,Close,,Barclays,1860359348,1860359348,2491470105,752297024,2021-08-10
60,,78_2491471747_Barclays,2096292389,OB,UCB,Close,Close,,Barclays,2096292389,2096292389,2491470105,752297024,2021-08-10
61,,75_2491470105_Barclays,1860359360,OB,UCB,Close,Close,,Barclays,1860359360,1860359360,2491470105,752297024,2021-08-10
62,,79_2491470105_Barclays,1860359363,OB,UCB,Close,Close,,Barclays,1860359363,1860359363,2491470105,752297024,2021-08-10
63,,76_2491470105_Barclays,1860359368,OB,UCB,Close,Close,,Barclays,1860359368,1860359368,2491470105,752297024,2021-08-10
64,,76_2491471747_Barclays,2096292354,OB,UCB,Close,Close,,Barclays,2096292354,2096292354,2491470105,752297024,2021-08-10
65,,91_2491470105_Barclays,1860359373,OB,UCB,Close,Close,,Barclays,1860359373,1860359373,2491470105,752297024,2021-08-10
66,,92_2491470105_Barclays,1860359381,OB,UCB,Close,Close,,Barclays,1860359381,1860359381,2491470105,752297024,2021-08-10
67,,92_2491471747_Barclays,2096292383,OB,UCB,Close,Close,,Barclays,2096292383,2096292383,2491470105,752297024,2021-08-10
68,"49_2491191305_Integrata,50_2491191305_Integrata","118_2491191305_Barclays,121_2491191305_Barclays","1722559127,1722559138,1722559150,1722559131","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays,1722559127,1722559127,2491470105,752297024,2021-08-10
69,"34_2491470105_Integrata,39_2491470105_Integrata,40_2491470105_Integrata,36_2491470105_Integrata","68_2491470105_Barclays,73_2491470105_Barclays,74_2491470105_Barclays,67_2491470105_Barclays","1860359293,1860359296,1860359298,1860359300,1860359316,1860359365,1860359391,1860359396","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays,1860359293,1860359293,2491470105,752297024,2021-08-10
70,45_2491154890_Integrata,91_2491160587_Barclays,"1674649961,1682323661","['OB', 'OB']",UMR,UMR,match,match,Barclays,1674649961,1674649961,2491470105,752297024,2021-08-10
71,48_2491154890_Integrata,96_2491160587_Barclays,"1674649970,1682323680","['OB', 'OB']",UMR,UMR,match,match,Barclays,1674649970,1674649970,2491470105,752297024,2021-08-10
72,"45_2491141167_Integrata,53_2491196371_Integrata,53_2491187506_Integrata,52_2491196371_Integrata",87_2491147983_Barclays,"1656571434,1729609774,1717473914,1729609785,1664922824","['OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays,1656571434,1656571434,2491470105,752297024,2021-08-10
73,"42_2491470105_Integrata,47_2491470105_Integrata,48_2491470105_Integrata,44_2491470105_Integrata","70_2491473717_Barclays,83_2491470105_Barclays,84_2491470105_Barclays,89_2491470105_Barclays,90_2491470105_Barclays","1860359302,1860359304,1860359306,1860359312,2098837370,1860359402,1860359406,1860359410,1860359413","['OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays,1860359302,1860359302,2491470105,752297024,2021-08-10
74,"50_2491196371_Integrata,48_2491198518_Integrata,56_2491196371_Integrata",85_2491198518_Barclays,"1729609762,1732102725,1729609760,1732102746","['OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,Barclays,1729609762,1729609762,2491470105,752297024,2021-08-10
75,,54_2491479683_Barclays,2107751792,OB,UCB,Close,Close,,Barclays,2107751792,2107751792,2491470105,752297024,2021-08-10
76,,24_2491479683_Barclays,2107751839,OB,UCB,Close,Close,,Barclays,2107751839,2107751839,2491470105,752297024,2021-08-10
77,,40_2491479683_Barclays,2107751841,OB,UCB,Close,Close,,Barclays,2107751841,2107751841,2491470105,752297024,2021-08-10
78,,56_2491479683_Barclays,2107751824,OB,UCB,Close,Close,,Barclays,2107751824,2107751824,2491470105,752297024,2021-08-10
79,,60_2491479683_Barclays,2107751842,OB,UCB,Close,Close,,Barclays,2107751842,2107751842,2491470105,752297024,2021-08-10
80,,22_2491479683_Barclays,2107751825,OB,UCB,Close,Close,,Barclays,2107751825,2107751825,2491470105,752297024,2021-08-10
81,,52_2491479683_Barclays,2107751871,OB,UCB,Close,Close,,Barclays,2107751871,2107751871,2491470105,752297024,2021-08-10
82,,2_2491479683_Barclays,2107751788,OB,UCB,Close,Close,,Barclays,2107751788,2107751788,2491470105,752297024,2021-08-10
83,,62_2491479683_Barclays,2107751847,OB,UCB,Close,Close,,Barclays,2107751847,2107751847,2491470105,752297024,2021-08-10
84,,20_2491479683_Barclays,2107751807,OB,UCB,Close,Close,,Barclays,2107751807,2107751807,2491470105,752297024,2021-08-10
85,,4_2491479683_Barclays,2107751808,OB,UCB,Close,Close,,Barclays,2107751808,2107751808,2491470105,752297024,2021-08-10
86,,12_2491479683_Barclays,2107751858,OB,UCB,Close,Close,,Barclays,2107751858,2107751858,2491470105,752297024,2021-08-10
87,,36_2491479683_Barclays,2107751812,OB,UCB,Close,Close,,Barclays,2107751812,2107751812,2491470105,752297024,2021-08-10
88,,58_2491479683_Barclays,2107751833,OB,UCB,Close,Close,,Barclays,2107751833,2107751833,2491470105,752297024,2021-08-10
89,,3_2491290086_Barclays,1854351636,OB,UCB,Close,Close,,Barclays,1854351636,1854351636,2491470105,752297024,2021-08-10
90,,5_249877359_Barclays,1306386266,OB,UCB,Close,Close,,Barclays,1306386266,1306386266,2491470105,752297024,2021-08-10
91,,1_2491470105_Barclays,1860359315,OB,UCB,Close,Close,,Barclays,1860359315,1860359315,2491470105,752297024,2021-08-10
92,,4_2491470105_Barclays,1860359319,OB,UCB,Close,Close,,Barclays,1860359319,1860359319,2491470105,752297024,2021-08-10
93,,56_2491470105_Barclays,1860359322,OB,UCB,Close,Close,,Barclays,1860359322,1860359322,2491470105,752297024,2021-08-10
94,,19_2491470105_Barclays,1860359326,OB,UCB,Close,Close,,Barclays,1860359326,1860359326,2491470105,752297024,2021-08-10
95,,61_2491470105_Barclays,1860359328,OB,UCB,Close,Close,,Barclays,1860359328,1860359328,2491470105,752297024,2021-08-10
96,,20_2491470105_Barclays,1860359330,OB,UCB,Close,Close,,Barclays,1860359330,1860359330,2491470105,752297024,2021-08-10
97,,2_2491470105_Barclays,1860359331,OB,UCB,Close,Close,,Barclays,1860359331,1860359331,2491470105,752297024,2021-08-10
98,,62_2491470105_Barclays,1860359338,OB,UCB,Close,Close,,Barclays,1860359338,1860359338,2491470105,752297024,2021-08-10
99,,21_2491470105_Barclays,1860359340,OB,UCB,Close,Close,,Barclays,1860359340,1860359340,2491470105,752297024,2021-08-10
100,,3_2491470105_Barclays,1860359341,OB,UCB,Close,Close,,Barclays,1860359341,1860359341,2491470105,752297024,2021-08-10
101,,22_2491470105_Barclays,1860359349,OB,UCB,Close,Close,,Barclays,1860359349,1860359349,2491470105,752297024,2021-08-10
102,,52_2491470105_Barclays,1860359352,OB,UCB,Close,Close,,Barclays,1860359352,1860359352,2491470105,752297024,2021-08-10
103,,23_2491470105_Barclays,1860359356,OB,UCB,Close,Close,,Barclays,1860359356,1860359356,2491470105,752297024,2021-08-10
104,,57_2491470105_Barclays,1860359358,OB,UCB,Close,Close,,Barclays,1860359358,1860359358,2491470105,752297024,2021-08-10
