,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns
0,,97_2491185549_Barclays,1714932915,OB,UCB,Close,Close,,Barclays,1714932915
1,,100_2491185549_Barclays,1714932921,OB,UCB,Close,Close,,Barclays,1714932921
2,,113_2491125075_Barclays,1634756969,OB,UCB,Close,Close,,Barclays,1634756969
3,,99_2491185549_Barclays,1714932902,OB,UCB,Close,Close,,Barclays,1714932902
4,,98_2491185549_Barclays,1714932895,OB,UCB,Close,Close,,Barclays,1714932895
5,,88_2491189504_Barclays,1720102934,OB,UCB,Close,Close,,Barclays,1720102934
6,,95_2491194378_Barclays,1727006661,OB,UCB,Close,Close,,Barclays,1727006661
7,,118_2491173607_Barclays,1698878526,OB,UCB,Close,Close,,Barclays,1698878526
8,,128_2491173607_Barclays,1698878560,OB,UCB,Close,Close,,Barclays,1698878560
9,,111_2491173607_Barclays,1698878550,OB,UCB,Close,Close,,Barclays,1698878550
10,,122_2491173607_Barclays,1698878538,OB,UCB,Close,Close,,Barclays,1698878538
11,,89_2491189504_Barclays,1720102927,OB,UCB,Close,Close,,Barclays,1720102927
12,,112_2491125075_Barclays,1634756956,OB,UCB,Close,Close,,Barclays,1634756956
13,,96_2491194378_Barclays,1727006662,OB,UCB,Close,Close,,Barclays,1727006662
14,,96_2491470105_Barclays,1860359343,OB,UCB,Close,Close,,Barclays,1860359343
15,,97_2491470105_Barclays,1860359359,OB,UCB,Close,Close,,Barclays,1860359359
16,,98_2491470105_Barclays,1860359366,OB,UCB,Close,Close,,Barclays,1860359366
17,,99_2491470105_Barclays,1860359378,OB,UCB,Close,Close,,Barclays,1860359378
18,,102_2491181610_Barclays,1709502525,OB,UCB,Close,Close,,Barclays,1709502525
19,,93_2491167692_Barclays,1691298567,OB,UCB,Close,Close,,Barclays,1691298567
20,,89_2491196371_Barclays,1729609894,OB,UCB,Close,Close,,Barclays,1729609894
21,,91_2491125075_Barclays,1634756941,OB,UCB,Close,Close,,Barclays,1634756941
22,,68_2491409286_Barclays,2015753289,OB,UCB,Close,Close,,Barclays,2015753289
23,,86_2491318209_Barclays,1890090497,OB,UCB,Close,Close,,Barclays,1890090497
24,,69_2491409286_Barclays,2015753295,OB,UCB,Close,Close,,Barclays,2015753295
25,,81_2491336931_Barclays,1917124972,OB,UCB,Close,Close,,Barclays,1917124972
26,,83_2491301113_Barclays,1868554993,OB,UCB,Close,Close,,Barclays,1868554993
27,,103_2491160587_Barclays,1682323911,OB,UCB,Close,Close,,Barclays,1682323911
28,,77_2491434070_Barclays,2046965576,OB,UCB,Close,Close,,Barclays,2046965576
29,,90_2491167692_Barclays,1691298560,OB,UCB,Close,Close,,Barclays,1691298560
30,,97_2491175683_Barclays,1701438160,OB,UCB,Close,Close,,Barclays,1701438160
31,,90_2491196371_Barclays,1729609906,OB,UCB,Close,Close,,Barclays,1729609906
32,,110_2491125075_Barclays,1634756955,OB,UCB,Close,Close,,Barclays,1634756955
33,,93_2491125075_Barclays,1634756949,OB,UCB,Close,Close,,Barclays,1634756949
34,,86_249897582_Barclays,1334014257,OB,UCB,Close,Close,,Barclays,1334014257
35,,100_2491160587_Barclays,1682323910,OB,UCB,Close,Close,,Barclays,1682323910
36,,91_249897582_Barclays,1334014179,OB,UCB,Close,Close,,Barclays,1334014179
37,,74_2491376214_Barclays,1973816933,OB,UCB,Close,Close,,Barclays,1973816933
38,,90_249897582_Barclays,1334014148,OB,UCB,Close,Close,,Barclays,1334014148
39,,96_249897582_Barclays,1334014138,OB,UCB,Close,Close,,Barclays,1334014138
40,,72_2491413186_Barclays,2020912997,OB,UCB,Close,Close,,Barclays,2020912997
41,,109_2491125075_Barclays,1634756935,OB,UCB,Close,Close,,Barclays,1634756935
42,,92_2491125075_Barclays,1634756928,OB,UCB,Close,Close,,Barclays,1634756928
43,,82_2491336931_Barclays,1917125021,OB,UCB,Close,Close,,Barclays,1917125021
44,,80_2491336931_Barclays,1917125012,OB,UCB,Close,Close,,Barclays,1917125012
45,,102_2491160587_Barclays,1682323939,OB,UCB,Close,Close,,Barclays,1682323939
46,,85_2491202224_Barclays,1737094205,OB,UCB,Close,Close,,Barclays,1737094205
47,,86_2491202224_Barclays,1737094181,OB,UCB,Close,Close,,Barclays,1737094181
48,,91_2491196371_Barclays,1729609912,OB,UCB,Close,Close,,Barclays,1729609912
49,,93_2491470105_Barclays,1860359323,OB,UCB,Close,Close,,Barclays,1860359323
50,,93_2491471747_Barclays,2096292395,OB,UCB,Close,Close,,Barclays,2096292395
51,,95_2491470105_Barclays,1860359325,OB,UCB,Close,Close,,Barclays,1860359325
