,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
66,1_4551460499_Integrata,,2080567634,OB,UCB,Close,Close,
71,10_4551460499_Integrata,,2080567633,OB,UCB,Close,Close,
126,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,
129,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,
378,6_4551464617_Integrata,,2086488714,OB,UCB,Close,Close,
385,9_4551464617_Integrata,,2086488715,OB,UCB,Close,Close,
473,10_4551203153_Integrata,,1737813332,OB,UCB,Close,Close,
476,3_4551203153_Integrata,,1737813331,OB,UCB,Close,Close,
498,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,
501,7_4551203153_Integrata,,1737813339,OB,UCB,Close,Close,
521,3_4551460499_Integrata,,2080567637,OB,UCB,Close,Close,
603,1_4551470045_Integrata,,1860328895,OB,UCB,Close,Close,
606,1_4551470566_Integrata,,2094395244,OB,UCB,Close,Close,
624,2_4551460499_Integrata,,2080567635,OB,UCB,Close,Close,
734,14_4551470045_Integrata,,1860328901,OB,UCB,Close,Close,
735,14_4551470566_Integrata,,2094395249,OB,UCB,Close,Close,
13973,,8_4551470045_CACEIS,1860328905,OB,UCB,Close,Close,
13991,,8_4551470566_CACEIS,2094395269,OB,UCB,Close,Close,
14842,,9_4551470045_CACEIS,1860328906,OB,UCB,Close,Close,
14861,,9_4551470566_CACEIS,2094395270,OB,UCB,Close,Close,
