,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns
0,,44_2491253516_Morgan Stanley,1806721717,OB,UCB,Close,Close,,Morgan Stanley,1806721717
1,,1_2491367597_Morgan Stanley,1960720049,OB,UCB,Close,Close,,Morgan Stanley,1960720049
2,,322_2491038701_Morgan Stanley,1520431088,OB,UCB,Close,Close,,Morgan Stanley,1520431088
3,,47_2491301112_Morgan Stanley,1868555858,OB,UCB,Close,Close,,Morgan Stanley,1868555858
4,,46_249916089_Morgan Stanley,1358722014,OB,UCB,Close,Close,,Morgan Stanley,1358722014
5,,43_249916089_Morgan Stanley,1358722008,OB,UCB,Close,Close,,Morgan Stanley,1358722008
6,,43_2491253516_Morgan Stanley,1806721713,OB,UCB,Close,Close,,Morgan Stanley,1806721713
7,,23_2491067551_Morgan Stanley,1558567516,OB,UCB,Close,Close,,Morgan Stanley,1558567516
8,,45_249916089_Morgan Stanley,1358722016,OB,UCB,Close,Close,,Morgan Stanley,1358722016
9,,46_2491301112_Morgan Stanley,1868555854,OB,UCB,Close,Close,,Morgan Stanley,1868555854
10,,47_249916089_Morgan Stanley,1358722005,OB,UCB,Close,Close,,Morgan Stanley,1358722005
11,,44_249916089_Morgan Stanley,1358721985,OB,UCB,Close,Close,,Morgan Stanley,1358721985
12,,39_249916089_Morgan Stanley,1358722012,OB,UCB,Close,Close,,Morgan Stanley,1358722012
13,,2_2491040709_Morgan Stanley,1523079833,OB,UCB,Close,Close,,Morgan Stanley,1523079833
14,,27_249916089_Morgan Stanley,1358722013,OB,UCB,Close,Close,,Morgan Stanley,1358722013
15,,61_249916089_Morgan Stanley,1358721974,OB,UCB,Close,Close,,Morgan Stanley,1358721974
16,,1_2491363523_Morgan Stanley,1955584896,OB,UCB,Close,Close,,Morgan Stanley,1955584896
17,,54_249916089_Morgan Stanley,1358721979,OB,UCB,Close,Close,,Morgan Stanley,1358721979
18,,59_249916089_Morgan Stanley,1358722007,OB,UCB,Close,Close,,Morgan Stanley,1358722007
19,,168_2491038701_Morgan Stanley,1520430714,OB,UCB,Close,Close,,Morgan Stanley,1520430714
20,,34_249916089_Morgan Stanley,1358722003,OB,UCB,Close,Close,,Morgan Stanley,1358722003
21,,28_249916089_Morgan Stanley,1358722015,OB,UCB,Close,Close,,Morgan Stanley,1358722015
22,,87_2491424237_Morgan Stanley,2035178213,OB,UCB,Close,Close,,Morgan Stanley,2035178213
23,,14_2491276792_Morgan Stanley,1837016572,OB,UCB,Close,Close,,Morgan Stanley,1837016572
24,,21_2491067551_Morgan Stanley,1558567521,OB,UCB,Close,Close,,Morgan Stanley,1558567521
25,,60_249916089_Morgan Stanley,1358722010,OB,UCB,Close,Close,,Morgan Stanley,1358722010
26,,48_2491441857_Morgan Stanley,2056505469,OB,UCB,Close,Close,,Morgan Stanley,2056505469
27,,31_249916089_Morgan Stanley,1358721983,OB,UCB,Close,Close,,Morgan Stanley,1358721983
28,,35_2491441857_Morgan Stanley,2056505468,OB,UCB,Close,Close,,Morgan Stanley,2056505468
29,,51_249916089_Morgan Stanley,1358721996,OB,UCB,Close,Close,,Morgan Stanley,1358721996
30,,48_249916089_Morgan Stanley,1358722009,OB,UCB,Close,Close,,Morgan Stanley,1358722009
31,,40_249916089_Morgan Stanley,1358721980,OB,UCB,Close,Close,,Morgan Stanley,1358721980
32,,32_249916089_Morgan Stanley,1358721987,OB,UCB,Close,Close,,Morgan Stanley,1358721987
33,,86_2491424237_Morgan Stanley,2035178210,OB,UCB,Close,Close,,Morgan Stanley,2035178210
34,,84_2491424237_Morgan Stanley,2035178204,OB,UCB,Close,Close,,Morgan Stanley,2035178204
35,,21_2491278711_Morgan Stanley,1839493682,OB,UCB,Close,Close,,Morgan Stanley,1839493682
36,,85_2491424237_Morgan Stanley,2035178206,OB,UCB,Close,Close,,Morgan Stanley,2035178206
37,,36_2491441857_Morgan Stanley,2056505472,OB,UCB,Close,Close,,Morgan Stanley,2056505472
38,,49_2491441857_Morgan Stanley,2056505475,OB,UCB,Close,Close,,Morgan Stanley,2056505475
39,,17_2491073330_Morgan Stanley,1566231566,OB,UCB,Close,Close,,Morgan Stanley,1566231566
40,,20_2491067551_Morgan Stanley,1558567511,OB,UCB,Close,Close,,Morgan Stanley,1558567511
41,,50_2491441857_Morgan Stanley,2056505479,OB,UCB,Close,Close,,Morgan Stanley,2056505479
42,,15_2491066175_Morgan Stanley,1556824911,OB,UCB,Close,Close,,Morgan Stanley,1556824911
43,,51_2491441857_Morgan Stanley,2056505483,OB,UCB,Close,Close,,Morgan Stanley,2056505483
44,,37_2491441857_Morgan Stanley,2056505477,OB,UCB,Close,Close,,Morgan Stanley,2056505477
45,,11_2491040709_Morgan Stanley,1523079841,OB,UCB,Close,Close,,Morgan Stanley,1523079841
46,,38_2491441857_Morgan Stanley,2056505482,OB,UCB,Close,Close,,Morgan Stanley,2056505482
47,,16_2491073330_Morgan Stanley,1566231565,OB,UCB,Close,Close,,Morgan Stanley,1566231565
48,,39_2491441857_Morgan Stanley,2056505485,OB,UCB,Close,Close,,Morgan Stanley,2056505485
49,,8_2491073330_Morgan Stanley,1566231550,OB,UCB,Close,Close,,Morgan Stanley,1566231550
50,,10_2491067551_Morgan Stanley,1558567524,OB,UCB,Close,Close,,Morgan Stanley,1558567524
51,,7_2491067551_Morgan Stanley,1558567526,OB,UCB,Close,Close,,Morgan Stanley,1558567526
52,,7_2491066175_Morgan Stanley,1556824899,OB,UCB,Close,Close,,Morgan Stanley,1556824899
53,,320_2491038701_Morgan Stanley,1520431058,OB,UCB,Close,Close,,Morgan Stanley,1520431058
54,,9_2491067551_Morgan Stanley,1558567520,OB,UCB,Close,Close,,Morgan Stanley,1558567520
55,,13_2491369349_Morgan Stanley,1963866557,OB,UCB,Close,Close,,Morgan Stanley,1963866557
56,,8_2491308923_Morgan Stanley,1878309389,OB,UCB,Close,Close,,Morgan Stanley,1878309389
57,,11_2491308923_Morgan Stanley,1878309380,OB,UCB,Close,Close,,Morgan Stanley,1878309380
58,,16_2491369349_Morgan Stanley,1963866539,OB,UCB,Close,Close,,Morgan Stanley,1963866539
59,,10_2491307642_Morgan Stanley,1876530230,OB,UCB,Close,Close,,Morgan Stanley,1876530230
60,,45_2491391968_Morgan Stanley,1994237748,OB,UCB,Close,Close,,Morgan Stanley,1994237748
61,,11_2491305156_Morgan Stanley,1873462592,OB,UCB,Close,Close,,Morgan Stanley,1873462592
62,,23_2491388034_Morgan Stanley,1989060580,OB,UCB,Close,Close,,Morgan Stanley,1989060580
63,,18_2491333888_Morgan Stanley,1910701361,OB,UCB,Close,Close,,Morgan Stanley,1910701361
64,,2_2491405382_Morgan Stanley,2010713847,OB,UCB,Close,Close,,Morgan Stanley,2010713847
65,,8_2491378275_Morgan Stanley,1976089359,OB,UCB,Close,Close,,Morgan Stanley,1976089359
66,,8_2491357972_Morgan Stanley,1947124051,OB,UCB,Close,Close,,Morgan Stanley,1947124051
67,,11_2491336928_Morgan Stanley,1917134718,OB,UCB,Close,Close,,Morgan Stanley,1917134718
68,,22_2491386038_Morgan Stanley,1986565808,OB,UCB,Close,Close,,Morgan Stanley,1986565808
69,,11_2491307642_Morgan Stanley,1876530251,OB,UCB,Close,Close,,Morgan Stanley,1876530251
70,,13_2491299212_Morgan Stanley,1866248360,OB,UCB,Close,Close,,Morgan Stanley,1866248360
71,,115_2491292489_Morgan Stanley,1856907102,OB,UCB,Close,Close,,Morgan Stanley,1856907102
72,,25_2491299212_Morgan Stanley,1866248364,OB,UCB,Close,Close,,Morgan Stanley,1866248364
73,,2_2491378275_Morgan Stanley,1976089357,OB,UCB,Close,Close,,Morgan Stanley,1976089357
74,,2_2491373626_Morgan Stanley,1970229505,OB,UCB,Close,Close,,Morgan Stanley,1970229505
75,,39_2491376449_Morgan Stanley,1973897819,OB,UCB,Close,Close,,Morgan Stanley,1973897819
76,,12_2491307642_Morgan Stanley,1876530257,OB,UCB,Close,Close,,Morgan Stanley,1876530257
77,,62_2491382117_Morgan Stanley,1981621183,OB,UCB,Close,Close,,Morgan Stanley,1981621183
78,,42_2491390344_Morgan Stanley,1992112849,OB,UCB,Close,Close,,Morgan Stanley,1992112849
79,,27_2491333888_Morgan Stanley,1910701367,OB,UCB,Close,Close,,Morgan Stanley,1910701367
80,,15_2491356047_Morgan Stanley,1944716928,OB,UCB,Close,Close,,Morgan Stanley,1944716928
81,,21_2491352526_Morgan Stanley,1939442982,OB,UCB,Close,Close,,Morgan Stanley,1939442982
82,,8_2491405382_Morgan Stanley,2010713892,OB,UCB,Close,Close,,Morgan Stanley,2010713892
83,,9_2491320027_Morgan Stanley,1892569813,OB,UCB,Close,Close,,Morgan Stanley,1892569813
84,,34_2491393807_Morgan Stanley,1996672984,OB,UCB,Close,Close,,Morgan Stanley,1996672984
85,,25_2491348365_Morgan Stanley,1932876284,OB,UCB,Close,Close,,Morgan Stanley,1932876284
86,,131_2491292489_Morgan Stanley,1856907137,OB,UCB,Close,Close,,Morgan Stanley,1856907137
87,,44_2491403476_Morgan Stanley,2008174152,OB,UCB,Close,Close,,Morgan Stanley,2008174152
88,,38_2491393807_Morgan Stanley,1996672986,OB,UCB,Close,Close,,Morgan Stanley,1996672986
89,,22_2491313144_Morgan Stanley,1883368205,OB,UCB,Close,Close,,Morgan Stanley,1883368205
90,,62_2491424237_Morgan Stanley,2035178227,OB,UCB,Close,Close,,Morgan Stanley,2035178227
91,,29_2491301112_Morgan Stanley,1868555835,OB,UCB,Close,Close,,Morgan Stanley,1868555835
92,,14_2491322159_Morgan Stanley,1895299492,OB,UCB,Close,Close,,Morgan Stanley,1895299492
93,,67_2491430038_Morgan Stanley,2042163800,OB,UCB,Close,Close,,Morgan Stanley,2042163800
94,,2_2491421397_Morgan Stanley,2032139580,OB,UCB,Close,Close,,Morgan Stanley,2032139580
95,,62_2491430038_Morgan Stanley,2042163801,OB,UCB,Close,Close,,Morgan Stanley,2042163801
96,,101_2491434073_Morgan Stanley,2046966549,OB,UCB,Close,Close,,Morgan Stanley,2046966549
97,,127_2491374408_Morgan Stanley,1971117830,OB,UCB,Close,Close,,Morgan Stanley,1971117830
98,,5_2491296218_Morgan Stanley,1862125175,OB,UCB,Close,Close,,Morgan Stanley,1862125175
99,,11_2491299212_Morgan Stanley,1866248347,OB,UCB,Close,Close,,Morgan Stanley,1866248347
100,,109_2491374408_Morgan Stanley,1971117842,OB,UCB,Close,Close,,Morgan Stanley,1971117842
101,,55_2491441857_Morgan Stanley,2056505489,OB,UCB,Close,Close,,Morgan Stanley,2056505489
102,,52_2491413175_Morgan Stanley,2020911477,OB,UCB,Close,Close,,Morgan Stanley,2020911477
103,,46_2491391968_Morgan Stanley,1994237729,OB,UCB,Close,Close,,Morgan Stanley,1994237729
104,,42_2491402502_Morgan Stanley,2006720666,OB,UCB,Close,Close,,Morgan Stanley,2006720666
105,,62_2491405382_Morgan Stanley,2010713877,OB,UCB,Close,Close,,Morgan Stanley,2010713877
106,,23_2491356047_Morgan Stanley,1944716905,OB,UCB,Close,Close,,Morgan Stanley,1944716905
107,,22_2491356047_Morgan Stanley,1944716901,OB,UCB,Close,Close,,Morgan Stanley,1944716901
108,,45_2491413175_Morgan Stanley,2020911457,OB,UCB,Close,Close,,Morgan Stanley,2020911457
109,,13_2491297509_Morgan Stanley,1864012670,OB,UCB,Close,Close,,Morgan Stanley,1864012670
110,,14_2491297509_Morgan Stanley,1864012673,OB,UCB,Close,Close,,Morgan Stanley,1864012673
111,,56_2491372785_Morgan Stanley,1969071497,OB,UCB,Close,Close,,Morgan Stanley,1969071497
112,,51_2491402502_Morgan Stanley,2006720672,OB,UCB,Close,Close,,Morgan Stanley,2006720672
113,,3_2491348365_Morgan Stanley,1932876260,OB,UCB,Close,Close,,Morgan Stanley,1932876260
114,,19_2491280603_Morgan Stanley,1841725555,OB,UCB,Close,Close,,Morgan Stanley,1841725555
115,,8_2491067551_Morgan Stanley,1558567515,OB,UCB,Close,Close,,Morgan Stanley,1558567515
116,,3_2491040709_Morgan Stanley,1523079835,OB,UCB,Close,Close,,Morgan Stanley,1523079835
117,,12_2491369349_Morgan Stanley,1963866550,OB,UCB,Close,Close,,Morgan Stanley,1963866550
118,,47_2491339897_Morgan Stanley,1920180964,OB,UCB,Close,Close,,Morgan Stanley,1920180964
119,,16_2491329164_Morgan Stanley,1904429034,OB,UCB,Close,Close,,Morgan Stanley,1904429034
120,,68_2491372785_Morgan Stanley,1969071480,OB,UCB,Close,Close,,Morgan Stanley,1969071480
121,,7_2491073330_Morgan Stanley,1566231547,OB,UCB,Close,Close,,Morgan Stanley,1566231547
