,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
770,,24_4551402499_CACEIS,2006719929,OB,UCB,Close,Close,
773,,25_4551285256_CACEIS,1847792960,OB,UCB,Close,Close,
9788,,6_4551157661_CACEIS,1677770259,OB,UCB,Close,Close,
9800,,13_4551402499_CACEIS,2006719926,OB,UCB,Close,Close,
9807,,17_4551285256_CACEIS,1847792954,OB,UCB,Close,Close,
10524,,9_4551402499_CACEIS,2006719922,OB,UCB,Close,Close,
10531,,19_4551285256_CACEIS,1847792958,OB,UCB,Close,Close,
10784,,14_455914788_CACEIS,1356802610,OB,UCB,Close,Close,
12135,,15_455914788_CACEIS,1356802615,OB,UCB,Close,Close,
12139,,16_4551279353_CACEIS,1839901569,OB,UCB,Close,Close,
12146,,20_4551402499_CACEIS,2006719928,OB,UCB,Close,Close,
15051,,22_4551402499_CACEIS,2006719923,OB,UCB,Close,Close,
15131,,24_4551157661_CACEIS,1677770272,OB,UCB,Close,Close,
15143,,26_4551285256_CACEIS,1847792963,OB,UCB,Close,Close,
15397,,17_4551279353_CACEIS,1839901571,OB,UCB,Close,Close,
15406,,21_4551402499_CACEIS,2006719920,OB,UCB,Close,Close,
