,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen
16605,121_249953999_Integrata,"21_249951130_Morgan Stanley,16_249951130_Morgan Stanley,15_249951130_Morgan Stanley,14_249951130_Morgan Stanley",1410289449,UMB,UMB,UMB_Carry_Forward,UMB,Difference in proceeds due to difference in Commission between  Integrata and MS,Morgan Stanley 
16606,16_249715903_Integrata,685_249719780_Morgan Stanley,1098988291,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Equity Swap Performance between MS and  Integrata.,Morgan Stanley 
16607,9_249806158_Integrata,61_249804252_Morgan Stanley,1214919134,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Future proceeds between Integrata and MS,Morgan Stanley 
16608,"1_249797222_Integrata,1_249806158_Integrata,19_249834579_Integrata","939_249836406_Morgan Stanley,937_249836406_Morgan Stanley,474_249836406_Morgan Stanley",1253738716,UMB,UMB,UMB_Carry_Forward,UMB,Difference in swap proceeds booked between Integrata and MS,Morgan Stanley 
16609,9_249706171_Integrata,682_249719780_Morgan Stanley,1098965808,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Equity Swap Performance between MS and  Integrata.,Morgan Stanley 
16610,"180_275460_Integrata,230_277177_Integrata,245_277177_Integrata,188_275460_Integrata,238_277177_Integrata,329_277177_Integrata,45_348759_Integrata",175_277177_Morgan Stanley,504208299,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Equity Swap Performance between MS and  Integrata.,Morgan Stanley 
16611,"4_2491391968_Integrata,5_2491391968_Integrata,3_2491391968_Integrata",66_2491391968_Morgan Stanley,1994509752,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and MS for the SD of 04-27-2021,Morgan Stanley 
16612,2_297145_Integrata,"94_302241_Morgan Stanley,57_278810_Morgan Stanley",428425448,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Equity Swap Performance between MS and  Integrata.,Morgan Stanley 
16613,14_2491284407_Integrata,215_2491284407_Morgan Stanley,1848248047,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade settlement proceeds,Morgan Stanley 
16614,"7_287448_Integrata,98_308781_Integrata,11_292421_Integrata,173_308781_Integrata,5_290918_Integrata,38_249484500_Integrata","63_289119_Morgan Stanley,95_295678_Morgan Stanley,123_292421_Morgan Stanley,923_310115_Morgan Stanley,61_294309_Morgan Stanley,793_249489161_Morgan Stanley",783701183,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Equity Swap Performance between MS and  Integrata.,Morgan Stanley 
16615,"31_249757013_Integrata,36_249791786_Integrata,31_249788079_Integrata,37_249785145_Integrata,30_249741482_Integrata","349_249795372_Morgan Stanley,1049_249795372_Morgan Stanley,1062_249795372_Morgan Stanley,1082_249795372_Morgan Stanley,150_249758836_Morgan Stanley",1253739514,UMB,UMB,UMB_Carry_Forward,UMB,Difference in swap proceeds booked between Integrata and MS,Morgan Stanley 
16646,5_249396132_Integrata,"242_337683_Morgan Stanley,241_337683_Morgan Stanley",573290320,UMB,UMB,UMB_Carry_Forward,UMB,Difference in WHT tax  booked in MS @21% and Integrata 30%.,Morgan Stanley 
16647,4_2491397830_Integrata,"362_2491409369_Morgan Stanley,348_2491409369_Morgan Stanley,368_2491409369_Morgan Stanley,358_2491409369_Morgan Stanley",2016633397,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Trade proceeds between Integrata and MS for SD 06/21/2021,Morgan Stanley 
16648,"21_249842247_Integrata,39_249693302_Integrata,46_249833320_Integrata,33_249691497_Integrata,35_249849220_Integrata,45_249689654_Integrata,61_249879249_Integrata,12_249869159_Integrata,19_249840244_Integrata,32_249810056_Integrata,38_249812296_Integrata,8_249827400_Integrata,76_249717598_Integrata","474_249719780_Morgan Stanley,736_249836406_Morgan Stanley,176_249719780_Morgan Stanley,875_249877358_Morgan Stanley,304_249836406_Morgan Stanley,900_249877358_Morgan Stanley,391_249836406_Morgan Stanley,819_249836406_Morgan Stanley,151_249719780_Morgan Stanley,150_249719780_Morgan Stanley,780_249877358_Morgan Stanley,797_249877358_Morgan Stanley,688_249877358_Morgan Stanley",1357005189,UMB,UMB,UMB_Carry_Forward,UMB,Difference in proceeds booked between Integrata and MS,Morgan Stanley 
16649,"4_249736612_Integrata,5_249736612_Integrata","35_249745045_Morgan Stanley,38_249745045_Morgan Stanley,32_249745045_Morgan Stanley",1169832682,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Future settlement between Integrata and MS,Morgan Stanley 
16650,2_249403267_Integrata,111_249412932_Morgan Stanley,689836226,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Equity Swap Performance between MS and  Integrata.,Morgan Stanley 
17196,"13_249582847_Integrata,24_249575662_Integrata","1043_249604804_Morgan Stanley,431_249604804_Morgan Stanley",907407294,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Equity Swap Performance between MS and  Integrata.,Morgan Stanley 
17197,122_249953999_Integrata,"19_249951130_Morgan Stanley,22_249951130_Morgan Stanley,17_249951130_Morgan Stanley,18_249951130_Morgan Stanley",1410291183,UMB,UMB,UMB_Carry_Forward,UMB,Difference in trade settlement proceeds for the SD of 11-08,Morgan Stanley 
17198,14_249382493_Integrata,2270_249414580_Morgan Stanley,599198398,UMB,UMB,UMB_Carry_Forward,UMB,Difference in Equity Swap Performance between MS and  Integrata.,Morgan Stanley 
