,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
52,11_4551426004_Integrata,BB,1859874862,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 2021-06-28.Caceis yet to book.
53,81_4551426004_Integrata,BB,1859874863,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 2021-06-28.Caceis yet to book.
54,22_4551426004_Integrata,BB,1859874865,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 2021-06-24.Caceis yet to book.
55,78_4551426004_Integrata,BB,1859874866,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 2021-06-24.Caceis yet to book.
56,124_4551426004_Integrata,BB,1859874868,OB,OB,No-pair,wire transfer,Integrata booked the AUM plug for SD 2021-07-07.Caceis yet to book.
57,75_4551426004_Integrata,BB,1859874869,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 2021-06-28.Caceis yet to book.
58,55_4551426004_Integrata,BB,1859874870,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 2021-06-24.Caceis yet to book.
59,15_4551426004_Integrata,BB,1859874871,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 2021-06-28.Caceis yet to book.
60,24_4551426004_Integrata,BB,1859874874,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 2021-06-24.Caceis yet to book.
61,14_4551426004_Integrata,BB,1859874875,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 2021-07-09.Caceis yet to book.
62,159_4551426004_Integrata,BB,1859874876,OB,OB,No-pair,redemption,Integrata booked the redemption for SD 2021-07-08.Caceis yet to book.
63,23_4551426004_Integrata,BB,1859874878,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 2021-06-24.Caceis yet to book.
64,10_4551426004_Integrata,BB,1859874879,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 2021-06-24.Caceis yet to book.
65,132_4551426004_Integrata,BB,1859874880,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 2021-06-24.Caceis yet to book.
66,16_4551426004_Integrata,BB,1859874882,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 2021-06-24.Caceis yet to book.
67,160_4551426004_Integrata,BB,1859874883,OB,OB,No-pair,proceeds sell,Integrata booked the Net Sub/Red for SD 2021-07-08.Caceis yet to book.
68,65_4551426004_Integrata,BB,1859874885,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 2021-07-09.Caceis yet to book.
69,142_4551426004_Integrata,BB,1859874886,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 2021-06-24.Caceis yet to book.
70,19_4551426004_Integrata,BB,1859874888,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 2021-06-24.Caceis yet to book.
71,18_4551426004_Integrata,BB,1859874889,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 2021-06-28.Caceis yet to book.
72,125_4551426004_Integrata,BB,1859874892,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 2021-06-24.Caceis yet to book.
73,79_4551426004_Integrata,BB,1859874891,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 2021-07-09.Caceis yet to book.
74,77_4551426004_Integrata,BB,1859874893,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 2021-06-28.Caceis yet to book.
75,72_4551426004_Integrata,BB,1859874895,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 2021-07-09.Caceis yet to book.
76,76_4551426004_Integrata,BB,1859874896,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 2021-07-09.Caceis yet to book.
77,82_4551426004_Integrata,BB,1859874897,OB,OB,No-pair,proceeds sell,Integrata booked the proceeds sell for SD 2021-07-09.Caceis yet to book.
