,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,custodian_val_to_use_comgen,first_non_null_breakid_in_breakid_columns
0,1_249842244_Integrata,,1260483925,OB,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 04-30-2020. BNP  yet to book.,BNP ,1260483925
1,18_350529_Integrata,,507915877,OB,OB,No-pair,wire,Integrata booked the wire transaction for SD 04-01-2019. BNP  yet to book.,BNP ,507915877
2,20_350529_Integrata,,507915878,OB,OB,No-pair,wire,Integrata booked the wire transaction for SD 04-01-2019. BNP  yet to book.,BNP ,507915878
3,3_249434136_Integrata,,625719520,OB,OB,No-pair,wire,Integrata booked the wire transaction for SD 06-10-2019. BNP  yet to book.,BNP ,625719520
4,1_267474_Integrata,,367988396,OB,OB,No-pair,interest,Integrata booked the interest transaction for SD 01-15-2019. BNP  yet to book.,BNP ,367988396
5,,4_249496757_BNP Paribas,725924882,OB,OB,No-pair,month end interest,BNP  booked the month end interest transaction for SD 08-01-2019. Integrata yet to book.,BNP ,725924882
6,1_249474362_Integrata,,688147442,OB,OB,No-pair,interest,Integrata booked the interest transaction for SD 07-15-2019. BNP  yet to book.,BNP ,688147442
7,,2_249426400_BNP Paribas,613603600,OB,OB,No-pair,wire,BNP  booked the wire transaction for SD 06-03-2019. Integrata yet to book.,BNP ,613603600
8,,4_249538034_BNP Paribas,795692315,OB,OB,No-pair,month end interest,BNP  booked the month end interest transaction for SD 09-04-2019. Integrata yet to book.,BNP ,795692315
9,,1_249430522_BNP Paribas,619208692,OB,OB,No-pair,wire,BNP  booked the wire transaction for SD 06-06-2019. Integrata yet to book.,BNP ,619208692
10,,1_267474_BNP Paribas,367988397,OB,OB,No-pair,interest,BNP  booked the interest transaction for SD 01-15-2019. Integrata yet to book.,BNP ,367988397
11,,5_249387517_BNP Paribas,561267639,OB,OB,No-pair,month end interest,BNP  booked the month end interest transaction for SD 05-01-2019. Integrata yet to book.,BNP ,561267639
12,,1_249437429_BNP Paribas,628965956,OB,OB,No-pair,wire,BNP  booked the wire transaction for SD 06-12-2019. Integrata yet to book.,BNP ,628965956
13,,1_249474362_BNP Paribas,688147441,OB,OB,No-pair,interest,BNP  booked the interest transaction for SD 07-15-2019. Integrata yet to book.,BNP ,688147441
