,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment
101,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,
107,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,
246,4_4551464617_Integrata,,2086488710,OB,UCB,Close,Close,
252,5_4551464617_Integrata,,2086488712,OB,UCB,Close,Close,
690,7_4551470466_Integrata,,1860561363,OB,UCB,Close,Close,
751,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,
757,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,
762,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,
767,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,
834,6_4551470468_Integrata,,1860561905,OB,UCB,Close,Close,
837,6_4551470466_Integrata,,1860561359,OB,UCB,Close,Close,
850,7_4551470468_Integrata,,1860561907,OB,UCB,Close,Close,
1750,,4_4551470468_CACEIS,1860561912,OB,UCB,Close,Close,
1757,,4_4551470466_CACEIS,1860561365,OB,UCB,Close,Close,
3076,,7_4551470468_CACEIS,1860561913,OB,UCB,Close,Close,
3092,,7_4551470466_CACEIS,1860561366,OB,UCB,Close,Close,
3098,,7_4551513573_CACEIS,1730270,OB,UCB,Close,Close,
10406,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,
10410,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,
14412,,12_4551497264_CACEIS,2129731374,OB,UCB,Close,Close,
14914,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,
14917,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,
